,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp,O2 Conversion,Max CH4 Conv,Dist to 50 CH4 Conv
0,[H][H] + 2 [Pt] <=> 2 [Pt],-0.0017810584664381028,-0.0017783023115077986,-0.007209559171921588,-0.007206803228911468,0.003536119502247485,0.0035388757415644153,2.756141197423362e-06,0.018823885514158784,0.01882664217469336,0.0010344897818818307,0.0002934119232039712,0.0,0.0,-0.2846775476422599,0.0
1,O=C=O + [Pt] <=> O=C=O.[Pt],7.597681239285006e-10,7.591174952504411e-10,2.6159139642103946e-09,2.6153529672042663e-09,-1.3258523645954948e-09,-1.326505241078329e-09,-8.523896129513077e-13,-6.790463926955185e-09,-6.7910206774779525e-09,-4.717153250724956e-10,1.0420524987879454e-10,0.0,0.0,5.433385726263521e-08,0.0
2,[C-]#[O+] + [Pt] <=> O=C=[Pt],0.00012711109574315706,0.00012695045299688484,0.0005137334852973241,0.0005135728419284357,-0.00025158273507757306,-0.0002517433778062067,-1.606439406348627e-07,-0.0013414678764573141,-0.001341628516842907,-7.385534726215511e-05,-8.859742368340292e-05,0.0,0.0,0.019907375653266016,0.0
3,[O][O] + 2 [Pt] <=> 2 O=[Pt],0.0010949906720812601,0.0010979672147088213,0.004328888303150722,0.004331864941627935,-0.0020725888751544274,-0.0020696124269810223,2.976508779442586e-06,-0.011319291737652464,-0.011316315564939556,-0.0006392618319321923,0.028889177033440915,-0.18348623853212245,0.0,1.986305974206824,0.0
4,O=C=[Pt] + O=[Pt] <=> O=C=O.[Pt] + [Pt],7.768673945404702e-07,7.753344251736146e-07,3.1676630081850744e-06,3.166129630926057e-06,-1.5646635732904365e-06,-1.5661488275857304e-06,-1.532712396588033e-09,-8.269458293079505e-06,-8.270991670051986e-06,-4.5122587891382173e-07,4.226476602454701e-06,0.0,0.0,-7.058493683241006e-05,0.0
5,C=[Pt] + [Pt] <=> C[Pt] + [Pt],-2.682078713456563e-05,-2.6821525727163022e-05,-0.00010762246072113616,-0.00010762319931417273,5.2323943669840106e-05,5.232320479915155e-05,-7.397273247300976e-10,0.000281149342301568,0.0002811486037083937,1.5607586689753946e-05,-0.00017563115688671574,0.0,0.0,-0.04305975408684084,0.0
6,C[Pt] + [Pt] <=> C + 2 [Pt],-4.6361574487838484e-05,-4.650083833570778e-05,-0.0001828559791396009,-0.00018299524280008508,8.733372602045778e-05,8.719446198436796e-05,-1.3926417626045225e-07,0.0004781855100820352,0.0004780462455097557,2.7073683240019587e-05,-0.0014658422412451627,0.0,0.0,-0.003502341859918421,0.0
7,C=[Pt] + [Pt] <=> C#[Pt] + [Pt],8.684129857528588e-05,8.672201697550733e-05,0.0003509814894617743,0.00035086220762513856,-0.00017188223661301414,-0.00017200151782076998,-1.1928155932681293e-07,-0.0009164530868251819,-0.0009165723671450598,-5.044817702948373e-05,-8.998931142953165e-05,0.0,0.0,-0.031054924192426826,0.0
8,O=C=[Pt] + [Pt] <=> C~[Pt] + O=[Pt],-0.0027116716156776405,-0.002693655691776997,-0.011059666210249204,-0.011041651790342742,0.005465129656211726,0.005483147053513719,1.8016411898746415e-05,0.028826563390676706,0.028844584996655907,0.0015627575293721242,-0.011491855220962221,-0.09174311926606936,0.0,0.32312058709774,0.0
9,C#[Pt] + [Pt] <=> C~[Pt] + [Pt],-5.866984274009796e-09,-5.856190732814993e-09,-2.330872315112406e-08,-2.329793302905739e-08,1.1217078318629776e-08,1.1227872676388118e-08,9.612657783399743e-12,6.091647474307358e-08,6.0927270629974e-08,3.4711229333853946e-09,-9.078450566391982e-10,0.0,0.0,5.63989853140668e-07,0.0
