,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp,O2 Conversion,Max CH4 Conv,Dist to 50 CH4 Conv
0,[H][H] + 2 [Pt] <=> 2 [Pt],-0.002987084962132042,-0.0015066929343156906,-0.016312529739137712,-0.01483233498603579,0.008434782846076879,0.009915343967365244,0.0014804362497036934,0.01683152330961783,0.018312208726702053,0.00020699147389026311,-0.00016340960897107774,0.0,5.528586392439226e-07,-0.19915779858116237,0.0
1,O=C=O + [Pt] <=> O=C=O.[Pt],-8.408541282630938e-10,2.396789940978259e-09,-2.486143082684855e-09,7.514985030093336e-10,5.69399212632043e-10,3.807041380735467e-09,3.2376421424279823e-09,-3.076219064721063e-09,-4.784542008178884e-10,-5.816376460499996e-10,-1.7060532329931072e-10,0.0,-5.954862345041954e-14,7.548561703722787e-09,0.0
2,[C-]#[O+] + [Pt] <=> O=C=[Pt],0.00015996773019188507,0.00022431966848031112,0.000554851663609769,0.0006192064674282914,-0.0001785066558266059,-0.00011415559946698021,6.435117122987457e-05,-0.0008286192384813134,-0.0007642684348067619,-7.701310083421494e-05,-5.0923981668525873e-05,0.0,6.881282911893147e-08,0.005476438024350898,0.0
3,[O][O] + 2 [Pt] <=> 2 O=[Pt],0.01541526375709666,0.033447139094423387,0.035250214679352104,0.05328566623571156,-0.0015862089195740699,0.016442601045624755,0.01802909610460864,-0.08364810627659763,-0.06563408968948925,-0.012883959510974626,0.009703072648574895,-0.20876826722338995,6.571428090157614e-05,1.3739603612070104,0.0
4,O=C=[Pt] + O=[Pt] <=> O=C=O.[Pt] + [Pt],-1.967166315420416e-06,-2.0411321072739355e-06,-7.495808002575905e-06,-7.573384828640321e-06,2.772778746037918e-06,2.6988199852532907e-06,-7.35127996271265e-08,9.408403537129624e-06,9.336931253483329e-06,6.133095475029312e-07,4.662181652087917e-06,0.0,-4.763915918627926e-09,-3.265173413884116e-05,0.0
5,C=[Pt] + [Pt] <=> C[Pt] + [Pt],-0.0001115201823295408,-0.00021205043718426755,-0.00034003524298797336,-0.00044056668694218985,8.435208042620826e-05,-1.6178371338319052e-05,-0.00010053036696721223,0.0006440213483675596,0.0005434903339595981,7.986972083418854e-05,-4.6880590854863705e-05,0.0,-1.7588918351461113e-07,-0.016478910193614988,0.0
6,C[Pt] + [Pt] <=> C + 2 [Pt],3.3318005382899967e-07,-1.1221861736053703e-07,2.0439649250819356e-06,1.5985662409899907e-06,-1.1332144187443264e-06,-1.5786130881390073e-06,-4.453986725408434e-07,-1.5354176479495135e-06,-1.981385898816667e-06,1.1812914786345423e-07,-3.06218547664645e-06,0.0,-3.321445884652858e-09,-9.76939884768731e-05,0.0
7,C=[Pt] + [Pt] <=> C#[Pt] + [Pt],0.00018033218300443038,0.00028794326105759815,0.0005990120633311481,0.0007066261044680455,-0.00017853810818367185,-7.092884965004227e-05,0.00010761002083194127,-0.0009796269852855694,-0.0008720166640100468,-0.00010334722820257385,-1.847663915955893e-05,0.0,1.4537948204694177e-07,-0.005471045866644159,0.0
8,O=C=[Pt] + [Pt] <=> C~[Pt] + O=[Pt],0.020341234753834793,0.05175936031869582,0.023450677565559457,0.0547218740319931,0.01767598534578403,0.04909327288760223,0.03141173602989471,-0.09906032617805202,-0.06767970671633043,-0.020496389982791068,-0.011127317153022273,-0.06958942240779252,2.4867419844646344e-05,0.2254561928690043,0.0
9,C#[Pt] + [Pt] <=> C~[Pt] + [Pt],-8.215365933420388e-12,7.795049414525656e-09,-1.4461842529916327e-08,-6.248892563616979e-09,1.238069239912045e-08,2.0183956890564462e-08,7.803261975015044e-09,5.921718494901472e-10,9.313968298216066e-09,-3.4807424754822857e-09,3.476887684268444e-11,0.0,7.269099550129282e-12,3.370033548008638e-07,0.0
10,C~[Pt] + [H][H] <=> C=[Pt],-6.552551770966779e-05,0.00024453398397955356,-0.0010239659077825739,-0.0007139093778318629,0.0007559989882804757,0.0010660610371857227,0.0003100597048565167,0.0005715746557098243,0.000881637018427731,-0.0001224602759022778,-0.00020863873476751954,0.0,1.2524913639965791e-07,-0.04476089010097889,0.0
11,C + O=[Pt] + [Pt] <=> C[Pt] + O[Pt],8.277626875871906e-09,1.0237425795979189e-08,3.7352691349151574e-08,3.931249052718373e-08,-1.6644019648577567e-08,-1.4684219070517417e-08,1.9597982398427027e-09,-4.965064827300761e-08,-4.82810714689091e-08,-2.8260117758544862e-09,-2.3690730984439704e-09,0.0,6.148550288971787e-13,-2.1079308501535665e-07,0.0
12,O=C=[Pt] + O[Pt] <=> O=C=O.[Pt] + [Pt],9.687337792618879e-08,7.650907518135383e-07,-8.068976666728154e-07,-1.4129054659384298e-07,8.742200921165205e-07,1.541206124969743e-06,6.665260562059905e-07,-4.918048806084367e-07,1.7653649298650232e-07,-3.359446790770611e-07,5.250534252585306e-07,0.0,-3.476945624122607e-10,-1.120046131435895e-05,0.0
13,O[Pt] + [Pt] <=> [Pt] + O=[Pt],2.99850004129942e-08,2.003763340018098e-08,1.4815453802627524e-07,1.390136297318959e-07,-7.130375375385998e-08,-8.125111865942733e-08,-9.947367895881332e-09,-1.6045404038283404e-07,-1.7122183614419845e-07,-4.755050439520086e-09,-5.1965081443022316e-09,0.0,-6.760762127371716e-12,4.901049760961669e-08,0.0
14,C + O[Pt] + [Pt] <=> C[Pt] + O.[Pt],-1.52684378712412e-07,-1.111932025930165e-06,1.2194922765327497e-06,2.6024461338464747e-07,-1.3288417658188522e-06,-2.288089401030576e-06,-9.58446192197865e-07,6.360889088579541e-07,-3.231014890427936e-07,4.880686548722324e-07,1.938846058709316e-07,0.0,-9.824793843598337e-10,-2.5611257514740125e-05,0.0
15,O + [Pt] <=> O.[Pt],-1.3532441105213263e-08,-1.8394505301669055e-07,3.250659874127208e-07,1.5465337176401871e-07,-3.0379212554485106e-07,-4.74174094252138e-07,-1.704126125816199e-07,-2.231151786265558e-08,-1.9242051896522467e-07,8.201892044263434e-08,3.798828111872799e-07,0.0,-5.578887465854076e-10,-7.610565943266989e-07,0.0
16,O.[Pt] + [Pt] <=> [Pt] + O[Pt],-4.1200304669864084e-05,-0.0002398382091787659,0.00021681812435151636,1.817970731565593e-05,-0.0002623600811606199,-0.00046099754636248357,-0.00019863798634948732,0.0001757132640314683,-2.292507135358995e-05,0.00010380960324866055,5.628926933862217e-05,0.0,-2.0749711495218302e-07,-0.004153801283869811,0.0
17,O.[Pt] + O=[Pt] <=> 2 O[Pt],-1.0106538701239035e-08,-5.814948166033605e-08,5.0277328560831585e-08,-1.8591502452776224e-09,-6.080253908913513e-08,-1.1193310077407451e-07,-5.165723912363105e-08,5.459095234067579e-08,3.040341435744024e-09,2.7301456048339423e-08,-2.3107708517039517e-09,0.0,-5.906044833449496e-11,-1.9133621670773064e-06,0.0
18,[H] + [Pt] <=> [Pt],-8.163878149971852e-09,2.6680070891610836e-09,-1.1571930292357143e-08,-4.775494756521402e-10,-5.412179741816824e-09,5.364217087484501e-09,1.1035590949896839e-08,-1.2073837071795658e-08,1.035534733800716e-10,-3.1700464460867813e-09,-3.752520584071897e-09,0.0,2.393748890515074e-12,9.886213110352103e-09,0.0
19,C + [Pt] <=> C.[Pt],3.6944529272663165e-06,-0.00015070650038361238,0.00013709741766045205,-1.7304363391389597e-05,-0.00011065152605220818,-0.0002650523028089964,-0.00015440094760807552,0.00017439739305732087,1.999597022532712e-05,7.236242214602443e-05,-0.0004834924416507173,0.0,-5.898232896586924e-07,-0.07489356018632341,0.0
20,[CH3] + [Pt] <=> C[Pt],-2.195619397489486e-09,-4.098743934026494e-09,-5.312493334826541e-09,-7.215621790150387e-09,4.760110542959538e-10,-1.4271116968849044e-09,-1.9031250851971438e-09,1.1564984779118866e-08,9.279041612477485e-09,2.040805397944336e-09,2.6268080413003837e-09,0.0,-2.6685852964318463e-12,2.0309034844495843e-08,0.0
