,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp,O2 Conversion,Max CH4 Conv,Dist to 50 CH4 Conv
0,[H][H] + 2 [Pt] <=> 2 [Pt],-0.000849214779224523,7.046458658144544e-05,-0.004743315047158389,-0.0038236698486781464,0.002941633061021272,0.003861346743591653,0.0009196864520188942,0.012672486691561338,0.013592291505352044,-0.0003420651001238131,9.782454358096266e-05,0.0,0.0,-0.3809278393287913,0.0
1,O=C=O + [Pt] <=> O=C=O.[Pt],1.1150222192882435e-09,-7.099852347190492e-10,2.3679475472539344e-09,1.4534599304858085e-09,-2.7905104512108356e-10,-8.043780040899191e-10,-3.898679756210616e-10,-5.180738960094113e-09,-6.211753939923053e-09,-7.587371281906305e-11,1.2462393811319146e-10,0.0,0.0,2.997131190396779e-08,0.0
2,[C-]#[O+] + [Pt] <=> O=C=[Pt],7.173237270339969e-05,5.347298205045328e-05,0.0003048059285415009,0.0002865464642977054,-0.00015516121065026108,-0.00017342027359111778,-1.825914468894809e-05,-0.0010003495580244695,-0.0010186062552106148,-2.833357942718102e-05,-9.775391476148311e-05,0.0,0.0,0.015610693893383565,0.0
3,[O][O] + 2 [Pt] <=> 2 O=[Pt],0.0040972851547659275,0.009257869474360938,0.009112663677940998,0.014273507475379376,-0.0007851117288603714,0.004375220261589798,0.005160372543368102,-0.05589642103296132,-0.05073893453973962,-0.0076287877758652745,0.018371853093273275,-0.08403361344537635,0.0,1.8142528833128346,0.0
4,O=C=[Pt] + O=[Pt] <=> O=C=O.[Pt] + [Pt],6.521831237872308e-06,1.3470271955873075e-05,1.682973504898043e-05,2.377805664449699e-05,-3.5127906994950877e-06,3.434828287391208e-06,6.947864024661988e-06,-9.147579055720623e-05,-8.452714835457744e-05,-1.0930975169746784e-05,5.428610110479162e-06,0.0,0.0,-3.70130423344321e-05,0.0
5,C=[Pt] + [Pt] <=> C[Pt] + [Pt],-5.4892664101545215e-05,-0.00012278790186809964,-0.00013234035436458064,-0.00020023411138650886,2.0501558269213216e-05,-4.739533995276898e-05,-6.789684572298602e-05,0.000779681988004471,0.000711784845222625,0.00010118393428469865,-0.0001130244117155542,0.0,0.0,-0.04723432163372985,0.0
6,C[Pt] + [Pt] <=> C + 2 [Pt],-7.546418808097929e-06,-2.160271298821581e-05,-5.988789905800383e-06,-2.004462555143154e-05,-9.063467342430716e-06,-2.3119603641820076e-05,-1.4056000046296846e-05,8.531019928048779e-05,7.125424397593119e-05,1.836288407926383e-05,-8.053056153409588e-05,0.0,0.0,-0.0007438193783582605,0.0
7,C=[Pt] + [Pt] <=> C#[Pt] + [Pt],7.954142203721155e-05,9.236792489638415e-05,0.0003000936254780487,0.00031292119325460017,-0.00013516307258190708,-0.00012233853245604488,1.2824334972210788e-05,-0.0011251892587190344,-0.0011123632272935023,-6.359665932889781e-05,-6.042158377608802e-05,0.0,0.0,-0.009877364908955038,0.0
8,O=C=[Pt] + [Pt] <=> C~[Pt] + O=[Pt],0.006637258008276808,0.019259124708937092,0.007981257436831729,0.020603296166412523,0.005328894558191233,0.017950594982198868,0.012621028085116958,-0.08584981609242183,-0.0732396223753658,-0.016464293333698782,-0.014638310508665648,0.0,0.0,0.28047540401404863,0.0
9,C#[Pt] + [Pt] <=> C~[Pt] + [Pt],5.254137571183432e-10,1.9569396446179683e-09,-6.019050077031318e-09,-4.282777770049022e-09,6.755994618485268e-09,7.809306435705505e-09,1.062137507418258e-09,1.1376601421751199e-08,1.5838315108194513e-08,-3.0226646865948308e-09,7.935987501123296e-10,0.0,0.0,6.40442264367299e-07,0.0
10,C~[Pt] + [H][H] <=> C=[Pt],-3.1241830714427966e-05,4.2654093080409254e-05,-0.0002517109675632269,-0.0001778146015790297,0.0001833814717635607,0.0002572774008878544,7.389674070157927e-05,0.0005581943029855121,0.0006320922623701195,-5.0896679014251864e-05,-0.00019819716496683387,0.0,0.0,-0.032563349306306756,0.0
11,C + O=[Pt] + [Pt] <=> C[Pt] + O[Pt],4.412626586051882e-09,1.2593251346287202e-10,2.0339445932774063e-08,1.641039108429653e-08,-1.1097763445092186e-08,-1.5717132206603697e-08,-5.824642973561316e-09,-5.541097095025621e-08,-5.926879775322098e-08,4.658462497366431e-10,-3.402922668994664e-09,0.0,0.0,-7.018761100207548e-07,0.0
12,O=C=[Pt] + O[Pt] <=> O=C=O.[Pt] + [Pt],1.2647232377332894e-06,2.4982025375125327e-06,3.429809093569991e-06,4.661907342933772e-06,-8.439647692970334e-07,3.8928300024934996e-07,1.2333704927610837e-06,-1.7806421315931143e-05,-1.657415543024056e-05,-2.0088634473223727e-06,2.3675788353772837e-07,0.0,0.0,-1.0509256926016888e-05,0.0
13,O[Pt] + [Pt] <=> [Pt] + O=[Pt],8.94995892056307e-08,7.134081881311692e-08,3.92623837180316e-07,3.747289474548974e-07,-2.0565720312732345e-07,-2.2431869933465497e-07,-1.8575015499220726e-08,-1.31520352145832e-06,-1.3306431072617984e-06,-4.0843550461437696e-08,5.549877150358833e-08,0.0,0.0,1.5511166310242438e-07,0.0
14,C + O[Pt] + [Pt] <=> C[Pt] + O.[Pt],1.8431498775935918e-08,-1.2477547225569298e-07,2.8089249849752394e-07,1.3716881445168206e-07,-2.372099395134031e-07,-3.802111789665392e-07,-1.4284839001133634e-07,-3.439540875665909e-07,-4.888180841332394e-07,1.2666119021907245e-07,5.961954246366149e-08,0.0,0.0,-2.1673654929072808e-05,0.0
15,O + [Pt] <=> O.[Pt],8.529568422653682e-08,2.6789930989582924e-07,1.2098771905506793e-07,3.0435445579722557e-07,5.073105965829091e-08,2.3342067229087862e-07,1.8211814987177272e-07,-1.264739574829184e-06,-1.0782681049837e-06,-2.328373655511308e-07,7.806922892717943e-07,0.0,0.0,-1.0271852883351642e-06,0.0
16,O.[Pt] + [Pt] <=> [Pt] + O[Pt],6.9093124995141056e-06,-1.3469911466559376e-05,6.285563252811782e-05,4.247842009969612e-05,-4.755340134008623e-05,-6.79343136748069e-05,-2.0378417262653005e-05,-0.00013062085857848635,-0.00015100131038711746,1.5129157731647637e-05,6.930192814301098e-05,0.0,0.0,-0.005069027217361248,0.0
17,O.[Pt] + O=[Pt] <=> 2 O[Pt],1.31348539399182e-09,-1.9218321330083174e-08,2.9382971895868122e-08,9.153137998407795e-09,-2.7022380878631995e-08,-4.5524293872086814e-08,-1.8472787864756044e-08,-1.2334572584368454e-08,-3.35590500518408e-08,1.8747663005397842e-08,-7.1715933617785e-09,0.0,0.0,-3.9160731503928275e-06,0.0
18,[H] + [Pt] <=> [Pt],-2.1764501772271205e-08,-1.7544699629568467e-08,-2.749304626097208e-08,-2.2849009371496992e-08,-1.6164095925499938e-08,-1.2446748956975287e-08,3.787432787929668e-09,7.50883530817022e-08,8.002716064169999e-08,7.43918084946571e-09,-6.08607205983646e-08,0.0,0.0,-2.3709095893488853e-09,0.0
19,C + [Pt] <=> C.[Pt],-0.00017182829250750483,-0.0008097865212139661,0.00022729118383830904,-0.00041066916007918744,-0.0005603654145199504,-0.0011983207135916663,-0.0006379589004036152,0.0020977913206722707,0.0014598170283391903,0.0007274259328265991,-0.0032527209143808924,0.08403361344537635,0.0,-0.3071412442240768,0.0
20,[CH3] + [Pt] <=> C[Pt],-1.1916122921845913e-10,-1.8310704952548663e-09,-2.233014630312369e-09,-3.839319198844912e-09,2.0975914279306906e-09,2.2673264546978223e-10,-1.2244785660191477e-09,1.476330789083903e-08,1.33709630862863e-08,1.4090829906572553e-09,-6.593711619118473e-09,0.0,0.0,6.652047913356456e-08,0.0
21,[H][H] + [Pt] <=> [H][H].[Pt],8.031964925760386e-07,1.128874529789751e-05,-1.8413336757082396e-05,-7.925323754573824e-06,1.9509674061422787e-05,2.999575998577787e-05,1.0484811937673404e-05,1.768855996691845e-05,2.8173215847558102e-05,-1.0514815261968453e-05,-9.599016943024258e-05,0.0,0.0,-0.0009771431146153283,0.0
22,[OH] + [Pt] <=> O[Pt],-9.629842551275841e-08,-3.265670662400589e-07,1.4750156258173988e-08,-2.154938936525848e-07,-2.0445167886850635e-07,-4.343590145629234e-07,-2.2982090734690984e-07,9.956391552066924e-07,7.682276019510586e-07,2.8278744946086625e-07,1.113924384053195e-06,0.0,0.0,-2.35158600444364e-07,0.0
23,[CH]=O + [Pt] <=> O=C[Pt],3.675309041003355e-12,-6.313366588507431e-10,1.1629469249527218e-10,-1.3286353308840982e-10,4.4380777574039185e-11,-6.743744037843756e-10,-5.684142489233206e-10,-7.781039712033531e-10,-5.670679939604067e-10,-5.3918611727300535e-12,1.211967589117515e-10,0.0,0.0,-6.735789708241004e-09,0.0
24,O=C=O + 2 [Pt] <=> O=C=[Pt] + O=[Pt],0.005259175507928084,0.013042491576558334,0.011051404675611281,0.018835169897234622,-0.00037947305228548266,0.007403403423503728,0.007782904198850198,-0.07473192047455945,-0.0669548330178585,-0.010934630908925264,0.007494075174054551,0.08403361344537635,0.0,-0.20252415073126886,0.0
25,O + 2 [Pt] <=> [Pt] + O[Pt],0.0005991660968860047,-0.0015144890868803846,0.005547382001278007,0.0034336214278953207,-0.004217848899727488,-0.006331401749041249,-0.0021136418731830158,-0.010092377424357533,-0.012205804916917156,0.0016553843029640945,0.0016635474818547907,0.08403361344537635,0.0,-0.4989288991062526,0.0
26,CC + 2 [Pt] <=> 2 C[Pt],-3.2240635144131413e-06,-6.429617361653646e-06,-8.405155150882979e-06,-1.1610801898968952e-05,1.820429744856364e-06,-1.386432795530204e-06,-3.2065241767882037e-06,4.4479224224532515e-05,4.12743887336347e-05,4.913979577726899e-06,3.352989973782632e-05,0.0,0.0,0.0012196098375858886,0.0
27,C=O + 2 [Pt] <=> O=C[Pt] + [Pt],-4.619221218969917e-07,-8.735917550055165e-07,-1.5044596538278212e-06,-1.913939532763489e-06,5.531470947159824e-07,1.3788469884755004e-07,-4.1546788934380524e-07,8.075471536590595e-06,7.668702490707193e-06,7.942957681042672e-07,4.422852877818085e-06,0.0,0.0,2.310794927873287e-06,0.0
28,C=O + 2 [Pt] <=> C=[Pt] + O=[Pt],1.1506856917442735e-05,3.084289781311645e-05,1.8211207600158353e-05,3.754727077043711e-05,4.980141819035022e-06,2.4316948604354666e-05,1.9336882459589393e-05,-0.00015367104015355827,-0.0001343338372464327,-2.6194655288713937e-05,-2.4588583378929693e-05,0.0,0.0,0.0002621310540358233,0.0
29,CO + 2 [Pt] <=> C[Pt] + O[Pt],9.978136037712308e-07,2.285250811640213e-06,1.7946029829922016e-06,3.0820022832688138e-06,2.2224118759692135e-07,1.5081979306085169e-06,1.2860655213807608e-06,-1.2237323432915492e-05,-1.0950788031360838e-05,-1.8802823921373476e-06,-5.184901900525899e-06,0.0,0.0,2.8680888784612808e-05,0.0
