,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp,O2 Conversion,Max CH4 Conv,Dist to 50 CH4 Conv
0,[H][H] + 2 [Pt] <=> 2 [Pt],-0.0012764338706262284,-0.00029661855066522746,-0.006722529470142775,-0.005742766627572971,0.003916490084587052,0.004896355601425761,0.0009798272749018755,0.015505294651411853,0.01648527378705452,-0.00011150832480187221,8.564084750395512e-05,0.0,0.0,-0.38280188798739295,0.0
1,O=C=O + [Pt] <=> O=C=O.[Pt],3.721985129756475e-10,5.166628996754454e-10,8.00552749749296e-10,9.450148232023997e-10,2.099198901860328e-11,1.0821392565319161e-10,1.4446268631485976e-10,-3.3856938527490757e-09,-3.2663295378272383e-09,-4.725860840508472e-10,1.2464022230856997e-11,0.0,0.0,1.9956708650170785e-08,0.0
2,[C-]#[O+] + [Pt] <=> O=C=[Pt],0.00010400874938062966,0.00011517278676277052,0.0003933768989353479,0.00040454186305479225,-0.00017190753213963287,-0.0001607445279614158,1.1163220469148185e-05,-0.001172446191689504,-0.0011612814750351112,-6.758789403241432e-05,-8.81496450753381e-05,0.0,0.0,0.013094583106869532,0.0
3,[O][O] + 2 [Pt] <=> 2 O=[Pt],0.007029297279253954,0.01620620142073337,0.015312437120093647,0.024490099527783846,-0.0008687851726778996,0.00830739500024697,0.009176253514734178,-0.0794702795172223,-0.07030132663867511,-0.011719901642586975,0.016065801949362836,-0.161290322580656,0.0,1.7398665341152904,0.0
4,O=C=[Pt] + O=[Pt] <=> O=C=O.[Pt] + [Pt],7.801493906943632e-06,1.7532944570467362e-05,1.777571733421214e-05,2.750756170821423e-05,-1.7087806042583853e-06,8.022390080668993e-06,9.731449900077447e-06,-8.869661578576409e-05,-7.896297904813165e-05,-1.2625269487310265e-05,5.461701257220723e-06,0.0,0.0,-3.2271084221603375e-05,0.0
5,C=[Pt] + [Pt] <=> C[Pt] + [Pt],-7.925998134186619e-05,-0.00017782711686252265,-0.00019278750692124796,-0.0002913546408768137,2.8989860930470225e-05,-6.9576253368357e-05,-9.85662361426873e-05,0.0009349332650121655,0.000836364071333121,0.00012823525687425153,-8.824921279351596e-05,0.0,0.0,-0.040853586268453215,0.0
6,C[Pt] + [Pt] <=> C + 2 [Pt],-5.558814376246661e-06,-1.665110716373426e-05,-4.043400539922931e-06,-1.5133576967846137e-05,-7.006293396656321e-06,-1.8098092209239473e-05,-1.1091672941438079e-05,5.453365734570205e-05,4.344178958666651e-05,1.2474850475742651e-05,-3.435294449533939e-05,0.0,0.0,-0.0004272255476951557,0.0
7,C=[Pt] + [Pt] <=> C#[Pt] + [Pt],0.00012118063377202888,0.00017656689027377594,0.00041251115469499185,0.0004678992106716137,-0.00015660696080610064,-0.00010122112260955678,5.538877506765496e-05,-0.0013985414874607453,-0.0013431534952487232,-0.00011493768146187207,-5.071465764641955e-05,0.0,0.0,-0.00699211412977067,0.0
8,O=C=[Pt] + [Pt] <=> C~[Pt] + O=[Pt],0.010546513697881359,0.02886468321695509,0.013803644304869663,0.032122409843336294,0.007440796747565084,0.0257583966790039,0.01831623779454466,-0.1105062488346682,-0.09221025164360049,-0.021389782283156487,-0.014121450984110266,0.0,0.0,0.264003966640772,0.0
9,C#[Pt] + [Pt] <=> C~[Pt] + [Pt],1.4790179615771108e-09,1.676405770690822e-09,-5.300015323727034e-09,-4.582438427601058e-09,7.971969672684124e-09,8.140303418635884e-09,1.9738618931019148e-10,8.75576393362763e-09,1.0706623495943495e-08,-2.885865553734615e-09,5.958561389653e-10,0.0,0.0,5.807632789497715e-07,0.0
