,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp,O2 Conversion,Max CH4 Conv,Dist to 50 CH4 Conv
0,[H][H] + 2 [Pt] <=> 2 [Pt],2.8596592372314494e-20,2.862884918678692e-20,3.442097785447182e-20,3.4430208116355906e-20,3.414192357387854e-20,3.4193617708190456e-20,1.5306081722162155e-27,1.8423075166465873e-19,1.8413877052219413e-19,3.550313392512655e-20,6.698298557737543e-20,0.0,0.0,3.3857414359711474e-19,0.0
1,O=C=O + [Pt] <=> O=C=O.[Pt],8.582903525850574e-20,8.590438312933838e-20,4.4079819108020416e-20,4.415371892989788e-20,2.0631516606348496e-19,2.06507950915679e-19,8.469239779582298e-28,4.569950194584795e-19,4.56816969043564e-19,1.4918862949375186e-19,2.2831193020669997e-20,0.0,0.0,2.74654947142322e-20,0.0
2,[C-]#[O+] + [Pt] <=> O=C=[Pt],1.8559776548580246e-19,1.8565938102661148e-19,3.074505477200178e-19,3.0751708860821e-19,1.3908260612173408e-19,1.3918993804625996e-19,2.245087636491889e-27,2.0242985426451442e-18,2.0240108353812572e-18,2.2726819990434283e-19,1.3970692988821572e-19,0.0,0.0,1.4176830522242683e-20,0.0
3,[O][O] + 2 [Pt] <=> 2 O=[Pt],4.2426442063368854e-20,4.249682351468293e-20,8.74287378146621e-20,8.747887536885077e-20,2.3084572480979165e-19,2.309492484688473e-19,5.274341833637039e-27,1.1208724851520104e-18,1.1206787263896896e-18,1.0858773942128328e-19,6.339190649242121e-21,0.0,0.0,1.4948103852859038e-19,0.0
4,O=C=[Pt] + O=[Pt] <=> O=C=O.[Pt] + [Pt],2.3775805455553127e-20,2.376017570532606e-20,6.290274565978685e-20,6.295460495726213e-20,2.4097397149707153e-20,2.4146604156100362e-20,4.229754374752349e-28,2.840330468738989e-19,2.839266355873269e-19,7.696136435133657e-20,2.7099001723219866e-20,0.0,0.0,1.011699961234572e-20,0.0
5,C=[Pt] + [Pt] <=> C[Pt] + [Pt],1.9603311214061708e-19,1.9600132892469196e-19,4.990770735760982e-20,4.986572256264703e-20,7.350911395529095e-20,7.352076029135417e-20,8.680078763185549e-28,1.3943288972509665e-18,1.3945757940644048e-18,1.0049800843227178e-19,3.195511368963062e-20,0.0,0.0,1.6813388861944594e-20,0.0
6,C[Pt] + [Pt] <=> C + 2 [Pt],5.933039664890753e-20,5.937735579633557e-20,8.075965107876744e-20,8.078825082915342e-20,1.1038680381156003e-19,1.1046554791878494e-19,1.0001645314011382e-27,1.5897839418522711e-19,1.5882252068104533e-19,4.416965356103544e-20,3.5776850869540224e-20,0.0,0.0,3.539984822388224e-19,0.0
7,C=[Pt] + [Pt] <=> C#[Pt] + [Pt],2.2028830986741527e-19,2.202927030990285e-19,2.4323450811556807e-20,2.431798622394884e-20,1.1477393708544261e-19,1.148672942476474e-19,1.5442681233230846e-27,8.377994013084448e-19,8.376376068394446e-19,1.115953434488399e-19,1.1666255443546527e-19,0.0,0.0,6.504075487194273e-20,0.0
8,O=C=[Pt] + [Pt] <=> C~[Pt] + O=[Pt],3.989031404181398e-19,3.9899125383523135e-19,1.4955659211429377e-18,1.4954869991051161e-18,1.811527850719623e-19,1.8119840552654197e-19,7.436402577485105e-27,5.595155106253612e-18,5.595139391564032e-18,2.8936288306303793e-19,3.3267387321922625e-19,0.0,0.0,4.8014923411814235e-21,0.0
9,C#[Pt] + [Pt] <=> C~[Pt] + [Pt],6.354677788406824e-20,6.355476968404122e-20,3.115868519050589e-19,3.115387125904826e-19,4.706296494110604e-20,4.703052806747907e-20,1.6434628450102503e-27,1.3208168718086497e-18,1.3208961240052327e-18,5.586039564720614e-20,1.912783874338781e-20,0.0,0.0,2.308504947492202e-20,0.0
10,C~[Pt] + [H][H] <=> C=[Pt],1.896050661921948e-19,1.8966999401308655e-19,6.743330477830552e-20,6.753103253804824e-20,9.762000198847582e-20,9.765816060615704e-20,5.095816045086201e-28,1.8350390737291455e-18,1.8346794149194185e-18,1.5275390832854209e-19,7.123499291113824e-20,0.0,0.0,2.4119473043052175e-20,0.0
11,C + O=[Pt] + [Pt] <=> C[Pt] + O[Pt],1.1238889090265675e-19,1.12405081489784e-19,3.7927965940526856e-20,3.7943678348620785e-20,1.937634390982524e-19,1.939155368021551e-19,5.643997401936461e-28,2.9999602407913155e-19,2.998706425232618e-19,7.992867054137263e-20,4.7980274633517354e-20,0.0,0.0,7.643579993804628e-20,0.0
12,O=C=[Pt] + O[Pt] <=> O=C=O.[Pt] + [Pt],1.266546601501262e-20,1.266486685734675e-20,8.876975082388218e-20,8.875820592143899e-20,8.897085708071711e-21,8.877376434514433e-21,1.4163128017892314e-27,1.413175622371957e-19,1.413001269165929e-19,2.0106616680416987e-21,6.369863295428448e-21,0.0,0.0,9.866393166194124e-21,0.0
13,O[Pt] + [Pt] <=> [Pt] + O=[Pt],1.227719331287535e-19,1.227470718506649e-19,2.609920414202762e-19,2.6093150925343575e-19,1.4254914657479182e-19,1.4266411199505846e-19,8.105947992750205e-28,1.2626307818613161e-18,1.2625743122614757e-18,7.968662976814186e-20,3.23981301749034e-20,0.0,0.0,1.8589812007852752e-20,0.0
14,C + O[Pt] + [Pt] <=> C[Pt] + O.[Pt],3.7250903128687655e-20,3.724934641875336e-20,6.230446258952293e-20,6.226198030970005e-20,3.1746780776956507e-20,3.1727668170504105e-20,3.07162138548699e-27,2.3444654526161927e-19,2.345041990672622e-19,2.5992383930931886e-20,2.7030072785949293e-20,0.0,0.0,4.244007550408859e-19,0.0
15,O + [Pt] <=> O.[Pt],8.190761643703789e-20,8.19081732399124e-20,1.015541276821678e-19,1.0153090084660856e-19,5.792473250734284e-20,5.795512006455147e-20,2.38085867415298e-27,9.932721318761177e-19,9.932756411758641e-19,1.2640958594276984e-19,2.2837294280872182e-20,0.0,0.0,2.4940007594517487e-20,0.0
16,O.[Pt] + [Pt] <=> [Pt] + O[Pt],2.4266573541647766e-20,2.4268461590153162e-20,8.015536720517225e-20,8.020900356805684e-20,9.637825944068844e-21,9.636734687150538e-21,9.082294670055763e-28,3.2616366191214537e-19,3.260840249332525e-19,8.919824704267799e-21,4.861654111191158e-20,0.0,0.0,5.15350703798387e-20,0.0
17,O.[Pt] + O=[Pt] <=> 2 O[Pt],1.1498935836135474e-19,1.1486400561862098e-19,3.933298402722798e-19,3.932342380494369e-19,9.114423695749392e-20,9.121402893378856e-20,1.2780086071041119e-27,1.2163429799826351e-18,1.21659599562637e-18,1.1181125766592738e-19,2.727212592432633e-20,0.0,0.0,3.5759956889522224e-21,0.0
18,[H] + [Pt] <=> [Pt],4.315981753234742e-20,4.321468296733621e-20,2.4580172358511207e-20,2.4600962932963164e-20,2.1574757086228337e-20,2.16434323552542e-20,1.3629002593263014e-27,1.562806995238404e-19,1.56182141917816e-19,4.6915250859086526e-20,2.7016617115714506e-20,0.0,0.0,1.353589169660968e-20,0.0
19,C + [Pt] <=> C.[Pt],1.1123519211998289e-20,1.1152763042803217e-20,7.567722350341523e-20,7.576385261283659e-20,2.6229497983211416e-20,2.626586472587438e-20,7.079171552114547e-27,1.4889094879758972e-19,1.4880805069301283e-19,5.079364682550122e-21,1.7779461111900415e-21,0.0,0.0,5.659318407759684e-20,0.0
20,[CH3] + [Pt] <=> C[Pt],1.0128675396566098e-20,1.015591556096467e-20,3.8898577105049595e-20,3.885576382409454e-20,3.4848859376209013e-20,3.487476640977095e-20,3.272509349278932e-28,3.1979165063688513e-19,3.1981997120159283e-19,6.477474760761568e-20,8.068040328141627e-20,0.0,0.0,2.0799158251476425e-20,0.0
21,[H][H] + [Pt] <=> [H][H].[Pt],8.108923809224627e-20,8.111822992869668e-20,8.81592072441723e-20,8.8189580381043e-20,1.0454219211301527e-19,1.045866889355744e-19,8.750718832639484e-28,2.562451558040577e-19,2.561971709560447e-19,2.9568060380433206e-20,5.043994749661785e-21,0.0,0.0,4.813719184800369e-20,0.0
22,[OH] + [Pt] <=> O[Pt],7.892304169411165e-20,7.896397338802659e-20,1.4950356944371816e-19,1.496278182582541e-19,1.1136825667358688e-19,1.1147271477020733e-19,2.4490818865461175e-28,3.5494148735024377e-19,3.5472578123681384e-19,6.820561532775262e-20,2.5012823315448536e-20,0.0,0.0,1.385225897085922e-20,0.0
23,[CH]=O + [Pt] <=> O=C[Pt],8.740122763685426e-20,8.743022642247234e-20,5.0241438824082444e-20,5.0356532993782646e-20,1.520161014206443e-19,1.5210002844279078e-19,1.1832932484073705e-27,7.544685799448151e-19,7.540277259611679e-19,4.155495058386112e-20,2.2441447483337974e-20,0.0,0.0,1.8860428403676116e-20,0.0
24,O=C=O + 2 [Pt] <=> O=C=[Pt] + O=[Pt],3.256370653075194e-20,3.254025829204409e-20,7.367013912842495e-20,7.359350658041879e-20,3.395626103981687e-20,3.393962122122006e-20,1.5324757448674592e-27,2.3107992457892044e-19,2.311692540084062e-19,3.414896399367553e-20,9.759184944407782e-21,0.0,0.0,3.208373408368335e-20,0.0
25,O + 2 [Pt] <=> [Pt] + O[Pt],5.807758929437176e-20,5.817368766853126e-20,3.860398136501226e-20,3.8607771564822773e-20,1.3964052666088947e-19,1.3976242813137841e-19,2.1435451131137646e-27,3.173511674582586e-19,3.1717388878762036e-19,3.497044413732474e-20,2.1175941388845672e-20,0.0,0.0,3.240552369655927e-20,0.0
26,CC + 2 [Pt] <=> 2 C[Pt],2.2886358944133172e-20,2.2945631588404457e-20,2.463737164086316e-20,2.4682234896695535e-20,4.608332320167658e-20,4.615224749897692e-20,2.9002285500116507e-28,1.4565030039400883e-19,1.4546554036218012e-19,7.499846045284071e-20,3.033417823677849e-20,0.0,0.0,1.0334032984899317e-19,0.0
27,C=O + 2 [Pt] <=> O=C[Pt] + [Pt],9.763977393854925e-20,9.766922270199315e-20,4.693790261932319e-19,4.692312761060345e-19,5.985781858506344e-20,5.992594054927511e-20,5.067343772114819e-28,5.966965112004924e-19,5.96573571091535e-19,6.334798715203966e-20,2.4202601563078552e-20,0.0,0.0,1.3995561553873883e-19,0.0
28,C=O + 2 [Pt] <=> C=[Pt] + O=[Pt],4.266501725254677e-20,4.270499287022792e-20,1.351294020089148e-19,1.351502716057513e-19,7.53951383191733e-20,7.545974176128258e-20,5.358862776767683e-28,5.751684781793884e-19,5.750396139445467e-19,7.782748658878189e-20,7.646295389773476e-20,0.0,0.0,1.7887744456341404e-19,0.0
29,CO + 2 [Pt] <=> C[Pt] + O[Pt],1.3480708462762925e-19,1.3472837395803416e-19,1.1192194045579218e-19,1.118102270450429e-19,1.3389107278709814e-19,1.3383204764342334e-19,1.314183324992252e-27,7.403004891960154e-19,7.403558712907666e-19,1.0657302046707096e-19,2.919351013482023e-20,0.0,0.0,1.0509782612589975e-20,0.0
