,C/O ratio,CH4 in,CH4 out,CO out,H2 out,H2O out,CO2 out,Exit temp,Max temp,Dist to max temp,O2 conv,Max CH4 Conv,Dist to 50 CH4 Conv
0,0.6,0.042206109311924665,0.04214293902577103,9.7914518104412e-07,9.397813646090002e-07,0.0001244894549651184,6.146669216959658e-05,707.8304722619797,707.8304722619797,20.01,0.0035365123299366166,-8.195183572679407e-06,510.0
1,0.7,0.04764223879568619,0.04755088408866733,1.25483467716509e-06,1.765454175251685e-06,0.0001796690307194541,8.911386359654063e-05,710.9911708745639,710.9911708745639,20.01,0.0052833385561007465,-1.3216102489019157e-05,510.0
2,0.8,0.052736575707115416,0.052604608692773384,1.665359196073519e-06,3.2924592426976252e-06,0.00025885207786313294,0.00012894998607913702,715.4333479545048,715.4333479545049,20.01,0.007872042814039143,-2.2382194854899438e-05,510.0
3,0.9,0.05752037248751414,0.057323497126265326,2.4088857303498988e-06,6.480149533036434e-06,0.0003846923362685079,0.00019255787966343996,722.391805770669,722.391805770669,52.16142857142857,0.012092355611470436,-4.330588793610404e-05,510.0
4,1.0,0.06202118410625546,0.06168758890724087,4.5726031080341014e-06,1.6209210633841698e-05,0.0006469004262739645,0.0003260519533017092,736.7895252693723,736.7895252693723,70.0,0.021031786137248213,-0.0001295326857132745,510.0
5,1.1,0.0662633991614029,0.018395793520645815,0.044090068204713846,0.08716068080219734,0.0085190871505649,0.003727057981473982,1225.4859621012529,1277.4352334524165,19.73,0.9971012983790255,-0.4339479063676091,70.0
6,1.2,0.07026868199272561,0.01992379402429244,0.04768830080141194,0.0949735079664699,0.005661282343092941,0.002603764854388647,1102.792440999113,1257.4014717002476,18.4,0.9999999999998824,-0.3939419220287272,70.0
7,1.3,0.07405634272972031,0.024533518373794284,0.04691183615293814,0.09403891278595448,0.004946957671590151,0.0025537753146236903,1071.5904528234914,1240.5552042441823,17.330000000000002,1.0,-0.35609111612850414,70.0
8,1.4,0.07764364861664726,0.02927638722945667,0.04574927842400568,0.09207302532051162,0.004597020451160531,0.0025566964366428345,1052.8628460887378,1225.898724226377,16.46,1.0,-0.33550982356213843,70.0
9,1.6,0.08427758988601222,0.03840661833302784,0.043196866001032626,0.08740338181913991,0.0042653493044971826,0.0026056166913327157,1028.9143400958199,1201.0690300709298,15.160000000000002,1.0,-0.28569976420167886,70.0
10,1.8,0.09027684884714632,0.04684610826743264,0.04068010084798128,0.08265889847491803,0.0041215337272992566,0.002676065224177365,1012.9857621102118,1180.3475533284236,14.230000000000002,1.0,-0.24529832060142878,510.0
11,2.0,0.09572834938139432,0.05458823866682258,0.03830843672343043,0.07814024534681285,0.004051858909504201,0.0027519210318971083,1001.0023432826016,1162.4203743533676,13.56,1.0,-0.21546704293035854,510.0
12,2.2,0.10070383531597824,0.061688278132219984,0.03610472237004926,0.07392004898985868,0.0040164876662029236,0.0028266126712312768,991.3538196358996,1146.562687548577,13.06,1.0,-0.18912070869891726,510.0
13,2.4,0.10526304553491962,0.06821066337604274,0.03406696851100041,0.07000611974856356,0.003998074047150755,0.002897262889663029,983.2428052143931,1132.3149070593408,12.67,1.0,-0.16646531102936682,510.0
14,2.6,0.10945612414928066,0.07421672418651824,0.03218507743142409,0.06638448689865943,0.003988103742303158,0.002962647568598133,976.2180431619148,1119.3823337664132,12.38,1.0,-0.1488400734570878,510.0
