,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp,O2 Conversion,Max CH4 Conv,Dist to 50 CH4 Conv
0,[H][H] + 2 [Pt] <=> 2 [Pt],-0.0004983173884285167,0.0010188502786618607,-0.006433997893245783,-0.004916920280832695,0.004543070264378226,0.0060603144181558145,0.0015171752274356512,0.007268969422214689,0.008786254932642791,-0.0007124296870657825,-0.0013866670522682746,0.0,0.0,0.030270100874331053,0.0
1,O=C=O + [Pt] <=> O=C=O.[Pt],3.4585936964538244e-08,5.8527848845920863e-08,7.07315548188854e-08,9.467346035284804e-08,3.8861476410206814e-09,2.782806190507373e-08,2.3941913641471027e-08,-1.9242468921031475e-07,-1.6848278797795328e-07,-2.8062451397000496e-08,-1.8527431781169852e-08,0.0,0.0,6.165024158212618e-09,0.0
2,[C-]#[O+] + [Pt] <=> O=C=[Pt],5.94415441845634e-05,1.7518054658383987e-05,0.00027632759830191895,0.00023440401784666508,-0.00012476760832545836,-0.00016669102062530193,-4.192346460647962e-05,-0.0003769436905303508,-0.0004188669971142023,2.2344742551783596e-06,-0.00014584725466247882,0.0,0.0,0.00012174975018955963,0.0
3,[O][O] + 2 [Pt] <=> 2 O=[Pt],-0.0004279379054620871,0.0007314660347794991,-0.003914081316075607,-0.0027547177944986677,0.0025329694971376834,0.00369240776639503,0.0011594089017821641,0.0037630715649914397,0.004922524096147828,-0.0005427072495725966,0.012415156068569414,-0.09671179883945635,0.0,0.7133432774844147,0.0
4,O=C=[Pt] + O=[Pt] <=> O=C=O.[Pt] + [Pt],6.393008302737661e-08,1.0370381308870662e-07,1.271409545304029e-07,1.6691469239271508e-07,1.0242820476054835e-08,5.0016546920151615e-08,3.977373419499304e-08,-3.393682694552751e-07,-2.9959453996979835e-07,-5.0660668248553023e-08,1.1278622490570272e-07,0.0,0.0,-1.5394387508813823e-09,0.0
5,C=[Pt] + [Pt] <=> C[Pt] + [Pt],-0.0018351876684473045,0.00224994956269364,-0.018292687775505728,-0.01420822286818411,0.012142761071951547,0.01622846933194188,0.004085212202446137,0.021303192621166547,0.025389275104231068,-0.001731184528707289,-0.0012911725906741835,-0.09671179883945635,0.0,0.07333066196010034,0.0
6,C[Pt] + [Pt] <=> C + 2 [Pt],5.512195717503795e-07,1.4006133485458273e-06,-1.177944496211794e-06,-3.2855074081444224e-07,2.0198610030725535e-06,2.869254795033754e-06,8.493937757629825e-07,-2.630146042160189e-07,5.863791616949969e-07,-7.257216314026707e-07,-8.795064402514405e-06,0.0,0.0,2.2442063267970816e-07,0.0
7,C=[Pt] + [Pt] <=> C#[Pt] + [Pt],-0.00034519525805272504,0.00040695236339111183,-0.003398755405999376,-0.00264663075192784,0.002248303569004566,0.0030004706974548203,0.0007521502178277424,0.0039771973078455095,0.0047293774401603135,-0.0003157299045146132,-0.00015604392643537042,0.0,0.0,0.01781217260865636,0.0
8,O=C=[Pt] + [Pt] <=> C~[Pt] + O=[Pt],0.018577413453251798,0.04001503488714213,0.020028286031821822,0.04146621844050055,0.0173451350148381,0.03878249232661854,0.021433639618040897,-0.09551078408356137,-0.0740976159027856,-0.02067533897240252,-0.02126853553010412,-0.09671179883945635,0.0,0.060050189216938755,0.0
9,C#[Pt] + [Pt] <=> C~[Pt] + [Pt],-2.1359421524142388e-08,2.64704971893528e-08,-2.2395920676809065e-07,-1.7612930743521593e-07,1.507158872734261e-07,1.9854579303472565e-07,4.782990971243932e-08,2.646685907051863e-07,3.1249848885046316e-07,-2.123392405737122e-08,-1.4287856915972662e-08,0.0,0.0,2.4502873628065335e-06,0.0
10,C~[Pt] + [H][H] <=> C=[Pt],9.747494248084634e-07,7.477066860839876e-06,-2.1295488282397654e-05,-1.479317232811332e-05,1.988966596076862e-05,2.639198460817359e-05,6.502317362581486e-06,1.9931251367241146e-05,2.643357001761456e-05,-4.235890159042454e-06,-2.312936386800078e-05,0.0,0.0,6.633397572127974e-05,0.0
11,C + O=[Pt] + [Pt] <=> C[Pt] + O[Pt],3.6684578812382596e-09,-7.272991110394928e-10,3.869104178638899e-08,3.429529045372647e-08,-2.6077486484453405e-08,-3.0473248283646615e-08,-4.395754505340528e-09,-5.5022942082001204e-08,-5.941869842670719e-08,2.0837146091037573e-09,3.219886648023804e-09,0.0,0.0,-4.1127970077103295e-07,0.0
12,O=C=[Pt] + O[Pt] <=> O=C=O.[Pt] + [Pt],2.399824601841806e-07,3.1997028883965324e-07,7.960481679392081e-07,8.760359830539929e-07,-2.3230420037894843e-07,-1.5231638662731448e-07,7.998782545686706e-08,-1.6460509079626338e-06,-1.5660630867061534e-06,-1.4800564069319644e-07,7.748929928382841e-09,0.0,0.0,1.477811137797318e-07,0.0
13,O[Pt] + [Pt] <=> [Pt] + O=[Pt],3.8996328569774555e-07,-8.504644139077638e-08,2.954091150491253e-06,2.4790814040300815e-06,-1.787843029494086e-06,-2.2628527371202947e-06,-4.7500972055811833e-07,-3.956102214596788e-06,-4.431111915741188e-06,1.268364954362942e-07,2.597312132731306e-07,0.0,0.0,-6.356153864695217e-06,0.0
14,C + O[Pt] + [Pt] <=> C[Pt] + O.[Pt],6.640459970532401e-08,-1.5646408407965517e-07,8.713745724309533e-07,6.485058678306395e-07,-6.172854586664623e-07,-8.401541424870771e-07,-2.228686894173689e-07,-9.347976710071919e-07,-1.1576663598896078e-06,1.0890547760290082e-07,1.136680630357433e-07,0.0,0.0,-1.0257256106531368e-05,0.0
15,O + [Pt] <=> O.[Pt],2.163537849863122e-08,-1.0727322325716121e-07,5.275731027879583e-07,3.9866448831266556e-07,-4.080758001416184e-07,-5.369844088091305e-07,-1.2890860639834653e-07,-5.850212578474659e-07,-7.139298630385917e-07,6.744800375394904e-08,3.0420659975129874e-07,0.0,0.0,1.0741003091739843e-07,0.0
16,O.[Pt] + [Pt] <=> [Pt] + O[Pt],0.00029874716906328657,-0.0005304663748273082,0.003338127378611754,0.002508888631823528,-0.0022827081245912918,-0.0031119002627808478,-0.0008292110666548577,-0.0036540536931878942,-0.004483234460029088,0.00038276679985222855,0.00024757156386087816,0.0,0.0,-0.01720545913114776,0.0
17,O.[Pt] + O=[Pt] <=> 2 O[Pt],-7.584167543955901e-10,-3.8665548532618486e-10,-1.0255187702460803e-09,-6.537701748123341e-10,-5.315573734609843e-10,-1.5980004664346196e-10,3.71756275003953e-10,8.03132108901534e-10,1.1748878898782483e-09,1.968367089194968e-10,1.0033116491790996e-09,0.0,0.0,-4.1509500572077834e-07,0.0
18,[H] + [Pt] <=> [Pt],-3.2023179334082722e-09,7.761419803347383e-12,-5.168307186061412e-09,-1.9582457332475067e-09,-1.532520616747429e-09,1.6775475354843605e-09,3.2100704219320123e-09,2.0713779280881007e-09,5.2814492749310115e-09,-4.3151140486109644e-11,-4.063084275197311e-09,0.0,0.0,-3.574501684973356e-10,0.0
19,C + [Pt] <=> C.[Pt],-0.0005124532282634712,0.0012075034227657096,-0.007054951991812655,-0.005335107869506749,0.005044327069860926,0.006764379295583896,0.0017199654650510302,0.0078134313838528,0.009533531237211793,-0.0008295068940627134,-0.00259642433362367,0.0,0.0,0.00011676442298768444,0.0
20,[CH3] + [Pt] <=> C[Pt],-5.549438712895921e-09,-2.785840763840835e-09,-1.504707559186067e-08,-1.2283475305044603e-08,2.5172470282917115e-09,5.280842991802033e-09,2.7635999986233418e-09,2.010336983619722e-08,2.2866957344305342e-08,8.615851329025206e-10,2.8947773061576658e-08,0.0,0.0,-7.510658834544017e-08,0.0
21,[H][H] + [Pt] <=> [H][H].[Pt],2.481369577852957e-06,5.373923350292964e-06,-4.840879597722144e-06,-1.9483260430793773e-06,8.70042003964244e-06,1.1592973982359075e-05,2.8925537014934184e-06,5.882149459536604e-07,3.4807686587837823e-06,-2.6699907567924165e-06,-2.26546961058004e-05,0.0,0.0,2.209295286247196e-05,0.0
