,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp,O2 Conversion,Max CH4 Conv,Dist to 50 CH4 Conv
0,[H][H] + 2 [Pt] <=> 2 [Pt],5.894171003640966e-16,9.319165741300666e-17,1.7503316316820586e-15,1.066972813801465e-16,3.115673504873158e-17,1.5038932039773865e-16,3.5664239692312897e-16,2.1292239982629268e-14,9.260008516603405e-15,1.5461526186725225e-16,2.424722634456539e-18,0.0,0.0,1.2455845293104801e-17,0.0
1,O=C=O + [Pt] <=> O=C=O.[Pt],1.4938858006417857e-17,1.2793802116560335e-15,2.6454111735548497e-16,3.3747377144769045e-15,1.3581955680066856e-16,8.329257672213579e-17,2.1468955752247277e-16,1.3338671460625962e-14,2.3799034898394523e-15,6.264408344610557e-19,6.665216410020508e-19,0.0,0.0,1.3090338243199115e-17,0.0
2,[C-]#[O+] + [Pt] <=> O=C=[Pt],1.0417257264929628e-17,1.1761430068097373e-15,7.525275642383907e-16,6.125824529418657e-16,9.920535365680456e-17,2.6714253848718963e-16,4.252201921208216e-16,3.0237920368163548e-15,4.929424516297888e-15,2.5644376018982807e-18,8.73498154487805e-20,0.0,0.0,2.905712979349542e-18,0.0
3,[O][O] + 2 [Pt] <=> 2 O=[Pt],4.593089203909119e-18,1.301925696736818e-16,9.012893419587842e-16,5.312386295869395e-16,2.3267242235297955e-17,3.996315424420479e-17,1.2828544019330986e-16,1.3798876123525314e-15,1.0950637704035491e-14,8.321032079499772e-18,5.95302112571962e-20,0.0,0.0,2.1090474608808578e-17,0.0
4,O=C=[Pt] + O=[Pt] <=> O=C=O.[Pt] + [Pt],6.53382162608211e-17,2.302995565901132e-15,1.3767080831041717e-14,2.824315608450288e-15,1.6939594635046024e-16,1.8740162874689034e-16,8.697352520914928e-16,5.701712148476694e-15,1.730833660530838e-13,3.268021633264018e-17,1.271647959977813e-18,0.0,0.0,4.350038978565865e-16,0.0
5,C=[Pt] + [Pt] <=> C[Pt] + [Pt],9.98496826750213e-16,2.0230130585466185e-16,4.127301166591661e-15,5.771028538742011e-16,1.9129723898952787e-17,2.551262332414175e-17,7.491008863134206e-17,1.383352802727929e-15,1.5436776297212255e-14,3.952001738985371e-17,4.45384772920536e-18,0.0,0.0,3.455553599882311e-17,0.0
6,C[Pt] + [Pt] <=> C + 2 [Pt],3.6857713533821474e-18,5.829958989620225e-16,1.5258211973103205e-16,1.2469661756728969e-15,1.2155703935799205e-16,1.857824960202773e-16,6.004000758013291e-16,2.7898696823909043e-15,1.6192194180320052e-15,1.725473077225495e-18,1.1110739969810473e-19,0.0,0.0,3.285737722624803e-17,0.0
7,C=[Pt] + [Pt] <=> C#[Pt] + [Pt],1.0434635687722668e-17,4.083272723337655e-16,6.75831620900426e-16,3.1006399175037775e-16,6.729411925493494e-17,6.140867006024165e-17,1.0999754297690655e-15,2.8099992065883463e-14,1.802345506442763e-14,2.2692326727928077e-18,1.4019124805092706e-19,0.0,0.0,3.053334383659365e-17,0.0
8,O=C=[Pt] + [Pt] <=> C~[Pt] + O=[Pt],1.1467059546233178e-17,1.205539380178871e-15,5.336931663500135e-15,2.054371768806723e-15,1.0843759326883453e-16,9.956783896294642e-18,1.559511980682163e-17,9.194587538340196e-15,2.0923826838271444e-14,2.134388855330545e-18,3.184610611610945e-19,0.0,0.0,8.783422698607544e-18,0.0
9,C#[Pt] + [Pt] <=> C~[Pt] + [Pt],5.164756681511789e-17,6.2982959433366e-16,1.14941251856503e-15,8.867428677158196e-15,1.067622637907406e-16,4.43067229235542e-17,1.0589979463053075e-16,3.3540793675886656e-14,1.7497362112348582e-14,3.4871264733376345e-18,1.773082108171079e-18,0.0,0.0,1.5723131463115013e-17,0.0
10,C~[Pt] + [H][H] <=> C=[Pt],6.756423414942544e-17,4.445572200573732e-15,5.05171256601149e-15,1.1581936504593029e-14,9.134116133662275e-16,8.431421269693256e-16,5.743449155178883e-15,3.683299979925954e-14,7.009446322553514e-14,4.0259706669011763e-19,1.9735611668342553e-19,0.0,0.0,4.360040128697868e-17,0.0
11,C + O=[Pt] + [Pt] <=> C[Pt] + O[Pt],1.0258403698226968e-17,4.4091523304098525e-15,9.905100739993372e-16,1.2996748970471612e-14,1.1527387641052135e-16,3.3142535991203426e-16,9.14695860852198e-16,4.031349139181402e-14,1.7357498725500857e-14,2.690025607214387e-18,5.275266682877513e-19,0.0,0.0,3.056932625243356e-17,0.0
