,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp,O2 Conversion,Max CH4 Conv,Dist to 50 CH4 Conv
0,[H][H] + 2 [Pt] <=> 2 [Pt],-0.0001621296814241693,-0.0007361609041641158,-9.29328527690585e-05,-0.0006669644727213398,-0.0002306595754288112,-0.0008046904047887733,-0.0005740321534167758,0.0030883802048821468,0.0029233919923937262,0.0006099956298581285,-0.0022629111918858165,0.0,0.0,0.29917732151301263,0.0
1,O=C=O + [Pt] <=> O=C=O.[Pt],0.00012033365656673832,0.0002658413573273277,0.000229905021262077,0.0003754128814517951,1.181836480539278e-05,0.00015732590766431623,0.00014550752566573098,-0.0017909610156884898,-0.0016454560960064918,-0.0002003031810332803,0.0002409928196671441,0.0,0.0,-0.018593615774911514,0.0
2,[C-]#[O+] + [Pt] <=> O=C=[Pt],-1.880309289251296e-05,-7.764791497648765e-05,-6.83554958381459e-06,-6.568661373457776e-05,-3.065529043888155e-05,-8.949393065214555e-05,-5.886660390883163e-05,0.00034673625617596086,0.0002879040060137437,6.35700077809718e-05,-0.00016677594700131976,0.0,0.0,0.02633865355668868,0.0
3,[O][O] + 2 [Pt] <=> 2 O=[Pt],-0.03174369202841472,-0.11706533105700914,-0.01900968463320024,-0.10434219197562007,-0.04435496625709861,-0.1296658417230627,-0.0853487318671882,0.5431752634894335,0.4573629384230389,0.09468247869840407,0.028512968715234375,0.7425742574257488,0.0,1.0838508297717442,0.0
4,O=C=[Pt] + O=[Pt] <=> O=C=O.[Pt] + [Pt],0.0006121269339101121,0.0019314746977964607,0.00064207933180954,0.001961420898298192,0.0005824632236765379,0.0019018157752555863,0.0013193448668777418,-0.009916638818806167,-0.008597424786595328,-0.0015348282652675668,0.0017225742613617497,0.0,0.0,-0.6320076440977963,0.0
5,C=[Pt] + [Pt] <=> C[Pt] + [Pt],0.016537201240355175,0.060931010804942475,0.010024872061503619,0.05441577816253858,0.02298676315691389,0.0673834724592992,0.04438650628131372,-0.2827819175041391,-0.23852092823640192,-0.049274940845133675,5.1781477523429684e-05,-0.3712871287128634,0.0,-0.8202002908343652,0.0
6,C[Pt] + [Pt] <=> C + 2 [Pt],-2.5338847785918655e-07,3.0855523087391194e-08,-3.508298849680658e-07,-6.658588176074105e-08,-1.5688623229507135e-07,1.273577771347747e-07,2.842440024591034e-07,1.800528166629338e-07,4.64296817135374e-07,-7.983918735226428e-08,-2.5116320735542842e-05,0.0,0.0,-0.0001730325732861174,0.0
7,C=[Pt] + [Pt] <=> C#[Pt] + [Pt],3.882750088133539e-06,1.5322797046245254e-06,5.035642590812479e-06,2.685172182151882e-06,2.7409694132259312e-06,3.904990575485795e-07,-2.350470293169891e-06,-9.396122528380741e-06,-1.1650942812866566e-05,5.803808668544635e-08,-0.00011475576197429671,0.0,0.0,-0.0034162198964882142,0.0
8,O=C=[Pt] + [Pt] <=> C~[Pt] + O=[Pt],0.00015662382728374,0.0004705280344031699,0.00014223199122192793,0.00045611766745534487,0.00017087695183907802,0.00048481845612921044,0.00031394096783625165,-0.002313403422564271,-0.0019994697174500198,-0.0003704532742264107,-0.0007744726336571628,0.0,0.0,0.03216087983556097,0.0
9,C#[Pt] + [Pt] <=> C~[Pt] + [Pt],6.6441263653573976e-09,9.580603160378083e-08,-6.170380278654339e-09,8.299152414048788e-08,1.9335129677170365e-08,1.0849703951586287e-07,8.916190571819135e-08,-3.5418293504943456e-07,-2.6502103190523836e-07,-5.863566469309695e-08,3.5096483791638757e-08,0.0,0.0,-3.0335668725449483e-05,0.0
