,C/O ratio,CH4 in,CH4 out,CO out,H2 out,H2O out,CO2 out,Exit temp,Max temp,Dist to max temp,O2 conv,Max CH4 Conv,Dist to 50 CH4 Conv
0,0.6,0.042206109311924665,0.04214293906390639,9.79143630917652e-07,9.397804141483568e-07,0.0001244893795661473,6.146665552050583e-05,707.8304675345191,707.8304675345192,20.01,0.0035365101943711013,-8.195177374023628e-06,510.0
1,0.7,0.04764223879568619,0.047550884147347046,1.2548325825339853e-06,1.7654522869509116e-06,0.00017966891519216683,8.911380696431614e-05,710.9911638067794,710.9911638067795,20.01,0.005283335163982954,-1.321609091357199e-05,510.0
2,0.8,0.052736575707115416,0.05260460878808279,1.6653561558245936e-06,3.292455289490165e-06,0.0002588518912490107,0.00012894989384102466,715.4333368087433,715.4333368087433,20.01,0.007872037138445904,-2.2382170142755157e-05,510.0
3,0.9,0.05752037248751414,0.05732349730330681,2.4088805073642217e-06,6.480139718089207e-06,0.00038469199219096464,0.00019255770790467896,722.3917857123216,722.3917857123216,54.49413793103449,0.012092344773794396,-4.3305817575910414e-05,510.0
4,1.0,0.06202118410625546,0.06168758941645412,4.572587248891105e-06,1.620916635312415e-05,0.0006468994547538736,0.00032605146184203136,736.7894701533501,736.7894701533501,70.0,0.021031754360382328,-0.00012953220930681065,510.0
5,1.1,0.0662633991614029,0.01839543751446732,0.04408955127026237,0.08716039424889173,0.008519939926289072,0.0037272348785382893,1225.5115542092833,1277.4418381999537,19.732758620689655,0.9970975332973592,-0.4339577720247483,70.0
6,1.2,0.07026868199272561,0.01992379701389192,0.04768829693058871,0.09497349987263898,0.0056612844519409065,0.0026037657366993175,1102.7925335152122,1257.4015098768302,18.4,0.9999999999998824,-0.3939335797983987,70.0
7,1.3,0.07405634272972031,0.024533519959195227,0.04691183419585329,0.09403890837136268,0.0049469589038503995,0.0025537756763973334,1071.5905063861237,1240.5552267451324,17.330000000000002,1.0,-0.3560973828304249,70.0
8,1.4,0.07764364861664726,0.029276388504934678,0.04574927682190105,0.09207302308462316,0.004597021434895872,0.0025566967523290123,1052.8628910794966,1225.8987309461022,16.46,1.0,-0.33551121734170375,70.0
9,1.6,0.08427758988601222,0.03839733940824365,0.04319830862190583,0.08741710552757007,0.004266993834883361,0.002606250765515495,1028.920828112184,1201.0929503328346,15.157241379310348,1.0,-0.28572656410689556,70.0
10,1.8,0.09027684884714632,0.04684610909556856,0.04068009972203408,0.08265889854718132,0.004121534284523978,0.0026760655234412314,1012.9857938364369,1180.3475699927558,14.230000000000002,1.0,-0.24529651314591921,510.0
11,2.0,0.09572834938139432,0.05458823950304856,0.03830843554426259,0.07814024338983233,0.004051859435916942,0.0027519213355975698,1001.0023733727699,1162.4203971558195,13.56,1.0,-0.21546673259434407,510.0
12,2.2,0.10070383531597824,0.061688278942255,0.03610472120158038,0.07392004697457004,0.004016488186916936,0.0028266129829763557,991.3538488169067,1146.5627144765276,13.06,1.0,-0.1891208049445467,510.0
13,2.4,0.10526304553491962,0.06821066419849824,0.03406696735118244,0.07000611877261696,0.0039980745651206975,0.0028972632076537325,983.2428337959603,1132.3149264336598,12.67,1.0,-0.16646553686275842,510.0
14,2.6,0.10945612414928066,0.07421672502862682,0.032185076191914595,0.06638448566657457,0.003988104225959774,0.002962647938288085,976.2180717285519,1119.3823611327557,12.38,1.0,-0.14884005494942476,510.0
