,C/O ratio,SynGasSelec,SynGasYield,COSelec,COYield,H2Selec,H2Yield,CH4Conv,FullOxSelec,FullOxYield,ExitT,MaxT,DistToMaxT,O2Conv
0,0.6,0.8419077873335941,1.603467135236578e-07,0.8392643482757639,1.5984325367722312e-07,0.0026434390578300997,5.034598464346782e-10,1.9045638481560057e-07,1.0984950042531596,2.0921538724805456e-07,700.0006861181957,700.0006861181969,19.997,3.51131518262687e-07
1,0.7,0.8395597199799445,1.756869469965363e-07,0.8365164746469709,1.7505011501331019e-07,0.0030432453329736512,6.368319832261251e-10,2.0926080994063547e-07,1.100635094721722,2.303197913705556e-07,700.0008276949698,700.0008276949732,19.996,4.5029246145202175e-07
2,0.8,0.837253996742145,1.9094079241692338e-07,0.8338061527046522,1.901544909179631e-07,0.0034478440374928,7.863014989602868e-10,2.2805599395153293e-07,1.1027530822053326,2.5148945024545363e-07,700.0009736376128,700.0009736376136,19.997,5.610820430058778e-07
3,0.9,0.8349788226944379,2.0620328887355243e-07,0.8311211786328822,2.0525061933131255e-07,0.00385764406155579,9.526695422399143e-10,2.469563098716013e-07,1.1048586119342314,2.7285180573313734e-07,700.0011238042921,700.0011238042937,20.0,6.838248277104316e-07
4,1.0,0.832725362127612,2.2153864461856486e-07,0.828452483114877,2.2040188588855352e-07,0.004272879012735011,1.1367587300113504e-09,2.6604046747481545e-07,1.106957811005783,2.944955735148769e-07,700.0012781320577,700.0012781320579,20.0,8.188764263230452e-07
5,1.1,0.8304875147740903,2.3699186036698373e-07,0.8257938356580088,2.3565244980885096e-07,0.004693679116081572,1.339410558132734e-09,2.853647479955799e-07,1.1090555835980251,3.1648536712654124e-07,700.0014366048127,700.0014366048134,19.996,9.666155060756747e-07
6,1.2,0.8282604650690323,2.525950405642368e-07,0.8231403697043561,2.5103356232052356e-07,0.005120095364676116,1.5614782437132651e-09,3.049705391204251e-07,1.1111551681423224,3.3886959067481067e-07,700.0015992316228,700.0015992316239,19.997333333333334,1.1274354497775893e-06
7,1.3,0.8260405902356445,2.6837134878744204e-07,0.8204884641010558,2.6656752510493696e-07,0.005552126134588691,1.8038236825051336e-09,3.248888153436671e-07,1.1132589812883606,3.6168539160147313e-07,700.0017660350718,700.0017660350726,20.0,1.301740100850512e-06
8,1.4,0.823825049131315,2.8433747514370143e-07,0.8178353189494849,2.822701615089807e-07,0.005989730181830134,2.0673136347206827e-09,3.451430318166727e-07,1.1153686992178489,3.8496173444146687e-07,700.0019370436729,700.0019370436738,20.0,1.4899399165126183e-06
9,1.6,0.8193986748559332,3.1688299234035014e-07,0.8125173201230802,3.142217916989343e-07,0.006881354732852974,2.6612006414158183e-09,3.867262689875164e-07,1.1196102323996084,4.3298268789614673e-07,700.0022917932356,700.0022917932362,20.0,1.9096839027828723e-06
10,1.8,0.8149690285760928,3.5028694729406764e-07,0.8071748579083378,3.4693688593692986e-07,0.007794170667754969,3.3500613571377423e-09,4.2981626909931306e-07,1.1238851368382639,4.830641164119935e-07,700.0026636863113,700.002663686312,20.0,2.3899901600913176e-06
11,2.0,0.8105289433849129,3.8456666902539833e-07,0.8018017800121662,3.804259456426137e-07,0.008727163372746677,4.140723382784657e-09,4.7446383274035794e-07,1.1281949462772525,5.352876982890075e-07,700.0030528569542,700.0030528569547,20.0,2.9341534965165314e-06
12,2.2,0.8060746500071991,4.1971439257754353e-07,0.7963954593608016,4.14674542207905e-07,0.009679190646397526,5.039850369638464e-09,5.20689234643212e-07,1.1325387626865497,5.897007415470298e-07,700.0034593495521,700.0034593495519,20.0,3.5453998132687835e-06
13,2.4,0.8016047232609892,4.557050688691872e-07,0.7909556835934943,4.4965118568431174e-07,0.010649039667494864,6.053883184875466e-09,5.6849099767694e-07,1.136914141458368,6.463254545506894e-07,700.003883116501,700.0038831165022,20.0,4.226855614201961e-06
14,2.6,0.7971193543352229,4.925014983524085e-07,0.7854838885273128,4.853125067500116e-07,0.01163546580791005,7.188991602396849e-09,6.178516374917807e-07,1.1413176113935801,7.051649550977313e-07,700.0043240235783,700.0043240235786,20.0,4.981525330910071e-06
