,C/O ratio,SynGasSelec,SynGasYield,COSelec,COYield,H2Selec,H2Yield,CH4Conv,FullOxSelec,FullOxYield,ExitT,MaxT,DistToMaxT,O2Conv
0,0.6,0.6609250115750309,1.5970936968899577e-05,0.6590513972802919,1.592566197509355e-05,0.0018736142947389986,4.527499380602387e-08,2.4164521979338785e-05,1.293782089879683,3.1263625747372465e-05,700.09618763317,700.0961876331697,20.0,4.74796032037573e-05
1,0.7,0.6405130753284202,1.6771436886139417e-05,0.6382738311673508,1.6712803669166015e-05,0.002239244161069366,5.863321697340019e-08,2.6184378636673324e-05,1.3152834718629478,3.443988044181769e-05,700.1154970873854,700.1154970873864,20.0,6.041208113979346e-05
2,0.8,0.6211046934655908,1.7526897884352472e-05,0.6184829114698944,1.7452914052323758e-05,0.0026217819956963636,7.398383202871372e-08,2.8218910706594846e-05,1.33571590848655,3.769244795096017e-05,700.1355155539826,700.1355155539826,20.0,7.48613685875837e-05
3,0.9,0.6025551188934258,1.8246371291174338e-05,0.5995342200465915,1.8154893449124555e-05,0.003020898846834283,9.147784204977918e-08,3.0281663401488054e-05,1.3552341487523822,4.1038744322721834e-05,700.1562661036432,700.1562661036432,20.0,9.089820890243534e-05
4,1.0,0.5847633224497034,1.8935858001531274e-05,0.5813270308644015,1.8824583701292085e-05,0.003436291585301914,1.1127430023918875e-07,3.238208908555475e-05,1.3739461226921423,4.4491245743769495e-05,700.1777747910487,700.1777747910487,20.0,0.00010859792493289989
5,1.1,0.5676562083444563,1.959955617387167e-05,0.5637885338256704,1.9466016360726182e-05,0.003867674518785943,1.3353981314549202e-07,3.452715901942285e-05,1.391929869335343,4.8059383942425855e-05,700.2000684735166,700.2000684735166,20.01,0.00012803948626793766
6,1.2,0.551179278655645,2.0240541777550332e-05,0.5468645052381135,2.008209360106732e-05,0.004314773417531536,1.584481764830153e-07,3.672224730022157e-05,1.40924354366464,5.175058991669351e-05,700.2231736686431,700.2231736686442,20.01,0.00014930487794884004
7,1.3,0.5352908047914022,2.0861164911668172e-05,0.5305134835405784,2.0674984828697588e-05,0.004777321250823827,1.8618008297058173e-07,3.89716481675742e-05,1.4259316607987065,5.557090699565195e-05,700.2471159541128,700.247115954113,20.01,0.0001724786425336128
8,1.4,0.5199580285544352,2.1463292866077456e-05,0.5147029734061769,2.124636999638347e-05,0.005255055148258352,2.1692286969398885e-07,4.1278895001869234e-05,1.442029162167606,5.952537037475007e-05,700.2719196604481,700.2719196604482,20.01,0.00019764752823710327
9,1.6,0.49085879814576,2.261799773750525e-05,0.48460375982351284,2.2329775456158703e-05,0.006255038322247173,2.8822228134654705e-07,4.607841974707533e-05,1.4725598246657507,6.785322970362811e-05,700.3242016483656,700.3242016483657,20.01,0.0002543270325515533
10,1.8,0.4637191366163375,2.3714672763358146e-05,0.4564064990632875,2.3340703278568255e-05,0.007312637553049991,3.7396948478989045e-07,5.114016414418262e-05,1.5010089242874334,7.676184276994233e-05,700.3801858588681,700.3801858588681,20.01,0.0003200718063779891
11,2.0,0.4384179515048542,2.4761500520821457e-05,0.4299921972376866,2.4285620557515546e-05,0.008425754267167573,4.7587996330591285e-07,5.647921221252113e-05,1.5275058693661536,8.627232815180257e-05,700.440016085364,700.4400160853642,20.01,0.00039563135073488576
12,2.2,0.41485606048058704,2.576580883243245e-05,0.4052637902128268,2.5170053760897943e-05,0.00959227026776021,5.957550715345052e-07,6.210782795985728e-05,1.5521568049749037,9.640108781010308e-05,700.5038153160893,700.5038153160895,20.01,0.00048177147947436704
13,2.4,0.3929455952118868,2.6734554134114807e-05,0.3821355426092944,2.5999078434633306e-05,0.01081005260259241,7.354756994814964e-07,6.80362738757736e-05,1.5750558732810689,0.00010716093276419657,700.5716878069436,700.5716878069426,20.01,0.000579270525635566
14,2.6,0.37260422227434203,2.7674551887494593e-05,0.3605272578247321,2.677755566650686e-05,0.012076964449609944,8.969962209877327e-07,7.42733179956246e-05,1.5962913343751288,0.00011856185389170385,700.6437212593868,700.6437212593864,20.01,0.0006889163296716829
