,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp,O2 Conversion,Max CH4 Conv,Dist to 50 CH4 Conv
0,[H][H] + 2 [Pt] <=> 2 [Pt],8.72058307467683e-19,1.5433121200912644e-17,5.582899225954047e-18,1.7091823382736603e-17,1.2728806056358421e-18,6.8977912070099446e-18,4.4235464557561746e-18,1.853760634799602e-16,8.897334870864878e-17,9.417622179100011e-18,1.400196452672317e-20,0.0,0.0,3.8224072634859557e-19,0.0
1,O=C=O + [Pt] <=> O=C=O.[Pt],2.3098169290682736e-18,4.30135077277134e-17,2.911476220301896e-18,3.1431513549808776e-17,1.637225955783461e-18,1.6351262690287857e-17,1.3699824838882619e-17,6.257338148636942e-16,1.5535171013572156e-16,1.4533793626258755e-17,6.625134384453562e-20,0.0,0.0,1.6162560579336478e-18,0.0
2,[C-]#[O+] + [Pt] <=> O=C=[Pt],1.2444762657798424e-18,4.4294563089845596e-17,1.176900325579918e-18,1.669646188750008e-17,1.7017826801556807e-17,8.867770928536408e-17,1.5472477265343166e-17,1.0308056593934794e-15,2.4475639753349436e-16,4.406487180134729e-17,3.4028381828054337e-19,0.0,0.0,1.7462754662387405e-18,0.0
3,[O][O] + 2 [Pt] <=> 2 O=[Pt],1.8916072363355844e-18,1.2667849919008808e-17,6.947300083044562e-18,1.4422703226753935e-17,9.20036440598541e-19,1.4509141557528532e-17,9.30348559390647e-18,7.687519309295409e-17,1.0534993882915417e-16,6.0793407917604415e-18,7.675460900654199e-20,0.0,0.0,3.2336813586009785e-18,0.0
4,O=C=[Pt] + O=[Pt] <=> O=C=O.[Pt] + [Pt],2.311501143862541e-18,2.4423152018866742e-18,5.6728265896442186e-18,9.520325475467795e-19,2.4848001373941845e-19,2.2335110220525436e-18,1.2956075553446126e-18,1.0989951163914931e-16,2.851736825047354e-17,1.281437337375192e-18,2.136027675730029e-20,0.0,0.0,4.761030914933357e-19,0.0
5,C=[Pt] + [Pt] <=> C[Pt] + [Pt],1.1677681483993921e-16,3.369714258447493e-16,5.76640916592839e-17,3.7079401541573347e-16,6.058344187177267e-17,3.787660157153866e-16,4.984414791192778e-16,6.692993933116632e-15,5.538008791234676e-15,2.461629341917497e-16,1.9857798408062585e-18,0.0,0.0,1.804811741303149e-18,0.0
6,C[Pt] + [Pt] <=> C + 2 [Pt],1.3619960022533627e-18,6.8228783677486215e-18,5.483519472589177e-18,5.903114609951499e-18,9.390669470855058e-19,9.053095306083736e-18,7.605898468309302e-18,1.1869119700489662e-16,3.6752848295613775e-17,4.135680752275459e-18,1.3674028694566357e-19,0.0,0.0,1.2458091619488103e-18,0.0
7,C=[Pt] + [Pt] <=> C#[Pt] + [Pt],2.7092806644585743e-18,3.8633128636952185e-18,9.685115008780949e-18,1.7618802317937766e-18,1.5366089270094642e-18,3.8564733860346356e-18,1.4491641362705448e-17,2.878147541284958e-17,5.2167558262252634e-17,1.045082846513805e-18,3.75934615787139e-20,0.0,0.0,6.305386914181128e-19,0.0
8,O=C=[Pt] + [Pt] <=> C~[Pt] + O=[Pt],5.144831185385787e-19,6.959147935651738e-18,3.2813829787627477e-18,4.405039333548533e-19,2.407475549403133e-18,1.323859732663902e-17,5.06926075081873e-17,3.2621494354655075e-18,4.4846043185439634e-17,3.0736205075866e-18,3.718942785317782e-20,0.0,0.0,3.533357025109878e-19,0.0
9,C#[Pt] + [Pt] <=> C~[Pt] + [Pt],3.7777435878154447e-19,2.973365954998209e-17,5.127522781792571e-18,8.96876067288902e-18,1.2972848237094512e-18,1.1049001898417975e-16,5.342126195983887e-17,1.4510654161674098e-16,9.101262013148012e-17,6.5018452307219345e-18,6.928341070897063e-20,0.0,0.0,1.316946326532083e-18,0.0
10,C~[Pt] + [H][H] <=> C=[Pt],3.429015551797298e-19,7.879184085320236e-18,9.584159055535227e-19,1.0939963909387059e-17,1.0535839451818161e-18,8.984342327387665e-18,4.684560183534411e-18,2.3560588039434496e-16,7.238491780594164e-17,8.989843613197786e-18,3.782681772247837e-19,0.0,0.0,2.4450774715805394e-18,0.0
11,C + O=[Pt] + [Pt] <=> C[Pt] + O[Pt],1.0195330762822819e-18,1.1761287310948928e-17,1.3664523149575587e-18,3.806845399471581e-18,6.390725645390898e-19,2.2261630855407356e-17,1.5948818153387282e-17,1.0052171881028591e-16,3.071405897425577e-17,5.538268764044987e-18,1.7581468637022224e-20,0.0,0.0,6.109857350203605e-19,0.0
12,O=C=[Pt] + O[Pt] <=> O=C=O.[Pt] + [Pt],4.280786221083809e-18,6.3560181007520764e-18,8.761284490174128e-18,4.482733428622096e-18,9.04443918820763e-19,8.318316562164813e-18,7.304935176583961e-18,1.0655049333351805e-16,9.186342870779561e-17,8.05394838652433e-18,1.1395666083212047e-20,0.0,0.0,1.2228686373874722e-18,0.0
