,C/O ratio,SynGasSelec,SynGasYield,COSelec,COYield,H2Selec,H2Yield,CH4Conv,FullOxSelec,FullOxYield,ExitT,MaxT,DistToMaxT,O2Conv
0,0.6,1.6185357892319432,1.6185357582997275,0.9043637949887116,0.9043637777052037,0.7141719942432316,0.7141719805945237,0.9999999808887663,0.38113016967363844,0.3811301623897707,1823.4870654446784,1830.096469157081,12.220000000000002,0.9999999942380512
1,0.7,1.7488962864431856,1.7488947013560727,0.9264181523105723,0.9264173126647421,0.8224781341326133,0.8224773886913306,0.9999990936643155,0.25107679227358876,0.25107656471373235,1549.5237646901282,1596.2271684356515,11.47,0.9999999999948432
2,0.8,1.8419193236735296,1.830768378536802,0.9423884352768039,0.9366832333148093,0.8995308883967257,0.8940851452219928,0.9939460187026606,0.15761234953598216,0.15665816731966162,1316.724893999989,1498.6861601159162,11.22,0.9999999999999986
3,0.9,1.8598189355081727,1.6937306623221644,0.944956577907525,0.8605686822559857,0.9148623576006477,0.8331619800661787,0.9106965360901508,0.13755487576333175,0.12527074887997727,1239.3508729343866,1447.2132810195951,11.05,1.0
4,1.0,1.8563387785473875,1.5255351767870249,0.9410991471545751,0.77339323534038,0.9152396313928125,0.7521419414466451,0.821797828293378,0.1378719681910265,0.11330288404191928,1209.8237936148264,1412.8517156443645,10.93,1.0
5,1.1,1.848251297923441,1.3768398000430337,0.9356166879742421,0.6969800562481419,0.9126346099491988,0.6798597437948919,0.7449418818696081,0.14236671560647596,0.1060549290394835,1191.1308124210177,1386.6970887681873,10.820000000000002,1.0
6,1.2,1.8382171849854592,1.2489174453219938,0.9294055560114383,0.6314546627911405,0.9088116289740208,0.6174627825308532,0.6794177834497142,0.14856714074343624,0.10093915745736717,1177.2093577753535,1365.2136067529418,10.75,1.0
7,1.3,1.8271877578920699,1.1389620111584176,0.9227728338326968,0.5752026293548111,0.9044149240593731,0.5637593818036065,0.6233415292101004,0.15563473490968266,0.0970135936568102,1165.8984211305456,1346.8693757259307,10.68,1.0
8,1.4,1.8155029070774389,1.0438015332024726,0.9158570216295431,0.5265609653636268,0.8996458854478957,0.5172405678388456,0.574937957484609,0.16325572016346218,0.09386191029845983,1156.325120279637,1330.662349436133,10.63,1.0
9,1.6,1.7910292342659504,0.888158501493801,0.9014665233679409,0.44703075819387156,0.8895627108980095,0.44112774329992954,0.4958927997944215,0.17944237154274775,0.08898418002608402,1140.4117713283738,1302.870413882125,10.55,1.0
10,1.8,1.7656927414250752,0.766790789200856,0.8865429057813311,0.3850006960077505,0.8791498356437439,0.38179009319310536,0.4342719269389904,0.19636776647689513,0.08527700833662694,1127.2430482581483,1279.4827684095249,10.480000000000002,1.0
11,2.0,1.7397208796305583,0.6697394745910883,0.8712129444778721,0.3353904103372446,0.8685079351526861,0.3343490642538437,0.3849694985170909,0.21379458080508906,0.0823043925582068,1115.9428594104052,1259.0055349069096,10.45,1.0
12,2.2,1.7133868091057134,0.5906339803137958,0.8555921234691526,0.2949373595758431,0.8577946856365607,0.29569662073795266,0.34471724491801814,0.23150469498939097,0.07980366064232898,1105.9070664984938,1240.8245367433324,10.41,1.0
13,2.4,1.6867596355342795,0.5250463073388462,0.8397105113663089,0.2613809898805435,0.8470491241679706,0.2636653174583027,0.31127511963050875,0.24943357165569707,0.07764246485699218,1096.8414430835653,1224.3487785285697,10.38,1.0
14,2.6,1.6599195955662545,0.4699010517787235,0.8236006033689427,0.23315032294479002,0.8363189921973117,0.23675072883393347,0.28308663445739035,0.2675229402464835,0.07573216879452255,1088.5326899592555,1209.2457897589554,10.37,1.0
