,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp,O2 Conversion,Max CH4 Conv,Dist to 50 CH4 Conv
0,[H][H] + 2 [Pt] <=> 2 [Pt],-0.00026152553901668223,0.003080206442798607,-0.005698880107166575,-0.002357329827651138,0.004946345771556692,0.008288251786946909,0.0033417407213198907,0.005095522035070824,0.008437433035535138,-0.002667838453824698,-0.0026555484620589967,0.0,0.0,-0.17698243512911385,0.0
1,O=C=O + [Pt] <=> O=C=O.[Pt],6.036594518726311e-07,1.3021365275938917e-06,1.2086804244826856e-06,1.9071575004840079e-06,2.4173345300820093e-08,7.226504323765001e-07,6.984770701066411e-07,-7.81790642484011e-06,-7.119429405192484e-06,-1.026384329184607e-06,4.230002927663278e-07,0.0,0.0,8.557417232027786e-06,0.0
2,[C-]#[O+] + [Pt] <=> O=C=[Pt],9.613015290514963e-05,-6.752321950445174e-05,0.0006016132078298244,0.0004379590081582299,-0.0003880190168295963,-0.0005516715969244032,-0.00016365321509593652,-0.0014039178302222806,-0.001567568747768243,8.242638546660194e-05,-0.00016667860998723977,0.0,0.0,0.02577125426898864,0.0
3,[O][O] + 2 [Pt] <=> 2 O=[Pt],-0.0008476092348768831,-0.00562725908807712,0.003706915493622028,-0.0010729520517383545,-0.005209910491787629,-0.009989351840469375,-0.004779690366296257,0.008620631204549353,0.003840528798782076,0.0045161251512982415,0.020056919287283374,0.0,0.0,1.8568054908648157,0.0
4,O=C=[Pt] + O=[Pt] <=> O=C=O.[Pt] + [Pt],0.00046808269829305113,0.0012961341399749255,0.0008070814107613961,0.0016351356595049461,0.00014339140828105546,0.0009714401613731414,0.0008280475657306031,-0.006680999522974839,-0.005853007279107723,-0.0009734680595060716,0.0005244149620817961,0.0,0.0,-0.0003257332546363523,0.0
5,C=[Pt] + [Pt] <=> C[Pt] + [Pt],0.0001854588225750407,0.0020498621011365175,-0.0019159007099387602,-5.153660914170655e-05,0.0021981305888684344,0.004062571391687267,0.0018643998208595295,-0.0016799876279062322,0.0001843808712738296,-0.0016797851046552255,-0.00305268702728664,0.0,0.0,-0.41984297665325937,0.0
6,C[Pt] + [Pt] <=> C + 2 [Pt],1.8484753470103294e-06,5.168706807137363e-06,2.4843422100453397e-06,5.804573681680391e-06,1.2394452107852623e-06,4.559676638122809e-06,3.3202313913880695e-06,-2.4149252344748425e-05,-2.082902175927316e-05,-3.884627220938704e-06,-1.3582610273482556e-05,0.0,0.0,-0.0002098997985740558,0.0
7,C=[Pt] + [Pt] <=> C#[Pt] + [Pt],1.5577861284387265e-05,9.745844820915499e-05,-5.699675129034901e-05,2.4883776198841616e-05,8.508946622085807e-05,0.0001669701100734666,8.188057416514061e-05,-0.00017119410898413224,-8.931367499256582e-05,-7.811244820379867e-05,-0.00016482286582641885,0.0,0.0,-0.012222324051930527,0.0
8,O=C=[Pt] + [Pt] <=> C~[Pt] + O=[Pt],0.00037669460603826217,0.0011496656015851203,0.00042614198406238144,0.0011991133618112896,0.0003293341519484512,0.0011023047814023089,0.0007729680838124166,-0.005064855969054085,-0.0042919270349701414,-0.0008714232927621059,-0.0012875934875578993,0.0,0.0,0.004262229981521028,0.0
9,C#[Pt] + [Pt] <=> C~[Pt] + [Pt],8.550804743409978e-09,-4.4967797037041685e-08,-2.242938849508595e-08,-7.594798908953758e-08,3.822348058983355e-08,-1.5295111442981024e-08,-5.3518601386400575e-08,1.8244446507665765e-07,1.2892585954283508e-07,1.0303110477170101e-09,-1.8443756264081773e-08,0.0,0.0,4.125173676648231e-07,0.0
