,C/O ratio,CH4 in,CH4 out,CO out,H2 out,H2O out,CO2 out,Exit temp,Max temp,Dist to max temp,O2 conv,Max CH4 Conv,Dist to 50 CH4 Conv
0,0.6,0.042206109311924665,0.042142939025763444,9.791451810895502e-07,9.397813647222644e-07,0.0001244894549796746,6.1466692176474e-05,707.8304722628714,707.8304722628715,20.01,0.003536512330335522,-8.195183573175041e-06,510.0
1,0.7,0.04764223879568619,0.04755088408866219,1.254834677194512e-06,1.765454175361989e-06,0.00017966903072944677,8.911386360137022e-05,710.9911708751641,710.9911708751641,20.01,0.005283338556387408,-1.3216102489079494e-05,510.0
2,0.8,0.052736575707115416,0.052604608692773384,1.6653591960735102e-06,3.2924592426976553e-06,0.0002588520778631353,0.000128949986079139,715.4333479545046,715.4333479545047,20.01,0.007872042814038038,-2.2382194855023345e-05,510.0
3,0.9,0.05752037248751414,0.05732349712626531,2.408885730350051e-06,6.4801495330370035e-06,0.00038469233626854546,0.00019255787966345527,722.3918057706722,722.3918057706729,52.16107142857143,0.012092355611471437,-4.330588793617839e-05,510.0
4,1.0,0.06202118410625546,0.061687588907241304,4.57260310803319e-06,1.620921063383969e-05,0.0006469004262734549,0.00032605195330184117,736.7895252693545,736.7895252693545,70.0,0.02103178613722729,-0.000129532685713336,510.0
5,1.1,0.0662633991614029,0.01839579352129598,0.044090068204703535,0.08716068080129201,0.00851908715054243,0.003727057981447257,1225.4859621027172,1277.4352334523492,19.73,0.9971012983788404,-0.43394790636735026,70.0
6,1.2,0.07026868199272561,0.019923794029406874,0.04768830080165265,0.09497350795814959,0.005661282343097184,0.0026037648543645367,1102.7924409921004,1257.4014717007194,18.4,0.9999999999998824,-0.3939419220316767,70.0
7,1.3,0.07405634272972031,0.024533518368288695,0.04691183615219743,0.09403891279720979,0.004946957671617494,0.0025537753146354205,1071.5904527802134,1240.5552042443567,17.330000000000002,1.0,-0.35609111612343547,70.0
8,1.4,0.07764364861664726,0.029276387227004996,0.045749278429217645,0.09207302543754814,0.004597020450966393,0.002556696436564812,1052.8628460887933,1225.8987242254234,16.46,1.0,-0.33550982356417647,70.0
9,1.6,0.08427758988601222,0.03840661835069853,0.043196865970350384,0.0874033817974543,0.004265349305391849,0.0026056166914427193,1028.9143400960209,1201.069030069781,15.160000000000002,1.0,-0.2856997641989436,70.0
10,1.8,0.09027684884714632,0.04684610826768843,0.040680100854452325,0.0826588984748573,0.0041215337273099945,0.002676065224180777,1012.9857621101332,1180.3475533287685,14.230000000000002,1.0,-0.2452983205998263,510.0
11,2.0,0.09572834938139432,0.054588238719552984,0.03830843666563595,0.07814024557745908,0.004051858910023185,0.002751921032082195,1001.0023432421264,1162.420374349165,13.56,1.0,-0.21546704293066662,510.0
12,2.2,0.10070383531597824,0.06168827813436878,0.03610472236688126,0.07392004877347177,0.004016487668495611,0.002826612671965392,991.3538196560385,1146.5626875463752,13.06,1.0,-0.18912070870317058,510.0
13,2.4,0.10526304553491962,0.06821066337578424,0.03406696851482337,0.07000611974876622,0.003998074046945679,0.002897262889613821,983.2428051511557,1132.3149070588443,12.67,1.0,-0.1664653110224626,510.0
14,2.6,0.10945612414928066,0.07421672420636385,0.03218507739760809,0.06638448689853912,0.003988103739986487,0.0029626475674909727,976.2180431617656,1119.3823337660692,12.38,1.0,-0.14884007345701789,510.0
