,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp,O2 Conversion,Max CH4 Conv,Dist to 50 CH4 Conv
0,[H][H] + 2 [Pt] <=> 2 [Pt],7.234948943964829e-19,2.3301150438621568e-21,4.9123954819804983e-20,3.8639152408005806e-20,2.5385686270340226e-18,1.4264435428841953e-20,1.3453079286349942e-22,3.4568284798694107e-19,2.9238961955219264e-19,1.5478138513073796e-18,1.7012322513257434e-22,0.0,0.0,1.214133882076536e-16,0.0
1,O=C=O + [Pt] <=> O=C=O.[Pt],2.5112346327912162e-21,1.4268723294704772e-22,6.400221274124715e-20,1.1856842113141608e-20,5.506737011863866e-21,3.3896685149883147e-20,6.965493341498163e-22,6.842690329369986e-20,2.7388540016688854e-19,5.476181118763759e-22,3.815143245923284e-21,0.0,0.0,2.974613882432248e-15,0.0
2,[C-]#[O+] + [Pt] <=> O=C=[Pt],5.183471728100497e-12,1.132263262394778e-05,2.3134408736726025e-12,9.066737713849373e-06,9.137153989465616e-12,1.3792451556484476e-05,5.591251305959885e-06,8.431813184666953e-05,1.9967666859252748e-10,1.1659641704800667e-11,1.5798676440257195e-22,0.0,0.0,9.715894070013125e-17,0.0
3,[O][O] + 2 [Pt] <=> 2 O=[Pt],3.472300517514804e-18,3.4566713623219415e-17,8.779131397211022e-18,1.4322783489163756e-18,4.418360937838034e-17,1.1369906627759556e-16,1.6148481349166247e-17,4.322475354408919e-17,7.264406400398997e-18,4.501095923310538e-18,4.335604091266591e-21,0.0,0.0,6.179418950153663e-14,0.0
4,O=C=[Pt] + O=[Pt] <=> O=C=O.[Pt] + [Pt],7.223456296666129e-22,4.3909527057163585e-22,1.8954736472357336e-20,1.88115637601035e-20,3.651326125711004e-23,3.799427296822867e-21,2.4426726099533403e-22,8.903905526649224e-20,8.927847572265606e-20,2.3077678821671556e-22,2.798065964790554e-22,0.0,0.0,1.994138540128377e-16,0.0
5,C=[Pt] + [Pt] <=> C[Pt] + [Pt],7.92446683789331e-19,7.440603050946197e-19,1.7573850601193716e-19,1.4809492811043653e-19,2.166467016983661e-18,2.097635142732909e-18,1.2368308443725714e-21,6.822649606183977e-19,7.40144140387639e-19,1.7177383393619096e-18,1.0647795590128185e-23,0.0,0.0,4.7944959960361605e-20,0.0
6,C[Pt] + [Pt] <=> C + 2 [Pt],2.1307159335110597e-21,9.915151961529444e-22,7.446278166181026e-21,6.028332627804199e-22,1.5235335480545824e-20,2.213573667780649e-20,1.3387766469210519e-21,6.113873116162408e-21,3.4467031642656205e-20,6.339009479444803e-23,4.849958303336458e-24,0.0,0.0,2.9345207460195824e-20,0.0
7,C=[Pt] + [Pt] <=> C#[Pt] + [Pt],3.2437951391566557e-22,5.220076753249434e-22,7.935319214613774e-21,8.907325606379246e-21,2.6195088570968395e-23,2.4942542245970344e-21,1.0595783101978274e-22,3.928574896020755e-20,3.719997683596637e-20,8.494088825202457e-23,2.2102058597681524e-23,0.0,0.0,2.907507655075983e-18,0.0
8,O=C=[Pt] + [Pt] <=> C~[Pt] + O=[Pt],2.407298854406548e-11,4.506502799124261e-19,1.2543329567786397e-11,1.4321729432148023e-19,3.9133947392274827e-11,1.954359213842564e-18,4.2028631676374275e-22,6.722390544881297e-19,7.324811229154808e-19,2.952187524340777e-13,6.371347563411142e-23,0.0,0.0,2.979930939363419e-20,0.0
9,C#[Pt] + [Pt] <=> C~[Pt] + [Pt],4.609410073453151e-21,2.4065351492768393e-21,1.2286366993093553e-19,1.0959856666183009e-19,4.46255400530104e-20,5.3327467842804205e-20,5.481403566824602e-22,5.043273859966844e-19,5.323931485577886e-19,9.433076993388143e-23,8.762259375650407e-25,0.0,0.0,1.728119430920028e-20,0.0
