,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp,O2 Conversion,Max CH4 Conv,Dist to 50 CH4 Conv
0,[H][H] + 2 [Pt] <=> 2 [Pt],0.13970999452393418,0.6773073972870893,0.6437227123953333,1.184025894195628,0.07109025027078161,0.6083192697393451,0.5368473733272834,-0.1468957281878168,0.38916303928116164,0.06617930669655094,0.06617930669655094,0.0,0.4361796886666512,-1.3296219918212495,0.0
1,O=C=O + [Pt] <=> O=C=O.[Pt],-7.029342961154762e-12,-1.957721796830294e-09,-9.519227069942259e-10,-2.902606085283178e-09,1.216195345429253e-10,-1.8290564437767122e-09,-1.9506834742164453e-09,7.571934540992891e-10,-1.19348621745439e-09,-1.823714649254462e-10,-1.823714649254462e-10,0.0,-1.198809674717045e-09,-5.2318413754596035e-09,0.0
2,[C-]#[O+] + [Pt] <=> O=C=[Pt],0.0029241393210803143,0.012865767563008869,0.021574792684313143,0.031518275050666344,0.000384911602087803,0.01032628741081828,0.009941337543379017,-0.003072934112967588,0.006868097939661731,0.0012738452376320347,0.0012738452376320347,0.0,0.008326335859423646,0.00023757297363996726,0.0
3,[O][O] + 2 [Pt] <=> 2 O=[Pt],0.46951004146671244,2.4252041159709887,3.680221102862667,5.698413427782668,0.032381841935924714,1.9795669764715784,1.94655480423574,-0.4926621539791333,1.4443027114296738,0.2693833581186601,0.2693833581186601,0.0,1.695976728845889,4.300110984990031,0.0
4,O=C=[Pt] + O=[Pt] <=> O=C=O.[Pt] + [Pt],-4.370065716869414e-07,-1.1832122208977762e-06,-3.394854991153149e-06,-4.141060603909496e-06,-3.430483067799831e-08,-7.805104665080953e-07,-7.462056488595623e-07,4.5955923012776786e-07,-2.8664640896820046e-07,-5.928283243944752e-08,-5.928283243944752e-08,0.0,-5.145382405004243e-07,1.12837349454965e-08,0.0
5,C=[Pt] + [Pt] <=> C[Pt] + [Pt],-0.04111762282861829,-0.21647966464231858,-0.37564499503850934,-0.5504201615126685,0.004427225372169936,-0.17101471767075122,-0.17543417617656268,0.04330774701663217,-0.1322024057491236,-0.025396691080100002,-0.025396691080100002,0.0,-0.1569464246374848,-1.9802508081403423,0.0
6,C[Pt] + [Pt] <=> C + 2 [Pt],7.015039116048931e-08,2.8040999512121607e-07,3.127790572135055e-07,5.23038670934354e-07,3.711726392734543e-08,2.473768792305284e-07,2.1025960735216266e-07,-7.371200290764674e-08,1.3654760312743876e-07,2.246953565326084e-08,2.246953565326084e-08,0.0,1.5942688100265207e-07,-5.538014047056224e-06,0.0
7,C=[Pt] + [Pt] <=> C#[Pt] + [Pt],0.006502705471833437,0.030624077564660342,0.0365438290732248,0.06067244702608386,0.0024127011018720912,0.026533086693685762,0.02411980365304195,-0.006834499345823517,0.017283655839407053,0.0030283734410504032,0.0030283734410504032,0.0,0.019850248787191334,0.00980420105497171,0.0
8,O=C=[Pt] + [Pt] <=> C~[Pt] + O=[Pt],0.42337545402437743,1.8894065874313373,2.657824964940291,4.1564757203647344,0.11916219005523193,1.5807522646533585,1.4598504847889124,-0.444763588372236,1.0085940130156705,0.18007933063838502,0.18007933063838502,0.0,1.1948120516935719,1.2663635718330597,0.0
9,C#[Pt] + [Pt] <=> C~[Pt] + [Pt],2.7867628401320463e-07,1.3701916930691857e-06,1.6805853944521737e-06,2.772100832699064e-06,8.781077057199558e-08,1.1793261929467321e-06,1.0915154109751518e-06,-2.9249246943211434e-07,7.990229389981304e-07,1.420195642982103e-07,1.420195642982103e-07,0.0,9.157903077255944e-07,3.5226097932101745e-06,0.0
