,C/O ratio,CH4 in,CH4 out,CO out,H2 out,H2O out,CO2 out,Exit temp,Max temp,Dist to max temp,O2 conv,Max CH4 Conv,Dist to 50 CH4 Conv
0,0.6000000000000001,0.04220610931192466,8.12078638589985e-10,0.03810138729498345,0.06035306057031807,0.02403090390813977,0.004104714752105262,1823.7245774393457,1825.632834559643,18.64,0.9999999942246047,-0.5988595746080217,70.0
1,0.7000000000000002,0.04764223879568619,9.805822091176562e-08,0.04410617599663755,0.0783966018244014,0.016884296354017864,0.003534910772437372,1549.6504703076848,1586.196402372952,16.400000000000002,0.9999999999948327,-0.6310005990821204,70.0
2,0.8,0.05273657570711542,0.00016081265775948265,0.04950119537502796,0.09478891938572868,0.010331713718996665,0.0030438858459097564,1312.5220635678304,1485.0242202381517,15.200000000000001,0.9999999999999988,-0.6428914709405,70.0
3,0.9000000000000001,0.05752037248751414,0.0040657801198929495,0.05058854465849071,0.09902072713564322,0.007788957032834976,0.002766959884161294,1209.2349627970445,1432.5340240004386,14.350000000000001,1.0,-0.6262060847077956,70.0
4,1.0,0.06202118410625546,0.009572796394422252,0.049557602410392934,0.09770633552069047,0.0070202551293904614,0.002721612991050941,1168.5891409640144,1397.2681343037088,13.72,1.0,-0.6092484348260118,70.0
5,1.1,0.0662633991614029,0.015191830190726051,0.04810257458340272,0.09524723695106156,0.006662262530706503,0.0027372612915296294,1143.887611001867,1370.1500533782707,13.240000000000002,1.0,-0.5927913842105899,70.0
6,1.2,0.07026868199272561,0.020668045932867325,0.046537538753627664,0.09244590760693087,0.006466033503154099,0.002776787144903062,1126.1706852179916,1347.84390779498,12.860000000000001,1.0,-0.5745346207283771,70.0
7,1.3000000000000003,0.07405634272972031,0.025933178449083934,0.04496200619746557,0.0895583828298857,0.006349760335109344,0.0028272835699833378,1112.3509353335423,1328.7997361561445,12.560000000000002,1.0,-0.5567007616285681,70.0
8,1.3999999999999995,0.07764364861664726,0.030971183953290744,0.04341433857047258,0.08668228743557085,0.006280957356322041,0.0028821865108080995,1101.0618185200437,1312.0575967820282,12.310000000000002,1.0,-0.5371211152070468,70.0
9,1.6000000000000005,0.08427758988601222,0.040369641932916485,0.040465905427310385,0.08114301254958284,0.006217098466496205,0.0029952077530993933,1083.2269112961371,1283.4530901657113,11.930000000000001,1.0,-0.49798761525019913,70.0
10,1.8,0.09027684884714633,0.04892484898584135,0.037743370445950525,0.0759844905172992,0.006202374804572092,0.003103994849380487,1069.3731902557338,1259.414972703864,11.66,1.0,-0.4587319080740629,510.0
11,2.0,0.09572834938139431,0.056722506832716756,0.035246726154213044,0.07123924770497168,0.006203810567717312,0.003206785757158932,1057.9706408424881,1238.6517650438493,11.46,1.0,-0.4256369425843079,510.0
12,2.2,0.10070383531597825,0.06385106716482492,0.03295932028496307,0.0668779557404401,0.00621425809910703,0.0033004143251140327,1048.2965566584105,1220.298142794699,11.3,1.0,-0.39319867525277746,510.0
13,2.4,0.10526304553491962,0.07038653243072353,0.030862909998561935,0.0628748299299158,0.006225652244681304,0.00338548949672341,1039.8565970814939,1203.8087836808106,11.170000000000002,1.0,-0.3631641669976912,510.0
14,2.6,0.10945612414928066,0.07639774106318852,0.028937186300087746,0.05919153632182808,0.006237309040954503,0.003461977511910881,1032.3856180360528,1188.8140895296087,11.080000000000002,1.0,-0.3344551034027865,510.0
