,C/O ratio,CH4 in,CH4 out,CO out,H2 out,H2O out,CO2 out,Exit temp,Max temp,Dist to max temp,O2 conv,Max CH4 Conv,Dist to 50 CH4 Conv
0,0.6000000000000001,0.04220610931192466,0.042206108949036696,3.478367853311559e-10,3.362347941772182e-12,7.078025095165136e-10,6.923202505084222e-13,700.000028982441,700.000028982441,20.0,1.523427741614325e-08,-3.629735401133871e-11,510.0
1,0.7000000000000002,0.04764223879568619,0.047642238355869275,4.215461317507735e-10,4.139470748238524e-12,8.577590300551549e-10,8.436272673666109e-13,700.0000341323272,700.0000341323272,20.0,1.9082085255210014e-08,-4.398773012503909e-11,510.0
2,0.8,0.05273657570711542,0.052736575187440654,4.980516083095575e-10,4.965728523282828e-12,1.0133945384150358e-09,1.0020645907522455e-12,700.0000392873718,700.0000392874838,19.990000000000002,2.3276772436801313e-08,-5.1977866455388266e-11,510.0
3,0.9000000000000001,0.05752037248751414,0.05752037188531673,5.770998273601663e-10,5.839619963593882e-12,1.1741928540426438e-09,1.1671939546254791e-12,700.0000444467031,700.0000444467031,20.0,2.7818745300655718e-08,-6.023376242225709e-11,510.0
4,0.9999999999999999,0.06202118410625546,0.06202118341912141,6.584528475193666e-10,6.759695307253489e-12,1.3396692602496026e-09,1.3385973321925976e-12,700.000049608722,700.000049608722,20.0,3.270742489789473e-08,-6.872766245002992e-11,510.0
5,1.1,0.0662633991614029,0.06626339838708978,7.419235361424847e-10,7.724864738847598e-12,1.509442444272205e-09,1.5159544937277047e-12,700.0000547738559,700.0000547738559,20.0,3.794190777244613e-08,-7.745193375541248e-11,510.0
6,1.2,0.07026868199272561,0.07026868112921592,8.273425437530188e-10,8.734262009729886e-12,1.6831686093422625e-09,1.6989856426967496e-12,700.000058923802,700.000058923802,20.0,4.3525978989815916e-08,-8.63739635370564e-11,510.0
7,1.3,0.0740563427297203,0.07405634177484048,9.148315868269228e-10,9.790266244258227e-12,1.861090674288921e-09,1.8880022131417953e-12,700.0000651337795,700.0000651337795,20.0,4.947244871454298e-08,-9.550832347215987e-11,510.0
8,1.3999999999999995,0.07764364861664726,0.0776436475686526,1.0039669386675932e-09,1.0888800785753714e-11,2.0423501806971466e-09,2.082174509928935e-12,700.0000703265753,700.0000703265792,19.990000000000002,5.5766325881005406e-08,-1.0481754353364181e-10,510.0
9,1.6000000000000003,0.08427758988601221,0.08427758864655989,1.187227474283073e-09,1.32175484732166e-11,2.4149786641234e-09,2.4863249848769884e-12,700.0000807536786,700.0000807536786,20.0,6.9431956565389e-08,-1.2396056403574107e-10,510.0
10,1.8,0.09027684884714632,0.09027684740980092,1.3765607274642216e-09,1.5720132011103698e-11,2.7999021624458307e-09,2.9106597645515443e-12,700.0000912396146,700.0000912396146,20.0,8.454353381198413e-08,-1.437572283435884e-10,510.0
11,2.0,0.09572834938139431,0.09572834774012048,1.571690842622196e-09,1.8399570565807695e-11,3.1965549748610333e-09,3.3550275616801213e-12,700.0001018087128,700.0001018087248,19.990000000000002,1.011432928692725e-07,-1.6420753645718378e-10,510.0
12,2.2,0.10070383531597825,0.10070383346615802,1.7711703255857956e-09,2.124209570382605e-11,3.6020013977633063e-09,3.816573698843937e-12,700.0001124102743,700.0001124102822,19.990000000000002,1.1918042010707483e-07,-1.852157316406533e-10,510.0
13,2.4,0.10526304553491962,0.10526304347052548,1.9763728459994034e-09,2.4272111944685277e-11,4.019009714947883e-09,4.298779513161637e-12,700.0001231254516,700.0001231254516,20.0,1.3878876712642116e-07,-2.0657364707687975e-10,510.0
14,2.6000000000000005,0.10945612414928066,0.10945612186367587,2.187864253389542e-09,2.7504578351579653e-11,4.4487151775023715e-09,4.803436756717522e-12,700.0001340531929,700.0001340531929,20.0,1.6005832513237323e-07,-2.285893696551966e-10,510.0
