,C/O ratio,CH4 in,CH4 out,CO out,H2 out,H2O out,CO2 out,Exit temp,Max temp,Dist to max temp,O2 conv,Max CH4 Conv,Dist to 50 CH4 Conv
0,0.6000000000000001,0.04220610931192466,8.066106446515049e-10,0.03816968596556888,0.06028483185289866,0.024099200859160213,0.004036416112448787,1823.487034191328,1837.8907712982477,10.620000000000001,0.9999999942380484,-0.5122393510130093,20.020000000000003
1,0.7000000000000002,0.04764223879568619,3.7556269056108924e-08,0.0439922405175813,0.07851391442838064,0.016768151607746768,0.003649951054492728,1550.0685811120568,1569.4617760546462,10.780000000000001,0.9999999999944811,-0.1806643539311148,70.0
2,0.8,0.05273657570711542,2.543941996723004e-06,0.04767196810938229,0.09734009918573973,0.00812676621452655,0.005060987877172626,1315.5405479596313,1378.7094587350846,10.900000000000002,0.9999999999999958,-0.12763560327919907,70.0
3,0.9000000000000001,0.05752037248751414,0.0029441302249114966,0.05120158653313678,0.10313889783352638,0.005995849648436652,0.0033570358053693263,1178.8173519925244,1334.17248464354,11.28,1.0,-0.09920950669348103,70.0
4,1.0,0.06202118410625546,0.00903973497755582,0.049354710968617294,0.1003917721373578,0.005517965863311331,0.003574242626956077,1155.6799033489376,1308.13962814666,11.610000000000001,1.0,-0.08091643002664517,70.0
5,1.1,0.0662633991614029,0.015232379622092977,0.04701389317259768,0.09658881505628651,0.005378077444048893,0.003923728220926581,1147.6509488781787,1288.0913088190543,11.9,1.0,-0.06775092265711921,70.0
6,1.2,0.07026868199272561,0.021228798645071413,0.044607969060585166,0.09259067944392382,0.005352267293909887,0.004298483343977905,1144.5429689004109,1271.2578271742896,12.16,1.0,-0.0578429797308308,70.0
7,1.3000000000000003,0.07405634272972031,0.026970142749288748,0.04224875931105348,0.08861704259538211,0.005380741832383328,0.004668439352730725,1143.5793827297587,1256.5212898682387,12.400000000000002,1.0,-0.050126462899967306,70.0
8,1.3999999999999995,0.07764364861664726,0.03244035464022198,0.03998741740947345,0.08476173513892056,0.005437788201665261,0.005017250011030607,1143.4713409623191,1243.2998127872047,12.620000000000001,0.9999999999999983,-0.043978492188541385,70.0
9,1.6000000000000005,0.08427758988601222,0.04256457218240834,0.03585504089481973,0.07758689157047258,0.005583044577608083,0.005617677242400148,1143.1926857694434,1220.1293518253326,13.030000000000001,0.9999999999820367,-0.034832901783828085,510.0
10,1.8,0.09027684884714632,0.051659279632603694,0.03227824977538175,0.0712334405777089,0.005719013682420402,0.006078854752517346,1141.097923694436,1200.1184443395734,13.4,0.9999999958084377,-0.028410183936591893,510.0
11,2.0,0.09572834938139431,0.059825872704919465,0.029203354970183313,0.06567401243705827,0.005817731277048786,0.006421508056796738,1136.8316847161057,1182.3893175390706,13.73,0.9999998825628339,-0.023692968072426546,510.0
12,2.2,0.10070383531597825,0.06719458889157665,0.026546744702768698,0.06081175647888188,0.005874155201733745,0.006676725480785647,1131.0215794476255,1166.4437741049944,14.06,0.9999989497694474,-0.020116000111512766,510.0
13,2.4,0.10526304553491962,0.07387413338268323,0.024231432045739267,0.0565390090670845,0.005892377423236041,0.006868088419878917,1124.2067452544964,1151.9325783471247,14.38,0.9999951548371282,-0.01732755923869317,510.0
14,2.6,0.10945612414928066,0.07995241122362452,0.022195960510592458,0.052763072341350074,0.005878778368625057,0.007011532157168315,1116.7344280255193,1138.593917608905,14.68,0.9999853355160396,-0.015102007192799305,510.0
