,C/O ratio,CH4 in,CH4 out,CO out,H2 out,H2O out,CO2 out,Exit temp,Max temp,Dist to max temp,O2 conv,Max CH4 Conv,Dist to 50 CH4 Conv
0,0.6000000000000001,0.04220610931192466,8.066106466350001e-10,0.03816968598289141,0.06028483184810552,0.024099200864113376,0.004036416100967989,1823.4870340111786,1837.8907711790578,10.620000000000001,0.9999999942380484,-0.5122393509243983,20.020000000000003
1,0.7000000000000002,0.04764223879568619,3.7556267268639574e-08,0.04399224051636785,0.07851391442761345,0.0167681516086816,0.0036499510547004285,1550.0685811356768,1569.4617760787999,10.780000000000001,0.9999999999944811,-0.18066435392084662,70.0
2,0.7999999999999998,0.05273657570711541,2.5439419979077306e-06,0.04767196811111089,0.09734009918569468,0.008126766214019693,0.0050609878764993664,1315.5405479357698,1378.7094587417832,10.900000000000002,0.9999999999999958,-0.1276356033096629,70.0
3,0.8999999999999999,0.057520372487514126,0.0029441302161071796,0.0512015865339349,0.10313889785013172,0.005995849648738344,0.0033570358059923124,1178.8173519495751,1334.1724846207865,11.28,1.0,-0.09920950657779717,70.0
4,0.9999999999999997,0.06202118410625545,0.009039734937842778,0.04935471097163875,0.10039177221148941,0.005517965864356532,0.003574242630150459,1155.6799031664207,1308.1396281800153,11.610000000000001,1.0,-0.08091643000732382,70.0
5,1.1000000000000005,0.06626339916140292,0.015232379646305323,0.047013893167251665,0.0965888150094316,0.005378077446379787,0.003923728218937047,1147.6509490270666,1288.0913089226271,11.9,1.0,-0.06775092263506186,70.0
6,1.2,0.07026868199272561,0.021228798731675033,0.04460796903623319,0.09259067927871963,0.0053522672908886005,0.004298483346435083,1144.542969482642,1271.2578272060764,12.16,1.0,-0.05784297971927338,70.0
7,1.3,0.0740563427297203,0.02697014276937572,0.04224875931306451,0.08861704255592182,0.005380741830752179,0.0046684393505433885,1143.579382816643,1256.5212898700695,12.400000000000002,1.0,-0.05012646289508649,70.0
8,1.3999999999999995,0.07764364861664726,0.03244035475177132,0.0399874173936716,0.08476173491916908,0.005437788192665662,0.005017250012262082,1143.4713416840066,1243.2998128061731,12.620000000000001,0.9999999999999983,-0.043978492191415475,70.0
9,1.6000000000000003,0.08427758988601221,0.04256457236086432,0.035855040860363285,0.0775868912055747,0.0055830445678864546,0.005617677246882355,1143.1926870400303,1220.1293518619193,13.030000000000001,0.9999999999820367,-0.034832901807620165,510.0
10,1.8,0.09027684884714632,0.051656484129835485,0.03227794823294087,0.07123287334193407,0.005718889961332914,0.00607844968733647,1141.0605719193875,1200.1113958704593,13.39,0.9999999958615883,-0.0284101839546691,510.0
11,2.0,0.09572834938139431,0.05982587274640603,0.029203354958281053,0.06567401234552711,0.0058177312729646834,0.006421508062337866,1136.8316851089562,1182.3893175802014,13.73,0.9999998825628178,-0.023692968071827025,510.0
12,2.2,0.10070383531597825,0.06719458889739276,0.02654674470069158,0.060811756466222965,0.005874155201630721,0.006676725481468446,1131.0215795024837,1166.4437740986973,14.06,0.9999989497694348,-0.020116000107335552,510.0
13,2.4,0.10526304553491962,0.07387232222329383,0.02423134979915723,0.056539529094824986,0.005892228262231758,0.006867867399872312,1124.181642399997,1151.9274133572837,14.370000000000001,0.9999951885253251,-0.01732755923752466,510.0
14,2.6000000000000005,0.10945612414928066,0.07995241123098949,0.02219596050918341,0.052763072325441154,0.005878778368313365,0.007011532157323918,1116.7344280770733,1138.5939176126224,14.68,0.9999853355159297,-0.015102007251970029,510.0
