,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp,O2 Conversion,Max CH4 Conv,Dist to 50 CH4 Conv
0,[H][H] + 2 [Pt] <=> 2 [Pt],3.617556392424084e-18,5.575297720538909e-16,1.9545264474821549e-16,3.7847509953891566e-15,2.069862156548084e-17,2.597945729495906e-16,8.91187579620443e-16,1.3579325763024798e-14,8.973183893058383e-15,1.2045754088681315e-17,4.5492794687722513e-20,0.0,0.0,2.3777602112027024e-18,0.0
1,O=C=O + [Pt] <=> O=C=O.[Pt],2.0278779380680373e-17,1.4901140532156394e-16,4.721283983956202e-16,4.644327834971815e-16,4.477651240679508e-18,1.0366162607914568e-16,1.782367147300686e-16,3.969514726136978e-14,5.36165379865529e-14,2.1842955669655627e-17,4.484933942629188e-20,0.0,0.0,2.372881776424272e-18,0.0
2,[C-]#[O+] + [Pt] <=> O=C=[Pt],1.3763565859567981e-17,2.3079032488307394e-16,7.176066855710704e-17,4.541368971543498e-16,3.694834057207597e-18,1.0527290309394293e-16,4.894679725441338e-16,1.650526254885671e-15,1.138729724297987e-15,3.475788935002335e-18,2.116355139503489e-19,0.0,0.0,7.206449587659654e-18,0.0
3,[O][O] + 2 [Pt] <=> 2 O=[Pt],7.888914073024451e-18,8.422693283162878e-17,7.475035049689183e-17,7.929487038051616e-16,2.38693074084484e-18,4.44122470729506e-16,3.8324886237688304e-16,7.813597044885841e-15,3.149262501339438e-15,1.5557084046221706e-17,2.760194291512803e-19,0.0,0.0,2.815839173845883e-18,0.0
4,O=C=[Pt] + O=[Pt] <=> O=C=O.[Pt] + [Pt],1.220509539336839e-17,2.3177082160292805e-16,4.178788838385672e-17,1.548903614237675e-15,8.644307316190167e-18,6.040849502166714e-17,9.482076475209256e-17,8.173731504693136e-15,8.985867671268986e-16,3.329797650859174e-18,2.0435986579873027e-19,0.0,0.0,3.4148380409740853e-18,0.0
5,C=[Pt] + [Pt] <=> C[Pt] + [Pt],6.879298841995671e-18,3.831700371529333e-18,2.869681045525232e-17,3.934549825465331e-17,2.7764088435552064e-18,3.2710622912989396e-17,2.6236793736248518e-17,2.0769186052729488e-16,8.659058187287224e-17,6.67239084236644e-19,2.0434596629753539e-19,0.0,0.0,7.29063947206225e-18,0.0
6,C[Pt] + [Pt] <=> C + 2 [Pt],5.433120022240639e-18,3.2061840119431324e-16,2.875661455281401e-17,1.1197792758920695e-15,2.8636271736355724e-18,2.279355129023676e-17,8.330715506766218e-18,4.7074118396418975e-15,1.4289897589151512e-15,2.4447421231400573e-18,7.447604623166582e-20,0.0,0.0,1.3083538554733502e-18,0.0
7,C=[Pt] + [Pt] <=> C#[Pt] + [Pt],1.2486862223305605e-17,9.693416766100251e-17,2.93640634300537e-17,7.912995934087191e-16,1.6010472783107076e-18,8.810759477625074e-17,4.917916419361303e-16,1.86374462613292e-14,5.101039502592155e-15,8.350216332668234e-17,4.9699686870389707e-20,0.0,0.0,1.4070322351462913e-18,0.0
8,O=C=[Pt] + [Pt] <=> C~[Pt] + O=[Pt],1.5201443613292018e-17,5.6757011425903e-16,5.955383299722593e-17,1.708493184515171e-15,2.2145502673920085e-18,1.021053965699265e-15,7.492316473020565e-16,1.2562126480624837e-14,3.908512548825459e-15,2.5984091392740464e-16,1.5704036238520024e-19,0.0,0.0,4.1796801629242416e-18,0.0
9,C#[Pt] + [Pt] <=> C~[Pt] + [Pt],1.2065532802286792e-17,2.654374984757091e-16,6.902896438301118e-17,1.3995276947611684e-16,3.0126068712418575e-19,2.6981203596744e-16,8.164860624636531e-16,1.2013515009387577e-15,5.819082373690749e-16,5.342911414257609e-18,9.252132009570194e-20,0.0,0.0,3.747220661167829e-18,0.0
