,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp,O2 Conversion,Max CH4 Conv,Dist to 50 CH4 Conv
0,[H][H] + 2 [Pt] <=> 2 [Pt],1.166504909704646e-15,2.958407261562558e-16,6.424821889460853e-15,2.5449506659471264e-16,2.3019341172121304e-17,1.1142941513842068e-15,1.568974815832568e-15,1.1136478542091514e-15,5.134237993760135e-15,5.2971734422113013e-17,4.578689654368341e-19,0.0,0.0,9.427720079580185e-19,0.0
1,O=C=O + [Pt] <=> O=C=O.[Pt],2.927702308923361e-15,1.0717122753128482e-16,1.8977274095709155e-14,4.206990631630167e-16,1.9705259272249962e-17,7.099496393325776e-17,1.5973450505303907e-16,7.228042327919454e-15,4.302544014598388e-14,3.243734253669959e-17,2.0388974358095376e-19,0.0,0.0,3.890857764996215e-19,0.0
2,[C-]#[O+] + [Pt] <=> O=C=[Pt],3.3336994640837753e-15,1.0002996570983767e-15,7.400846350205932e-15,1.2120060062238864e-15,2.355788236771971e-15,2.512678745549948e-16,6.489538052983411e-16,1.0722049994139817e-14,6.332799098832319e-14,1.2912773483550239e-15,2.459960638984869e-18,0.0,0.0,1.0340771531194993e-17,0.0
3,[O][O] + 2 [Pt] <=> 2 O=[Pt],2.646149909717138e-15,4.511960276676769e-16,8.08215001965534e-15,2.056092930494552e-15,5.487428974215463e-17,1.5394908185156712e-16,2.483512230385415e-16,7.851203770292283e-15,4.893858135409512e-14,5.49560072055318e-16,5.921762876221113e-19,0.0,0.0,2.4141815265851136e-18,0.0
4,O=C=[Pt] + O=[Pt] <=> O=C=O.[Pt] + [Pt],2.86367686190462e-16,1.3153651467536984e-14,6.495571560799965e-16,1.3800656521089799e-14,3.622601133122807e-16,1.3904362895859434e-14,2.1312969218132818e-14,6.134719059691389e-14,9.09436858414626e-17,1.2132929292179705e-18,2.8128204433017965e-20,0.0,0.0,4.602336546509176e-18,0.0
5,C=[Pt] + [Pt] <=> C[Pt] + [Pt],2.485652405031559e-16,1.9631205430122904e-15,1.3117852600114805e-15,2.1569154567149674e-15,2.4829442343038426e-16,2.4224239321499407e-15,3.3236548822125073e-15,1.2685534077428454e-14,4.947566710645249e-15,2.4413557918337692e-17,2.499613874377596e-19,0.0,0.0,1.1346584935986683e-18,0.0
6,C[Pt] + [Pt] <=> C + 2 [Pt],4.8680963980283224e-17,1.7781408992965885e-15,1.0648494858735478e-16,2.5730612866407303e-15,1.6692971637684926e-17,1.3498515519248269e-16,2.1601754473843195e-16,3.706527279440291e-14,8.363589144152156e-15,1.7892509314294123e-18,6.412621553719344e-19,0.0,0.0,1.9931618003762326e-18,0.0
7,C=[Pt] + [Pt] <=> C#[Pt] + [Pt],7.453665122597666e-16,1.7775690923336135e-16,6.079919154863257e-15,5.357334647775432e-16,3.1807179187368536e-17,2.6459929784766434e-16,2.7330902280296344e-16,5.585840646292185e-15,2.50142888722908e-14,4.157497250966779e-17,3.592665583074406e-18,0.0,0.0,1.3358054368694198e-17,0.0
8,O=C=[Pt] + [Pt] <=> C~[Pt] + O=[Pt],1.3336375683816863e-15,1.0691995703245499e-16,2.752395776880657e-15,1.7168830024033814e-15,1.6906256895945914e-17,6.423647051955763e-16,1.76976249670979e-15,1.866163112779977e-15,9.166589193365723e-15,1.922204536246558e-17,2.7120497264382487e-19,0.0,0.0,3.236992114720292e-17,0.0
9,C#[Pt] + [Pt] <=> C~[Pt] + [Pt],1.1196779652334585e-16,2.2245883658903253e-16,3.3185174791874013e-15,1.2010717132981124e-15,2.2363735124842037e-17,4.445533208096602e-16,6.135491081890184e-16,7.294649957483938e-15,2.0091124947926842e-14,3.2195695622092477e-16,8.60216335250155e-20,0.0,0.0,2.161183885448672e-18,0.0
10,C~[Pt] + [H][H] <=> C=[Pt],1.128915274105739e-16,1.7365328071688537e-15,4.191044187970746e-16,2.3175140159408063e-15,2.52349035182149e-17,5.818302160453741e-16,8.706909290376752e-16,1.9817837937744112e-14,2.315507701793875e-15,2.1438847235545635e-16,9.434371026779674e-19,0.0,0.0,1.7904007056896492e-18,0.0
11,C + O=[Pt] + [Pt] <=> C[Pt] + O[Pt],4.896863851715753e-16,3.4112276593531795e-17,1.802458690403149e-15,3.7641832268316533e-16,2.030617945134522e-17,9.974171561583204e-17,1.1434929526823132e-16,3.569275341471003e-16,9.221617714886493e-15,4.8246886227032766e-17,8.75046170750938e-19,0.0,0.0,3.967592823319041e-17,0.0
12,O=C=[Pt] + O[Pt] <=> O=C=O.[Pt] + [Pt],1.894595374093826e-16,7.55958026731498e-17,1.7641350195804236e-15,8.924106341872973e-16,6.746769899591193e-18,3.6361180525348766e-16,4.912203860656321e-16,1.6514382142065538e-15,1.4653534254600437e-14,4.6112593094616135e-17,3.672873287135438e-19,0.0,0.0,9.30209620724148e-19,0.0
13,O[Pt] + [Pt] <=> [Pt] + O=[Pt],2.8094878178475454e-16,2.4708392886425635e-15,2.013827871481714e-15,1.6562441787569429e-15,2.1576640589314589e-16,8.54163282304262e-15,1.311493144148947e-14,8.97339381903892e-15,6.219731341337876e-15,1.751099192009831e-17,1.361509931837383e-18,0.0,0.0,7.795362230611805e-18,0.0
14,C + O[Pt] + [Pt] <=> C[Pt] + O.[Pt],3.0544341436797807e-16,6.411713252683388e-16,1.7212873706916063e-15,1.7211835916279117e-15,2.4990844739842516e-17,2.756323601844119e-16,4.095347181562585e-16,3.0059487760944485e-14,1.0195585240904104e-14,2.2700192717888183e-16,9.85185840589189e-19,0.0,0.0,3.182481477235461e-18,0.0
15,O + [Pt] <=> O.[Pt],5.0150262998101666e-15,2.9679839791267346e-16,1.1429562697261132e-14,1.8403055370730954e-15,4.746558151320328e-17,2.0821880540681892e-16,4.1675740792559777e-16,9.93386612050791e-15,2.3194084145084966e-14,4.142231238503981e-16,2.7018698885404798e-18,0.0,0.0,4.477997944856014e-19,0.0
16,O.[Pt] + [Pt] <=> [Pt] + O[Pt],1.2073285347654583e-15,7.853115858751285e-17,2.4626457432515327e-15,7.641819135251197e-16,1.0184891244164226e-17,6.306332915049175e-16,1.011117205883428e-15,4.800601711993192e-15,3.79676302347358e-15,1.5945039069066187e-17,5.408609965080829e-19,0.0,0.0,3.007517146936858e-18,0.0
17,O.[Pt] + O=[Pt] <=> 2 O[Pt],3.972503788479388e-15,2.46200099005696e-14,1.3516225248749042e-15,9.70656414408438e-15,1.878260213428491e-16,2.7563597412960165e-14,4.341496658255734e-14,8.071114857604236e-14,5.036395427076364e-16,1.6583634315907508e-18,2.759426779538547e-20,0.0,0.0,1.6159198887895064e-18,0.0
18,[H] + [Pt] <=> [Pt],6.631573926828168e-16,4.746256008735665e-16,3.5149818660689064e-15,4.1762191995096733e-16,7.2721055954388e-17,2.1876216953826557e-16,1.3488373715888869e-15,6.899028979229818e-14,1.2332905421669923e-14,9.303333618374951e-19,6.313579936969631e-20,0.0,0.0,2.1219230153200006e-18,0.0
19,C + [Pt] <=> C.[Pt],8.6483826960417e-17,2.113114810763319e-14,1.1517612623543017e-15,1.4844832873876035e-14,9.195381794845117e-18,2.922287563514578e-14,6.668552806966665e-16,2.4872967588155447e-14,6.332389341816463e-15,3.0580159500902367e-18,4.178704738012075e-18,0.0,0.0,5.115607761912888e-17,0.0
20,[CH3] + [Pt] <=> C[Pt],2.0357217993421388e-16,3.290897958421338e-16,8.961399484784177e-15,1.3476131413493267e-15,2.9412448183301945e-17,1.8238624255318678e-16,2.8399769304328027e-16,4.8168434836854806e-15,1.8844072323726324e-14,9.090840307219953e-16,3.013909895159903e-19,0.0,0.0,4.581186346806137e-18,0.0
