,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp,O2 Conversion,Max CH4 Conv,Dist to 50 CH4 Conv
0,[H][H] + 2 [Pt] <=> 2 [Pt],6.302476449907838e-17,6.062028315015458e-16,2.355507218833102e-16,1.5640311611653466e-15,3.399056460308212e-17,2.141702498540388e-16,3.282264175281559e-16,1.4210160231941885e-14,4.8368821458934136e-14,4.1993971187891784e-17,1.481084398474388e-18,0.0,0.0,4.084929779333377e-19,0.0
1,O=C=O + [Pt] <=> O=C=O.[Pt],1.2644875686810787e-17,4.4387097612130023e-16,3.048387926883673e-16,1.6830495074137287e-15,6.177057128873038e-17,4.306994331859944e-16,6.515989182668289e-16,8.078579001665718e-15,9.040489446227724e-15,2.045433757183944e-17,4.727481060733735e-19,0.0,0.0,7.699134928962698e-19,0.0
2,[C-]#[O+] + [Pt] <=> O=C=[Pt],8.202094605447228e-11,5.599200589225668e-15,6.865712959326311e-10,8.369298733658549e-15,1.3404224272332755e-16,5.1374998874937885e-15,6.535318853662804e-15,2.959058298313025e-14,7.107545442476152e-14,5.528291747600711e-16,7.716367209575631e-19,0.0,0.0,4.935222429931176e-20,0.0
3,[O][O] + 2 [Pt] <=> 2 O=[Pt],3.207850617953808e-17,1.6499068896306916e-14,1.7050567152649313e-16,2.2200906783967908e-14,6.997852594637326e-16,1.2095362435201317e-14,1.743076080725452e-14,2.971151225458242e-14,1.6226826557108004e-15,1.6585714391502094e-16,5.417425795504135e-19,0.0,0.0,8.282711706398528e-19,0.0
4,O=C=[Pt] + O=[Pt] <=> O=C=O.[Pt] + [Pt],1.4396319633612357e-17,1.0641589553721089e-14,1.0399320249538066e-16,1.534562369726778e-14,4.632719283060179e-16,7.138665897935889e-15,1.027593669443287e-14,8.0202736488848e-14,2.9733570816548476e-15,2.0953846313288753e-16,8.601588166456425e-19,0.0,0.0,1.7354271571943835e-19,0.0
5,C=[Pt] + [Pt] <=> C[Pt] + [Pt],1.3550435657541887e-15,9.075194146348538e-15,1.966715393853771e-15,3.63315224246937e-15,1.1465168020331376e-15,1.7727560236458666e-14,2.7398897149906722e-14,1.1851737411701009e-14,5.064336876279442e-15,1.3548342288120846e-16,1.537206939958539e-18,0.0,0.0,8.437025476520877e-19,0.0
6,C[Pt] + [Pt] <=> C + 2 [Pt],4.837979945262561e-18,3.380980714300432e-15,6.300358070223313e-17,4.487872344406915e-15,3.606575320881474e-17,1.3620211087559068e-15,2.0078497420503277e-15,1.7907601259080522e-14,6.287830530674963e-15,3.5641175829435925e-16,5.178761631482528e-19,0.0,0.0,6.328371794141951e-19,0.0
7,C=[Pt] + [Pt] <=> C#[Pt] + [Pt],2.2785202804997087e-16,1.7290766245825134e-15,5.997481616030388e-16,2.4964116155446643e-15,3.902699524598648e-17,3.0040217663188227e-15,6.4755160577163675e-15,1.565412184472752e-14,1.9142811929850654e-14,1.561630226127435e-17,1.0578690065955043e-18,0.0,0.0,1.7334766212403514e-21,0.0
8,O=C=[Pt] + [Pt] <=> C~[Pt] + O=[Pt],1.3090872412585935e-17,1.6276103646776905e-15,1.2984077098847976e-16,1.8086214678441973e-15,2.390759854433014e-16,2.0816358641880933e-15,4.198848737815362e-15,8.297819007328295e-15,2.011728997486925e-15,1.768015525416775e-17,6.731488739460821e-19,0.0,0.0,2.729687764155028e-19,0.0
9,C#[Pt] + [Pt] <=> C~[Pt] + [Pt],4.1562292088777396e-17,1.3666863349784682e-14,4.77682602457256e-16,2.1006733730370632e-14,6.268094759170761e-16,8.027270027029193e-15,1.2498197935869234e-14,3.912691895516854e-14,1.2920870352778266e-15,3.6334816704744787e-16,7.797175208040509e-19,0.0,0.0,3.30290128706834e-19,0.0
