,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp,O2 Conversion,Max CH4 Conv,Dist to 50 CH4 Conv
0,[H][H] + 2 [Pt] <=> 2 [Pt],7.746934849130318e-20,4.735666610893395e-18,8.870174999429914e-19,6.487609964653162e-18,2.5738541858973376e-20,4.685524292734922e-18,4.8878647550391286e-18,4.1062851894353163e-19,2.7108984208536134e-18,4.2360646492148953e-20,4.2360646492148953e-20,0.0,1.8419728353243585e-18,4.600585918805936e-18,0.0
1,O=C=O + [Pt] <=> O=C=O.[Pt],4.708254752420404e-21,6.669195280455176e-19,1.9041237724997217e-19,1.4431744417058139e-18,1.1679488761151063e-20,4.951858123401455e-19,5.998765029265662e-19,2.1406966441081521e-19,1.7645441654969926e-19,4.660134016454689e-21,4.660134016454689e-21,0.0,2.0142184423723745e-19,2.0600012774153616e-18,0.0
2,[C-]#[O+] + [Pt] <=> O=C=[Pt],5.989606489803212e-21,2.9301655611023688e-18,3.0147825613141702e-19,6.630165868691768e-18,3.983193536846924e-20,2.147181035664146e-18,2.6367287505253554e-18,5.36482850193691e-19,3.4400501859224126e-19,8.677168820728942e-21,8.677168820728942e-21,0.0,4.404160171748464e-19,3.1383549203254286e-18,0.0
3,[O][O] + 2 [Pt] <=> 2 O=[Pt],1.2977633081883434e-20,2.9413132667316423e-18,2.302391506464317e-19,8.051013392481519e-18,3.92027367255255e-20,1.9461253221807285e-18,2.3672022373740975e-18,3.204866808592509e-19,4.273470153099329e-19,1.0156749485396517e-20,1.0156749485396517e-20,0.0,2.668750414853515e-19,6.716328775956668e-18,0.0
4,O=C=[Pt] + O=[Pt] <=> O=C=O.[Pt] + [Pt],2.2091814074310808e-20,3.6843061689169615e-19,6.831216937088032e-20,8.001629867642229e-19,3.4124183758830035e-20,3.3805979434584127e-19,4.861676733124017e-19,1.7351343509626965e-19,5.541503261650831e-20,3.456822271014075e-21,3.456822271014075e-21,0.0,1.893519238106338e-19,1.5829405299986012e-18,0.0
5,C=[Pt] + [Pt] <=> C[Pt] + [Pt],6.885641595703485e-20,2.9685664912747485e-19,5.593923204786128e-19,3.460909379619081e-18,2.4184750477136923e-20,2.0966931312319363e-19,4.596165472518694e-19,8.480180990466317e-19,6.4664075384544975e-19,1.3340312772493484e-20,1.3340312772493484e-20,0.0,5.601512273633249e-19,1.4836632178940134e-18,0.0
6,C[Pt] + [Pt] <=> C + 2 [Pt],1.824182716403843e-20,4.731012353804209e-18,6.593909070984838e-19,5.009969477398766e-18,8.196763395275994e-21,5.310477816955476e-18,5.3341707023858046e-18,2.336695678303328e-19,2.3562022055333166e-18,5.899330974396792e-20,5.899330974396792e-20,0.0,2.6850523382798422e-18,7.796462735864367e-18,0.0
7,C=[Pt] + [Pt] <=> C#[Pt] + [Pt],1.898289037551048e-20,2.7067814198582936e-18,4.737341606040354e-19,7.337720201573882e-18,2.5775171740096815e-20,1.8080341707687503e-18,1.9322682649534673e-18,1.8297189326347938e-19,6.914137898023637e-19,1.375240123047184e-20,1.375240123047184e-20,0.0,9.288179925483062e-19,1.7112475575877176e-17,0.0
8,O=C=[Pt] + [Pt] <=> C~[Pt] + O=[Pt],1.1382670639323397e-20,3.1179460146206574e-19,3.9760094769713676e-19,1.128840870046987e-18,1.8635472773400035e-20,2.0216758404548442e-19,2.4679061187151514e-19,1.3706611957262053e-19,2.032801948342834e-19,3.4637027495435136e-21,3.4637027495435136e-21,0.0,4.625158569619626e-19,2.7578778746424507e-18,0.0
9,C#[Pt] + [Pt] <=> C~[Pt] + [Pt],6.997833187919861e-21,5.6415429850409175e-19,3.205693295736705e-20,1.059847046118589e-18,7.185865867821016e-21,4.620264385993627e-19,4.728101526046853e-19,1.0558859763601552e-19,1.9327125460265172e-19,7.81866448832603e-21,7.81866448832603e-21,0.0,2.1385567548442484e-19,6.565617291964125e-18,0.0
10,C~[Pt] + [H][H] <=> C=[Pt],3.945448594797876e-20,5.284687435035747e-18,1.9955768838969396e-18,1.2556913160088808e-17,3.725129261522127e-20,3.750072333953714e-18,5.838195245431177e-18,1.7213536287576442e-18,8.043415801794196e-19,2.3595226844711e-20,2.3595226844711e-20,0.0,1.1987801145102695e-18,5.417748885409463e-19,0.0
11,C + O=[Pt] + [Pt] <=> C[Pt] + O[Pt],1.0831484332964862e-20,3.889577437690652e-19,2.0022763929665712e-19,7.45745247769951e-19,1.0393548418691361e-20,3.44855595197413e-19,5.317151297507691e-19,6.392822898681204e-20,3.8951551044589366e-19,5.011006715431555e-21,5.011006715431555e-21,0.0,2.2784841590147914e-19,1.9960495492864783e-18,0.0
12,O=C=[Pt] + O[Pt] <=> O=C=O.[Pt] + [Pt],9.458620464102399e-21,2.8133458101176296e-18,1.3703263331892742e-18,9.58818989294968e-18,2.5438640588781974e-20,1.88404329065133e-18,2.411610844282565e-18,1.9321373214625587e-19,7.785647597063481e-19,2.4741329231558926e-20,2.4741329231558926e-20,0.0,1.1090178211896279e-18,2.5544097006433635e-17,0.0
