,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp,O2 Conversion,Max CH4 Conv,Dist to 50 CH4 Conv
0,[H][H] + 2 [Pt] <=> 2 [Pt],-6.297348516906891e-05,-6.297180469121338e-05,-0.00023834684601161757,-0.00023834516553626956,0.0001335563975466865,0.00013355807802731157,1.6807304256351093e-09,0.0004356625964133549,0.00043566427689840177,2.5564197001745057e-05,0.0010675900450007332,0.0,-4.4408920985251294e-14,-0.20585127251247276,0.0
1,O=C=O + [Pt] <=> O=C=O.[Pt],3.707842352944155e-09,3.707565716129909e-09,1.413182954984627e-08,1.4131554251900093e-08,-7.973658825459328e-09,-8.011568556869614e-09,-4.4408955988544625e-14,-2.5821975177741523e-08,-2.5822248912529427e-08,-1.4941202558671754e-09,4.898391631920661e-10,0.0,0.0,1.2848639103393205e-07,0.0
2,[C-]#[O+] + [Pt] <=> O=C=[Pt],5.80383596041356e-06,5.803765700754563e-06,2.196107795884986e-05,2.196100769632726e-05,-1.2302539652933883e-05,-1.2302609903414668e-05,-7.013971655952894e-11,-4.014179109886673e-05,-4.014186135488135e-05,-2.356035873827573e-06,-9.198557386046848e-05,0.0,0.0,0.023290053467936157,0.0
3,[O][O] + 2 [Pt] <=> 2 O=[Pt],0.00038901956540838824,0.0003890289930581964,0.0014709223932383418,0.0014709318208274617,-0.0008234009880932946,-0.0008233915605556959,9.427468263007382e-09,-0.002688682786749642,-0.0026886733595468887,-0.00015792656007946788,0.0008468642814686157,-0.09293680297397572,1.5543122344837954e-13,2.822149700143257,0.0
4,O=C=[Pt] + O=[Pt] <=> O=C=O.[Pt] + [Pt],4.792903762459692e-06,4.792841331718408e-06,1.81379547930584e-05,1.8137892368433294e-05,-1.016223526170275e-05,-1.0162297686389123e-05,-6.252886738796725e-11,-3.3153658403260296e-05,-3.3153720825071526e-05,-1.945781491617664e-06,4.7090726840010545e-06,0.0,0.0,-0.00015293313205786435,0.0
5,C=[Pt] + [Pt] <=> C[Pt] + [Pt],-1.1350980401205452e-05,-1.1350941058209518e-05,-4.2942503902005324e-05,-4.2942464566226406e-05,2.405170797668477e-05,2.4051747320865273e-05,3.9218923596408137e-11,7.849335517398827e-05,7.8493394516803e-05,4.607989898804039e-06,6.095819866041909e-05,0.0,-2.2204460492625647e-14,-0.05883773473196622,0.0
6,C[Pt] + [Pt] <=> C + 2 [Pt],-2.258163882913291e-05,-2.2582502024208393e-05,-8.536693396970719e-05,-8.536779716466805e-05,4.777791784889021e-05,4.77770546530257e-05,-8.633085904756457e-10,0.00015604220220676702,0.00015604133901181191,9.167396885901968e-06,0.00013190825768943226,0.0,-2.2204460492625647e-14,-0.013747449769621823,0.0
7,C=[Pt] + [Pt] <=> C#[Pt] + [Pt],-9.231516234449893e-07,-9.231265185922399e-07,-3.496227657908197e-06,-3.4962025532145017e-06,1.9602297006061254e-06,1.9602548083919396e-06,2.5268695957482762e-11,6.390622552538372e-06,6.390647658141945e-06,3.7481470796234206e-07,4.178384710831856e-05,0.0,0.0,-0.042781275338663854,0.0
8,O=C=[Pt] + [Pt] <=> C~[Pt] + O=[Pt],-2.148367934589118e-05,-2.147250539146444e-05,-8.168456464030834e-05,-8.167339069154695e-05,4.5979625627877556e-05,4.599079956797438e-05,1.1173918937885539e-08,0.0001492773606888501,0.00014928853465975784,8.716333793851706e-06,0.0018121522681680345,0.0,-2.2204460492625647e-14,0.5257996412628205,0.0
9,C#[Pt] + [Pt] <=> C~[Pt] + [Pt],-3.792875308317692e-10,-3.791721269878591e-10,-1.2310087639077343e-09,-1.2308932982968507e-09,6.693331898811416e-10,6.694421809672657e-10,1.0092944542856165e-15,2.2687420640691552e-09,2.268861833998699e-09,1.9610349390517552e-10,7.3220898119661575e-09,0.0,0.0,8.531848490968081e-07,0.0
