,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp,O2 Conversion,Max CH4 Conv,Dist to 50 CH4 Conv
0,[H][H] + 2 [Pt] <=> 2 [Pt],-0.0029737162783760648,-0.0009402081389270636,-0.01747854145609161,-0.015562949087493502,0.009211675025076617,0.011119495106864868,0.0018993717411357489,0.01559083643692956,0.017424248106561808,7.763107159880045e-06,-0.0002460619818180209,0.0,1.4366897250458415e-06,-0.17796836553374207,0.0
1,O=C=O + [Pt] <=> O=C=O.[Pt],6.654508824852219e-10,-3.105299527418834e-11,2.728652539782258e-09,1.0991891450420735e-10,-1.067828849731304e-09,-1.4947749056167556e-10,-1.098737113907412e-10,6.210391007303868e-11,-2.2978767182065744e-10,4.06202828730271e-11,1.4971583203686496e-10,0.0,7.930241177242368e-15,9.40024465679583e-09,0.0
2,[C-]#[O+] + [Pt] <=> O=C=[Pt],0.00015987890447668904,0.00021790646862303114,0.0005690552882679716,0.0006270846798571212,-0.00018386760424453437,-0.0001258409778763017,5.80267330616595e-05,-0.0007616610491276642,-0.000703634758034779,-6.834125759246667e-05,-4.846401908169525e-05,0.0,1.1222904316050875e-07,0.004893664401506118,0.0
3,[O][O] + 2 [Pt] <=> 2 O=[Pt],0.015210868593289423,0.030824057363506484,0.036579202922841655,0.052096475967655126,-0.002740503595976555,0.012953236033033128,0.016406798218104153,-0.07512058627010632,-0.05872612042263873,-0.011030652904906148,0.009015465567875539,-0.2751031636863888,0.00012185719203909725,1.3524524318770066,0.0
4,O=C=[Pt] + O=[Pt] <=> O=C=O.[Pt] + [Pt],-3.5087548438972798e-06,-4.999120690095945e-06,-1.122968859021621e-05,-1.2722896084393573e-05,2.978700266180637e-06,1.4890803871927518e-06,-1.4870566453882107e-06,1.574701788953598e-05,1.425719979136932e-05,1.588184965096711e-06,4.905866869802724e-06,0.0,-1.0374720573177356e-08,-4.184430272686911e-05,0.0
5,C=[Pt] + [Pt] <=> C[Pt] + [Pt],-0.00010408653680666147,-0.00018115416597252833,-0.0003536253945736512,-0.0004306921518398221,0.00010554960223069741,2.8481334411219216e-05,-7.706765974616666e-05,0.0005598476634598924,0.0004827798658950038,6.162390644757256e-05,-4.5391010304397655e-05,0.0,-3.038359257861748e-07,-0.01625263532964681,0.0
6,C[Pt] + [Pt] <=> C + 2 [Pt],5.549653222245392e-07,5.887270347261016e-07,2.112256667778495e-06,2.1468355885203864e-06,-7.526685450230464e-07,-7.195413613884558e-07,3.3761712334618826e-08,-2.4531188077000333e-06,-2.4194535821085175e-06,-1.5774137284417313e-07,-2.344532255560001e-06,0.0,-4.720428572412593e-09,-8.204278297576137e-05,0.0
7,C=[Pt] + [Pt] <=> C#[Pt] + [Pt],0.0001427682671598523,0.00022540837570553132,0.0004808702016713102,0.0005635110797093926,-0.00014126890552872818,-5.862963339777921e-05,8.263938887577986e-05,-0.0007146860359407283,-0.0006320468521720981,-7.44018858512323e-05,-1.2767604678367876e-05,0.0,2.1919212359862028e-07,-0.004589893731574591,0.0
8,O=C=[Pt] + [Pt] <=> C~[Pt] + O=[Pt],0.021913101900245594,0.05510935128891386,0.02451135601751471,0.057708471295065615,0.019730327311032414,0.05292585069978636,0.033188975095332925,-0.09782647344539733,-0.06466996716686527,-0.020110207325497505,-0.011192940572469315,-0.06877579092159414,4.78954471038988e-05,0.27521950673872053,0.0
9,C#[Pt] + [Pt] <=> C~[Pt] + [Pt],-1.9547005457568177e-10,7.13989422187203e-09,-1.4853051540313637e-08,-7.317472845615921e-09,1.3130031334441026e-08,1.9731739315171775e-08,7.004304428998008e-09,1.640893067949969e-09,8.098734561761083e-09,-3.1600209643198583e-09,-8.497969329834893e-12,0.0,1.5747789505067943e-11,3.509780093249932e-07,0.0
