,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp,O2 Conversion,Max CH4 Conv,Dist to 50 CH4 Conv
0,[H][H] + 2 [Pt] <=> 2 [Pt],-0.00183052532591207,-0.0006832242877212822,-0.009562067187893406,-0.008414854855389422,0.005311859329699292,0.006459241895742939,0.0011473220402093277,0.016904882469250575,0.018052397748077154,4.089201353388608e-05,-4.283939915921728e-06,0.0,2.4424906541991856e-12,-0.31078636894331446,0.0
1,O=C=O + [Pt] <=> O=C=O.[Pt],8.350073010604107e-10,-4.329381946629082e-10,1.9144361454173804e-09,7.184509497137595e-10,2.034737784726953e-10,-1.4301115694473353e-09,-1.2679472292895487e-09,-6.447922579808813e-10,-4.6045604096312627e-10,1.1162742017437845e-10,-3.7149363968682273e-11,0.0,0.0,1.8904144923412308e-08,0.0
2,[C-]#[O+] + [Pt] <=> O=C=[Pt],0.00014245474972261608,0.00018953633102485333,0.0005003547354321735,0.000547436485240194,-0.0001881725384502832,-0.00014109117723576102,4.708151423221524e-05,-0.0012214943578215372,-0.0011744135247785342,-9.81366533661403e-05,-7.708777383836463e-05,0.0,3.6637359812987786e-13,0.00941231290675238,0.0
3,[O][O] + 2 [Pt] <=> 2 O=[Pt],0.010908079881182314,0.02501422179598095,0.023138804914811406,0.0372466715424724,-0.0003906415465390465,0.013713907081664884,0.014104602640365694,-0.09339614034058882,-0.07930471079556961,-0.01466695938648386,0.013741087944179707,-0.15432098765431768,2.618691272083174e-10,1.5992595070763178,0.0
4,O=C=[Pt] + O=[Pt] <=> O=C=O.[Pt] + [Pt],7.439444396126115e-06,1.7986339104118307e-05,1.4623250518790134e-05,2.517014598154125e-05,8.030574388481764e-07,1.1349951446356852e-05,1.0546893921971522e-05,-6.4541081394951e-05,-5.3995735774611025e-05,-1.0797287905326234e-05,5.668863953942676e-06,0.0,0.0,-4.428016031692082e-05,0.0
5,C=[Pt] + [Pt] <=> C[Pt] + [Pt],-0.00010014465593097597,-0.00021696246047467007,-0.00025946863761656567,-0.0003762845885178056,4.703870863328649e-05,-6.977942940358273e-05,-0.00011681792153246476,0.0009240599304397479,0.0008072442223429141,0.0001281439746799451,-6.946849139847746e-05,0.0,-7.993605777379155e-13,-0.028430883316949686,0.0
6,C[Pt] + [Pt] <=> C + 2 [Pt],-2.535629340666599e-06,-8.695649533439177e-06,-4.173050764787167e-07,-6.576776247974623e-06,-4.492257946192176e-06,-1.0652553491852673e-05,-6.160020351718869e-06,2.0270604282467388e-05,1.4109550126378232e-05,5.476968700290544e-06,-1.4309857511398816e-05,0.0,-5.551115123179967e-14,-0.00026370211514275746,0.0
7,C=[Pt] + [Pt] <=> C#[Pt] + [Pt],0.00013794205300951507,0.00023136221888002772,0.0004320949956975354,0.0005255169666680838,-0.00013379715047705988,-4.037682446119699e-05,9.342094498930105e-05,-0.0012208063305619034,-0.0011273857792984785,-0.0001288276175847304,-3.1974075341029716e-05,0.0,6.106226635497964e-13,-0.010516487919075307,0.0
8,O=C=[Pt] + [Pt] <=> C~[Pt] + O=[Pt],0.016058087035044858,0.04311745331006934,0.020789869910710513,0.047850517211448104,0.011686871756083692,0.038745056957089,0.02705502321690836,-0.12967239092910365,-0.1026524518653004,-0.026256370976990708,-0.013608226837722169,-0.07716049382715884,1.1093348462162849e-10,0.2940937525882047,0.0
9,C#[Pt] + [Pt] <=> C~[Pt] + [Pt],4.242325486492293e-10,5.364456417230795e-09,-1.0043739460011724e-08,-4.778750885586417e-09,1.0367238819443958e-08,1.5034746834214643e-08,4.940221013053236e-09,5.862120052092713e-09,1.1880343243187801e-08,-4.0246013805924486e-09,3.7776522286867315e-10,0.0,0.0,4.986224485919044e-07,0.0
10,C~[Pt] + [H][H] <=> C=[Pt],-4.6410917360430144e-05,0.0001289704591055249,-0.0005516117282543866,-0.0003762282989132415,0.00042029087273629754,0.0005956726616049555,0.00017538294137335825,0.0006317452836236886,0.0008071269602703106,-0.00010011719582320535,-0.00022994287332893523,0.0,5.10702591332557e-13,-0.041528346682070005,0.0
11,C + O=[Pt] + [Pt] <=> C[Pt] + O[Pt],6.4863540995875335e-09,4.685033796137965e-09,2.9176539790322846e-08,2.7375216972522954e-08,-1.4474796766661052e-08,-1.6276120751842364e-08,-1.8013221725065277e-09,-5.6841193447564445e-08,-5.902588674813909e-08,-1.7386315977831732e-09,-2.353830306117654e-09,0.0,0.0,-4.249952995820856e-07,0.0
12,O=C=[Pt] + O[Pt] <=> O=C=O.[Pt] + [Pt],1.4653187948251858e-06,3.5215823750903234e-06,2.8398344637773e-06,4.895941848020494e-06,1.9568346437574737e-07,2.2518072908255367e-06,2.0562635485997887e-06,-1.256039168106322e-05,-1.0503928614445268e-05,-2.111715084378809e-06,4.3887883164373934e-07,0.0,0.0,-1.4996877631362903e-05,0.0
13,O[Pt] + [Pt] <=> [Pt] + O=[Pt],1.9751769497121856e-08,-1.1662462629149281e-08,1.440513098979844e-07,1.1263707451514603e-07,-9.507591813016402e-08,-1.264901559921349e-07,-3.14142355910745e-08,-2.0783678369657368e-07,-2.3915525889879056e-07,1.4129417081048468e-08,1.0849011289939772e-08,0.0,0.0,9.169944973072715e-08,0.0
14,C + O[Pt] + [Pt] <=> C[Pt] + O.[Pt],-2.1545608751806655e-08,-4.3443459858281035e-07,5.6644863283118e-07,1.5355963822427774e-07,-5.64507092661045e-07,-9.77622604163905e-07,-4.128889935862461e-07,8.108133954493711e-08,-3.309888868469929e-07,2.9704312009548513e-07,1.3169800701081787e-07,0.0,0.0,-2.2435209604089047e-05,0.0
15,O + [Pt] <=> O.[Pt],2.4378123508378994e-07,6.546389340231316e-07,4.0279077783083565e-07,8.136484750725091e-07,9.688851400168667e-08,5.077462090741541e-07,4.1085769608072205e-07,-2.1535516379380045e-06,-1.744326364150111e-06,-3.984242830395769e-07,6.523447993831417e-07,0.0,0.0,-7.458808750103988e-07,0.0
16,O.[Pt] + [Pt] <=> [Pt] + O[Pt],-4.290685218255179e-06,-8.91624892103514e-05,0.0001251921984565235,4.032028457140774e-05,-0.00012390689513180208,-0.00020877843890637233,-8.487180763425855e-05,-1.6322425934506152e-06,-8.650343091826679e-05,6.120617139941873e-05,6.411493384742395e-05,0.0,-6.217248937961563e-13,-0.0044346797698349765,0.0
17,O.[Pt] + O=[Pt] <=> 2 O[Pt],-5.677858808691863e-09,-4.414778888806963e-08,3.351048654198503e-08,-4.9594447208220115e-09,-4.187998005189897e-08,-8.034991122053786e-08,-3.8469932943030094e-08,4.9511407859226847e-08,9.328646169845508e-09,2.9665601965609405e-08,-3.8110285109864865e-09,0.0,0.0,-2.4140934552592103e-06,0.0
18,[H] + [Pt] <=> [Pt],-2.048003752154152e-08,-2.5441238712617968e-09,-2.4370979609069096e-08,-7.1985529207646415e-09,-1.5357606239934207e-08,4.464051430105185e-09,1.988227957453964e-08,-3.92942506967733e-09,1.505286087199797e-08,-4.878977982161165e-09,-1.5242185000485043e-08,0.0,0.0,2.487438842553678e-09,0.0
19,C + [Pt] <=> C.[Pt],-0.00010830969386911418,-0.0005902469924246868,0.00016858456935189527,-0.00031335460451488266,-0.0003641043718918481,-0.0008460401738801964,-0.00048193782054191045,0.0011541691170264736,0.0006722260542170003,0.00038935266885861675,-0.0012034592701441762,0.0,-3.9079850467186975e-12,-0.15572599428164074,0.0
