,C/O ratio,SynGasSelec,SynGasYield,COSelec,COYield,H2Selec,H2Yield,CH4Conv,FullOxSelec,FullOxYield,ExitT,MaxT,DistToMaxT,O2Conv
0,0.6,0.9027492673607962,2.092783564668041e-09,0.855248560334122,1.9826658358925216e-09,0.047500707026674215,1.1011772877552e-10,2.318233467844656e-09,1.032994273359599,2.3947218965940937e-09,700.0000079099638,700.0000079099642,19.99533333333333,4.119909945357367e-09
1,0.7,0.9089432006172767,2.2843795740506078e-09,0.8548768847608983,2.148498709874933e-09,0.05406631585637846,1.3588086417567497e-10,2.5132258786899468e-09,1.026555925047692,2.579966916752357e-09,700.0000093474546,700.0000093474566,19.995666666666665,5.187040701334532e-09
2,0.8,0.9149235575552502,2.470259883681911e-09,0.8545075900965305,2.3071389983197543e-09,0.060415967458719716,1.6312088536215732e-10,2.699963142584989e-09,1.0203223153353362,2.7548326449623862e-09,700.000010762952,700.0000107629537,19.994333333333334,6.3402575753216995e-09
3,0.9,0.9206835790477763,2.651546740935797e-09,0.8541322082932252,2.4598803810214068e-09,0.06655137075455114,1.9166635991439016e-10,2.8799761408563172e-09,1.0142828692517132,2.9211104635242217e-09,700.0000121530315,700.0000121530117,19.994,7.575505138432306e-09
4,1.0,0.9262490691839992,2.8290573711613903e-09,0.8537704544164478,2.6076847769191654e-09,0.07247861476755132,2.213725942422248e-10,3.0543160206937803e-09,1.0084582473768091,3.0801501811637595e-09,700.0000135161205,700.0000135161225,19.993333333333332,8.889576831436474e-09
5,1.1,0.9316048552151434,3.003219667086219e-09,0.8534066470149949,2.7511316756133175e-09,0.07819820820014847,2.520879914729015e-10,3.2237054694102683e-09,1.002828211292809,3.232822789623545e-09,700.0000148510387,700.0000148510587,19.994666666666667,1.0279002746740391e-08
6,1.2,0.9367580406158135,3.1743882694010437e-09,0.8530422417142494,2.8907008725766055e-09,0.08371579890156415,2.836873968244388e-10,3.3886960471823003e-09,0.9973908500581885,3.3798544310879776e-09,700.0000161574956,700.0000161574754,19.994999999999997,1.1741042110116023e-08
7,1.3,0.9417240742755363,3.3428448680129757e-09,0.8526862217615404,3.0267865485266865e-09,0.08903785251399587,3.1605831948628915e-10,3.5497073498780518e-09,0.9921517497443112,3.521848358261751e-09,700.0000174358235,700.0000174358255,19.99533333333333,1.3273272428485877e-08
8,1.4,0.9464913038566903,3.5087210161908654e-09,0.852324239387506,3.159635972525156e-09,0.09416706446918433,3.490850436657096e-10,3.707082148450596e-09,0.9870899296717771,3.659223457201599e-09,700.0000186860715,700.0000186860723,19.99533333333333,1.4872904810761547e-08
9,1.6,0.9554990740442152,3.833448514958427e-09,0.851618205794938,3.4166799686140733e-09,0.10388086824927721,4.167685463443539e-10,4.011985588571105e-09,0.9775145151723728,3.9217741474906304e-09,700.0000211058339,700.0000211058366,19.996333333333332,1.8266875986455742e-08
10,1.8,0.9638247464364129,4.149454661277467e-09,0.8509169768086939,3.6633645575439768e-09,0.11290776962771892,4.8609010373349e-10,4.305196226408803e-09,0.9686074818835082,4.170045275876213e-09,700.0000234230251,700.0000234230281,19.99533333333333,2.1907231962887665e-08
11,2.0,0.9715297667653249,4.457477946222139e-09,0.8502258498265373,3.9009231673137356e-09,0.12130391693878759,5.56554778908403e-10,4.588102288479702e-09,0.9603226276116709,4.406058445423948e-09,700.0000256450387,700.0000256450122,19.994666666666667,2.5781143980132912e-08
12,2.2,0.978659665548595,4.758102530868785e-09,0.8495380084314346,4.130331605850903e-09,0.12912165711716042,6.27770925017882e-10,4.861856167538687e-09,0.9526009470827733,4.631408789777576e-09,700.0000277790356,700.000027779036,19.996333333333332,2.9877328747780666e-08
13,2.4,0.9852710443550055,5.051898335959971e-09,0.8488577596108644,4.352450148428082e-09,0.136413284744141,6.994481875318886e-10,5.1274198758851466e-09,0.9453976083108085,4.84745048746712e-09,700.0000298327335,700.0000298327358,19.996333333333332,3.4186624709782104e-08
14,2.6,0.9914153837146004,5.339400517612074e-09,0.84818768955299,4.568028561008427e-09,0.14322769416161038,7.713719566036465e-10,5.385634119985707e-09,0.9386688136954341,5.055326790404637e-09,700.0000318131558,700.0000318131599,19.997333333333334,3.8701468956142207e-08
