,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp,O2 Conversion,Max CH4 Conv,Dist to 50 CH4 Conv
0,[H][H] + 2 [Pt] <=> 2 [Pt],-0.0014108681230586278,-0.00029805113551878345,-0.0075554496155312,-0.006442701006929995,0.004385136805397748,0.005498018292748315,0.0011128326881248312,0.01565226419910709,0.016765271070751035,-0.0001409754071332337,4.65294946465021e-05,0.0,0.0,-0.35843316233962874,0.0
1,O=C=O + [Pt] <=> O=C=O.[Pt],-1.3218999985354341e-08,2.32119336433432e-08,-2.899967857181347e-08,7.431232090456815e-09,1.6664549432466641e-09,3.809736964435907e-08,3.643093257909757e-08,-3.4237776669339484e-08,2.1931608666814228e-09,-9.788301650401524e-09,3.2202131310905225e-10,0.0,0.0,3.594269724670143e-08,0.0
2,[C-]#[O+] + [Pt] <=> O=C=[Pt],0.00011951757613731918,0.00014222088754289473,0.0004403807107249836,0.000463084094967149,-0.00018314328232871719,-0.00016044003966836866,2.2703284259123777e-05,-0.0012277328537904052,-0.001205029848261232,-8.059736412419008e-05,-8.623007185749254e-05,0.0,0.0,0.011469327791481205,0.0
3,[O][O] + 2 [Pt] <=> 2 O=[Pt],0.008223357396350314,0.019028536839652856,0.017918351316676517,0.028724578235321516,-0.0009216482663280826,0.009882543123942775,0.010804290967837462,-0.08554202399685572,-0.07474697523818342,-0.012917715275585115,0.015203180850897042,-0.15910898965792636,2.2204460492503147e-14,1.679819996993394,0.0
4,O=C=[Pt] + O=[Pt] <=> O=C=O.[Pt] + [Pt],9.000122960277163e-06,2.085187195509008e-05,1.9532397804827564e-05,3.138414801948648e-05,-9.346654352433452e-07,1.0917082348037603e-05,1.1851747918074618e-05,-9.349987685747733e-05,-8.164814001697774e-05,-1.4144886046075842e-05,5.744096506852842e-06,0.0,0.0,-4.3400350426041494e-05,0.0
5,C=[Pt] + [Pt] <=> C[Pt] + [Pt],-8.694317542948842e-05,-0.00019087869359091765,-0.00021956758183673056,-0.000323502962181865,3.815756805277949e-05,-6.577808015580474e-05,-0.00010393560853212294,0.0009457808649033378,0.0008418442733657444,0.00012865816263447533,-8.014093495597366e-05,0.0,0.0,-0.03726389030985365,0.0
6,C[Pt] + [Pt] <=> C + 2 [Pt],-4.4193629995099584e-06,-1.369981579606993e-05,-2.6771736741638983e-06,-1.1957626671282525e-05,-6.06271949634534e-06,-1.534317216461088e-05,-9.280453223374288e-06,4.0422825212690925e-05,3.114236824926413e-05,9.695905933360392e-06,-2.4876334696569542e-05,0.0,0.0,-0.00036527849011225945,0.0
7,C=[Pt] + [Pt] <=> C#[Pt] + [Pt],0.00011494045118965349,0.0001815928876579555,0.000373320630776403,0.0004399732394549231,-0.00012878205393649544,-6.212977992937689e-05,6.665235985856414e-05,-0.001211514099133121,-0.001144862546773789,-0.00011341056439365985,-3.879286416289667e-05,0.0,0.0,-0.008918798084554754,0.0
8,O=C=[Pt] + [Pt] <=> C~[Pt] + O=[Pt],0.012962837122286974,0.03523239702945829,0.01705327603835278,0.03932374675019675,0.009104445115258469,0.03137314588687594,0.022266673514546552,-0.12456650472691516,-0.10232756802928342,-0.024466266391946916,-0.014129497805272912,-0.07955449482895612,1.1102230246251573e-14,0.3155147060313623,0.0
9,C#[Pt] + [Pt] <=> C~[Pt] + [Pt],-1.4849199131218946e-08,2.9131566392162262e-08,-4.213462639682478e-08,1.8461301232135587e-09,1.088835046429119e-08,5.4869104184689896e-08,4.398076331267966e-08,-2.551814848656656e-08,1.846262315090212e-08,-1.4152010938789642e-08,1.3945719912652605e-09,0.0,0.0,6.250683622460606e-07,0.0
