,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp,O2 Conversion,Max CH4 Conv,Dist to 50 CH4 Conv
0,[H][H] + 2 [Pt] <=> 2 [Pt],-0.0017414271501478527,-0.0017387433950032105,-0.007052276189278668,-0.007049592576671256,0.003455607728873949,0.003458291623501179,2.683801879969347e-06,0.018371329190821996,0.0183740134857502,0.001011149136015827,0.00030703603159218276,0.0,0.0,-0.34077174625187,0.0
1,O=C=O + [Pt] <=> O=C=O.[Pt],6.961620048989279e-10,6.960370601268524e-10,2.8272688109682746e-09,2.827145109628296e-09,-1.3892741128304741e-09,-1.3894002743872724e-09,-1.221303371840552e-13,-7.357764260150391e-09,-7.357889749949577e-09,-3.900745662215639e-10,8.059832080038692e-11,0.0,0.0,8.733055332159736e-08,0.0
2,[C-]#[O+] + [Pt] <=> O=C=[Pt],0.0001325152371187177,0.00013234532728602502,0.000535865111962058,0.0005356952014545309,-0.0002621906474875013,-0.00026236055663576943,-1.6990960145654705e-07,-0.0013960626275098154,-0.0013962325347421842,-7.696815733130011e-05,-9.240157952563864e-05,0.0,0.0,0.021481545489258267,0.0
3,[O][O] + 2 [Pt] <=> 2 O=[Pt],0.001156281648509681,0.00115884742080927,0.004583405434017856,0.004585971294246656,-0.0021973971543651277,-0.0021948314680983556,2.565742635444985e-06,-0.011955410507653943,-0.011952845071771424,-0.0006743897585270126,0.02961925103764428,-0.18382352941176078,0.0,2.314107146870608,0.0
4,O=C=[Pt] + O=[Pt] <=> O=C=O.[Pt] + [Pt],7.481099370484588e-07,7.466831683176196e-07,3.0521893647948487e-06,3.0507626086075225e-06,-1.5065919122699545e-06,-1.5080186692232775e-06,-1.42675990725791e-09,-7.950037458227258e-06,-7.9514642108277e-06,-4.3437337370601646e-07,4.331455567349994e-06,0.0,0.0,-7.601532733436325e-05,0.0
5,C=[Pt] + [Pt] <=> C[Pt] + [Pt],-3.1915375426235186e-05,-3.190448497821142e-05,-0.00012836484461811683,-0.00012835395417269883,6.246713323815415e-05,6.247802370075396e-05,1.0890450988765607e-08,0.00033453004438120437,0.00033454093486866076,1.8557850509512727e-05,-0.00016291654623795925,0.0,0.0,-0.0811930666112688,0.0
6,C[Pt] + [Pt] <=> C + 2 [Pt],-4.850249009658597e-05,-4.8631303253794284e-05,-0.0001916493141585429,-0.00019177812711967883,9.15766256881661e-05,9.144781236313956e-05,-1.2881320930994536e-07,0.0004999781021974781,0.000499849288335894,2.830168790138808e-05,-0.0014735011595947319,0.0,0.0,-0.0033931578504547,0.0
7,C=[Pt] + [Pt] <=> C#[Pt] + [Pt],5.266710411382636e-05,5.2600862015859393e-05,0.00021272896697437888,0.00021266272476561947,-0.00010396455268730957,-0.00010403079467685788,-6.62420626328591e-08,-0.000554216505894551,-0.0005542827475902523,-3.0588696897766944e-05,-0.00011140822760989408,0.0,0.0,-0.013692892920553546,0.0
8,O=C=[Pt] + [Pt] <=> C~[Pt] + O=[Pt],-0.002757283590367868,-0.0027394248627041124,-0.011248051602878251,-0.011230194391589576,0.005551523002606668,0.005569383214172881,1.785922009718566e-05,0.029252446035554113,0.0292703104799075,0.0015889297158739677,-0.011147759525957578,-0.09191176470588039,0.0,0.45704522969383976,0.0
9,C#[Pt] + [Pt] <=> C~[Pt] + [Pt],-6.008776415044677e-09,-5.99802402656356e-09,-2.4232235176017996e-08,-2.4221478410003756e-08,1.1824144479324333e-08,1.1834904610192754e-08,1.075857243012268e-11,6.315117781750684e-08,6.316193089268565e-08,3.503481737102215e-09,-1.0720384793670453e-09,0.0,0.0,1.1001805652509858e-06,0.0
10,C~[Pt] + [H][H] <=> C=[Pt],-0.00012022132785955338,-0.00012000366850213347,-0.00048760434331277224,-0.00048738668475767057,0.00023928848520307297,0.00023950614534561706,2.1765962106466226e-07,0.001270103975365845,0.0012703216377461736,6.978386085415527e-05,-7.218373117895543e-05,0.0,0.0,-0.02815277365340436,0.0
11,C + O=[Pt] + [Pt] <=> C[Pt] + O[Pt],1.1140561316112785e-08,1.1126004767060108e-08,4.5311447557918693e-08,4.529689977278911e-08,-2.2298013659497325e-08,-2.2312566757978567e-08,-1.4555715640754214e-11,-1.1799910696058232e-07,-1.1801366808169365e-07,-6.438779454282124e-09,-1.1485202990682352e-08,0.0,0.0,-1.5635088898951617e-06,0.0
12,O=C=[Pt] + O[Pt] <=> O=C=O.[Pt] + [Pt],4.9015805728298145e-06,4.896644252717391e-06,1.9829430030228623e-05,1.9824493711799997e-05,-9.7063575672007e-06,-9.711293876934161e-06,-4.936319482094772e-09,-5.166544905556273e-05,-5.167038537573775e-05,-2.848309654497145e-06,2.873800994331799e-08,0.0,0.0,-1.8446838783566088e-05,0.0
13,O[Pt] + [Pt] <=> [Pt] + O=[Pt],6.892345998692647e-05,6.883260367080366e-05,0.0002788502980727367,0.00027875944156567574,-0.00013650454059588776,-0.00013659539672516375,-9.085624409720736e-08,-0.0007264659458820671,-0.0007265568014622947,-4.003168524939112e-05,3.6250677225007946e-07,0.0,0.0,1.0659605108340623e-06,0.0
14,C + O[Pt] + [Pt] <=> C[Pt] + O.[Pt],1.423051168742214e-07,1.4206638269990484e-07,5.768048162969832e-07,5.765660781286061e-07,-2.828830359382899e-07,-2.831217662041407e-07,-2.3873150092105044e-10,-1.502502612829118e-06,-1.502741340538669e-06,-8.260837783071693e-08,-1.5385587782171671e-09,0.0,0.0,-2.4134765546667938e-05,0.0
15,O + [Pt] <=> O.[Pt],3.556985488435614e-07,3.549536275793427e-07,1.4450461807829544e-06,1.4443012623303642e-06,-7.103038046338735e-07,-7.110487286488947e-07,-7.449173375172558e-10,-3.76364518096137e-06,-3.764390103385437e-06,-2.0638343944692913e-07,4.5376340047980436e-07,0.0,0.0,-1.6166074078620246e-06,0.0
16,O.[Pt] + [Pt] <=> [Pt] + O[Pt],8.498753085746551e-05,8.482336925288011e-05,0.0003446731562606784,0.00034450899423465667,-0.0001691329012593272,-0.00016929706243948113,-1.64161459417674e-07,-0.0008977618914384383,-0.0008979260514260877,-4.932178925729876e-05,9.3168660280955e-05,0.0,0.0,-0.006319719852536461,0.0
17,O.[Pt] + O=[Pt] <=> 2 O[Pt],2.5112935111032173e-08,2.5077161197856363e-08,1.0185676233281778e-07,1.0182098677551108e-07,-4.998622135432743e-08,-5.002198163192765e-08,-3.577308603700235e-11,-2.6531212237118954e-07,-2.6534789099737457e-07,-1.4553163429523797e-08,-3.6803762792165223e-09,0.0,0.0,-5.677318641081693e-06,0.0
18,[H] + [Pt] <=> [Pt],-3.2209435788733842e-09,-3.4329942870042703e-09,-7.877561550173663e-09,-8.089597632618105e-09,1.3358807324002084e-09,1.1238397642340703e-09,-2.1204047086737146e-10,2.1334624073443906e-08,2.112258248218351e-08,2.1000532093828166e-09,-2.0467690409037616e-07,0.0,0.0,-1.6498749777229737e-09,0.0
19,C + [Pt] <=> C.[Pt],0.0002313640848588891,0.00022881363969430796,0.0009878922094151339,0.0009853417449498098,-0.0005089512623280513,-0.0005115016886175404,-2.5504392600855057e-06,-0.002565638846841681,-0.0025681892206610908,-0.00013283895946312525,-0.015016466437210853,0.0,0.0,-0.747602516822288,0.0
20,[CH3] + [Pt] <=> C[Pt],-1.8133482520377334e-08,-1.814800814501695e-08,-7.237081636707885e-08,-7.238532890960245e-08,3.4941530068775845e-08,3.492702772127117e-08,-1.4522407366976744e-11,1.8871982934743788e-07,1.8870530414646432e-07,1.0568668649063079e-08,-4.912122631938249e-07,0.0,0.0,1.0618156055571988e-07,0.0
21,[H][H] + [Pt] <=> [H][H].[Pt],-2.1790875818237595e-05,-2.174878750383302e-05,-8.844093681023998e-05,-8.839884852612874e-05,4.3430840930713596e-05,4.3472929274762886e-05,4.208832364245265e-08,0.0002303601681495257,0.00023040225656397197,1.2646984641733115e-05,-5.988789966710573e-05,0.0,0.0,-0.001427686656428954,0.0
22,[OH] + [Pt] <=> O[Pt],6.57290978231886e-07,6.558544469010277e-07,2.6702502297552652e-06,2.6688137017488917e-06,-1.312529522286188e-06,-1.3139660568691426e-06,-1.4365303342326346e-09,-6.954501448752311e-06,-6.955937980007698e-06,-3.8139491890344974e-07,2.109045633334276e-06,0.0,0.0,-4.288806324088434e-07,0.0
23,[CH]=O + [Pt] <=> O=C[Pt],-8.151671738872376e-11,-8.10951189916732e-11,-1.3700887121353908e-10,-1.3658525142105876e-10,-2.720176273271644e-11,-2.678214184001364e-11,4.2190480118128156e-13,4.1593755221560866e-10,4.1635771152635744e-10,7.391559610693494e-11,8.411120034417297e-13,0.0,0.0,2.527977878120768e-09,0.0
24,O=C=O + 2 [Pt] <=> O=C=[Pt] + O=[Pt],-0.002307400060887654,-0.0023049920743659184,-0.00930862898143884,-0.0093062211635111,0.0045437890103865244,0.004546197161889206,2.408042092919506e-06,0.024253266765099316,0.024255675391224266,0.0013404558418720252,0.004426641621181473,0.0,0.0,-0.29184477531569075,0.0
25,O + 2 [Pt] <=> [Pt] + O[Pt],0.004288957656827487,0.004281324782196753,0.01738436142007726,0.01737672754593639,-0.008525805031885304,-0.00853343692841388,-7.632547268960236e-06,-0.04528296377056282,-0.045290592861589145,-0.0024895969116328766,0.0018910573140801358,0.0,0.0,-0.5620404573463955,0.0
26,CC + 2 [Pt] <=> 2 C[Pt],-6.054617838239973e-07,-6.026279068547123e-07,-2.4890643724561323e-06,-2.4862304973188266e-06,1.23777426808223e-06,1.240608146844806e-06,2.833879035745039e-09,6.477305561284613e-06,6.480139435538859e-06,3.504977849600456e-07,2.3656474654744563e-07,0.0,0.0,0.0006049219640545064,0.0
27,C=O + 2 [Pt] <=> O=C[Pt] + [Pt],-2.4575758663354706e-07,-2.4553071075233576e-07,-9.91006990561999e-07,-9.907800983845184e-07,4.835207726198991e-07,4.83747656607437e-07,2.2688485821419707e-10,2.585095511457565e-06,2.5853224002125955e-06,1.4321707550276436e-07,3.3910244153385683e-06,0.0,0.0,3.4902942911863316e-06,0.0
28,C=O + 2 [Pt] <=> C=[Pt] + O=[Pt],-1.5402243874754114e-06,-1.521613659326258e-06,-6.339248703218407e-06,-6.320637971398146e-06,3.155954428813539e-06,3.1745651653963668e-06,1.8610731506970918e-08,1.6452524191851425e-05,1.6471134931235776e-05,8.795939173075919e-07,-1.6610407049788504e-05,0.0,0.0,0.0003279652386545222,0.0
29,CO + 2 [Pt] <=> C[Pt] + O[Pt],-1.9263718006424101e-07,-1.9194220274573011e-07,-7.890451001671533e-07,-7.883501253805898e-07,3.9098941900636973e-07,3.9168439880256715e-07,6.949771323669031e-10,2.0540987293926988e-06,2.054793709036185e-06,1.1160638040723044e-07,-2.041310570341661e-06,0.0,0.0,4.005314521777785e-05,0.0
30,CC=O + 2 [Pt] <=> C[Pt] + O=C[Pt],-1.5614110272265982e-10,-1.55917553018618e-10,-2.6767667349298665e-10,-2.674436063905957e-10,-4.698376967140722e-11,-4.674548061613517e-11,2.3315791644228716e-13,7.536265721608698e-10,7.538545786646785e-10,1.4665600854885433e-10,9.573833686233806e-11,0.0,0.0,2.61583808873476e-09,0.0
31,C=C + 2 [Pt] <=> 2 C=[Pt],7.135242844502019e-05,7.257038373295597e-05,0.0001860138194179268,0.0001872317761135957,-4.085171136503432e-05,-3.963375743061047e-05,1.21795442476187e-06,-0.0004892166793089506,-0.0004879987308428359,-4.149295870203414e-05,7.846839200524641e-06,0.0,0.0,1.6442712435058985e-05,0.0
32,C.[Pt] + [Pt] <=> C[Pt] + [Pt],-2.880604853363369e-06,-2.877053621807412e-06,-1.1650460195433634e-05,-1.1646908951522038e-05,5.7013080996414096e-06,5.704859343159304e-06,3.551239328090402e-09,3.0352943805103376e-05,3.0356495037402515e-05,1.673341151784953e-06,-2.2170373888171066e-06,0.0,0.0,-0.002538855305664216,0.0
33,O=C[Pt] + [Pt] <=> O=C=[Pt] + [Pt],6.43691830903417e-06,6.429421054509483e-06,2.601224590233236e-05,2.6004748651455787e-05,-1.2718900178128463e-05,-1.272639742419641e-05,-7.497248316991372e-09,-6.77710895124521e-05,-6.777858674955611e-05,-3.739222681634476e-06,-7.3598261642694106e-06,0.0,0.0,-0.0029175725711542357,0.0
34,C[Pt] + [H][H].[Pt] <=> C.[Pt] + [Pt],-4.3941692263751116e-08,-4.3875206713258824e-08,-1.7806087775948778e-07,-1.779943873192932e-07,8.730327583080478e-08,8.736978064974209e-08,6.649441721775513e-11,4.6383678428227943e-07,4.639032733574811e-07,2.5491548316023316e-08,1.8713571116730557e-08,0.0,0.0,-9.353598521171323e-06,0.0
35,C#[Pt] + [H][H].[Pt] <=> C=[Pt] + [Pt],-5.786363334555207e-05,-5.776189029984169e-05,-0.00023463026153619339,-0.0002345285186716278,0.00011511479729346687,0.00011521654051644003,1.0174310889516293e-07,0.0006111719812139891,0.0006112737249514801,3.358986915508282e-05,-2.7292205170605378e-05,0.0,0.0,-0.016041906057299667,0.0
36,C=[Pt] + [H][H].[Pt] <=> C[Pt] + [Pt],-5.847785152727906e-10,-5.839553636640692e-10,-2.1147096228396668e-09,-2.1138761329118276e-09,9.123774264063644e-10,9.132024879305953e-10,8.216040865109167e-13,5.542513618361741e-09,5.543337595538499e-09,3.752810777325444e-10,-2.4992571176776415e-09,0.0,0.0,-1.1055011000505535e-07,0.0
37,C~[Pt] + [H][H].[Pt] <=> C#[Pt] + [Pt],-1.947915052328385e-05,-1.9443848981469544e-05,-7.90048891256531e-05,-7.896958759966764e-05,3.87709216521771e-05,3.880622322150829e-05,3.5301551907892635e-08,0.00020579061088730533,0.00020582591250421824,1.1306936292256464e-05,-1.8456377372633445e-05,0.0,0.0,-0.0035588974625806093,0.0
38,[H][H].[Pt] + O=[Pt] <=> [Pt] + O[Pt],0.0009318350263638301,0.0009306059184605561,0.003770015274837008,0.003768786132058857,-0.0018455215950331722,-0.001846750668784902,-1.2290964420397189e-06,-0.00982171116548344,-0.009822940141212945,-0.0005412234424426312,6.647954120726241e-06,0.0,0.0,2.5512907862780036e-07,0.0
39,[H][H].[Pt] + O[Pt] <=> O.[Pt] + [Pt],8.321361683408558e-08,8.303514131887484e-08,3.3782871788890433e-07,3.3765024446366975e-07,-1.659449548277433e-07,-1.6612342036203324e-07,-1.784657308996821e-10,-8.798491098088112e-07,-8.800275734406802e-07,-4.8265242457120044e-08,1.6909961453836676e-07,0.0,0.0,-1.5742677720494387e-06,0.0
40,O=C=[Pt] + [H][H].[Pt] <=> O=C[Pt] + [Pt],-4.719757753498458e-06,-4.712130404202943e-06,-1.9121336269541196e-05,-1.911370891774837e-05,9.373187719606903e-06,9.380815078485305e-06,7.62735043436617e-09,4.981028721018931e-05,4.981791456023832e-05,2.7403092560375637e-06,6.865827742302773e-07,0.0,0.0,-0.0018046271238813154,0.0
41,C.[Pt] + O=C=[Pt] <=> C[Pt] + O=C[Pt],6.529166812884794e-07,6.521151000291473e-07,2.639603106263204e-06,2.638801519920893e-06,-1.2911940445643076e-06,-1.2919956208490204e-06,-8.015747112127316e-10,-6.876937615161596e-06,-6.877739188744217e-06,-3.792348621987002e-07,-5.578957217810386e-07,0.0,0.0,-0.000267797645890672,0.0
42,O=C[Pt] + C#[Pt] <=> C=[Pt] + O=C=[Pt],-2.099557749938656e-07,-2.1005867727679648e-07,-8.561578923429688e-07,-8.562607941346528e-07,4.2239791871250383e-07,4.2229502797553306e-07,-1.0290036045652941e-10,2.2318546838052194e-06,2.231751790333989e-06,1.223968649730652e-07,-1.5961711736951062e-06,0.0,0.0,-0.00044620106934634764,0.0
43,C=[Pt] + O=C[Pt] <=> C[Pt] + O=C=[Pt],1.0612246438220045e-09,1.0595975043906765e-09,4.3104890746680965e-09,4.308862816424608e-09,-2.1183943941069245e-09,-2.1200103691625344e-09,-1.6210026571701871e-12,-1.1195801919022703e-08,-1.119742310719058e-08,-6.220696473858133e-10,-6.313617591324764e-10,0.0,0.0,1.2702589631814736e-07,0.0
44,O=C[Pt] + C~[Pt] <=> C#[Pt] + O=C=[Pt],-2.3024473407912304e-08,-2.297671130577193e-08,-9.33453642448872e-08,-9.32976074603836e-08,4.578941747375562e-08,4.583718478014473e-08,4.77640645968914e-11,2.431626629883074e-07,2.4321043158846867e-07,1.3392220225390184e-08,-2.9095499037172948e-08,0.0,0.0,-6.2448741358011695e-06,0.0
45,O=C[Pt] + O=[Pt] <=> O=C=[Pt] + O[Pt],0.00010917016293464569,0.00010902640030375672,0.000441679127668006,0.00044153536455725185,-0.00021621296779237513,-0.00021635672995368158,-1.4376247330813829e-07,-0.0011506711476135612,-0.0011508149084285275,-6.340766532205439e-05,1.5593441401375123e-07,0.0,0.0,-1.4541085006347942e-05,0.0
46,O=C[Pt] + O[Pt] <=> O=C=[Pt] + O.[Pt],2.914325970848754e-09,2.9078635794338463e-09,1.2121358800994251e-08,1.21149053378282e-08,-6.095395525240811e-09,-6.101854627460027e-09,-6.4618051128291015e-12,-3.150291354251461e-08,-3.150937568711973e-08,-1.6289428166133413e-09,4.105962460565813e-09,0.0,0.0,-1.4578255366700824e-07,0.0
47,C.[Pt] + O=[Pt] <=> C[Pt] + O[Pt],0.0013368615610325118,0.0013348431559658974,0.0054129944297958464,0.005410975942452015,-0.002651917734765208,-0.0026539360593178488,-2.018378079752158e-06,-0.014101115291869243,-0.01410313338532979,-0.00077627616457992,0.0003166615927430543,0.0,0.0,0.011489855941941374,0.0
48,C=[Pt] + C.[Pt] <=> 2 C[Pt],-2.4165707451354435e-11,-2.39358850688959e-11,4.081141459325171e-11,4.1046854395027555e-11,-8.772628608981718e-11,-8.748993349173741e-11,2.3315791644228716e-13,-7.757590878378285e-11,-7.733936180946956e-11,3.117693134835414e-11,-6.595472574438865e-10,0.0,0.0,-5.925422397300569e-08,0.0
49,C.[Pt] + C#[Pt] <=> C=[Pt] + C[Pt],5.338212141196421e-05,5.3319823964702866e-05,0.0002157260588280721,0.00021566376128536493,-0.0001054827039417532,-0.00010554500128358751,-6.229740818042507e-08,-0.0005620423361392297,-0.0005621046331997781,-3.100988678460501e-05,-5.5429016818686554e-05,0.0,0.0,-0.011470065106015252,0.0
50,C.[Pt] + C~[Pt] <=> C[Pt] + C#[Pt],-3.7610981947226725e-09,-3.756985759252221e-09,-1.4723974353853753e-08,-1.4719856696719342e-08,6.966838026650639e-09,6.970957378467708e-09,4.119123190480407e-12,3.845542215200983e-08,3.845954013722555e-08,2.2698326847521242e-09,-2.054310517096189e-08,0.0,0.0,-2.641495766262756e-06,0.0
51,C.[Pt] + O[Pt] <=> C[Pt] + O.[Pt],3.257135737191978e-07,3.251823098819515e-07,1.3198682818221294e-06,1.319337026730838e-06,-6.4713588805171e-07,-6.476671484208018e-07,-5.312558639927142e-10,-3.4381197560283835e-06,-3.4386510133801898e-06,-1.891034869902021e-07,-2.4045314136978785e-08,0.0,0.0,-5.078862959892146e-05,0.0
52,C#[Pt] + O[Pt] <=> C=[Pt] + O=[Pt],0.0036102896008045064,0.003604873173085194,0.014617577282482733,0.014612160258584882,-0.007161106381888028,-0.007166522226193182,-5.41623217424011e-06,-0.038079627686562485,-0.0380850418562483,-0.002096427247792036,0.00035046733232535384,0.0,0.0,-0.09357542950813572,0.0
53,C=[Pt] + O[Pt] <=> C[Pt] + O=[Pt],4.554532034428685e-08,4.547702677611219e-08,1.8437692650685483e-07,1.843086224729848e-07,-9.031104280069575e-08,-9.037933815299629e-08,-6.829306400173849e-11,-4.803166682672188e-07,-4.803849656160954e-07,-2.645500881809615e-08,5.204718615336301e-09,0.0,0.0,8.55788403724809e-09,0.0
54,C~[Pt] + O[Pt] <=> C#[Pt] + O=[Pt],1.95604991504298e-08,1.9530575986893878e-08,7.973503397813662e-08,7.970510139067597e-08,-3.932445317207721e-08,-3.935437913918397e-08,-2.992193261009352e-11,-2.0761496013902644e-07,-2.076448794405261e-07,-1.1277131577940256e-08,1.3783615755851886e-08,0.0,0.0,1.755207389311339e-08,0.0
55,2 C=[Pt] <=> C[Pt] + C#[Pt],2.940101104691738e-08,2.9355472722055054e-08,1.1897791881051705e-07,1.1893238805669951e-07,-5.825621862956054e-08,-5.830174031100097e-08,-4.553241025380094e-11,-3.099435573619905e-07,-3.0998908672646877e-07,-1.7087861773835165e-08,-1.4827666645614215e-08,0.0,0.0,1.8992377308234886e-06,0.0
56,C[Pt] + C~[Pt] <=> C=[Pt] + C#[Pt],5.254521897112538e-07,5.230611591612473e-07,2.164075323758407e-06,2.161684301357564e-06,-1.0780544282379936e-06,-1.0804454427103072e-06,-2.391023330357729e-09,-5.631791926653844e-06,-5.634182949995028e-06,-3.0398926926099664e-07,-1.0604175423391175e-05,0.0,0.0,-0.0009805438149826523,0.0
57,C=[Pt] + C~[Pt] <=> 2 C#[Pt],-2.024376386377647e-09,-2.0196708386142375e-09,-7.89447106733124e-09,-7.889758441205665e-09,3.7199192196838375e-09,3.7246298668856326e-09,4.707569360549036e-12,2.062824129379174e-08,2.0632953372794587e-08,1.2458156597055459e-09,-5.652635495757359e-09,0.0,0.0,-8.88156904044191e-08,0.0
58,C#[Pt] + O.[Pt] <=> C=[Pt] + O[Pt],2.0462207357281087e-05,2.042517719928879e-05,8.299118319846296e-05,8.295415303288968e-05,-4.072674113972771e-05,-4.076377126624872e-05,-3.703014028936405e-08,-0.00021617414366759496,-0.0002162111737203383,-1.1877512173861445e-05,1.14353347134201e-05,0.0,0.0,-0.0014648892175490261,0.0
59,C=[Pt] + O.[Pt] <=> C[Pt] + O[Pt],6.981780424144244e-08,6.969281217700978e-08,2.8321184998135267e-07,2.830868698374748e-07,-1.39003087981932e-07,-1.3912806765866908e-07,-1.2498374597099175e-10,-7.377000651272342e-07,-7.378250550128081e-07,-4.0504104865891874e-08,3.6132852276478756e-08,0.0,0.0,-4.864868783859462e-06,0.0
60,C~[Pt] + O.[Pt] <=> C#[Pt] + O[Pt],0.0042165364943423,0.004208800129777442,0.01710384019215248,0.017096102830637526,-0.008394585817779328,-0.008402321206723155,-7.736038362754966e-06,-0.044551441935417546,-0.044559174527270436,-0.002447488972025888,0.0027048198274946915,0.0,0.0,-0.2225564728579965,0.0
61,[CH]C + 2 [Pt] <=> C[Pt] + C#[Pt],2.2229290350247414e-07,2.2569556916639865e-07,5.962700177239718e-07,5.996726920205997e-07,-1.4366968145707337e-07,-1.4026701221416988e-07,3.4026733242849615e-09,-1.5663842117084992e-06,-1.5629815444123234e-06,-1.2909527360675216e-07,-3.861952569888922e-08,0.0,0.0,-4.383026415857098e-10,0.0
62,C.[Pt] + C~[Pt] <=> CC#[Pt] + [Pt],-5.975785605173964e-11,-5.972422719323797e-11,-1.0825286093103111e-10,-1.0822113766545289e-10,-1.2290097927867465e-11,-1.2254603742691468e-11,3.3308273777469597e-14,3.1177700086760623e-10,3.1180783496967546e-10,5.554471028470632e-11,2.4243816569791033e-12,0.0,0.0,-5.0879049237375335e-09,0.0
