,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp,O2 Conversion,Max CH4 Conv,Dist to 50 CH4 Conv
0,[H][H] + 2 [Pt] <=> 2 [Pt],-0.0009822187869932318,7.856284830542682e-05,-0.005546585872873776,-0.004485852656046928,0.0034155127900188623,0.0044763410760765366,0.0010607920545834904,0.01339987600173618,0.014460810201144285,-0.0003690237403910977,8.428966887778572e-05,0.0,0.0,-0.36309747401264914,0.0
1,O=C=O + [Pt] <=> O=C=O.[Pt],6.615425207822546e-10,-4.898413679438019e-10,1.541945467517654e-09,3.9054869166992847e-10,-1.8674225909180416e-10,-1.3381406799463443e-09,-1.1513838465986414e-09,-2.86442446209403e-09,-4.015809561446299e-09,-1.89898931511123e-10,1.0666094379178906e-10,0.0,0.0,3.809485220184468e-08,0.0
2,[C-]#[O+] + [Pt] <=> O=C=[Pt],8.818604094669268e-05,7.937006612535272e-05,0.00035729386204874517,0.0003484778635056098,-0.0001710972157074026,-0.00017991316768311096,-8.815967050205225e-06,-0.001114562993969929,-0.0011233788627601482,-4.5066531030318465e-05,-9.618833737388433e-05,0.0,0.0,0.013606718290553328,0.0
3,[O][O] + 2 [Pt] <=> 2 O=[Pt],0.00535717068132934,0.012194964482552157,0.011881347520131539,0.01871958740721603,-0.0009288220879529857,0.005908541913061107,0.0068374275085620944,-0.06717797180918925,-0.06034513754575866,-0.009452583548523687,0.017152235259296742,-0.1650165016501615,0.0,1.7529393271454075,0.0
4,O=C=[Pt] + O=[Pt] <=> O=C=O.[Pt] + [Pt],8.628231321090908e-06,1.8797821384074976e-05,2.0771234678333774e-05,3.094082595303154e-05,-3.0714563462850943e-06,7.098132498767786e-06,1.0169589174571214e-05,-0.00010991441481464996,-9.974483682303217e-05,-1.4467195989960498e-05,5.731280725712813e-06,0.0,0.0,-4.706878742401331e-05,0.0
5,C=[Pt] + [Pt] <=> C[Pt] + [Pt],-6.602114564077843e-05,-0.00014460871431881233,-0.00016524974742987615,-0.0002438372381242207,2.9584827140880555e-05,-4.900281667888636e-05,-7.858762056584445e-05,0.0008646286563493478,0.0007860403562868392,0.00011154610891394525,-9.864537223783446e-05,0.0,0.0,-0.0434164663050691,0.0
6,C[Pt] + [Pt] <=> C + 2 [Pt],-6.48534162224323e-06,-1.9111688482576265e-05,-4.936982119870657e-06,-1.756332916754226e-05,-7.97717377669943e-06,-2.0603520449845586e-05,-1.2626347677442631e-05,6.923468867305602e-05,5.6608332250101845e-05,1.5328108983997157e-05,-5.111647639023278e-05,0.0,0.0,-0.0005898893637406183,0.0
7,C=[Pt] + [Pt] <=> C#[Pt] + [Pt],8.172379119280458e-05,0.00011109856509407242,0.00028742036388271555,0.00031679519818516834,-0.00011646322927185965,-8.708851360535741e-05,2.9374749884348983e-05,-0.0010506082451710145,-0.0010212338039026349,-7.607912637779464e-05,-4.655484361730968e-05,0.0,0.0,-0.01082091427650076,0.0
8,O=C=[Pt] + [Pt] <=> C~[Pt] + O=[Pt],0.009058559333625723,0.025470163713026992,0.011542169701493124,0.027954181644275274,0.006665620392839186,0.023076832088125457,0.016410117859135494,-0.10650640752963605,-0.09011376749750442,-0.020357641144329995,-0.01463695961827092,-0.08250825082508075,0.0,0.33138198123803253,0.0
9,C#[Pt] + [Pt] <=> C~[Pt] + [Pt],-1.7373931045256434e-09,5.592781035067387e-09,-1.1956807763285338e-08,-4.626642215155146e-09,8.108908564155838e-09,1.543906403278708e-08,7.3301684178913575e-09,8.973054855526485e-09,1.6303217561318494e-08,-4.69719304889201e-09,1.5812010828737813e-09,0.0,0.0,6.645159748445189e-07,0.0
10,C~[Pt] + [H][H] <=> C=[Pt],-3.7222784649408026e-05,6.121797107519837e-05,-0.0003303067543965246,-0.00023186628719569965,0.0002451613015174356,0.0003436023352156046,9.844079236295352e-05,0.000649010299951663,0.0007474517312058859,-6.617014314594701e-05,-0.0002292540419828059,0.0,0.0,-0.035696990143963846,0.0
11,C + O=[Pt] + [Pt] <=> C[Pt] + O[Pt],-7.887511857448358e-10,5.058587729598002e-09,1.1073275584230608e-08,1.692059974344232e-08,-1.2217731887114787e-08,-6.3704174560517345e-09,5.847332565834304e-09,-5.6585748028703273e-08,-5.073841351757395e-08,-1.5747245532884335e-09,-2.6571849479213092e-09,0.0,0.0,-5.654635495933151e-07,0.0
12,O=C=[Pt] + O[Pt] <=> O=C=O.[Pt] + [Pt],1.608581126737812e-06,3.4092045445911556e-06,4.014259639050673e-06,5.814883083555909e-06,-7.092710995078618e-07,1.091352253964898e-06,1.8006233859679986e-06,-2.0547699738176756e-05,-1.8747076723278205e-05,-2.610463091969874e-06,3.1523849463149334e-07,0.0,0.0,-1.5731444508038947e-05,0.0
13,O[Pt] + [Pt] <=> [Pt] + O=[Pt],5.258228706635942e-08,1.3114897048869292e-08,2.6514250429918234e-07,2.256750895884328e-07,-1.5221780060307887e-07,-1.916852004652239e-07,-3.946739772573632e-08,-6.942730262327139e-07,-7.337404218547947e-07,1.385581715595146e-09,3.980170655732292e-08,0.0,0.0,2.856655856325437e-07,0.0
14,C + O[Pt] + [Pt] <=> C[Pt] + O.[Pt],1.1839264717115038e-08,-1.7411064865163003e-07,3.225012362446784e-07,1.3655131608321265e-07,-2.8748111060564045e-07,-4.734310275602136e-07,-1.8594991311872035e-07,-2.5811732734054936e-07,-4.440672407924923e-07,1.605740317584278e-07,7.954278347048106e-08,0.0,0.0,-2.1880640518192725e-05,0.0
