,C/O ratio,SynGasSelec,SynGasYield,COSelec,COYield,H2Selec,H2Yield,CH4Conv,FullOxSelec,FullOxYield,ExitT,MaxT,DistToMaxT,O2Conv
0,0.6,1.6183986347600876,1.6183986038871312,0.904089810840061,0.9040897935934291,0.7143088239200266,0.7143088102937019,0.9999999809237626,0.3812671247111373,0.38126711743799513,1823.5272712704425,1854.4503500958376,10.480000000000002,0.9999999942147846
1,0.7,1.7027529512795332,1.7027524206279505,0.8341371813292591,0.8341369213759786,0.8686157699502742,0.868615499251972,0.9999996883566801,0.2972168707427585,0.2972167781171062,1566.0466747724092,1592.3922991492252,10.36,0.999999999954056
2,0.8,1.7775284558280533,1.7774996555192575,0.8051897755453372,0.8051767295014897,0.9723386802827161,0.9723229260177677,0.999983797554013,0.22241514843760973,0.22241154476818048,1336.0740503585616,1399.3141006544565,10.97,0.9999999999999516
3,0.9,1.8628131980847569,1.7867871259811665,0.884530986125058,0.8484310612382558,0.9782822119596989,0.9383560647429108,0.9591874954602232,0.13692829269307794,0.1313399061259178,1174.0808178496673,1337.172663442522,10.62,1.0
4,1.0,1.8632960604487443,1.613121270420353,0.8836227821545436,0.7649834801766404,0.9796732782942006,0.8481377902437125,0.8657353518108438,0.13573217420456396,0.11750814158703891,1146.405135442368,1309.1507407069619,10.85,1.0
5,1.1,1.8542192885190505,1.4501241771849682,0.8747557468904639,0.6841178201260651,0.9794635416285866,0.7660063570589031,0.7820672485524462,0.14383217431733641,0.11248643282167511,1135.8662502110676,1288.6350200744585,11.04,1.0
6,1.2,1.8420711164404087,1.30848410165942,0.8633984317175653,0.6133004916135972,0.9786726847228435,0.695183610045823,0.7103331081961242,0.15487989326517843,0.11001631598013815,1130.4900742898285,1271.7620349159242,11.22,1.0
7,1.3,1.8283620992302307,1.1861838424415854,0.8507722994284685,0.551954317803788,0.9775897998017622,0.6342295246377972,0.6487685579027193,0.16745282358152572,0.1086381268717249,1127.42968470633,1257.1575690359882,11.37,1.0
8,1.4,1.8137287732388048,1.0802049148798676,0.8373909533339012,0.4987260701896136,0.9763378199049034,0.5814788446902539,0.5955713615056832,0.18096862178154943,0.10777972846424444,1125.5344818064834,1244.1498816681294,11.510000000000002,1.0
9,1.6,1.7823065983851847,0.907338735838876,0.808842032466533,0.4117662516070229,0.9734645659186518,0.4955724842318531,0.5090811741711264,0.20947968585787408,0.10664216444152524,1122.9268308849714,1221.5163668826262,11.758636363636365,1.0
10,1.8,1.7517584761717933,0.7728392626046626,0.7811516725996258,0.34462780734111254,0.9706068035721673,0.42821145526355003,0.4411791197914381,0.23904983832178464,0.10546379725709053,1120.6612937587656,1202.0850724140569,11.98,0.9999999999999998
11,2.0,1.7208298776390578,0.6669935872428913,0.7532273230432809,0.29195087831417543,0.9676025545957769,0.3750427089287157,0.38759995738683495,0.26838106971016695,0.10402449118309388,1117.4301743182957,1184.9463926574135,12.18,0.999999999999916
12,2.2,1.6906897675502184,0.5821209861742679,0.7259801028176808,0.24996203413916504,0.9647096647325375,0.33215895203510276,0.3443097588611727,0.2970996311778717,0.10229430236859635,1113.2269937497235,1169.5607331869494,12.357407407407408,0.999999999994978
13,2.4,1.6613673928705783,0.512863174110929,0.6997067539043423,0.2159990790081617,0.961660638966236,0.2968640951027673,0.30869943415994405,0.32502079946229456,0.10033373688422298,1108.2438066992943,1155.5493617830032,12.52,0.99999999990279
14,2.6,1.6329503435114716,0.45565273632061226,0.674175518870668,0.1881195721317599,0.9587748246408037,0.2675331641888523,0.2790364925248024,0.3520967946927906,0.09824785462030175,1102.6379805803542,1142.6772309156486,12.68,0.9999999991259798
