,C/O ratio,SynGasSelec,SynGasYield,COSelec,COYield,H2Selec,H2Yield,CH4Conv,FullOxSelec,FullOxYield,ExitT,MaxT,DistToMaxT,O2Conv
0,0.6,1.618535646908982,1.6185356159768371,0.9043635106389616,0.9043634933554973,0.7141721362700205,0.71417212262134,0.9999999808888084,0.3811303118201627,0.3811303045363083,1823.4871070904542,1837.7829670967392,10.51,0.9999999942380209
1,0.7,1.7484300698101558,1.7484286760081882,0.9254807680199175,0.9254800302512544,0.8229493017902384,0.822948645756934,0.9999992028265862,0.25154540689799954,0.2515452063726888,1549.6916529730502,1573.3707189888598,10.310000000000002,0.9999999999947488
2,0.8,1.8244164838627626,1.8243289207831772,0.8990055072776586,0.8989623594046385,0.9254109765851039,0.9253665613785387,0.9999520048846522,0.17552715483266862,0.17551873038662574,1316.5978807117715,1388.9342213711027,10.96,0.9999999999999956
3,0.9,1.8923677495003703,1.8269986640573386,0.9360126395021845,0.9036794472759216,0.9563551099981857,0.9233192167814168,0.9654564576783288,0.1074266235960678,0.10371572747740279,1152.4500561375219,1323.8128822446438,10.560000000000002,1.0
4,1.0,1.894003993071283,1.657655241594516,0.9319007974141942,0.8156108683671656,0.9621031956570888,0.8420443732273504,0.8752121155280628,0.10533957044426967,0.09219446829734665,1119.9760731987428,1291.0914767366958,10.660000000000002,1.0
5,1.1,1.8874752952269354,1.4965928054350712,0.9239227503800868,0.7325850274667418,0.9635525448468486,0.7640077779683294,0.7929072286242203,0.1113028729079402,0.08825285249534867,1106.6555100246032,1267.4234527766578,10.76,1.0
6,1.2,1.8787234843145941,1.3566887323879195,0.9150804385523552,0.6608100290317601,0.9636430457622388,0.6958787033561595,0.7221332695922913,0.11945381275611021,0.08626157237083522,1098.8155250176098,1248.2558864094153,10.86,1.0
7,1.3,1.8689861408343806,1.2361238980653575,0.9058701577192547,0.5991311150124966,0.963115983115126,0.6369927830528611,0.6613874073531164,0.12859294557122383,0.08504975487525214,1093.3806227686518,1231.8532910215445,10.94,1.0
8,1.4,1.8587268948394486,1.1318347318724382,0.896466965553039,0.5458857083341795,0.9622599292864097,0.5859490235382588,0.6089300881236793,0.13827521243463428,0.08419993729314233,1089.1911151486336,1217.3724641463482,11.010000000000002,1.0
9,1.6,1.8374632089558722,0.9615361828252332,0.8774051933370008,0.45914216746233444,0.9600580156188713,0.5023940153628986,0.5232954750542301,0.1584742565528078,0.08292886136666751,1082.5849744121754,1192.438383415171,11.13,1.0
10,1.8,1.8158738417218672,0.8292625375149062,0.8582930316911779,0.39196019075680094,0.9575808100306894,0.43730234675810536,0.4566740918127738,0.179115998379002,0.081797635888869,1076.906653308974,1171.2960946627522,11.23,1.0
11,2.0,1.7943639848559023,0.7241994101734556,0.8393225150169,0.33874781006003807,0.9550414698390023,0.3854516001134174,0.4035967152069277,0.19976885844813297,0.08062605507030417,1071.433254413919,1152.8618867144326,11.32,1.0
12,2.2,1.7731290583378252,0.6391493053026064,0.8205892668167888,0.2957929414999184,0.9525397915210365,0.34335636380268814,0.36046406340086756,0.22020564630865475,0.07937622205223194,1065.9134524734914,1136.489562799391,11.4,1.0
13,2.4,1.7522622623570907,0.5691759637063063,0.8021367189065669,0.2605528577632626,0.9501255434505237,0.3086231059430437,0.32482350155773365,0.24030550114623295,0.07805687432590536,1060.2843695796134,1121.7532404384274,11.48,1.0
14,2.6,1.7318044201446605,0.5107987537308301,0.7839815789012345,0.23123674289803936,0.947822841243426,0.2795620108327907,0.2949517553998171,0.26000623143892154,0.07668929437780102,1054.5575283428598,1108.3518073338587,11.55,1.0
