,C/O ratio,SynGasSelec,SynGasYield,COSelec,COYield,H2Selec,H2Yield,CH4Conv,FullOxSelec,FullOxYield,ExitT,MaxT,DistToMaxT,O2Conv
0,0.6,1.618530768171866,1.6185307372420397,0.9043628928999154,0.9043628756177063,0.7141678752719505,0.7141678616243333,0.9999999808901833,0.38113218460224685,0.38113217731888066,1823.4932887471375,1830.4329105091956,10.67090909090909,0.9999999942372638
1,0.7,1.7489291473431403,1.748927737818724,0.9264790204055207,0.9264782737230136,0.8224501269376198,0.8224494640957105,0.9999991940643116,0.25104628670690815,0.25104608437974624,1549.5118721435972,1573.9410118978046,10.28,0.999999999994846
2,0.8,1.8451889930188634,1.8450467955252696,0.9406062248451061,0.9405337380439504,0.9045827681737574,0.9045130574813193,0.999922936081815,0.154744963457017,0.1547330382038136,1307.9052487136767,1444.06111967833,10.26,0.999999999999999
3,0.9,1.888650646305567,1.787352669854975,0.9525396711216215,0.9014501054773455,0.9361109751839455,0.8859025643776296,0.9463648946147117,0.11077160080896038,0.10483035432587472,1179.61952454153,1382.8774384547523,10.26,1.0
4,1.0,1.8912203680069606,1.621569088035886,0.951634040054177,0.8159495152332655,0.9395863279527836,0.8056195728026204,0.8574194289926967,0.10732797364001985,0.09202508987336902,1146.0675469261803,1344.8544423052194,10.27,1.0
5,1.1,1.887883754064195,1.4697362160672045,0.9484342717122086,0.7383654818226466,0.9394494823519863,0.7313707342445577,0.7785099124367103,0.10964865726574632,0.08536256656675903,1127.3923080256286,1317.270936998713,10.28,1.0
6,1.2,1.8825833463915365,1.3383934597306912,0.9444125266736427,0.671415452288218,0.9381708197178937,0.6669780074424733,0.7109345051288553,0.11387659450065657,0.0809588003570836,1114.0806310757935,1295.3428272835536,10.28,1.0
7,1.3,1.8722386699931137,1.2399619102535666,0.9388755109569455,0.6218063384305323,0.9333631590361683,0.6181555718230345,0.6622883770786164,0.11753097052086432,0.07783939572273794,1106.0452266009052,1280.2424874845565,10.2828,1.0
8,1.4,1.869628067018716,1.1272934143330664,0.9353339297550674,0.5639601789335993,0.9342941372636485,0.5633332353994672,0.6029506265011487,0.12465803630780684,0.07516264109019508,1094.7187612916678,1260.9112186802554,10.27,1.0
9,1.6,1.855282106441464,0.966770724815621,0.9256715424259553,0.4823590681466911,0.9296105640155088,0.48441165666893005,0.5210909550946632,0.13686737424845796,0.07132035076842767,1080.3731780604635,1233.7524609248628,10.28,1.0
10,1.8,1.8403497394116122,0.8413815848108792,0.915663035492515,0.4186280463200154,0.9246867039190971,0.4227535384908638,0.4571857005179253,0.14975019782782184,0.06846364909661062,1068.6943461539192,1211.077054664782,10.29,1.0
11,2.0,1.8251152719037345,0.7410244428700883,0.9054245773646269,0.3676160916141282,0.9196906945391075,0.37340835125596,0.40601514560619684,0.16302804786496267,0.06619185659178685,1058.7279719247692,1191.4855281896669,10.3,1.0
12,2.2,1.8097062337995897,0.6590526803869402,0.8950091742269506,0.32594140652692016,0.914697059572639,0.33311127386001993,0.36417660948386,0.17656799311112656,0.06430193307457961,1049.9678915328204,1174.1738841235183,10.310000000000002,1.0
13,2.4,1.7941870958393493,0.5909526045979729,0.8844447880625872,0.2913101717990994,0.9097423077767622,0.2996424327988736,0.3293706692955095,0.1902967328887883,0.062678162276329,1042.1098144334464,1158.6311796247917,10.32,1.0
14,2.6,1.778593618398912,0.5335631795684455,0.8737486687023287,0.26211727794018713,0.9048449496965834,0.2714459016282583,0.2999916192484478,0.20416894752504916,0.061248973168290866,1034.9549083125578,1144.5215153365577,10.32,1.0
