,C/O ratio,SynGasSelec,SynGasYield,COSelec,COYield,H2Selec,H2Yield,CH4Conv,FullOxSelec,FullOxYield,ExitT,MaxT,DistToMaxT,O2Conv
0,0.6,0.005305016438164412,4.606753199921452e-05,0.003437597098046072,2.985129568598266e-05,0.00186741934011834,1.6216236313231863e-05,0.0086837680026406,1.9526146781415288,0.01695605286353178,745.0334938129213,745.0334938129213,51.26,0.020479604378071743
1,0.7,1.7452895259600085,1.7452486914789183,0.9202653975952849,0.9202438661763328,0.8250241283647235,0.8250048253025855,0.9999766030332029,0.2541691961293775,0.2541632493411348,1550.8367034281546,1603.1012878124704,18.4,0.9999999999924633
2,0.8,1.8324048248327003,1.8108434087872767,0.9366716558084095,0.925650091689419,0.8957331690242909,0.8851933170978578,0.9882332682422443,0.16412460277513324,0.16219339259943005,1327.7323653747999,1502.00223804499,16.94,0.9999999999999976
3,0.9,1.8540014625388908,1.691270707456068,0.9391629195887352,0.856730033672251,0.9148385429501555,0.834540673783817,0.9122272779332238,0.13947503898969366,0.1272329351571985,1239.728175450499,1449.409374357681,15.928,1.0
4,1.0,1.855879015268319,1.5386033949743516,0.9367938538176378,0.7766423306782938,0.9190851614506813,0.761961064296058,0.8290429399310297,0.13470602966914946,0.11167708286334818,1199.8346406055982,1413.2346848599059,15.156250000000002,1.0
5,1.1,1.8522053214960998,1.3979100392920665,0.9329847259223573,0.7041491025517316,0.9192205955737426,0.6937609367403347,0.7547273636828334,0.13577005935237688,0.10246937896208122,1175.460204320768,1385.2459740508757,14.560000000000002,1.0
6,1.2,1.8463724425729424,1.2746581779531463,0.9286251366031125,0.6410838882400904,0.9177473059698298,0.6335742897130558,0.6903581035778972,0.13923695076138154,0.0961233572755964,1157.984529835305,1362.161853910589,14.090000000000002,1.0
7,1.3,1.8395426713141543,1.1676642916982327,0.9240063960317964,0.5865203839910524,0.915536275282358,0.5811439077071804,0.6347579264709652,0.1439193568423207,0.0913539525282664,1144.2702771916531,1342.3858748581754,13.7,1.0
8,1.4,1.832032707568686,1.0742659572380535,0.9192512344792351,0.5390298455209617,0.9127814730894509,0.535236111717092,0.5863792457415925,0.14943644505563902,0.08762642993803053,1133.1559182256995,1324.9984406490348,13.38,1.0
9,1.6,1.816147398514115,0.9205580337978068,0.9095103419054588,0.46100721381329723,0.9066370566086563,0.45955081998450964,0.5068740756124549,0.16176679740767527,0.08199539590080267,1115.3728560687516,1295.3195706980543,12.88,1.0
10,1.8,1.7993527233728543,0.7995362395159867,0.8995328851890486,0.3997043664662219,0.8998198381838057,0.39983187304976486,0.4443465859307843,0.175369186632003,0.07792469935738906,1101.6439990914344,1270.4453515174694,12.52,1.0
11,2.0,1.7818664802382165,0.7020047926925724,0.8893232048839428,0.3503680881845776,0.8925432753542737,0.3516367045079948,0.3939716025180079,0.1898998136145708,0.07481513388760347,1090.5435186884936,1248.9483450127696,12.25,1.0
12,2.2,1.763732876500298,0.6218015220583561,0.8788491544882251,0.30983702192183155,0.8848837220120729,0.31196450013652466,0.3525485805379844,0.2052297229458113,0.07235344750874957,1081.3120650793833,1229.982092246155,12.03,1.0
13,2.4,1.744968715650126,0.5547358410458221,0.8680690505197315,0.275964268302942,0.8768996651303944,0.2787715727428801,0.3179058948567701,0.22129338656265074,0.07035047208108464,1073.4610421793348,1212.988956018033,11.86,1.0
14,2.6,1.7254967050167556,0.49778802929751675,0.8569429522465268,0.24721921646037123,0.8685537527702287,0.25056881283714555,0.2884897014582725,0.23812767577142563,0.06869738209225089,1066.7309791842697,1197.5827450821828,11.71,1.0
