,C/O ratio,SynGasSelec,SynGasYield,COSelec,COYield,H2Selec,H2Yield,CH4Conv,FullOxSelec,FullOxYield,ExitT,MaxT,DistToMaxT,O2Conv
0,0.6,0.9550355573009315,6.567663796697364e-11,0.8506907347872275,5.850097096738224e-11,0.10434482251370407,7.175666999591385e-12,6.876878820364061e-11,0.9683539567838848,6.659252816022832e-11,700.0000002198587,700.0000002198545,19.994482758620688,1.1735864521668413e-10
1,0.7,0.9604943831617648,8.169651507142467e-11,0.8510792137423702,7.239001813170378e-11,0.10941516941939465,9.306496939720879e-12,8.505673380670408e-11,0.9637332414385061,8.197200177770708e-11,700.0000002969234,700.0000002969251,19.994137931034484,1.6869272035658364e-10
2,0.8,0.9659667485252855,9.962465061864406e-11,0.8515129979333209,8.782050215067076e-11,0.11445375059196462,1.1804148467973301e-11,1.031346583831568e-10,0.9592510341612389,9.893202771190925e-11,700.0000003865265,700.0000003865287,19.993448275862068,2.32927434376364e-10
3,0.9,0.9712309584277378,1.1950888312461625e-10,0.8517988504097864,1.0481289581635559e-10,0.11943210801795136,1.4695987308260683e-11,1.2304888151226292e-10,0.9546817710648774,1.1747252412967942e-10,700.0000004888387,700.0000004888416,19.99310344827586,3.114991408818829e-10
4,1.0,0.9764005996079822,1.4139148261229827e-10,0.852041487000951,1.233831781162569e-10,0.12435911260703128,1.800830449604136e-11,1.4480888548108833e-10,0.9501412383191596,1.3758889377061864e-10,700.0000006039793,700.0000006039809,19.993448275862068,4.0586134736851017e-10
5,1.1,0.981440972249351,1.6530237976956652e-10,0.8522162188674527,1.4353728144663245e-10,0.1292247533818983,2.1765098322934064e-11,1.684282442281906e-10,0.9456029062222538,1.5926623723208858e-10,700.000000732021,700.0000007320234,19.99551724137931,5.174233291756101e-10
6,1.2,0.9863556350403555,1.9126512236816327e-10,0.8523317458363784,1.6527642756255492e-10,0.13402388920397715,2.5988694805608383e-11,1.9391091364357431e-10,0.9410788020369562,1.8248545031358658e-10,700.0000008729598,700.000000872961,19.996206896551723,6.475788131168406e-10
7,1.3,0.9911594550918104,2.192947322676898e-10,0.8524063417898033,1.885955075601441e-10,0.13875311330200701,3.069922470754572e-11,2.2125070909743448e-10,0.9365922496241043,2.0722169936449444e-10,700.0000010267136,700.0000010267158,19.992758620689653,7.976635746123668e-10
8,1.4,0.995836608593168,2.4939725861795597e-10,0.8524314221857999,2.1348287261027537e-10,0.14340518640736816,3.5914386007680605e-11,2.5043993810418647e-10,0.9321371533919947,2.334443710001037e-10,700.000001193174,700.0000011931793,19.993793103448276,9.689895775309666e-10
9,1.6,1.004902222359028,3.1580606433230226e-10,0.8524286987780509,2.6788890152222414e-10,0.152473523580977,4.791716281007807e-11,3.142654651424108e-10,0.9234387515572539,2.902049087886675e-10,700.0000015635364,700.0000015635376,19.994827586206895,1.3802944530124755e-09
10,1.8,1.0135194103260006,3.903864800526325e-10,0.8523249779519001,3.2829775593202955e-10,0.16119443237410055,6.208872412060294e-11,3.851790859408049e-10,0.9150076226392729,3.524417997170641e-10,700.0000019822562,700.0000019822564,19.994827586206895,1.89078927677228e-09
11,2.0,1.0217010959436128,4.729234930371585e-10,0.8521528832287918,3.944432669576853e-10,0.1695482127148209,7.848022607947321e-11,4.628785218248009e-10,0.9068959033524183,4.1978263519273487e-10,700.0000024469102,700.0000024469116,19.995172413793103,2.5087563139995724e-09
12,2.2,1.0294479056457944,5.631116336713377e-10,0.8519267751446579,4.660069494425927e-10,0.1775211305011365,9.710468422874497e-11,5.470035254655124e-10,0.8991288736230254,4.918266637196301e-10,700.0000029547626,700.000002954764,19.996206896551723,3.241405040148554e-09
13,2.4,1.0367899951679147,6.605723062326915e-10,0.8516786216603127,5.426318867864044e-10,0.1851113735076019,1.17940419446287e-10,6.371322151172066e-10,0.8917435366316947,5.681585348106036e-10,700.0000035026178,700.0000035028055,19.993793103448276,4.094861892472449e-09
14,2.6,1.0436671450078827,7.649023881436023e-10,0.8513589902745291,6.239599741578477e-10,0.19230815473335372,1.4094241398575467e-10,7.328987903876432e-10,0.8846841984456372,6.483839789158692e-10,700.0000040879677,700.0000040879684,19.99551724137931,5.074465567283446e-09
