,C/O ratio,SynGasSelec,SynGasYield,COSelec,COYield,H2Selec,H2Yield,CH4Conv,FullOxSelec,FullOxYield,ExitT,MaxT,DistToMaxT,O2Conv
0,0.6,1.618535646984172,1.6185356160520272,0.9043635108013983,0.904363493517934,0.7141721361827739,0.7141721225340932,0.9999999808888084,0.3811303117449741,0.3811303044611197,1823.4871070644047,1837.7817112313005,10.51,0.9999999942380209
1,0.7,1.7484294029823868,1.7484280091903284,0.9254794344350333,0.9254786966723969,0.8229499685473535,0.8229493125179315,0.9999992028319495,0.25154607368801307,0.2515458731635199,1549.6918931707803,1573.408996344271,10.310000000000002,0.9999999999947488
2,0.8,1.8243943977543062,1.8243063960663974,0.898960098232405,0.8989167358946866,0.9254342995219011,0.9253896601717108,0.9999517638905178,0.17555000999468034,0.17554154214517864,1316.607458231112,1388.8610907156722,10.95,0.9999999999999956
3,0.9,1.8918895695015014,1.8256005849727648,0.9356434015403455,0.9028598543561063,0.9562461679611559,0.9227407306166585,0.9649614937376058,0.10790640320334854,0.10412552401895558,1153.3288629033248,1323.625917322623,10.55,1.0
4,1.0,1.8932864678146748,1.6557517265214592,0.9313550600248685,0.8145057680682805,0.9619314077898065,0.8412459584531791,0.8745384043401578,0.1060525393048525,0.09274701849988758,1121.232969991352,1291.1820611700402,10.660000000000002,1.0
5,1.1,1.8866750590925108,1.4946485182016487,0.9233532054031881,0.7314924176166505,0.9633218536893225,0.763156100584998,0.7922130050950975,0.1120900020994888,0.0887991574043518,1107.996546091525,1267.6670992434902,10.77,1.0
6,1.2,1.877871937141234,1.3548016941431262,0.9145074786766358,0.6597767701368457,0.9633644584645982,0.6950249240062805,0.7214558497559741,0.1202820682897526,0.08677820178838958,1100.166257353786,1248.605051455041,10.86,1.0
7,1.3,1.8680940845785714,1.2343179982254546,0.9052998491354572,0.598164678536931,0.962794235443114,0.6361533196885235,0.6607365273595992,0.1294509527404953,0.08553297297714646,1094.7156943989346,1232.2808546542065,10.95,1.0
8,1.4,1.8577970216686617,1.1301091051763885,0.8959002621618091,0.5449815193963354,0.9618967595068526,0.5851275857800531,0.6083060162090967,0.13916027352649168,0.08465203160346839,1090.5037809358944,1217.8613785744997,11.02,1.0
9,1.6,1.836451573053552,0.9599404077037151,0.8768394677487307,0.4583369627122099,0.9596121053048212,0.5016034449915052,0.5227147950912631,0.159420518368977,0.08333146359258276,1083.8592621557991,1193.0203404346764,11.14,1.0
10,1.8,1.8147633658211695,0.8277527924451792,0.8577141868880818,0.3912219778556068,0.9570491789330877,0.43653081458957244,0.45612161234620585,0.18014218106080626,0.0821667420770171,1078.161558914467,1171.949403917391,11.250000000000002,1.0
11,2.0,1.7931361667000572,0.722744144348549,0.8387157173507789,0.338054011036946,0.9544204493492783,0.384690133311603,0.40306149514491635,0.200894789921336,0.08097295439251756,1072.6845592469497,1153.5719418033796,11.340000000000002,1.0
12,2.2,1.7717679849975387,0.6377296167765482,0.8199416146689532,0.29512952944722165,0.9518263703285854,0.3426000873293265,0.35993968859158165,0.22144801001466474,0.07970792776390388,1067.1702614851852,1137.2469908143603,11.43,1.0
13,2.4,1.7507552492464358,0.5677816469844569,0.8014375679107284,0.2599115681414812,0.9493176813357073,0.3078700788429757,0.3243066940560897,0.2416771542195652,0.07837751891383093,1061.5504039338148,1122.5502371196853,11.510000000000002,1.0
14,2.6,1.730141820637136,0.5094248475924961,0.7832221294061474,0.230612779336705,0.9469196912309885,0.278812068255791,0.29444109235212695,0.2615167446841367,0.0770012759731695,1055.8332536716994,1109.1827704742918,11.580000000000002,1.0
