,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp,O2 Conversion,Max CH4 Conv,Dist to 50 CH4 Conv
0,[H][H] + 2 [Pt] <=> 2 [Pt],0.00036190046480913114,0.0017299924251946753,-0.004371441366718189,-0.003003414162567311,0.0047555500785685795,0.006123702147891262,0.0013680870092743968,0.003898191893236918,0.005266332233163729,-0.0008815268722455853,-0.0014585448299733925,0.0,0.0,0.01931152507050767,0.0
1,O=C=O + [Pt] <=> O=C=O.[Pt],-0.0020920910633706754,-0.003078416273670423,-0.0038102222520222666,-0.004796530515602198,-0.0004972629900831903,-0.0014836039309072948,-0.0009863458455426702,0.00931536420740677,0.008328926480155128,0.001282146176568198,5.005807318385067e-11,0.0,0.0,1.0348710703167436e-08,0.0
2,[C-]#[O+] + [Pt] <=> O=C=[Pt],-0.0020035890729914857,-0.0030735543709236,-0.003312156362069231,-0.00438210765852043,-0.000788932204987073,-0.0018589104996007766,-0.0010699867360659595,0.00867079764540704,0.007600718132954323,0.0012965778531912626,-0.0001420278699808026,0.0,0.0,0.0040919331560846164,0.0
3,[O][O] + 2 [Pt] <=> 2 O=[Pt],-0.000792023797197726,-0.003747441154282175,0.009253505991704108,0.006297791744933086,-0.010116627776338417,-0.013071769550271856,-0.002955440764868068,-0.008138682392666732,-0.011093882623603559,0.0018872766726090358,0.013645609050567721,0.0,0.0,0.6819200475237203,0.0
4,O=C=[Pt] + O=[Pt] <=> O=C=O.[Pt] + [Pt],3.369072734016186e-07,4.820483531982493e-07,5.109417910663944e-07,6.560828500713133e-07,1.7536250023590084e-07,3.205035545384894e-07,1.4514108206421322e-07,-1.2855832501247167e-06,-1.1404421626464403e-06,-1.977040865945767e-07,4.6863493595283715e-07,0.0,0.0,-1.0017214173287633e-06,0.0
5,C=[Pt] + [Pt] <=> C[Pt] + [Pt],-0.000987736933138318,0.002994980645755277,-0.018925747017604213,-0.01494374386605205,0.015662936921442095,0.019646317656187913,0.003982756918055401,0.022124451607017252,0.026108089688206885,-0.0018679905791815893,-0.0027286573209367735,0.0,0.0,0.002657627311730941,0.0
6,C[Pt] + [Pt] <=> C + 2 [Pt],-0.002092226029715743,-0.0030777282928826197,-0.00381572985282484,-0.004801215130476151,-0.0004924108935437175,-0.0014779289232589204,-0.000985522882529496,0.009322814850156865,0.008337200089157242,0.0012817950572149208,-1.2691241456002007e-05,0.0,0.0,8.569460705917452e-06,0.0
7,C=[Pt] + [Pt] <=> C#[Pt] + [Pt],6.730701030337603e-05,0.00020898665810039623,-0.0004158982152414435,-0.000274219252050096,0.0005158346105061527,0.0006575148937651214,0.00014167955243697325,0.0003391569830263207,0.0004808370159802697,-0.00010140501366381553,-0.00020642289853382875,0.0,0.0,0.0049878932925537835,0.0
8,O=C=[Pt] + [Pt] <=> C~[Pt] + O=[Pt],0.02391454357497163,0.04057238170794463,0.027744577564357498,0.044403053545645374,0.02035937516394342,0.03701662122428835,0.0166538554394549,-0.09457150116702094,-0.07793339552865328,-0.018114429812194997,-0.01799635078466877,0.0,0.0,0.08444945357289343,0.0
9,C#[Pt] + [Pt] <=> C~[Pt] + [Pt],1.4467813904595231e-08,7.127457864758113e-08,-1.523495511229926e-07,-9.554278124808225e-08,1.6931340425779923e-07,2.261201679917661e-07,5.680677451396543e-08,1.1463241530011632e-07,1.7143918434774645e-07,-3.491182787664145e-08,-2.860979452934658e-08,0.0,0.0,9.388714854272745e-07,0.0
10,C~[Pt] + [H][H] <=> C=[Pt],1.1101584341076197e-06,2.3416974249633424e-06,-2.850521920700219e-06,-1.6189829894444974e-06,4.786597277800507e-06,6.0181363115508545e-06,1.2315389745574295e-06,1.6101672053219115e-06,2.841706207992125e-06,-1.0595206227828272e-06,-4.667082208553387e-06,0.0,0.0,2.7742844897170357e-05,0.0
11,C + O=[Pt] + [Pt] <=> C[Pt] + O[Pt],-0.0020921457812800234,-0.003078404028128611,-0.0038106558562560422,-0.004796897153801283,-0.0004969660127606654,-0.0014832399925317301,-0.000986278881239388,0.00931594049381566,0.008329569731426721,0.0012821290838642386,-1.0275421952498002e-08,0.0,0.0,-1.302604641957678e-06,0.0
