,C/O ratio,SynGasSelec,SynGasYield,COSelec,COYield,H2Selec,H2Yield,CH4Conv,FullOxSelec,FullOxYield,ExitT,MaxT,DistToMaxT,O2Conv
0,0.6,0.9631716427159633,8.281255281051852e-09,0.9585388019986733,8.241422571122658e-09,0.004632840717290127,3.983270992919469e-11,8.597901883510883e-09,0.9771591403487744,8.401518413294602e-09,700.0000289826753,700.0000289826761,19.993684210526315,1.5234928553253983e-08
1,0.7,0.9631742056114376,8.890869472418951e-09,0.9584682809755979,8.847430018330029e-09,0.004705924635839787,4.343945408892228e-11,9.230801054078158e-09,0.977061246829683,9.019057987134357e-09,700.0000341295818,700.0000341295843,19.99684210526316,1.9080897192961392e-08
2,0.8,0.9631758153411414,9.490100534108467e-09,0.9583980964088931,9.443026020537246e-09,0.00477771893224832,4.707451357122256e-11,9.852926519700068e-09,0.976964242547035,9.62595689419037e-09,700.0000392827467,700.0000392827468,19.996315789473684,2.3274448780824102e-08
3,0.9,0.963178667396962,1.0082074680339038e-08,0.9583301040986238,1.003132233404974e-08,0.0048485632983381825,5.075234628929938e-11,1.0467502055030293e-08,0.9768699087017378,1.0225387776832696e-08,700.0000444394786,700.00004443948,19.99578947368421,2.781462992764975e-08
4,1.0,0.9631819110129483,1.0669115303513349e-08,0.9582632204170768,1.0614631226819602e-08,0.004918690595871448,5.448407669374699e-11,1.1076947336244069e-08,0.9767769249855277,1.0819706557323113e-08,700.0000495997658,700.0000495997728,19.99578947368421,3.270181522664579e-08
5,1.1,0.963185115347055,1.1252936327394876e-08,0.9581968411719247,1.1194658089097866e-08,0.004988274175130215,5.827823829700977e-11,1.168304633044523e-08,0.9766845291696232,1.1410650604517794e-08,700.0000547647315,700.0000547647322,19.996315789473684,3.793712274233232e-08
6,1.2,0.9631893149987528,1.1834830479303261e-08,0.9581318626610088,1.1772688914667617e-08,0.005057452337744046,6.21415646356441e-11,1.2287128080650049e-08,0.9765935293782373,1.1999529778204478e-08,700.0000599360635,700.0000599360661,19.995263157894737,4.352227228897098e-08
7,1.3,0.9631939809770561,1.2415803791546813e-08,0.9580676553882072,1.2349724212625265e-08,0.0051263255888489455,6.607957892154885e-11,1.2890242294654212e-08,0.9765032013903083,1.2587362867426592e-08,700.0000651157322,700.0000651157327,20.0,4.9459437462657916e-08
8,1.4,0.9631994074148932,1.2996624827033798e-08,0.95800443095618,1.2926528064619487e-08,0.005194976458713094,7.009676241431081e-11,1.3493181917454782e-08,0.9764137177612803,1.3174927920451303e-08,700.0000703056228,700.0000703056235,19.995263157894737,5.575092912391529e-08
9,1.6,0.9632123273406563,1.4160200584941247e-08,0.957880469232766,1.4081816849439625e-08,0.00533185810789024,7.838373550162132e-11,1.470101677792715e-08,0.9762366411546936,1.4351671240842396e-08,700.0000807237382,700.0000807237521,19.99473684210526,6.940767897182546e-08
10,1.8,0.9632278322136862,1.5329300208229776e-08,0.9577593470334846,1.5242271939103757e-08,0.005468485180201591,8.702826912602018e-11,1.591451128753209e-08,0.9760614123944236,1.553354036487557e-08,700.000091204742,700.0000912047439,19.99684210526316,8.451556386682255e-08
11,2.0,0.9632464740500233,1.650642199516465e-08,0.9576413490143381,1.6410371231764836e-08,0.005605125035685271,9.605076339981351e-11,1.7136239207564896e-08,0.9758881969650667,1.672305358303259e-08,700.0001017606603,700.0001017606603,19.99736842105263,1.0109930386765219e-07
12,2.2,0.9632671622487685,1.769330309074382e-08,0.957525206063338,1.7587834768865787e-08,0.005741956185430476,1.054683218780331e-10,1.8368012306615346e-08,0.9757156263710707,1.7921956632940727e-08,700.0001124010747,700.0001124010753,19.99578947368421,1.1918447210416854e-07
13,2.4,0.9632882256901868,1.8891132852444025e-08,0.9574091292295916,1.8775837357983e-08,0.005879096460595185,1.1529549446102869e-10,1.9611090791552767e-08,0.9755418355074501,1.913143950709464e-08,700.0001231340549,700.0001231340557,19.99684210526316,1.3879644707806478e-07
14,2.6,0.9633158483669287,2.01009063898712e-08,0.9572991625087264,1.9975359987392706e-08,0.006016685858202393,1.255464024784959e-10,2.0866371526999656e-08,0.9753729574080352,2.0352494506664475e-08,700.0001339662498,700.0001339662515,19.996315789473684,1.5996248308763614e-07
