,C/O ratio,CH4 in,CH4 out,CO out,H2 out,H2O out,CO2 out,Exit temp,Max temp,Dist to max temp,O2 conv,Max CH4 Conv,Dist to 50 CH4 Conv
0,0.6,0.042206109311924665,0.042142939063906384,9.791436309176411e-07,9.397804141483428e-07,0.00012448937956614634,6.146665552050539e-05,707.8304675345189,707.830467534519,20.01,0.0035365101943709925,-8.195177374071482e-06,510.0
1,0.7,0.04764223879568619,0.047550884147347046,1.2548325825339447e-06,1.7654522869508288e-06,0.00017966891519216198,8.911380696431366e-05,710.9911638067786,710.9911638067786,20.01,0.0052833351639827355,-1.3216090913546289e-05,510.0
2,0.8,0.052736575707115416,0.052604608788082784,1.665356155824552e-06,3.292455289490003e-06,0.0002588518912490028,0.00012894989384102155,715.4333368087426,715.4333368087426,20.01,0.007872037138445623,-2.2382170142826938e-05,510.0
3,0.9,0.05752037248751414,0.057323497303306756,2.4088805073643098e-06,6.480139718089564e-06,0.00038469199219101624,0.00019255770790468536,722.391785712324,722.391785712324,54.49448275862069,0.012092344773795893,-4.3305817575910414e-05,510.0
4,1.0,0.06202118410625546,0.06168758941645412,4.572587248891242e-06,1.620916635313674e-05,0.0006468994547538898,0.00032605146184203613,736.789470153352,736.789470153352,70.0,0.021031754360383396,-0.00012953220930690977,510.0
5,1.1,0.0662633991614029,0.018395602309554546,0.04408992135009879,0.08716039425144988,0.008519661296983944,0.00372708990908406,1225.503443075763,1277.4394732150759,19.732758620689655,0.9970986987636616,-0.43395777201224833,70.0
6,1.2,0.07026868199272561,0.019923797013958862,0.0476882969306215,0.09497349987251708,0.0056612844519119965,0.0026037657366410815,1102.7925335153056,1257.4015098766004,18.4,0.9999999999998824,-0.3939335797981052,70.0
7,1.3,0.07405634272972031,0.024533519959027167,0.0469118341956267,0.09403890837111664,0.004946958903825629,0.002553775676380934,1071.5905063862754,1240.555226744968,17.330000000000002,1.0,-0.3560973828314309,70.0
8,1.4,0.07764364861664726,0.029276388506110227,0.04574927682110288,0.0920730229248815,0.00459702143466307,0.0025566967525096785,1052.8628910810367,1225.8987309545903,16.46,1.0,-0.3355112173380516,70.0
9,1.6,0.08427758988601222,0.03839733940840776,0.04319830862159179,0.08741710552741798,0.004266993834939716,0.0026062507655366485,1028.920828111678,1201.0929503325806,15.157241379310348,1.0,-0.2857265641064515,70.0
10,1.8,0.09027684884714632,0.04684610909678936,0.04068009971119642,0.08265889845658611,0.004121534284808922,0.002676065523531436,1012.9857938361099,1180.3475699929759,14.230000000000002,1.0,-0.24529651313296985,510.0
11,2.0,0.09572834938139432,0.0545882395037304,0.03830843554308262,0.07814024338915598,0.004051859436146278,0.002751921335696917,1001.0023733717246,1162.420397155123,13.56,1.0,-0.21546673259449256,510.0
12,2.2,0.10070383531597824,0.061688278942844114,0.036104721201066656,0.0739200469738703,0.004016488186920583,0.002826612982984447,991.3538488158158,1146.5627144766197,13.06,1.0,-0.1891208049448756,510.0
13,2.4,0.10526304553491962,0.06821066419792347,0.03406696735185346,0.07000611872668291,0.003998074565109998,0.0028972632076237374,983.242833800243,1132.314926433029,12.67,1.0,-0.16646553686335094,510.0
14,2.6,0.10945612414928066,0.07421672502814865,0.032185076192300946,0.06638448570453657,0.003988104219738877,0.0029626479363727954,976.2180717246417,1119.3823611335595,12.38,1.0,-0.14884005494854916,510.0
