,C/O ratio,SynGasSelec,SynGasYield,COSelec,COYield,H2Selec,H2Yield,CH4Conv,FullOxSelec,FullOxYield,ExitT,MaxT,DistToMaxT,O2Conv
0,0.6,0.08111878319930871,0.00021834287028825333,0.07811285190535792,0.00021025197394186816,0.003005931293950777,8.09089634638515e-06,0.0026916438052551317,1.9066457385286384,0.0051320111909267056,713.8333692542204,713.8333692542208,20.020000000000003,0.006294374889261842
1,0.7,0.0754640714817867,0.0002750585937606395,0.07116957542696087,0.0002594056078753484,0.0042944960548258375,1.5652985885291145e-05,0.0036448946943847984,1.9136858825280467,0.006975183519945568,720.5618603870165,720.5618603870165,54.48931034482759,0.009959789986387992
2,0.8,0.07669201861319276,0.0004118776958010566,0.0700758051223152,0.0003763450443357874,0.0066162134908775575,3.553265146526915e-05,0.005370541853623922,1.9136942084460355,0.010277574841497135,732.5550270182928,732.5550270182928,70.0,0.016763467474215542
3,0.9,0.160283900456398,0.0025523312696054414,0.13215737714360956,0.0021044496997652757,0.028126523312788455,0.0004478815698401658,0.01592381556936064,1.832011224719943,0.02917260886343888,797.5876976364316,797.5876976364316,70.0,0.05445438813307828
4,1.0,1.8628406483567987,1.5396754360901979,0.9426448549735869,0.7791150195481731,0.9201957933832118,0.7605604165420247,0.8265202058202546,0.133618712186945,0.11043856549819114,1200.7842351818808,1360.2596506041466,18.92,0.9999999999165892
5,1.1,1.8758478915139896,1.4417310500050355,0.943057684589861,0.7248111917655015,0.9327902069241286,0.7169198582395341,0.7685756699821861,0.11988172204672776,0.09213817484068199,1146.568833666939,1332.5463357247106,17.94,1.0
6,1.2,1.879366678294233,1.3350977296568036,0.9415894159518057,0.6689029373699038,0.9377772623424274,0.6661947922868999,0.7103976808126536,0.1157297073654738,0.08221411571355967,1116.0503472328685,1310.1819768203043,17.150000000000002,1.0
7,1.3,1.8795434744715327,1.236307437437758,0.9394614009045301,0.6179495887694388,0.9400820735670026,0.6183578486683192,0.6577700671623826,0.1149942634565551,0.07563978439710697,1094.9006130554142,1291.2439889272264,16.51,1.0
8,1.4,1.8780284236112923,1.1475347449665245,0.9369779411340471,0.5725231467215867,0.9410504824772452,0.575011598244938,0.6110316172744131,0.11600158494008261,0.07088063605233388,1078.8463290043437,1274.8061093784718,15.970000000000002,1.0
9,1.6,1.872419460497798,0.9978138461636126,0.9314221581953889,0.4963556220591025,0.9409973023024092,0.50145822410451,0.5329008094683739,0.12070110491771699,0.06432171651437851,1055.1705154536119,1246.886452484332,15.12,1.0
10,1.8,1.8650191834063028,0.8780919277467745,0.9254069281614524,0.4357018741305267,0.9396122552448504,0.44239005361624784,0.47082192803133127,0.12728052916226285,0.05992646414102468,1037.8626393127033,1223.5143604177997,14.480000000000002,1.0
11,2.0,1.8566526092625462,0.7808465062768117,0.9191181586130293,0.38655061233755716,0.9375344506495169,0.3942958939392546,0.42056683214796997,0.1348760139615836,0.05672437792456859,1024.269565853385,1203.2968955277966,13.99,1.0
12,2.2,1.847728980283585,0.7006169941340351,0.912647228135832,0.34605516528898606,0.9350817521477531,0.35456182884504917,0.37917735858995194,0.14305936216663717,0.05424487106790879,1013.0491774568021,1185.4709391255294,13.6,1.0
13,2.4,1.8384574499541433,0.6334645400853893,0.9060401035938038,0.3121879581908645,0.9324173463603396,0.32127658189452485,0.34456306840345413,0.15160972585593027,0.052239112340725834,1003.4684755292013,1169.515920618322,13.28,1.0
14,2.6,1.8289196308607183,0.5764835783860903,0.8993401480288472,0.28347600297666065,0.9295794828318712,0.29300757540942973,0.3152044347158044,0.1604338888372162,0.05056947324019294,995.1359226041867,1154.9534729323402,13.02,1.0
