,C/O ratio,SynGasSelec,SynGasYield,COSelec,COYield,H2Selec,H2Yield,CH4Conv,FullOxSelec,FullOxYield,ExitT,MaxT,DistToMaxT,O2Conv
0,0.6,0.9590246734119972,3.246758205528084e-08,0.9582742637346674,3.2442177090790094e-08,0.000750409677329777,2.5404964490746296e-11,3.385479326592129e-08,0.9810347971597215,3.3212730244517396e-08,700.0001145433696,700.0001145433696,20.0,6.013703742916644e-08
1,0.7,0.9590018928072171,3.369329927578145e-08,0.958171887525246,3.366413810667878e-08,0.0008300052819711581,2.9161169102671805e-11,3.513371509325543e-08,0.9809250026050945,3.446353956937823e-08,700.0001303809165,700.0001303809173,20.0,7.280202564414449e-08
2,0.8,0.958979413296424,3.487577643293835e-08,0.958071594479788,3.484276124444564e-08,0.0009078188166360018,3.301518849271205e-11,3.6367596581719446e-08,0.980816823108061,3.5669950543357645e-08,700.000145526755,700.0001455267552,20.0,8.611476931788308e-08
3,0.9,0.958957694269154,3.602576684716794e-08,0.9579734133946302,3.598878974848087e-08,0.0009842808745238495,3.697709868707747e-11,3.756762896054981e-08,0.9807100159532632,3.684294999722708e-08,700.0001600756044,700.0001600756044,20.0,1.0006497421811727e-07
4,1.0,0.9589371466339472,3.715050773447555e-08,0.9578774434241526,3.710945341466959e-08,0.00105970320979467,4.105431980596066e-11,3.874133759952979e-08,0.980604550210576,3.7989931931342986e-08,700.000174105673,700.0001741056733,20.0,1.1464481038982385e-07
5,1.1,0.9589190292282169,3.825524190225808e-08,0.9577847112699533,3.820998927240635e-08,0.0011343179582635325,4.525262985173225e-11,3.9894131554619054e-08,0.9805014037637105,3.9116251991238124e-08,700.0001876838508,700.0001876838508,20.0,1.2984833822753687e-07
6,1.2,0.9589024996019193,3.9343745062449284e-08,0.9576941962244047,3.92941684057373e-08,0.0012083033775147046,4.957665671199153e-11,4.102997445390175e-08,0.980399508129271,4.022576677316183e-08,700.000200865892,700.0002008658922,20.0,1.4567099365322425e-07
7,1.3,0.9588875004299354,4.041893645000889e-08,0.9576057028387421,4.0364906237541854e-08,0.0012817975911933088,5.4030212467038445e-11,4.2151906695922404e-08,0.9802986619535419,4.1321457732803275e-08,700.0002136992399,700.000213699241,19.99625,1.62109202030175e-07
8,1.4,0.9588745154220291,4.148309915058928e-08,0.9575196039207523,4.142448258789651e-08,0.0013549115012767413,5.861656269277209e-11,4.326228143870456e-08,0.9801992588388607,4.2405656201896416e-08,700.0002262251757,700.0002262251757,20.0,1.7916016217592848e-07
9,1.6,0.9588530504411618,4.358513695301312e-08,0.9573527102032124,4.3516938249659095e-08,0.0015003402379493674,6.819870335402574e-11,4.545549178047658e-08,0.9800029424354921,4.454651569471937e-08,700.0002504871736,700.0002504871741,20.0,2.150932709248193e-07
10,1.8,0.9588392725970547,4.566065491530038e-08,0.9571941468334455,4.55823127760793e-08,0.0016451257636091593,7.834213922106988e-11,4.762076003794323e-08,0.9798114065730661,4.665936387485561e-08,700.0002738772721,700.0002738772722,20.0,2.534596099694938e-07
11,2.0,0.9588304664177951,4.7716890452293446e-08,0.9570408330910596,4.7627828057644416e-08,0.001789633326735487,8.906239464902535e-11,4.9765722016077e-08,0.9796217181045712,4.8751582104103834e-08,700.0002965655563,700.0002965655569,20.0,2.9425251517800656e-07
12,2.2,0.958828449812133,4.9759072410344515e-08,0.9568943227106993,4.965869953289193e-08,0.0019341271014336556,1.0037287745258683e-10,5.189569877707947e-08,0.9794356791054709,5.082849897438179e-08,700.0003186828535,700.0003186828535,20.0,3.3747099167083814e-07
13,2.4,0.9588322931547,5.179101314844256e-08,0.9567535010170084,5.1678727870083994e-08,0.0020787921376915403,1.1228527835857012e-10,5.4014673387816837e-08,0.9792523403730216,5.2893995329504e-08,700.0003403301965,700.0003403301967,20.0,3.8311529024280974e-07
14,2.6,0.9588395383167403,5.38154988421831e-08,0.956615781280881,5.36906890180089e-08,0.0022237570358593327,1.2480982417420101e-10,5.612565678784706e-08,0.9790692367425966,5.495090395295436e-08,700.0003615888625,700.0003615888629,20.0,4.311870264006547e-07
