,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp,O2 Conversion,Max CH4 Conv,Dist to 50 CH4 Conv
0,[H][H] + 2 [Pt] <=> 2 [Pt],2.6947712914680843e-17,1.0779359321515653e-15,9.327030255150417e-17,1.122568261127636e-15,3.7201447410002986e-17,1.3200241833190434e-15,4.55154567229875e-16,1.0967022812479099e-14,2.3564057639885505e-15,2.441237715874831e-16,3.823889253830621e-17,0.0,0.0,3.67796108596953e-17,0.0
1,O=C=O + [Pt] <=> O=C=O.[Pt],2.604752882881779e-18,3.4638201824959617e-17,6.47762838973027e-17,8.753212271378974e-17,6.616583571463254e-19,2.3839456010686437e-17,2.638661459750372e-17,6.0041522896999415e-16,4.750284206273053e-16,8.682450842612841e-17,1.4750970218775167e-18,0.0,0.0,1.0467467071813766e-17,0.0
2,[C-]#[O+] + [Pt] <=> O=C=[Pt],2.0213230094242348e-18,3.2891329775826374e-17,6.309526511150988e-18,3.558767525141096e-17,1.3800515797211414e-17,9.638754652271494e-18,1.999587405536058e-17,4.836318728041041e-16,3.0084553418991697e-16,3.1533624147896836e-17,1.6705748386752228e-18,0.0,0.0,1.794101798441436e-17,0.0
3,[O][O] + 2 [Pt] <=> 2 O=[Pt],7.150859517631856e-18,5.873813894828699e-17,4.354849623380512e-17,3.8918188217498143e-17,1.9523931376535876e-18,7.020155140886887e-17,3.7417958137862264e-17,2.0242299963264589e-16,1.7339301239595062e-16,2.4723769350207096e-18,4.0182031042278446e-19,0.0,0.0,1.3030164194705566e-17,0.0
4,O=C=[Pt] + O=[Pt] <=> O=C=O.[Pt] + [Pt],1.2045056574971117e-17,4.8585123032979413e-17,2.8890891429305495e-17,1.2060970852867066e-16,3.0484693813993453e-19,2.1639900768478222e-16,6.139818261908789e-17,1.5211530450309532e-15,4.113818218692294e-16,1.331860327358936e-18,1.9065753869678522e-19,0.0,0.0,3.2523226697648785e-17,0.0
5,C=[Pt] + [Pt] <=> C[Pt] + [Pt],4.141414445355817e-18,2.25001748962529e-16,1.928511331277103e-17,8.435040319581646e-17,1.3976159100722237e-19,1.1599632621122254e-16,1.7471478717347774e-16,1.878558327796367e-15,8.327385925404844e-16,1.887570983574149e-17,2.581734477490518e-19,0.0,0.0,1.7415043933273272e-18,0.0
6,C[Pt] + [Pt] <=> C + 2 [Pt],5.841871649788588e-18,5.62109771942892e-17,1.9747398038092828e-17,5.75097480781876e-16,9.987378659043776e-17,5.7996107512338e-17,4.734131217541086e-17,1.5049446764438607e-15,5.416458474928859e-16,7.725434847035309e-17,2.173188643860333e-18,0.0,0.0,3.3747302777332804e-18,0.0
7,C=[Pt] + [Pt] <=> C#[Pt] + [Pt],1.3037125362065969e-17,3.5696706465019003e-16,1.3912221920379003e-17,1.2912261958317276e-16,1.0869983884004542e-18,4.722782419673668e-16,4.3456150870833673e-16,1.3574594623905612e-15,6.527955446033612e-16,8.8926843482839e-18,1.552363861082728e-19,0.0,0.0,8.869797600339499e-17,0.0
8,O=C=[Pt] + [Pt] <=> C~[Pt] + O=[Pt],8.338317975732668e-18,9.352319066515538e-17,1.8722955072811255e-17,4.556155924719562e-16,2.312095130436827e-18,5.413120408094819e-17,7.641527024601747e-17,8.175734848753513e-16,5.716831393956619e-16,3.0700349721538384e-17,7.496594035201051e-19,0.0,0.0,4.782899556351726e-17,0.0
9,C#[Pt] + [Pt] <=> C~[Pt] + [Pt],4.465750350346828e-18,1.0926318863142002e-16,2.5424844779304916e-17,2.468742483341526e-16,5.372566251497959e-19,4.817561938003322e-17,2.3286027127796827e-17,2.1077344814591722e-15,6.449046579476509e-16,1.0210825438770383e-17,7.574384926382107e-19,0.0,0.0,1.3728359224107227e-17,0.0
10,C~[Pt] + [H][H] <=> C=[Pt],4.2548797010765506e-18,1.6540746253477657e-17,4.0146524095284603e-17,4.126511361574711e-17,9.263116361235401e-18,1.1104049588460964e-17,1.1035642750818605e-17,1.9702698888139905e-16,1.6981305095249226e-16,4.524536502145681e-18,7.102025098169982e-19,0.0,0.0,8.480945021264167e-18,0.0
11,C + O=[Pt] + [Pt] <=> C[Pt] + O[Pt],3.5819751082017385e-18,1.625295305627258e-16,2.2886161634486037e-17,2.642328695535837e-16,1.1254057336801605e-17,4.228710111543834e-17,1.1127727669354903e-16,8.484904759843031e-16,1.0677008387381042e-15,4.153393342669766e-18,1.0634384263961816e-18,0.0,0.0,1.7336054678004346e-17,0.0
12,O=C=[Pt] + O[Pt] <=> O=C=O.[Pt] + [Pt],7.888134111683936e-18,2.9045188652598e-16,4.436009798522664e-17,6.183028151568572e-16,9.174709937356088e-19,3.8301699769336535e-16,3.2835936746425463e-16,3.1901544764631046e-15,5.667874263711799e-16,1.8828858420603547e-16,9.157765837771024e-19,0.0,0.0,1.1768806039536064e-16,0.0
13,O[Pt] + [Pt] <=> [Pt] + O=[Pt],1.0154004602325809e-17,5.5068149117605097e-17,1.6010845699459763e-17,1.0781660676068434e-16,3.3401618850557695e-19,6.283396895273485e-17,5.17347602306231e-17,7.657472315113408e-16,2.455002301570981e-16,1.606532389095679e-17,4.699349935324351e-19,0.0,0.0,1.354116810937992e-16,0.0
14,C + O[Pt] + [Pt] <=> C[Pt] + O.[Pt],5.745141295809176e-17,1.8026348667009993e-15,1.291632222789614e-16,2.4308453249019025e-15,3.8946241811555414e-17,1.4165471606043645e-15,1.329589454165515e-15,1.9166060334525647e-14,1.1180130279952864e-14,2.616720347139633e-16,1.3361349942277872e-17,0.0,0.0,8.268983315138037e-17,0.0
15,O + [Pt] <=> O.[Pt],6.528539395700281e-18,2.140969149558599e-16,1.4617848009714422e-16,1.5035766934418087e-16,2.660163384159987e-19,6.317125007721639e-17,6.48976937866673e-17,1.471161013409061e-15,4.122628414261347e-15,4.266396550486811e-17,1.007365798980928e-18,0.0,0.0,1.1957073062264032e-16,0.0
16,O.[Pt] + [Pt] <=> [Pt] + O[Pt],4.600275625120896e-18,5.863709429142283e-17,2.2464870300781764e-17,2.1705755724211946e-16,2.3444526340595788e-17,3.89793887880784e-17,4.676736187254291e-17,7.177409413847931e-16,3.76828793922697e-16,6.907868475860582e-17,1.0226808320358963e-18,0.0,0.0,6.9229529512290365e-18,0.0
17,O.[Pt] + O=[Pt] <=> 2 O[Pt],1.7531056670743077e-17,6.885130062862675e-17,3.171389623690349e-17,1.5313785980703111e-16,1.396862551171223e-19,8.195129333552752e-17,6.028108711018589e-17,8.869923526091291e-16,6.553717136613364e-16,9.166084781353323e-18,1.9042403341549045e-19,0.0,0.0,1.9904891598409714e-17,0.0
18,[H] + [Pt] <=> [Pt],0.000387579939211651,0.004456912721282509,0.00038177175966569487,0.004477161131315044,0.00039334663699897715,0.004437016996031124,0.0074718139088248625,0.0038511035549351146,0.0010417287876370571,0.0001364221130108861,0.00018019953838360213,0.0014913355691707464,0.0,1.7057326958272931,0.0
19,C + [Pt] <=> C.[Pt],4.6108028020059303e-17,1.672732889108829e-16,2.1680414786160419e-16,3.956217899617227e-16,2.483795151357636e-17,8.403436736015558e-16,1.0443239878437709e-16,3.3479153717353936e-15,1.5319874478211776e-15,4.0406422652941757e-16,2.1949851843821434e-19,0.0,0.0,9.950059358865829e-18,0.0
20,[CH3] + [Pt] <=> C[Pt],2.8285477514955903e-17,1.7387401308013382e-15,3.613877282297951e-16,2.2171240720139813e-15,3.198788443271541e-18,5.566435711859933e-16,1.0137809046848608e-16,1.7610229540808453e-14,2.4283625957629687e-15,1.4882178857612933e-16,5.209361366138835e-18,0.0,0.0,1.9475537364445012e-16,0.0
21,[H][H] + [Pt] <=> [H][H].[Pt],3.25769681444229e-18,3.444536964405257e-17,2.1582716693668332e-17,5.85163369808517e-17,2.4981538971030633e-19,2.5860471418208966e-17,2.452730226747781e-17,4.3756944698299814e-16,3.066433929689697e-16,7.610060206845107e-18,3.7572268129561067e-19,0.0,0.0,2.026265437817999e-17,0.0
22,[OH] + [Pt] <=> O[Pt],1.689508174723603e-18,2.893582105991872e-17,1.4056618958181206e-17,2.782374821414737e-16,8.5180504244286e-18,3.609285634272868e-17,1.5280095815178014e-17,4.76531805553351e-16,3.097916147329572e-16,4.366794327992298e-18,5.670860724130708e-19,0.0,0.0,8.929631967023553e-17,0.0
23,[CH]=O + [Pt] <=> O=C[Pt],5.427284887396302e-18,2.1020730442126606e-17,3.669249199025693e-17,4.958517319560214e-17,2.3298994098776137e-19,8.627681123573738e-18,1.0729282296908344e-17,3.20860636478125e-16,2.24707409156198e-16,1.7082119816484815e-18,1.1787184482298026e-18,0.0,0.0,4.058542545228838e-17,0.0
24,O=C=O + 2 [Pt] <=> O=C=[Pt] + O=[Pt],7.137815169958567e-18,1.4343076848036493e-16,1.2378118124130917e-17,1.482094281056443e-16,2.3749349230977106e-19,5.4159895020097947e-17,1.1710358127506047e-16,6.188684765582544e-16,1.7213572350566865e-16,1.5205278454195567e-18,5.184030578044832e-19,0.0,0.0,1.9112761102337136e-17,0.0
25,O + 2 [Pt] <=> [Pt] + O[Pt],6.395501030197108e-18,1.8125864504680761e-16,1.6106875852355127e-17,1.258358660705413e-16,2.4548937601739425e-17,9.870977571343241e-17,1.9535220139540382e-17,9.130004568388308e-16,6.519184925300186e-16,1.66590163776867e-17,1.5073377821686648e-19,0.0,0.0,6.2303082946399454e-18,0.0
26,CC + 2 [Pt] <=> 2 C[Pt],1.0544368233276825e-18,2.6316397323470667e-17,7.237638781949105e-18,2.5705671403733684e-17,3.3758667991212374e-19,2.72199353476256e-17,1.3143790336335017e-17,2.2535322876037068e-16,1.4481460813620026e-16,1.0050812646658458e-18,9.10078626982443e-19,0.0,0.0,9.92310142602518e-18,0.0
27,C=O + 2 [Pt] <=> O=C[Pt] + [Pt],4.983327123348381e-18,3.4991663101409194e-17,3.9044524026313916e-17,3.4191587875189375e-17,2.9438551375870235e-19,1.892292057116246e-17,1.495724521712468e-17,3.1959863234751793e-16,3.350404116606445e-16,8.338697433827738e-18,6.013367693410387e-19,0.0,0.0,2.335572716284968e-18,0.0
28,C=O + 2 [Pt] <=> C=[Pt] + O=[Pt],5.205385124181518e-18,2.530504959696574e-17,2.551007465500654e-17,3.9648355429999184e-16,1.1086933575565614e-17,1.9429161965518632e-17,2.692172556323562e-17,2.634065093528707e-16,1.4941958868990063e-16,5.9977810398459465e-18,2.872250998568092e-19,0.0,0.0,1.479145351195919e-16,0.0
29,CO + 2 [Pt] <=> C[Pt] + O[Pt],1.1089208683660356e-16,1.2171590486139097e-15,4.456570911257566e-16,1.6540411540632523e-15,4.180773051557659e-17,1.7869516095620375e-16,3.134106750878536e-16,1.0493932179504892e-14,1.0324624005584377e-14,2.2503168251668325e-16,1.747379715602102e-18,0.0,0.0,6.233621436461033e-17,0.0
30,CC=O + 2 [Pt] <=> C[Pt] + O=C[Pt],1.4210102928011868e-17,5.521279958119446e-17,4.054514033198631e-17,8.324015431561455e-17,2.655910152741015e-19,3.897241415379435e-17,5.609748584779573e-17,8.154482259687906e-16,5.929928203057087e-16,1.2150797320729261e-17,8.267286251679602e-19,0.0,0.0,1.5537753410374377e-17,0.0
31,C=C + 2 [Pt] <=> 2 C=[Pt],7.579716371920203e-18,6.606702211181821e-17,4.3116517401890765e-17,4.870658598344628e-16,3.7311622510302513e-19,1.3653614902692957e-16,5.0719128106922104e-17,2.2498929406930946e-15,4.778439070872593e-16,7.56376192861971e-17,1.0862862394130012e-18,0.0,0.0,1.8838488984777895e-18,0.0
32,C.[Pt] + [Pt] <=> C[Pt] + [Pt],8.138354953686949e-18,1.533167939819478e-16,3.310608366255467e-17,2.0125622079549802e-16,4.123485413820728e-19,7.026291874904702e-17,4.735798941683827e-17,1.141640290363298e-15,8.111144423952113e-16,6.114335054779071e-18,1.6231943749446083e-18,0.0,0.0,6.0721351501795136e-18,0.0
33,O=C[Pt] + [Pt] <=> O=C=[Pt] + [Pt],1.2252402475234643e-17,8.901765929842779e-17,2.992438295420612e-17,1.1096341618084434e-16,1.9036268274624912e-17,5.69520964944468e-17,5.822082736214038e-17,1.249425650777589e-15,5.256938058752827e-16,1.201077707395281e-17,4.339162811342448e-19,0.0,0.0,7.484205170503368e-17,0.0
34,C[Pt] + [H][H].[Pt] <=> C.[Pt] + [Pt],2.7238632846262134e-17,4.125449912188779e-16,9.080839256245993e-17,1.4526950390329958e-15,7.848941047132618e-18,8.571186995832979e-17,8.848031344047471e-17,7.805500602783547e-15,5.741382251706318e-16,4.724568558970882e-17,4.904701255530954e-19,0.0,0.0,1.4010436788312282e-17,0.0
35,C#[Pt] + [H][H].[Pt] <=> C=[Pt] + [Pt],8.695333434943328e-18,1.7670002931485365e-17,5.263899968859176e-17,8.217617135293653e-17,7.562765162777446e-18,7.488653953140709e-18,8.382733268747927e-18,1.9000359716979264e-15,1.9035716220833205e-15,1.6229058263342566e-18,6.71336617447347e-19,0.0,0.0,1.7747754407734274e-16,0.0
36,C=[Pt] + [H][H].[Pt] <=> C[Pt] + [Pt],6.9189658580863e-18,7.056822895914519e-18,1.0263020444833375e-17,5.979344262843088e-17,1.647655039410341e-19,1.2997763129717233e-17,2.12292929955445e-17,3.060720280624775e-16,2.838281972600564e-16,6.072983626077444e-19,5.8635147083672985e-19,0.0,0.0,3.288426747154685e-18,0.0
37,C~[Pt] + [H][H].[Pt] <=> C#[Pt] + [Pt],2.2294887799978224e-16,3.254640514351417e-16,2.786427926595638e-16,7.290428634136009e-16,9.940446457900433e-17,3.861563453044356e-16,2.773720186469878e-16,3.834461540461869e-15,4.835604294727702e-15,1.5099957404730254e-16,1.0063547877195666e-18,0.0,0.0,2.826046546607819e-17,0.0
38,[H][H].[Pt] + O=[Pt] <=> [Pt] + O[Pt],5.46470720088774e-18,5.3910523769020597e-17,4.4365267400886556e-17,3.1386015943957414e-16,3.861173597519185e-19,6.672439344538792e-17,3.649063995969509e-17,1.0456731441412408e-15,3.419176391052532e-16,9.37534726641021e-18,1.5863634628927854e-18,0.0,0.0,1.6052125633346413e-17,0.0
39,[H][H].[Pt] + O[Pt] <=> O.[Pt] + [Pt],1.2002901732352665e-17,3.508839305952645e-17,1.9477412233923822e-17,5.0534380120352285e-17,9.20583844339788e-19,1.8963867301721948e-17,2.211406384626811e-17,4.082491360108246e-16,4.779347272290406e-16,5.5909103220479315e-18,8.376001848676957e-20,0.0,0.0,1.625734253553465e-18,0.0
40,O=C=[Pt] + [H][H].[Pt] <=> O=C[Pt] + [Pt],4.0506209034907025e-18,7.96392920432347e-17,3.640949011804928e-16,3.8302969259285984e-17,1.2330277937337267e-19,3.677734707334408e-17,5.63956680281464e-17,6.822721644918617e-16,4.375057587365008e-16,2.794079436293165e-18,1.00557323833779e-18,0.0,0.0,1.3974700127442872e-18,0.0
41,C.[Pt] + O=C=[Pt] <=> C[Pt] + O=C[Pt],4.910376191891658e-18,1.9352165776382046e-16,7.077090058091095e-17,1.4089169477060364e-16,1.6156626976338015e-17,8.963018819769242e-17,1.0629322637681498e-16,1.8822436797856623e-15,1.5435528946709195e-15,5.368751363516257e-18,7.984007322205863e-19,0.0,0.0,3.5363006544706833e-17,0.0
42,O=C[Pt] + C#[Pt] <=> C=[Pt] + O=C=[Pt],1.3169327322537152e-17,6.63346601943961e-16,1.1456562018065495e-16,9.159302165230003e-16,2.6133092823517095e-18,3.2409033901709883e-16,1.8279352637555805e-16,5.926734470120185e-15,1.177216300474573e-15,6.77889218667028e-17,2.0441540698525053e-18,0.0,0.0,1.4197104959499902e-17,0.0
43,C=[Pt] + O=C[Pt] <=> C[Pt] + O=C=[Pt],7.007815727291331e-18,9.672440494251496e-17,4.933339432989719e-17,5.370241937520658e-16,2.5548162586956425e-18,3.3455649972805234e-17,4.4997844600373275e-17,3.1880564737404043e-15,2.295897338109075e-15,2.4466174942580747e-16,6.766079928068886e-19,0.0,0.0,1.457162914556127e-17,0.0
