,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp,O2 Conversion,Max CH4 Conv,Dist to 50 CH4 Conv
0,[H][H] + 2 [Pt] <=> 2 [Pt],0.46853424303039976,0.4667013059535628,0.0011956974749907368,-0.0006287135308255803,0.941303076782416,0.9394615145754637,-0.0018243892016610677,-0.006038369952786951,-0.00786264898096432,-0.00019841508902101229,-0.00019841508901748104,0.0,-0.007828931666713425,-0.006453277178005317,0.0
1,O=C=O + [Pt] <=> O=C=O.[Pt],-0.00043933520274829814,-0.0004274241638349068,-0.0008820965694396104,-0.0008701855852573047,8.57087508534865e-06,2.0481980821252957e-05,1.1911082096226042e-05,5.657548131707312e-06,1.7568638352422424e-05,3.41655903258544e-07,3.416557584772823e-07,0.0,1.4706283748113245e-05,2.042468106559373e-05,0.0
2,[C-]#[O+] + [Pt] <=> O=C=[Pt],0.005381539420349821,0.004874276222352242,0.010879463154387668,0.010372172054317771,-0.0001802680028086504,-0.0006875029797121506,-0.0005072359136487419,-7.027440237463541e-05,-0.0005775099585953453,-1.196495900169595e-05,-1.196495900169595e-05,0.0,-0.0005419494703641425,-0.0005841435479896958,0.0
3,[O][O] + 2 [Pt] <=> 2 O=[Pt],-0.7118448931169696,-3.1319988708615187,0.7370045773826154,-1.7184651820369936,-2.177529418732861,-4.561957259452462,-2.437505234271237,0.004341234803761083,-2.4332698172957024,-0.05219435895870868,-0.05219435895870868,0.0,-2.4292385356800077,-3.775576503216994,0.0
4,O=C=[Pt] + O=[Pt] <=> O=C=O.[Pt] + [Pt],-0.4820151923291119,-0.46670147003188445,-0.9683015011493612,-0.9530626080662157,0.009921570144956723,0.025310991164839126,0.015387894287216089,0.0062137893643004725,0.021602639825620225,0.000424812297697422,0.0004248122977186095,0.0,0.01845847251631379,0.02187298709884233,0.0
5,C=[Pt] + [Pt] <=> C[Pt] + [Pt],0.369917737032883,1.6756441056053784,-0.11093574473905811,1.1885351332877094,0.8563585451899395,2.1684130906194072,1.3009140567256219,0.0013235651222946304,1.3022548402941663,0.02795177623481206,0.02795177623481206,0.0,1.3010704267317534,2.0655942682892205,0.0
6,C[Pt] + [Pt] <=> C + 2 [Pt],-6.085919845963414e-10,-1.3149426988538613e-09,9.684076149390045e-11,-6.270588903653803e-10,-1.3222195922977258e-09,-2.003209558252008e-09,-7.185528104119774e-10,2.6463761930885276e-12,-7.23214807645358e-10,-1.5348579346055502e-11,-1.533621997007225e-11,0.0,-7.290964037861327e-10,-6.414182412661392e-10,0.0
7,C=[Pt] + [Pt] <=> C#[Pt] + [Pt],2.664502908971131e-07,2.976144631259061e-07,1.2583612362384538e-08,4.374557229584406e-08,5.232668036750405e-07,5.544448029832932e-07,3.115432915056394e-08,-4.908145973349536e-09,2.6254065439685283e-08,5.474038247986851e-10,5.474038247986851e-10,0.0,2.622572301850595e-08,7.964276499245817e-08,0.0
8,O=C=[Pt] + [Pt] <=> C~[Pt] + O=[Pt],-0.0006572327323415365,-0.002911244744695043,0.0001861475069135344,-0.0020678835177227613,-0.0015104127148506297,-0.003764405494004803,-0.002254026835819961,-5.064001477661064e-07,-0.0022545332225119906,-4.839873234222863e-05,-4.839873234222863e-05,0.0,-0.002253094489884158,-0.003575760667073698,0.0
9,C#[Pt] + [Pt] <=> C~[Pt] + [Pt],-7.241408538528739e-07,3.770602205417875e-08,-9.452358452471537e-08,6.67306282173286e-07,-1.3610740251849025e-06,-5.992124005646626e-07,7.618180789918711e-07,1.2758125267657952e-08,7.745884858713529e-07,1.6684385048479308e-08,1.6684385048479308e-08,0.0,7.737369721556126e-07,1.2712909547472597e-06,0.0
10,C~[Pt] + [H][H] <=> C=[Pt],0.0039067773444599555,0.0038898802166996765,6.337372527719148e-06,-1.0559100279699488e-05,0.00785253887897898,0.007835641089420538,-1.6896479566861566e-05,-5.035196704249422e-05,-6.72484307250256e-05,-1.6910014318481595e-06,-1.691001298366899e-06,0.0,-6.698148422454875e-05,-5.7476205788578123e-05,0.0
11,C + O=[Pt] + [Pt] <=> C[Pt] + O[Pt],4.6608863025223116e-05,0.00018442933118451883,1.685401259691392e-06,0.00013950580552885575,9.205431756749573e-05,0.0002298748514868523,0.00013782039641668675,-5.184220204387031e-07,0.00013730197998721997,2.947827513165318e-06,2.9478275943840747e-06,0.0,0.00013725387558017008,0.0002483098919833551,0.0
12,O=C=[Pt] + O[Pt] <=> O=C=O.[Pt] + [Pt],-0.0003056379511005468,-0.0002961068274008854,-0.0006203439437235589,-0.0006108128523181232,1.27248001053886e-05,2.2255967808266094e-05,9.531142922268258e-06,3.921319286059888e-06,1.345247053003429e-05,2.6362801456666407e-07,2.636280157437475e-07,0.0,1.143846878053149e-05,1.407741995332133e-05,0.0
