,C/O ratio,SynGasSelec,SynGasYield,COSelec,COYield,H2Selec,H2Yield,CH4Conv,FullOxSelec,FullOxYield,ExitT,MaxT,DistToMaxT,O2Conv
0,0.6,1.6185362142969666,1.6185361833647116,0.9043646444296983,0.9043646271461568,0.7141715698672682,0.7141715562185547,0.9999999808887471,0.3811297449867077,0.38112973770284075,1823.486940739437,1830.8735799133015,10.54,0.9999999942380676
1,0.7,1.748933600629469,1.7489321966208207,0.9264877224433191,0.9264869786776471,0.8224458781861498,0.8224452179431736,0.9999991972201531,0.25104193343868536,0.25104173190728046,1549.5102668016848,1564.4044056843252,10.29,0.9999999999948466
2,0.8,1.8432581366075187,1.8431481143100936,0.9366947156919345,0.9366388052892841,0.9065634209155843,0.9065093090208096,0.9999403109660877,0.1566898577698764,0.15668050510364226,1308.697547523579,1376.5659603324916,10.920000000000002,0.9999999999999988
3,0.9,1.906769014108086,1.8586639959084752,0.9536605216156597,0.9296010490685717,0.9531084924924262,0.9290629468399035,0.9747714495863504,0.09310379167650412,0.0907549179744915,1133.3659070984354,1303.3133605895337,10.46,1.0
4,1.0,1.9112768232406618,1.692979282512607,0.9522258125038262,0.843466814037603,0.9590510107368356,0.8495124684750041,0.885784446254143,0.08835838375557069,0.07826648202683925,1097.4980663989093,1263.7587734685044,10.46,1.0
5,1.1,1.9069929072745158,1.5319937762755047,0.9469043024907055,0.7607010454053221,0.9600886047838103,0.7712927308701826,0.8033557809425932,0.0923561193040345,0.07419482234831995,1083.2329406746562,1235.5471543990418,10.51,1.0
6,1.2,1.8996883177485322,1.3932357995628535,0.941057316951906,0.6901736096223754,0.9586310007966262,0.7030621899404782,0.7334023094978471,0.09821052210627404,0.07202782372973075,1075.0426141370992,1213.8229518233836,10.564000000000002,1.0
7,1.3,1.8935081779664615,1.2720179995264997,0.9345660705466821,0.6278213515606946,0.9589421074197795,0.6441966479658051,0.6717784556349723,0.10550698100755836,0.0708773167599659,1068.0631929673261,1195.7344362790966,10.61090909090909,1.0
8,1.4,1.8859209783233113,1.168119625227733,0.9281057223867847,0.5748589262578885,0.9578152559365267,0.5932606989698446,0.619389485908501,0.11255165360306102,0.06971331086335164,1062.888905802422,1180.288603759626,10.650000000000002,1.0
9,1.6,1.8701303610235955,0.9985633056268125,0.9149076187968692,0.488518445136045,0.9552227422267263,0.5100448604907675,0.5339538496558388,0.1276863353875815,0.06817861032864571,1054.430528462589,1154.4371667770674,10.730909090909092,1.0
10,1.8,1.854004809383519,0.8667604276519385,0.901488503126057,0.42145228347744385,0.952516306257462,0.44530814417449466,0.46750710853881106,0.14342364179128364,0.0670515720699492,1047.217832826124,1133.0850741428164,10.8,1.0
11,2.0,1.8378187941028203,0.7618190193862898,0.8879520267598353,0.36807695321152567,0.9498667673429851,0.3937420661747642,0.41452346761868425,0.15912601253024303,0.06596146650237054,1040.5995000335663,1114.8011526528007,10.87,1.0
12,2.2,1.8216866051254739,0.6769562122532871,0.8746267964186626,0.32501970513090706,0.9470598087068112,0.35193650712237995,0.3716095898979615,0.1746017178785163,0.06488367277631502,1034.404146702583,1098.8869816696538,10.9428,1.0
13,2.4,1.805747255442851,0.6061519408686332,0.8607836955150163,0.28894725224241924,0.9449635599278349,0.317204688626214,0.3356792812734899,0.19024010356731827,0.06385966123487168,1028.2294011662145,1084.5039843268703,11.010000000000002,1.0
14,2.6,1.7899851046705257,0.5471478777993354,0.8472435490361447,0.2589784175436647,0.9427415556343809,0.28816946025567064,0.3056717490953906,0.20550947877479253,0.06281844183277288,1022.3094574827758,1071.6325833045576,11.080000000000002,1.0
