,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp,O2 Conversion,Max CH4 Conv,Dist to 50 CH4 Conv
0,[H][H] + 2 [Pt] <=> 2 [Pt],7.431508115112699e-20,5.66909410260527e-21,9.252088072248672e-20,4.323704612505386e-21,4.8223661087136206e-20,8.107061785537436e-21,8.68811694622423e-20,4.659136246159336e-20,8.294181214200692e-21,6.159949804849053e-24,5.919572298325613e-24,0.0,4.442972316579659e-21,8.921404444498408e-16,0.0
1,O=C=O + [Pt] <=> O=C=O.[Pt],4.920896409254544e-20,7.847020611966287e-21,6.319902801255366e-20,5.813006755457993e-21,4.6276380861786985e-20,1.085649345661934e-20,4.7373298229423146e-20,4.349688466802386e-20,4.8903659073520515e-21,4.865866971562662e-24,4.6938281446182385e-24,0.0,8.643898184274055e-21,9.051523357994497e-16,0.0
2,[C-]#[O+] + [Pt] <=> O=C=[Pt],4.231248796394669e-20,4.110543155908425e-21,5.391335614031449e-20,5.22968684237835e-21,2.677739005575436e-20,8.60444913236934e-21,4.243075638562241e-20,2.7359500666927814e-20,4.528634669509398e-21,3.1128062712097076e-24,2.8365753185703875e-24,0.0,7.567458856116132e-21,1.2653140447274378e-15,0.0
3,[O][O] + 2 [Pt] <=> 2 O=[Pt],5.340783266681058e-20,7.144831874269192e-21,8.187435118649094e-20,1.2141060306969687e-20,4.5604036693760236e-20,7.509062986418779e-21,5.755637463353818e-20,4.461241038479309e-20,6.219593149078611e-21,4.719854269313256e-24,3.948154601772223e-24,0.0,5.4700224415704595e-21,1.1378510153477048e-15,0.0
4,O=C=[Pt] + O=[Pt] <=> O=C=O.[Pt] + [Pt],4.699096036798544e-20,9.017988980897688e-21,5.724964482282715e-20,1.0792530997998363e-20,4.5273224566496657e-20,1.1103366175789722e-20,5.233677290179711e-20,4.3894804870902605e-20,7.55360405775474e-21,4.952240155827927e-24,3.625477253188676e-24,0.0,6.2378382903373365e-21,1.7276824729786197e-15,0.0
5,C=[Pt] + [Pt] <=> C[Pt] + [Pt],5.51604039054141e-20,7.090320498068513e-21,8.401224046360248e-20,4.134531709536989e-21,5.3778507670749017e-20,8.726930290861834e-21,3.1023196494728103e-20,5.524924812712474e-20,3.991967114264877e-21,3.083658731442611e-24,2.850957652437808e-24,0.0,7.530560741743617e-21,7.592004834920151e-16,0.0
6,C[Pt] + [Pt] <=> C + 2 [Pt],1.0457962614887764e-19,5.351345488269379e-21,1.213777758529287e-19,4.648156410184273e-21,9.947216922869227e-20,6.478691076356915e-21,1.1480593583744995e-19,9.431707605957309e-20,2.6112421042573013e-21,3.852570233811254e-24,3.696581754921044e-24,0.0,9.146628103538479e-21,1.1484199603163865e-15,0.0
7,C=[Pt] + [Pt] <=> C#[Pt] + [Pt],8.196824342537177e-20,6.086148313803755e-21,7.016067359350931e-20,5.435260784879759e-21,8.237393518328933e-20,4.654245803806361e-21,9.892757015265135e-20,8.606165585477571e-20,3.397347852515e-21,3.3486745514026645e-24,2.990567192878009e-24,0.0,8.770637689076527e-21,1.2783072511282203e-15,0.0
8,O=C=[Pt] + [Pt] <=> C~[Pt] + O=[Pt],6.894964376576287e-20,8.382102971726868e-21,8.063997481149277e-20,5.927839716965356e-21,6.669636902592124e-20,1.2362740000865083e-20,8.9816031826585e-20,6.732172930345867e-20,9.815832584269722e-21,4.752323826779594e-24,4.506454253417071e-24,0.0,6.241357655570097e-21,1.190592497121867e-15,0.0
9,C#[Pt] + [Pt] <=> C~[Pt] + [Pt],5.735057110882971e-20,6.76858004931674e-21,6.382822703272195e-20,4.911295891478576e-21,6.145290665813846e-20,7.053278467715163e-21,6.935103965982531e-20,5.899597517989537e-20,3.849958215921909e-21,3.1675189701899982e-24,3.1904917571713797e-24,0.0,9.560759441361203e-21,1.2937313842877702e-15,0.0
