,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp,O2 Conversion,Max CH4 Conv,Dist to 50 CH4 Conv
0,[H][H] + 2 [Pt] <=> 2 [Pt],7.626471382810795e-18,4.450805055278998e-17,7.947242483279101e-19,8.687853056067313e-17,1.2298507128955121e-17,6.633518821094496e-18,4.325833188554685e-17,2.2905729129028123e-17,2.317772889889133e-17,5.731538440781824e-18,1.0383252964726964e-19,0.0,2.6230987244758333e-17,5.275428413087133e-22,0.0
1,O=C=O + [Pt] <=> O=C=O.[Pt],3.585880289337525e-18,3.0587951813762096e-17,3.462964790545416e-19,8.210501861382254e-17,1.3721440872718128e-17,1.073361740852006e-17,4.8089381077353664e-17,6.84833061110196e-18,8.144665376418456e-18,3.0905398570850372e-18,2.4716512803919285e-19,0.0,2.256683752303169e-17,1.5388265672740756e-21,0.0
2,[C-]#[O+] + [Pt] <=> O=C=[Pt],3.788705045465854e-18,1.6787876641066215e-17,1.400245004439489e-19,4.848237401407424e-17,1.0619396732617034e-17,7.292586842134724e-18,3.3853782187267084e-17,1.9004514863223387e-17,1.0458055203865905e-17,2.5548909534728705e-18,4.9676854108015967e-20,0.0,1.720747183800444e-17,6.064481069874968e-21,0.0
3,[O][O] + 2 [Pt] <=> 2 O=[Pt],1.7954227645287118e-17,3.8448714185679205e-17,5.85928336419856e-20,1.3546245045794757e-16,2.5987619212721052e-17,3.330161173022865e-17,9.367706380790813e-17,2.6112279154775485e-17,5.189999129498064e-17,1.6212649944987087e-17,1.6566567075329174e-19,0.0,7.418745717853639e-17,1.95789896813902e-21,0.0
4,O=C=[Pt] + O=[Pt] <=> O=C=O.[Pt] + [Pt],5.653883023061848e-18,2.2890169892734263e-17,1.6158451793734393e-18,5.581312282677255e-17,1.299626730127836e-17,1.1747794679135864e-17,4.917312070775831e-17,1.1929492535498913e-17,1.7034764161720914e-17,2.623768441427213e-18,5.7596037936474416e-21,0.0,2.5858181867171508e-17,4.027318935316827e-21,0.0
5,C=[Pt] + [Pt] <=> C[Pt] + [Pt],5.364802981909272e-18,3.7236254260793327e-17,1.143306826580798e-19,7.738947301200658e-17,1.3110125060789175e-17,2.1473568569832088e-17,5.712814891303828e-17,9.1913064945067e-18,2.0512237692417384e-17,4.4077532802115645e-18,4.164367129687359e-20,0.0,2.5361436701750825e-17,7.716956774660283e-23,0.0
6,C[Pt] + [Pt] <=> C + 2 [Pt],9.873028077131491e-18,5.11227631417196e-17,2.204819955826958e-18,1.0374718661885886e-16,1.9260622217161543e-17,3.1022267959704934e-17,1.2109136972647078e-16,1.946059255358738e-17,2.5611266681971192e-17,5.438053847589838e-18,3.488018097028768e-20,0.0,3.826188484209095e-17,1.7723927559900375e-21,0.0
7,C=[Pt] + [Pt] <=> C#[Pt] + [Pt],4.92193609926916e-18,1.2728651869280076e-17,4.559167173560178e-20,3.062966884574894e-17,1.1881482534213154e-17,1.0724511844319741e-17,2.828463640089749e-17,1.1657200160493782e-17,1.6870395448818782e-17,4.49770489865693e-18,5.608458471137751e-20,0.0,2.4306823426189444e-17,1.7410938562472944e-21,0.0
8,O=C=[Pt] + [Pt] <=> C~[Pt] + O=[Pt],2.3979353503806184e-18,1.174808659774822e-17,2.4074586630292243e-19,3.995247182405284e-17,2.78769000814214e-18,9.66191508758342e-18,2.4601154078328756e-17,8.033106499538016e-18,6.7405128609181034e-18,3.894178649472553e-18,5.833562919255863e-20,0.0,5.6681439485365765e-18,1.4322926363009867e-20,0.0
9,C#[Pt] + [Pt] <=> C~[Pt] + [Pt],2.1856132205479326e-18,2.15039295751101e-17,2.2741281601585102e-18,5.944918005349215e-17,1.3145252562463414e-17,9.476770308896327e-18,4.3731855579979526e-17,1.457580083046208e-17,1.0345628507447655e-17,4.5587120227232676e-18,2.204080444585375e-19,0.0,2.502194308308438e-17,4.637547977808121e-22,0.0
