,C/O ratio,SynGasSelec,SynGasYield,COSelec,COYield,H2Selec,H2Yield,CH4Conv,FullOxSelec,FullOxYield,ExitT,MaxT,DistToMaxT,O2Conv
0,0.6,1.6085472718282983,1.6083035228383504,0.8836344859779452,0.8835005856461289,0.7249127858503529,0.7248029371922216,0.9998484663806798,0.391100511068473,0.3910412461925128,1825.2703437348005,1825.2703437348005,70.0,0.9993747533381366
1,0.7,1.747747306066624,1.7477415181734497,0.924250785525844,0.9242477247488116,0.8234965205407799,0.823493793424638,0.9999966883695633,0.25216218873161134,0.2521613536636322,1549.9387733686206,1586.2129036252186,17.52,0.9999999999948036
2,0.8,1.841355215793413,1.8328395871685006,0.9407723876757274,0.9364216419829325,0.9005828281176855,0.8964179451855682,0.995375347161768,0.15751711100416244,0.15678864904968692,1315.1572956555112,1485.0283044924497,16.080000000000002,0.9999999999999986
3,0.9,1.8695451080475702,1.7312921270275454,0.9453535273148802,0.875444573149249,0.92419158073269,0.8558475538782965,0.9260499356635438,0.12724175650962352,0.11783222042945317,1214.8620719525957,1432.533374132638,15.06,1.0
4,1.0,1.8736463075555947,1.5798966957603748,0.9439298327304998,0.7959408441960223,0.9297164748250949,0.7839558515643527,0.8432203502813437,0.12099882617748021,0.10202867259300628,1173.068435292924,1397.2587719444987,14.32,1.0
5,1.1,1.8720142260405308,1.4394772171132717,0.9409987128117667,0.7235768775595436,0.9310155132287641,0.7159003395537283,0.7689456613574398,0.12062782512484806,0.09275624276873588,1147.3850185041572,1370.135323326698,13.750000000000002,1.0
6,1.2,1.8680829452999381,1.3160950079536715,0.9374505774035679,0.6604492740690531,0.9306323678963704,0.6556457338846186,0.7045163659702274,0.12269602243176786,0.08644135584263059,1128.958945234847,1347.8252712096366,13.3,1.0
7,1.3,1.862954687329922,1.2085836456407526,0.9335824798023028,0.6056575206147146,0.9293722075276194,0.6029261250260382,0.64874559422213,0.12606794702996588,0.08178602520831922,1114.6586584536285,1328.7599417742865,12.95,1.0
8,1.4,1.857143292244075,1.114780933295903,0.9295154775839315,0.5579570170710441,0.9276278146601434,0.556823916224859,0.6002665157564983,0.13021517271206035,0.07816380802249911,1102.955072334529,1312.0289181367289,12.650000000000002,1.0
9,1.6,1.844228145480923,0.9597818726725412,0.9210234555815122,0.47932335223245454,0.923204689899411,0.48045852044008674,0.5204246963828095,0.13995851483496424,0.07283786758917521,1084.5862142106578,1283.4233558473102,12.2,1.0
10,1.8,1.8302976539085636,0.8376452410123946,0.9122129343449432,0.4174789939834378,0.9180847195636203,0.4201662470289566,0.4576552011764972,0.1508513016397411,0.06903788279967217,1070.3914919422723,1259.3887157583376,11.880000000000004,1.0
11,2.0,1.8157568697474762,0.7392890868993004,0.9031791293045996,0.3677312116698551,0.9125777404428764,0.3715578752294453,0.40715202526102295,0.16243082501150186,0.06613403936825181,1058.7893201392812,1238.6007171017357,11.65,1.0
12,2.2,1.8008000803869288,0.6585804834811311,0.8939525554958704,0.326932296716226,0.9068475248910585,0.33164818676490515,0.3657154898280687,0.17446966148917176,0.06380625771164977,1048.9395918234384,1220.2528638792212,11.46,1.0
13,2.4,1.7854924864301474,0.591245273867747,0.8845651765961862,0.29291357094206666,0.9009273098339613,0.2983317029256803,0.33113848328192214,0.1868591439003252,0.06187625349851212,1040.3833078215532,1203.7595604783876,11.31,1.0
14,2.6,1.7698822002963701,0.5342850395020741,0.8750251399271333,0.2641491288928667,0.894857060369237,0.2701359106092075,0.30187604542980717,0.1995284368373976,0.06023285546326465,1032.8078587659738,1188.7624289620555,11.2,1.0
