,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp,O2 Conversion,Max CH4 Conv,Dist to 50 CH4 Conv
0,[H][H] + 2 [Pt] <=> 2 [Pt],-0.0008492294944786023,7.043226636784264e-05,-0.004743345573028091,-0.003823719625178929,0.002941635057060693,0.003861331681346868,0.0009196695709566893,0.012672624026518673,0.013592410143734588,-0.0003420485188980561,9.7822599631827e-05,0.0,0.0,-0.3809279504786682,0.0
1,O=C=O + [Pt] <=> O=C=O.[Pt],4.967443872782502e-10,-4.225025028969838e-08,-2.9515463104775977e-09,-4.569855241685197e-08,3.8536045079951736e-09,-3.889339427568946e-08,-4.274699507324607e-08,1.2595061917104132e-07,8.320362051723873e-08,1.911048752503459e-08,-3.1509144990225815e-09,0.0,0.0,6.032402731698786e-08,0.0
2,[C-]#[O+] + [Pt] <=> O=C=[Pt],7.175129734901599e-05,5.340701132927024e-05,0.0003048394468007253,0.0002864951180060244,-0.0001551565773425865,-0.00017350082175551223,-1.8344272863603544e-05,-0.001000201949893581,-0.0010185460392801435,-2.8305030575637167e-05,-9.775834796240052e-05,0.0,0.0,0.015610662350403696,0.0
3,[O][O] + 2 [Pt] <=> 2 O=[Pt],0.004097268638134499,0.009257849818561195,0.00911262759966808,0.014273467591165104,-0.0007851093179958012,0.00437521991367224,0.0051603697462184244,-0.05589631683897542,-0.05073883154937821,-0.0076287777187909,0.018371848467956097,-0.08403361344537635,0.0,1.8142528503885218,0.0
4,O=C=[Pt] + O=[Pt] <=> O=C=O.[Pt] + [Pt],6.5199217147803094e-06,1.343492185254984e-05,1.6823121864384718e-05,2.3738122720243376e-05,-3.5100916250116497e-06,3.4049078289417687e-06,6.914999691531576e-06,-9.136646538565332e-05,-8.44514720159185e-05,-1.091490492339762e-05,5.4248479160869995e-06,0.0,0.0,-3.70402073894975e-05,0.0
5,C=[Pt] + [Pt] <=> C[Pt] + [Pt],-5.4896632743937884e-05,-0.00012282245696122304,-0.000132352873332211,-0.00020027864493585713,2.050587473625923e-05,-4.7420000699627256e-05,-6.792586150594511e-05,0.0007798027402754794,0.0007118763490818261,0.00010120042064916498,-0.00011302557764402716,0.0,0.0,-0.04723439908801605,0.0
6,C[Pt] + [Pt] <=> C + 2 [Pt],-7.547569007392929e-06,-2.164336562107829e-05,-5.994716488129969e-06,-2.009051332456225e-05,-9.059248013518488e-06,-2.3155044406861293e-05,-1.4095797683759554e-05,8.543893234957523e-05,7.134312261582651e-05,1.8381342386088674e-05,-8.053354870394304e-05,0.0,0.0,-0.0007438708584945972,0.0
7,C=[Pt] + [Pt] <=> C#[Pt] + [Pt],7.953462198923765e-05,9.234113046844806e-05,0.000300076428890813,0.00031288296560559337,-0.00013515957331760147,-0.00012235309234053492,1.2806498289416806e-05,-0.0011250847357372905,-0.0011122783815393658,-6.35835981045005e-05,-6.0425025901198746e-05,0.0,0.0,-0.009877404914444938,0.0
8,O=C=[Pt] + [Pt] <=> C~[Pt] + O=[Pt],0.006637333636343481,0.019259015097037775,0.007981406149275018,0.020603257243249837,0.005328898874475079,0.017950415199661694,0.012620843773181897,-0.08584968213927635,-0.07323967332035607,-0.016464247905930526,-0.01463831124090506,0.0,0.0,0.28047537594387084,0.0
9,C#[Pt] + [Pt] <=> C~[Pt] + [Pt],4.67362019782212e-09,-4.721562368593989e-08,-6.745592766543663e-10,-5.2563813153319075e-08,9.880005744453214e-09,-4.2009240142705735e-08,-5.1889235741157675e-08,1.481879312549907e-07,9.62986845598546e-08,1.9418922191674032e-08,4.1549240612426485e-10,0.0,0.0,6.088537874945715e-07,0.0
10,C~[Pt] + [H][H] <=> C=[Pt],-3.123514430946477e-05,4.2605305895574614e-05,-0.0002517026211210193,-0.00017786233370994587,0.00018338669176308197,0.0002572273004491472,7.384047326467513e-05,0.000558328708576809,0.0006321695941155309,-5.087477112622132e-05,-0.00019819929166570995,0.0,0.0,-0.03256338582854484,0.0
11,C + O=[Pt] + [Pt] <=> C[Pt] + O[Pt],1.854004324424084e-08,-4.936725615930649e-08,4.503010955223794e-08,-2.2877192168861645e-08,-7.2476454916113655e-09,-7.515494263905577e-08,-6.790729436689384e-08,5.96453674159548e-08,-8.261925113234131e-09,2.2104808040015226e-08,-3.7434739595198816e-09,0.0,0.0,-7.469128517107e-07,0.0
12,O=C=[Pt] + O[Pt] <=> O=C=O.[Pt] + [Pt],1.2658540954144041e-06,2.457301819248016e-06,3.4303896532153834e-06,4.6218374201695745e-06,-8.412893361369493e-07,3.501583609524731e-07,1.1914477103665935e-06,-1.769535539876311e-05,-1.6503907908512173e-05,-1.990893647540433e-06,2.3536444472008154e-07,0.0,0.0,-1.0543571758362763e-05,0.0
13,O[Pt] + [Pt] <=> [Pt] + O=[Pt],9.398896723447727e-08,1.6557697621843247e-08,3.981929218608148e-07,3.207616617070624e-07,-2.0214909459253514e-07,-2.795803581801927e-07,-7.743126062502257e-08,-1.1628084545764638e-06,-1.2402397196205831e-06,-1.604107917689854e-08,5.3521116438935984e-08,0.0,0.0,1.268975828969343e-07,0.0
14,C + O[Pt] + [Pt] <=> C[Pt] + O.[Pt],2.5808261788289954e-08,-1.7012570094149954e-07,2.92311807650566e-07,9.637785046524548e-08,-2.3362902004239106e-07,-4.29562976438299e-07,-1.9593395448561776e-07,-2.2934803733633198e-07,-4.252820024488597e-07,1.4659328324605295e-07,5.679298233428635e-08,0.0,0.0,-2.1704199938087358e-05,0.0
