Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33)
1.119983490987066e-20,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289667951999487,0.2012865879456876,0.16769875764452433,6.633027332315281e-80,9.443967096873817e-52,1.7997169774503463e-29,6.472161718443068e-56,9.76790821343939e-40,3.8816903474335163e-41,1.6766387686256126e-16,1.3106826230364813e-82,1.676638768110188e-16,1.3367789797268007e-54,4.340438431198506e-53,2.20162322605084e-58,2.620660640214934e-77,1.6556224814687189e-40,9.506483783007866e-55,8.749922538101866e-30,1.7129096695983386e-15,1.169988729029218e-81,1.120863613756277e-56,7.325250885075534e-16,9.787498475200568e-16,1.2495843913836498e-23,1.7129096445551358e-15,4.205695365391069e-31,1.460944524280097e-32,3.397806900767769e-39,1.797603517719244e-30,1.249286685789978e-43,1.5300027368340118e-55
2.2409400345292904e-20,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966795199897,0.201286587945685,0.16769875764452383,8.504566780108432e-78,1.5124970971655279e-50,7.209406966434072e-29,1.036406127757418e-54,7.82224859794346e-39,3.1077651613430537e-40,3.354734218383163e-16,8.401333624269861e-81,3.354734216320122e-16,2.1411695330619895e-53,6.952784419624978e-52,3.5255234677828606e-57,8.394050290958679e-76,1.3255048197498155e-39,3.0455256455698156e-53,3.5022493080355864e-29,3.4273075596271513e-15,1.5001064792095948e-79,3.5911937016512215e-55,1.465686599109081e-15,1.9583500424314894e-15,5.0015938743400404e-23,3.4273074593890763e-15,3.3671133392254594e-30,1.1696445816411432e-31,2.7210415158982033e-38,7.195099865808075e-30,1.0001891081561618e-42,2.45003798426959e-54
4.482853121613739e-20,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289667951997944,0.20128658794567977,0.16769875764452286,1.0895010600694065e-75,2.4211664473696132e-49,2.8893824657041044e-28,1.658979158153222e-53,6.260969123841903e-38,2.487240913520549e-39,6.710925121064454e-16,5.381005916267602e-79,6.710925112809603e-16,3.4277307844631994e-52,1.113092804590872e-50,5.643318574574496e-56,2.6877891748971483e-74,1.0608069362274326e-38,9.752261566536526e-52,1.4013559100488525e-28,6.856103423246367e-15,1.9217529141296836e-77,1.149892264097734e-53,2.9320096118158085e-15,3.917550432254235e-15,2.0012888757717767e-22,6.856103022163499e-15,2.694713692274467e-29,9.360721772141094e-31,2.1780005273725504e-37,2.87897803574267e-29,8.004554880770644e-42,3.921784912333202e-53
8.966679295782636e-20,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966795199589,0.2012865879456693,0.16769875764452088,1.395150492552317e-73,3.874805132839025e-48,1.1596862286307616e-27,2.6550808837632705e-52,5.010043524519204e-37,1.990305489118022e-38,1.3423306939091798e-15,3.4451730335702875e-77,1.3423306906067018e-15,5.485857110254022e-51,1.781467260499795e-49,9.03173927404377e-55,8.606340199505998e-73,8.488070946447589e-38,3.1218605028366753e-50,5.606336130253985e-28,1.3713695484731183e-14,2.460882896723965e-75,3.68079810160771e-52,5.864655603243949e-15,7.835951211899249e-15,8.006457370055131e-22,1.371369388013851e-14,2.15617987320933e-28,7.490016170323838e-30,1.7429448600403785e-36,1.1517793896205616e-28,6.404863655707969e-41,6.2765441519862834e-52
1.7934331644120428e-19,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289667951991776,0.20128658794564838,0.16769875764451697,1.786175567065323e-71,6.200444723350678e-47,4.669085652564796e-27,4.2491188490079323e-51,4.008541879750152e-36,1.5926113727241334e-37,2.6848070625805534e-15,2.2053360444692273e-75,2.684807049369567e-15,8.77856120898734e-50,2.850765153078578e-48,1.4454148347321998e-53,2.756627104868003e-71,6.791107473502993e-37,9.991836095915283e-49,2.2427169522431968e-27,2.7428880944686615e-14,3.1506055632864206e-73,1.1780421178022905e-50,1.1729947450158986e-14,1.5672752771187355e-14,3.2028425633601943e-21,2.7428874525793294e-14,1.725106881488693e-27,5.992608339808972e-29,1.394697532034001e-35,4.607498181684804e-28,5.124383172969989e-40,1.0044809128393398e-50
3.5869636340796017e-19,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966795198355,0.20128658794560653,0.16769875764450914,2.2865646642081462e-69,9.921333925436108e-46,1.8916817735781127e-26,6.800719538873377e-50,3.20703587305364e-35,1.2744948728249582e-36,5.369759820186917e-15,1.4115509862523212e-73,5.369759767340823e-15,1.4046647880771893e-48,4.561566141460402e-47,2.313387921304164e-52,8.83645219938763e-70,5.433153423388873e-36,3.1976914942889404e-47,8.9712327353135e-27,5.485925721254278e-14,4.033233621844807e-71,3.7700581073534826e-49,2.346053060022409e-14,3.134635588975591e-14,1.2811883290729155e-20,5.485923153592262e-14,1.3801497381677362e-26,4.794356592272698e-28,1.1160928428477673e-34,1.8430787969555683e-27,4.099710322280381e-39,1.6076726157770435e-49
7.174024573414719e-19,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289667951967096,0.20128658794552284,0.16769875764449346,2.9270070992499292e-67,1.5874686963790964e-44,7.75865671539095e-26,1.0887137191901031e-48,2.5657089011176596e-34,1.0201725740996935e-35,1.0739665416454072e-14,9.03435878389149e-72,1.0739665205065445e-14,2.2475390233459143e-47,7.298804443730788e-46,3.7034558234342015e-51,2.837206280366126e-68,4.346641150222186e-35,1.0233086292919947e-45,3.5885660111413843e-26,1.0972003114005245e-13,5.162899448242964e-69,1.206486036880414e-47,4.6921694725294684e-14,6.269356212686232e-14,5.124850954764567e-20,1.097199284314662e-13,1.1041439422889528e-25,3.8356440389486295e-27,8.933252501060456e-34,7.372501414893066e-27,3.2798607721839923e-38,2.5736901375166676e-48
1.4348146452084954e-18,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966795193419,0.20128658794535545,0.16769875764446213,3.7467970345505073e-65,2.540011811723522e-43,3.256915800934554e-25,1.7437921079017391e-47,2.0525980064533922e-33,8.170317112429904e-35,2.1479476933205923e-14,5.7821249004113036e-70,2.147947608764313e-14,3.596120693171243e-46,1.1678405024862496e-44,5.931815970402409e-50,9.139855827537745e-67,3.477378577476337e-34,3.793767459740383e-44,1.4354409323482049e-25,2.1944166456268287e-13,6.608913365633659e-67,3.860963755906248e-46,9.38440142751993e-14,1.2538797460095243e-13,2.0499559340126286e-19,2.194412537237393e-13,8.833223478097023e-25,3.068660008921715e-26,7.153478655958948e-33,2.949059555676402e-26,2.623943224485934e-37,4.12227193000164e-47
2.869639020942542e-18,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289667951868375,0.2012865879450207,0.16769875764439943,4.796294852626865e-63,4.064124661442861e-42,1.4255099173781728e-24,2.79594142354681e-46,1.642088845879292e-32,6.5504359097845355e-34,4.2959101263578155e-14,3.7005991703938472e-68,4.295909788131235e-14,5.753833201517258e-45,1.868595823684954e-43,9.510842052058884e-49,2.9637152468025007e-65,2.781958399259275e-33,1.219197185901375e-42,5.741792340173869e-25,4.388852736800172e-13,8.460105219337024e-65,1.2356060891289424e-44,1.8768861857407745e-13,2.5077679954864185e-13,8.199823032156568e-19,4.3888363031339953e-13,7.066568085615439e-24,2.4551159503304577e-25,5.733649931279548e-32,1.179653019619477e-25,2.0992045900011083e-36,6.609486109827848e-46
5.739287772410636e-18,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966795173675,0.20128658794435114,0.16769875764427403,6.14014679811565e-61,6.502864296060268e-41,6.683938213751982e-24,4.492303341483396e-45,1.3136721912522331e-31,5.262993497159757e-33,8.591835511178375e-14,2.3683908465771301e-66,8.59183415827065e-14,9.20614435617439e-44,2.98987591651105e-42,1.5280998632461082e-47,9.73454569382848e-64,2.2256357954477377e-32,3.9018911720775305e-41,2.296722302132854e-24,8.777738610183369e-13,1.083050344902618e-62,3.954507531187234e-43,3.7537768796823066e-13,5.015544494420572e-13,3.2799036259490957e-18,8.777672875161393e-13,5.65318703444679e-23,1.964375983325025e-24,4.604252717161407e-31,4.718809736682484e-25,1.6794287663451968e-35,1.0619399893742934e-44
8.60893652387873e-18,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966795160513,0.2012865879436816,0.16769875764414863,4.063930322724826e-60,2.4311671505388864e-40,1.5645505163543384e-23,1.6572760055818426e-44,3.89996181371892e-31,1.509202036924938e-32,1.288776141474369e-13,1.3447022579780366e-65,1.2887758539815746e-13,3.4828699570710082e-43,1.1399129410885196e-41,5.63730826735381e-47,4.4956654898330113e-63,6.36404768302519e-32,1.7249848293090182e-40,4.880537845205536e-24,1.3166638174571072e-12,7.168299523851404e-62,1.850107064263059e-42,5.630666181589081e-13,7.523320993335095e-13,6.969750590317576e-18,1.3166498487452576e-12,1.6164455664030388e-22,5.617347486446392e-24,1.3698086015733936e-30,1.0027791586409793e-24,4.8022317671924337e-35,3.91759727712763e-44
1.1478585275346825e-17,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966795147351,0.20128658794301205,0.16769875764402323,1.8350665185724189e-59,6.334084629164654e-40,2.895454613835341e-23,4.213482171250073e-44,8.497800829438222e-31,3.1933754301097243e-32,1.718368783705253e-13,5.171451096137775e-65,1.71836829327665e-13,9.065882820558021e-43,3.067086373992515e-41,1.4332132034916672e-46,1.361354961217675e-62,1.3423858938784883e-31,5.894691659700031e-40,8.325625551642212e-24,1.755555143030229e-12,3.236843500042744e-61,5.968917109653884e-42,7.507554091462372e-13,1.0031097492229981e-12,1.1889500928210216e-17,1.7555313140037096e-12,3.409526826395969e-22,1.184948948903511e-23,2.9914909611884966e-30,1.710676128362945e-24,1.012952779782492e-34,9.95998294237435e-44
1.7217882778283012e-17,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289667951210257,0.20128658794167298,0.16769875764377246,2.1219890899438542e-58,2.3755208851905905e-39,6.777459341088284e-23,1.4813701492554794e-43,2.466641437103607e-30,8.783075009635079e-32,2.5775541899125556e-13,3.9358746639933436e-64,2.5775531745436407e-13,3.3270430733781944e-42,1.240598116049799e-40,5.038632689979414e-46,6.243584361603481e-62,3.6665894457836934e-31,3.62440994784544e-39,1.7237153034405746e-23,2.6333410075258265e-12,3.742941480565929e-60,3.2859807157823776e-41,1.1261326644195739e-12,1.5046650489973679e-12,2.4615440451967685e-17,2.6332916723537092e-12,9.312358849952355e-22,3.2368610331003534e-23,8.723896774011e-30,3.5419391999267506e-24,2.7668015918181373e-34,3.5015484450971565e-43
2.29571802812192e-17,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289667950947007,0.2012865879403339,0.16769875764352168,9.54823235063332e-58,6.18472427933939e-39,1.2793424088657772e-22,3.718946145916623e-43,5.3942508377328946e-30,1.8492875919557385e-31,3.436739786879275e-13,1.486183273453893e-63,3.436738060004933e-13,8.62725318693082e-42,3.3605650496980344e-40,1.2648769349256138e-45,1.8754078951848102e-61,7.671960076691567e-31,1.2167090056704097e-38,2.931588285212241e-23,3.511131906944869e-12,1.684196921312406e-59,1.0546376460888767e-40,1.5015094077936479e-12,2.006220348764517e-12,4.1863988384557894e-17,3.5110480004532087e-12,1.9484351183566502e-21,6.773333683640357e-23,1.9153072370551232e-29,6.024251784725594e-24,5.78929586874908e-34,8.79013248208075e-43
2.8696477784155386e-17,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289667950683756,0.20128658793899484,0.1676987576432709,3.40131067729485e-57,1.352267793901159e-38,2.1526432483274374e-22,7.928598308563728e-43,1.0120317017450796e-29,3.3882252694275014e-31,4.295925588230218e-13,4.545926809035095e-63,4.295922949960145e-13,1.886324540504099e-41,7.549709215062264e-40,2.6964965370271824e-45,4.70258864591773e-61,1.3966942218634036e-30,3.288090200069064e-38,4.478804166026173e-23,4.388928201027123e-12,5.999515679670784e-59,2.755958720535252e-40,1.8768856027050813e-12,2.50777564852393e-12,6.395803937154859e-17,4.388800010446933e-12,3.5470109350513324e-21,1.2331960023097706e-22,3.6077750901068205e-29,9.20422929320926e-24,1.0539611089674474e-33,1.8739013269237887e-42
4.017507279002776e-17,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289667950157255,0.2012865879363167,0.16769875764276937,4.881324486208688e-56,5.109279123891873e-38,5.023265590797755e-22,2.948577877251975e-42,2.7690803965453556e-29,9.087313079283585e-31,6.014297816917134e-13,4.022865792588489e-62,6.014292743634801e-13,7.255589822402932e-41,2.928048787454237e-39,1.0025418119947959e-44,2.695103684459845e-60,3.687995464424785e-30,1.843580768467825e-37,8.612578762092043e-23,6.144537312747963e-12,8.610087561431449e-58,1.5421791415700282e-39,2.627636312694562e-12,3.510886248019062e-12,1.2298600839689743e-16,6.144290805012694e-12,9.364859012380624e-21,3.2569843928187645e-22,9.971260877433584e-29,1.7701744486909185e-23,2.7830697387922814e-33,6.967041145875554e-42
6.313226280177252e-17,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966794910425,0.20128658793096044,0.16769875764176626,1.5427886502296095e-54,3.2661586405103393e-37,1.6897488823238408e-21,1.9312323507435827e-41,1.0997161749975482e-28,3.6275484922278566e-30,9.45104476288318e-13,7.624112533280819e-61,9.451032385705385e-13,4.789238471278862e-40,1.883718759109671e-38,6.560386988099768e-44,3.4610615157357753e-59,1.426360528328786e-29,1.923381176802144e-36,2.1012064251110402e-22,9.655821230097506e-12,2.7212993859237356e-56,1.6394202818028515e-38,4.129131054469151e-12,5.51710744691512e-12,3.000326135413773e-16,9.655219816774645e-12,3.620979201388513e-20,1.2602948934848894e-21,4.04341447109571e-28,4.319896398226301e-23,1.076431963295798e-32,4.5590356784570605e-41
8.608945281351727e-17,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966794805122,0.20128658792560417,0.16769875764076314,9.863698426891532e-54,1.0718496784247893e-36,3.921700044433119e-21,6.429877994750624e-41,2.753251296396458e-28,9.235840491332032e-30,1.2887795029779548e-12,4.042861815460396e-60,1.2887772100801854e-12,1.579111632673747e-39,6.217640241474896e-38,2.1824782919089538e-43,1.5921117561629324e-58,3.540405869755808e-29,8.291324129570587e-36,3.892552397154388e-22,1.3167192820018722e-11,1.7398414511428416e-55,6.922073905702755e-38,5.6306168843601705e-12,7.523328645685457e-12,5.557932543651118e-16,1.3166078666141408e-11,8.98584317017446e-20,3.1294685485201675e-21,1.02967826874295e-27,8.004796265591852e-23,2.6719544607238195e-32,1.5166727758431298e-40
1.3200383283700678e-16,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966794594516,0.20128658791489162,0.1676987576387569,2.5363735142710938e-52,6.13484393047523e-36,1.321321516189167e-20,3.898122158713414e-40,1.0064055196884083e-27,3.550478907567913e-29,1.976130552301966e-12,6.212654852791893e-59,1.976125175001734e-12,9.13413152088167e-39,3.556433356600523e-37,1.3188182631693184e-42,1.927786151014464e-57,1.286346691661346e-28,7.465880092252849e-35,9.128929894071768e-22,2.019019897870982e-11,4.473867267073136e-54,6.363277730481928e-37,8.633561816883843e-12,1.1535771042849035e-11,1.3033269058287165e-15,2.018758594890519e-11,3.263207176189032e-19,1.1381471561834111e-20,3.9121646379171256e-27,1.8783462573584366e-22,9.709101182541429e-32,9.164789974320591e-40
2.238325928839858e-16,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966794173292,0.2012865878934665,0.16769875763474448,1.321552643606096e-50,5.450816540145555e-35,6.202977136743496e-20,3.9404451515874875e-39,5.044937570363498e-27,1.9778134057306616e-28,3.3508366344422703e-12,1.8162208256818493e-57,3.3508211924594275e-12,8.250024406226756e-38,3.128123196639135e-36,1.3187390805668308e-41,4.919957744862299e-56,6.433202407766948e-28,1.1447170977042448e-33,2.6216263442064334e-21,3.423726345418292e-11,2.331064808820881e-52,1.0064585009307114e-35,1.4639344776849025e-11,1.9560655835667513e-11,3.742050383199091e-15,3.422975891482252e-11,1.6301759719280588e-18,5.704092775326816e-20,2.1162936154434175e-26,5.400452334258949e-22,4.85675880816886e-31,9.164029933105186e-39
3.156613529309648e-16,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289667937520547,0.2012865878720414,0.16769875763073205,9.51220306099992e-50,1.9990812061783946e-34,1.6559056027579962e-19,1.5418578411876697e-38,1.380702097388798e-26,5.858260871828811e-28,4.725548027548185e-12,1.0750611962371127e-56,4.725517326744423e-12,3.004732258333931e-37,1.1541698423080413e-35,5.117189041832655e-41,2.822562712919247e-55,1.7603685730793002e-27,5.649241991077385e-33,5.2122854387607676e-21,4.828573113347996e-11,1.6778417281385012e-51,4.7997047577335985e-35,2.0644985201351408e-11,2.7585540626474038e-11,7.43846747297949e-15,4.827080982833786e-11,4.457102363924356e-18,1.5633006503180095e-19,6.13517868828429e-26,1.0748196355119204e-21,1.3292192882167234e-30,3.555930336281789e-38
4.993188730249228e-16,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289667929095375,0.2012865878291912,0.16769875762270717,3.0907719636538055e-48,1.2942935535590907e-33,6.452975031958284e-19,1.2126392689571761e-37,5.517936516161731e-26,2.7684300706251314e-27,7.474986744354328e-12,1.970924139297039e-55,7.474909945863693e-12,1.9443607985158516e-36,7.468137824596705e-35,3.894047945301799e-40,5.351320612662094e-54,7.043152545194275e-27,5.937662005182987e-32,1.3039308640462034e-20,7.638687865658087e-11,5.451761309892023e-50,5.183139357624226e-34,3.2655838468610084e-11,4.3635310202048007e-11,1.8600609363588145e-14,7.634954602139476e-11,1.7795638028762973e-17,6.2788225030834605e-19,2.7794631170306195e-25,2.6949944827241432e-21,5.320425869498308e-30,2.70586106348786e-37
6.64610641109485e-16,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966792151225,0.20128658779062603,0.16769875761548478,1.7285609284980722e-47,3.803543841128909e-33,1.4728474196161246e-18,3.936870328863712e-37,1.272026229943638e-25,7.107446793131973e-27,9.949499748642657e-12,8.961004506978251e-55,9.949363702752256e-12,5.6665806041267835e-36,2.2075854963304762e-34,1.23778652292622e-39,2.503656271196359e-53,1.625269792595312e-26,2.226171698830571e-31,2.3099692166957372e-20,1.0168271532472721e-10,3.0489798822996365e-49,1.9272410103785805e-33,4.3465118982783805e-11,5.808010281317743e-11,3.2940607660226306e-14,1.0161657216358154e-10,4.100553392718496e-17,1.4527072889513805e-18,6.963018633820284e-25,4.783266189369368e-21,1.2281041833189605e-29,8.600835047688723e-37
8.299024091940471e-16,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966791392867,0.20128658775206085,0.1676987576082624,6.601923955857823e-47,8.90095086109136e-33,2.8078850352619876e-18,1.0189456905243689e-36,2.440287171641687e-25,1.5059670550257686e-26,1.2424029953661949e-11,2.937362410878364e-54,1.2423817838371722e-11,1.3162887973751512e-35,5.191665843179757e-34,3.129471530791305e-39,8.524813816744103e-53,3.1214338419562337e-26,6.400322653998565e-31,3.601733188230151e-20,1.2698310621097795e-10,1.1645023791196112e-48,5.4284382328116325e-33,5.4273937751225116e-11,7.252489541777804e-11,5.134408928766995e-14,1.2687996440425026e-10,7.863747637666151e-17,2.7973361565336847e-18,1.4448765467774342e-24,7.472304240328576e-21,2.3593770272986655e-29,2.1744833381932475e-36
