Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33),C2H4(52),C2H3X(241),CHOX(231)
8.456667506032027e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128966795199804,0.1186699660299537,0.022821567693053785,1.0113441085671648e-75,1.4503453965431067e-49,3.5994035419004846e-28,1.6857251438007393e-53,1.4609243948403475e-37,1.3397377076976645e-39,7.463681862787786e-16,4.969467645048173e-78,7.4636818454711305e-16,1.5088206887331656e-51,6.667732505060179e-51,5.73429988061091e-56,3.0384202530124055e-74,5.713633292658417e-39,8.097906211062191e-51,4.001101319307152e-29,7.625144859032645e-15,1.7838931590275923e-77,2.2040595606052e-53,3.2608897271540104e-15,1.005715100632503e-15,4.1988000234280323e-22,7.62514401754137e-15,1.066529217113443e-28,3.704848082500787e-30,5.082378689416765e-37,8.219959711082211e-30,2.5417874348360285e-42,3.9850116750357664e-53,4.359189275973099e-52,9.54609698737365e-54,5.529858125543507e-66
1.6915170624720019e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289667951996084,0.11866996602994206,0.022821567693053282,1.2950698133736081e-73,2.3211161948111028e-48,1.4548183434301991e-27,2.698042807854441e-52,1.1690353912259117e-36,1.0721307447804928e-38,1.4928983835205304e-15,3.1816867498981956e-76,1.4928983765927405e-15,2.414767926018112e-50,1.0671485021257515e-49,9.177881926616381e-55,9.732678275484294e-73,4.5717785145829537e-38,2.592309920251759e-49,1.6007010540403333e-28,1.525194577450829e-14,2.284352240676695e-75,7.055194738081229e-52,6.522487171214061e-15,2.011648502784397e-15,1.6797929066252822e-21,1.525194240799511e-14,8.533850420609274e-28,2.9644537049870445e-29,4.067387311459493e-36,3.288522946956777e-29,2.0338182783934366e-41,6.378104770139716e-52,1.3953701951289615e-50,3.055705657548948e-52,3.540681079053827e-64
3.3832176862096e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128966795199218,0.11866996602991879,0.022821567693052276,1.6580511812063156e-71,3.7142428692440637e-47,5.938336921450031e-27,4.3183759220372446e-51,9.353465490475932e-36,8.580052977470988e-38,2.9859587886325817e-15,2.03667212998299e-74,2.9859587609191676e-15,3.86415209976728e-49,1.7076894537227422e-48,1.4689737968195983e-53,3.1197076116745088e-71,3.65777613771184e-37,8.296980061996757e-48,6.40332524737243e-28,3.050555041052348e-14,2.924609076439279e-73,2.2580289095333435e-50,1.3045681774123488e-14,4.023515307087668e-15,6.7197143862992485e-21,3.050553694337376e-14,6.827722581825451e-27,2.3718078980577815e-28,3.255049398197922e-35,1.315519285899102e-28,1.6272125449789505e-40,1.0208529851273841e-50,4.4658692868612355e-49,9.779845713863104e-51,2.266554864289128e-62
6.766618933684798e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128966795198437,0.11866996602987225,0.022821567693050264,2.1225630709569172e-69,5.9431735250614924e-46,2.4703070689343527e-26,6.913172443251708e-50,7.483243309079091e-35,6.867876589728391e-37,5.9720796413708555e-15,1.3035954737148442e-72,5.972079530512715e-15,6.183060473609578e-48,2.7325134826473805e-47,2.3516402330597477e-52,1.0015119840970463e-69,2.9263695072780774e-36,2.6552856995001704e-46,2.5614342620753692e-27,6.101277090281748e-14,3.743953921670795e-71,7.22636785608856e-49,2.609206983909974e-14,8.047248915692134e-15,2.6879918519246174e-20,6.101271703201852e-14,5.462427782762201e-26,1.8975680001461133e-27,2.6053685541195837e-34,5.262315662516577e-28,1.3018373261298141e-39,1.6342555871120035e-49,1.4291858933183026e-47,3.129843028813318e-49,1.4507814916507085e-60
1.353342142863519e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289667951968756,0.11866996602977917,0.02282156769304624,2.7171120472391248e-67,9.509448038352434e-45,1.0640447309655374e-25,1.1072305840195132e-48,5.986779729359786e-34,5.5000451542935854e-36,1.1944321516903998e-14,8.343407806719933e-71,1.1944321073462581e-14,9.89322517966647e-47,4.3722177668440966e-46,3.7664404913450803e-51,3.225129542162289e-68,2.3411666620744173e-35,9.844359960046609e-45,1.0245945003650935e-26,1.220272567686681e-13,4.79266903427933e-69,2.3126025689959706e-47,5.218484140568274e-14,1.609471613289277e-14,1.0752159933742311e-19,1.220270412808813e-13,4.370030602164861e-25,1.51814099818706e-26,2.086223585396216e-33,2.1049886086085115e-27,1.0415033669605175e-38,2.617460232212419e-48,4.5735551014241265e-46,1.0016210417380263e-47,1.2269877182696729e-58
2.706702641853598e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128966795193752,0.11866996602959301,0.02282156769303819,3.478221626176525e-65,1.5215611797817564e-43,4.863438646652162e-25,1.775098824868343e-47,4.7894925529083906e-33,4.4090699341519254e-35,2.3888805948195864e-14,5.339902447801348e-69,2.3888804174413423e-14,1.5829406129824373e-45,6.995795737200929e-45,6.038286853771295e-50,1.0450218884497686e-66,1.8729803422661622e-34,3.163701989178144e-43,4.098419293209878e-26,2.440564080262273e-13,6.135177639982635e-67,7.400955481562972e-46,1.043703662853777e-13,3.2189650567260865e-14,4.300886742674409e-19,2.440555460650828e-13,3.496041412129411e-24,1.2146081166077965e-25,1.6719857514382847e-32,8.420196263169196e-27,8.332266415745451e-38,4.1962610047909037e-47,1.4635557022398567e-44,3.2054583835557002e-46,7.883401888639615e-57
5.413423639833756e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289667951875053,0.1186699660292207,0.022821567693022096,4.4527629336774536e-63,2.4346011240767868e-42,2.431154329674056e-24,2.8514238704064504e-46,3.8316131270391153e-32,3.5416473050068356e-34,4.777777753167553e-14,3.4175693846736776e-67,4.777777043651976e-14,2.532719240393532e-44,1.1193759816449215e-43,9.69941750939914e-49,3.4275188455905192e-65,1.4984328359707547e-33,1.0125104734496142e-41,1.6393757359177014e-25,4.881154286523786e-13,7.854154941194497e-65,2.368638743626846e-44,2.087413430309401e-13,6.437951943586428e-14,1.7203466619094191e-18,4.881119807808597e-13,2.7968104295637103e-23,9.718217039933378e-25,1.3423679249687527e-31,3.368220627088952e-26,6.666077729607646e-37,6.740528472519364e-46,4.683358495858857e-43,1.0258905067613138e-44,5.046584568110639e-55
1.0826865635794072e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128966795175012,0.11866996602847606,0.022821567692989906,5.701060756972912e-61,3.8956482267855165e-41,1.3610697577273778e-23,4.598439474819031e-45,3.0652846584056633e-31,2.856318350427897e-33,9.555573158216722e-14,2.18724556818893e-65,9.555570320155262e-14,4.052344887067222e-43,1.791132996428703e-42,1.5641025145178899e-47,1.1507639913516624e-63,1.1988133477026055e-32,3.239939115441854e-40,6.557517062948144e-25,9.762363424096194e-13,1.0056006828136549e-62,7.581665506122348e-43,4.174830044672052e-13,1.2875925717254024e-13,6.881269867835546e-18,9.762225508136653e-13,2.237392109356606e-22,7.776667733822036e-24,1.0815284317623597e-30,1.34739174951042e-25,5.3332383581266465e-36,1.0869575672892668e-44,1.4986404167292773e-41,3.2837226224506237e-43,3.230926593319075e-53
1.6240307631754387e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289667951625186,0.11866996602773142,0.022821567692957716,3.773445111822822e-60,1.4564557886858303e-40,3.4630272436276836e-23,1.6998701327984006e-44,9.100043737709757e-31,8.21111981046095e-33,1.4333369651613838e-13,1.241852214981625e-64,1.4333363620740767e-13,1.5330817711652444e-42,6.828945461729697e-42,5.781630811441287e-47,5.364612378066258e-63,3.4279769832611484e-32,1.4323317988525788e-39,1.3934730425538653e-24,1.464360128659188e-12,6.655917453848979e-62,3.547231965599509e-42,6.262243738490763e-13,1.9313899490868523e-13,1.4622512191898018e-17,1.4643308214594729e-12,6.397444667666929e-22,2.2239827944904107e-23,3.223657225730983e-30,2.863378587246948e-25,1.5250408531939125e-35,4.017883062478347e-44,7.010909102871268e-41,1.5363544634048336e-42,1.6034510499474185e-52
2.16537496277147e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289667951500253,0.11866996602698678,0.022821567692925527,1.7039614635155567e-59,3.794671874085536e-40,6.803990104072084e-23,4.33104547813245e-44,1.9828458443665568e-30,1.7421542899990438e-32,1.9111167233353933e-13,4.7759064039685785e-64,1.9111156945408618e-13,3.990594435718955e-42,1.8374522712636236e-41,1.4729966484590297e-46,1.645168432797941e-62,7.230836931667577e-32,4.894574632460625e-39,2.3771014145411263e-24,1.9524867875352796e-12,3.005589456593503e-61,1.144484114308885e-41,8.349654511770172e-13,2.575187326442993e-13,2.4943985513601197e-17,1.9524367927300185e-12,1.3493871726770223e-21,4.691676634165324e-23,7.053915387151018e-30,4.884870379710158e-25,3.2168896977051044e-35,1.0236424766866913e-43,2.2617445878014313e-40,4.956913543914478e-42,6.78433782035704e-52
3.2480633619635333e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289667951250375,0.11866996602549751,0.022821567692861148,1.9705846071723697e-58,1.4232012129612879e-39,1.7184778983893672e-22,1.529839016881919e-43,5.755551360493098e-30,4.8203142588621284e-32,2.866676495109277e-13,3.634825638348927e-63,2.8666743651264585e-13,1.4644843441381788e-41,7.432592823557705e-41,5.202153587460207e-46,7.820069729618708e-62,1.9750843890011487e-31,3.0094069491364043e-38,4.9214863952272974e-24,2.928746847462419e-12,3.4758816110906634e-60,6.301251454019539e-41,1.2524469204016935e-12,3.862782081142812e-13,5.164230300086949e-17,2.9286433388145175e-12,3.685506584281536e-21,1.2817390048170657e-22,2.065381230664971e-29,1.011458785177042e-24,8.787000484097636e-35,3.6151726644767846e-43,1.2449369050239859e-39,2.7291514863204035e-41,6.113460874796311e-51
4.330751761155596e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.412896679510005,0.11866996602400824,0.02282156769279677,8.86740628184023e-58,3.705454721579849e-39,3.4240034239473645e-22,3.856315604437788e-43,1.2586668290959809e-29,1.0203304359884166e-31,3.822236667101427e-13,1.3725054515603778e-62,3.8222330445681304e-13,3.797500860007599e-41,2.013426806622603e-40,1.3111073906028503e-45,2.4014695672057532e-61,4.13276890175496e-31,1.010240332529193e-37,8.370157856575019e-24,3.905017471569285e-12,1.5641071339015207e-59,2.022523970360456e-40,1.6699273156438599e-12,5.150376835823105e-13,8.782831818104398e-17,3.904841429373545e-12,7.711147708051436e-21,2.6823768588101315e-22,4.54974141758627e-29,1.7204101716096224e-24,1.8386669360788326e-34,9.111368122782759e-43,3.995272106875052e-39,8.759797993242327e-41,2.41193420497792e-50
5.413440160347659e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128966795075063,0.11866996602251897,0.02282156769273239,3.158951739735152e-57,8.102117451800164e-39,6.015078382235859e-22,8.256068969813415e-43,2.3614158481569726e-29,1.8794864942082554e-31,4.777797267895434e-13,4.198203082420039e-62,4.777791733498564e-13,8.303109540024529e-41,4.523444073118428e-40,2.806423799762989e-45,6.1586118242261175e-61,7.523986736129642e-31,2.7300803086519197e-37,1.2787706568269762e-23,4.881299414845576e-12,5.572022746018937e-59,5.285600332819952e-40,2.087406560193597e-12,6.437971590482476e-13,1.341791348301941e-16,4.881030460519477e-12,1.4037543354949286e-20,4.884182757131019e-22,8.599345412868132e-29,2.6286859794554693e-24,3.3474740831532446e-34,1.9502847758765453e-42,1.0439336384117858e-38,2.289255490535086e-40,7.606551519162484e-50
6.496128559539722e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289667950500747,0.11866996602102971,0.02282156769266801,9.813234078305475e-57,1.5767360980888413e-38,9.70798651723421e-22,1.5869001508386756e-42,3.997425877575584e-29,3.1550147435761565e-31,5.733358305300938e-13,1.119092694746694e-61,5.733350432090792e-13,1.6186458401017635e-40,8.96961991752936e-40,5.392932260489212e-45,1.4072695005633963e-60,1.2480345551710836e-30,6.366360195526353e-37,1.8191786179337943e-23,5.85759288404017e-12,1.730940134041145e-58,1.2079668041289008e-39,2.5048846330865382e-12,7.725566345120543e-13,1.9087928523846608e-16,5.857210267263067e-12,2.3282696096074223e-20,8.102858201828184e-22,1.4668673630124356e-28,3.739988215833813e-24,5.552689892126206e-34,3.7477374948193154e-42,2.3853402093023914e-38,5.2318398821310554e-40,2.054567248890866e-49
8.661505357923848e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289667950000986,0.11866996601805116,0.022821567692539253,9.755509986236286e-56,4.964524162123394e-38,2.15735552227393e-21,5.0190537981561576e-42,9.487556872347643e-29,7.510468846552398e-31,7.644481689096792e-13,7.303351054264295e-61,7.644467858243115e-13,5.167277758865352e-40,2.8759859626479212e-39,1.7040613042975695e-44,6.863439754779387e-60,2.8903486627744684e-30,2.8024425347770015e-36,3.195766406854021e-23,7.810214381162598e-12,1.7207582729712342e-57,5.325722047173399e-39,3.339837266139988e-12,1.03007558543328e-12,3.353039438704859e-16,7.809542225535477e-12,5.3909346080858397e-20,1.8773085376262507e-21,3.5450203297282555e-28,6.571697772935373e-24,1.2860159235036187e-33,1.1842071206439177e-41,1.050980106647206e-37,2.3066236275437277e-39,1.2644858265124765e-48
1.29922589546921e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128966794900147,0.11866996601209408,0.022821567692281733,2.285753710100255e-54,2.6491180081024727e-37,6.97204448201613e-21,2.8227006221074566e-41,3.2758502857550594e-28,2.6870454683200775e-30,1.1466733681894873e-12,1.05565881791962e-59,1.1466702826188825e-12,2.831017399411772e-39,1.541037981747601e-38,9.553696549222757e-44,7.734869902125917e-59,9.784654455806186e-30,2.338509465551221e-35,7.12962969042844e-23,1.1715595345952435e-11,4.0318031450617843e-56,4.5294668485234657e-38,5.0097285098859706e-12,1.5451134872502309e-12,7.479768498098702e-16,1.1714095748210857e-11,1.8240998041971584e-19,6.361068776221468e-21,1.2705911161927996e-27,1.4668894835095694e-23,4.3539671217737525e-33,6.63910632439066e-41,8.92590921725827e-37,1.9617474306675437e-38,1.6720109207081266e-47
2.1653766148228605e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128966794700235,0.11866996600017991,0.022821567691766693,1.091652940777943e-52,2.2218293433530474e-36,3.183499501024594e-20,2.68266296905935e-40,1.5722739699835454e-27,1.4156613592456098e-29,1.91112585641254e-12,2.9038425482394373e-58,1.911117322461136e-12,2.4446386043581164e-38,1.279314739608483e-37,8.989472575602058e-43,1.8329518779582889e-57,4.6486049860250663e-29,3.32358483137053e-34,1.971937284300565e-22,1.9526909206516382e-11,1.9255485353219252e-54,6.679601576913043e-37,8.349454917224346e-12,2.575189290782121e-12,2.068354802780097e-15,1.9522761308568608e-11,8.657049431587418e-19,3.028127334960135e-20,6.556190348871404e-27,4.0616353125247525e-23,2.0689789739426324e-32,6.246877124188292e-40,1.3123503065621596e-35,2.8929591305639503e-37,4.193000786196573e-46
3.8976780535301616e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128966794300391,0.11866996597635159,0.022821567690736618,8.207656025075451e-51,2.507332801609398e-35,1.859990423965982e-19,3.7772964019314954e-39,9.468860133700283e-27,1.0163150344992799e-28,3.4400391896247793e-12,1.185477120049661e-56,3.440011587163796e-12,2.8166573740394814e-37,1.424184430432139e-36,1.2283677792177608e-41,7.419028184351301e-56,2.7922397070354184e-28,6.743348162367208e-33,6.37843542204055e-22,3.5151745422582446e-11,1.4477348135321142e-52,1.408887301026895e-35,1.5028683446362118e-11,4.6353408974377346e-12,6.6874959828803124e-15,3.513832690353855e-11,5.1886480777275465e-18,1.8263104620761227e-19,4.5010396412379505e-26,1.3167671005256917e-22,1.243314008447089e-31,8.535673862426777e-39,2.7511040745314512e-34,6.101822817264572e-36,1.6094463732655066e-44
5.629979492237462e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289667939005176,0.11866996595252326,0.022821567689706543,6.36111644523756e-50,9.86967087459894e-35,5.362023982089577e-19,1.6540120268920205e-38,2.7565638890451244e-26,3.34120308516334e-28,4.968963663978279e-12,7.538999548443681e-56,4.968906098592496e-12,1.0962469713355035e-36,5.658728523601312e-36,5.269038856157012e-41,4.799172554913792e-55,8.131044752850116e-28,3.637271458299258e-32,1.3302946588106338e-21,5.0779527635131333e-11,1.1220267554498829e-51,7.253882202338986e-35,2.1707612940334157e-11,6.695492503548897e-12,1.3942505059595862e-14,5.0751538740724504e-11,1.508596914662394e-17,5.333393419983209e-19,1.4378341946060625e-25,2.75170193424566e-22,3.6217132799898623e-31,3.661258707840152e-38,1.4121772324178831e-33,3.141570700158035e-35,1.1081495063947444e-43
