Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33)
8.347144903322927e-12,0.049886832000000006,0.631014654409785,0.0,0.0,0.12386737288253503,0.20128628890171196,0.16769809175706574,5.212220059864218e-33,2.460409831178065e-19,6.445381860023807e-17,4.927192929356526e-35,2.194210256125945e-20,5.302291570482821e-19,1.3647488315944383e-23,7.139423457183302e-77,9.171341758921936e-29,1.398704066896161e-50,3.809100271883515e-21,5.2412382229739165e-45,4.0404835322227166e-43,3.115602727290047e-26,3.1648241320697137e-26,1.0043316545043232e-28,1.5456871185384734e-10,1.1603786512770582e-38,2.1694279881594315e-24,2.989017670034906e-07,1.3317747101207965e-06,1.2084946065334999e-11,1.2988667147684742e-10,2.387459637241081e-13,9.581362092652105e-16,7.251055941785892e-23,2.0779123031250629e-13,1.3312278765316115e-18,1.211246987416587e-25
9.041178282479775e-12,0.049886832000000006,0.631014654409785,0.0,0.0,0.12386723726359311,0.20128626403815944,0.16769803639196265,1.0800768195059078e-32,4.1049398998237626e-19,8.60266253969531e-17,9.426611352409988e-35,3.1223010265459126e-20,7.671127735498225e-19,1.6911786789130642e-23,2.220654280475913e-76,1.1475759308804098e-28,3.292518789255106e-50,6.780899451499165e-21,8.76805759990809e-45,7.750362971533189e-43,4.8268396810095467e-26,5.218719815455971e-26,1.3431898043941524e-28,1.797519035983613e-10,2.4107191538001816e-38,3.858431010730978e-24,3.2374309633582513e-07,1.4425048250885111e-06,1.493004334376181e-11,1.4916192464342862e-10,3.4108723945845394e-13,1.4629258321723926e-15,1.0562715710542961e-22,2.9904579378486015e-13,2.0410376775837855e-18,1.8718087498100843e-25
9.735211661636624e-12,0.049886832000000006,0.631014654409785,0.0,0.0,0.12386710164303678,0.20128623917473246,0.16769798102699907,2.134289474491618e-32,6.617380665965871e-19,1.1246201433616713e-16,1.727254755458166e-34,4.333438701977901e-20,1.0805016907996153e-18,2.0641162702382707e-23,6.603651283044603e-76,1.4141546757162802e-28,7.36361059606317e-50,1.1601279214214264e-20,1.4126280080745024e-44,1.419297696000975e-42,7.255884774687703e-26,8.301814617715097e-26,1.7597367442246491e-28,2.0695404821593194e-10,4.777172178629234e-38,6.599663069252114e-24,3.4858270414808357e-07,1.553234631805725e-06,1.816318132193216e-11,1.6961313975547882e-10,4.752050490925075e-13,2.1704197256333937e-15,1.499100169288444e-22,4.195209357900073e-13,3.0364703321119922e-18,2.800916388385593e-25
1e-11,0.049886832000000006,0.631014654409785,0.0,0.0,0.12386704990051006,0.20128622968884496,0.1676979599041372,2.7361905395983686e-32,7.875404057539784e-19,1.2396122188513104e-16,2.15403480242547e-34,4.8819396961376204e-20,1.2236350209176124e-18,2.219228111441467e-23,9.83499934143812e-76,1.5259687077914714e-28,9.8788300857346e-50,1.4106023126847348e-20,1.6796774338750264e-44,1.7683318167828284e-42,8.416493272752115e-26,9.827038862328413e-26,1.9413394793406184e-28,2.1786954185865854e-10,6.131369199043439e-38,8.025233959430917e-24,3.580590835526701e-07,1.5954803005692503e-06,1.9502744685312337e-11,1.7772043420798033e-10,5.361104749187269e-13,2.505862532087252e-15,1.702875034243653e-22,4.744826244643567e-13,3.508270853711957e-18,3.2419099928981473e-25
1.0429245040793472e-11,0.049886832000000006,0.631014654409785,0.0,0.0,0.12386696602084114,0.201286214311431,0.16769792566217498,4.039722471491407e-32,1.0350905625216883e-18,1.4439565859774317e-16,3.046334248555739e-34,5.885181062539771e-20,1.4869927140886185e-18,2.486285177842349e-23,1.820647086114916e-75,1.7196724443470078e-28,1.5643978820878804e-49,1.9168503280731936e-20,2.203076391181029e-44,2.4953558014260178e-42,1.062320838657836e-25,1.2800383924582935e-25,2.2646164982962787e-28,2.3620006291983065e-10,9.069362129376974e-38,1.0909050168856423e-23,3.734205905596421e-07,1.6639641239506675e-06,2.1802268897895413e-11,1.9121560371382087e-10,6.477310204864046e-13,3.1402062620699206e-15,2.07999481049932e-22,5.755359054641629e-13,4.399885210689778e-18,4.0759778587755987e-25
1.112327841995032e-11,0.049886832000000006,0.631014654409785,0.0,0.0,0.12386683039698176,0.2012861894482551,0.16769787029749042,7.347002382983893e-32,1.5762381007338493e-18,1.8249098175524429e-16,5.189982286877148e-34,7.841617936869209e-20,2.0052289350906246e-18,2.9603516315092164e-23,4.660945897316292e-75,2.066965203841184e-28,3.1659109517649213e-49,3.0699620798746343e-20,3.33916194173252e-44,4.22968033738583e-42,1.5194552185517114e-25,1.9200720905369562e-25,2.8690726717879894e-28,2.6751437528448575e-10,1.6546735793119706e-37,1.7489385802885707e-23,3.982567556899993e-07,1.7746932944226213e-06,2.5863902175745583e-11,2.1394512084904976e-10,8.66080309590724e-13,4.4436023933259096e-15,2.8293046773756005e-22,7.74188829033056e-13,6.228868650954136e-18,5.7885342148984935e-25
1.1817311799107168e-11,0.049886832000000006,0.631014654409785,0.0,0.0,0.1238666947714347,0.20128616458520468,0.1676978149329454,1.290602976349545e-31,2.343622700990933e-18,2.2743685785767637e-16,8.575767676126538e-34,1.027355103469968e-19,2.655963268666252e-18,3.4889259245747354e-23,1.137186682672545e-74,2.4589020450669126e-28,6.155433285308856e-49,4.782585628490881e-20,4.935274870478333e-44,6.942755338107664e-42,2.128647370691634e-25,2.8106577099585166e-25,3.5849334961883538e-28,3.0092093594744146e-10,2.9166030859546586e-37,2.728855426709741e-23,4.230911996587846e-07,1.8854221353177277e-06,3.036335431407043e-11,2.377780002286363e-10,1.1384730686657623e-12,6.165023363482922e-15,3.781624824295204e-22,1.0233808904798335e-12,8.6376443273812e-18,8.045489806229612e-25
1.2511345178264017e-11,0.049886832000000006,0.631014654409785,0.0,0.0,0.12386655914417644,0.20128613972227974,0.16769775956853988,2.198562184768393e-31,3.4110186292108534e-18,2.799454122686921e-16,1.3790239078378187e-33,1.3258651417568332e-19,3.4621166747600956e-18,4.0745635461688706e-23,2.6405085277601743e-74,2.8983845593422945e-28,1.1543770824350047e-48,7.26946529690627e-20,7.13338459118997e-44,1.1077238798257203e-41,2.9272325269091075e-25,4.0257817021427057e-25,4.424599972479902e-28,3.3644322900440794e-10,4.986666106056843e-37,4.1562671156761786e-23,4.4792392258576997e-07,1.99615063790682e-06,3.531456486683916e-11,2.626910454337502e-10,1.4739538469828678e-12,8.403456367631542e-15,4.976105242049964e-22,1.3318384888288186e-12,1.1758586367979066e-17,1.0970432219022342e-24
1.3205378557420865e-11,0.049886832000000006,0.631014654409785,0.0,0.0,0.123866423515184,0.20128611485948034,0.16769770420427385,3.6437061838144653e-31,4.870343678792564e-18,3.407500681896498e-16,2.164143656907682e-33,1.6881584320707728e-19,4.448823615201982e-18,4.719765980686172e-23,5.868584991326995e-74,3.3883464362741528e-28,2.0950903976319054e-48,1.0808283137516086e-19,1.0107599494236393e-43,1.7231312527156057e-41,3.9588235978753374e-25,5.65490531586526e-25,5.401037751030239e-28,3.74104279542189e-10,8.296867658989927e-37,6.194845844088698e-23,4.727549245908805e-07,2.106878792618157e-06,4.0730130835878806e-11,2.8866154733846955e-10,1.8824062813205046e-12,1.1273929668093266e-14,6.456745596665594e-22,1.7091305362869846e-12,1.574366612607468e-17,1.4704876238429167e-24
1.3899411936577713e-11,0.049886832000000006,0.631014654409785,0.0,0.0,0.12386628788443475,0.20128608999680644,0.16769764884014737,5.89022350828467e-31,6.834601327472801e-18,4.106034417900523e-16,3.322194590963531e-33,2.1234140859180474e-19,5.643470426732376e-18,5.426981927533366e-23,1.2528532218549582e-73,3.9317527718733398e-28,3.690641362197771e-48,1.575225536894757e-19,1.4068760695133854e-43,2.619810230636739e-41,5.27384166966698e-25,7.804698131997106e-25,6.527764219803843e-28,4.1392666470515444e-10,1.3468602360290963e-36,9.054424452655305e-23,4.975842057942039e-07,2.2176065890228024e-06,4.6621304302562376e-11,3.156672730988236e-10,2.374565168989861e-12,1.4908813052836672e-14,8.27266439392386e-22,2.165683060050834e-12,2.0765631984975996e-17,1.9409240872197855e-24
1.4593445315734562e-11,0.049886832000000006,0.631014654409785,0.0,0.0,0.12386615225190657,0.20128606513425806,0.16769759347616042,9.307161127557383e-31,9.441156341232393e-18,4.902750996961401e-16,4.998365643569561e-33,2.641535994633816e-19,7.075726467464158e-18,6.198608656002338e-23,2.571026474348004e-73,4.531599284330628e-28,6.3248219487626e-48,2.254453686290235e-19,1.9269509596479254e-43,3.901191441730284e-41,6.930062836624247e-25,1.0600863483014123e-24,7.818834048846208e-28,4.559325259360097e-10,2.137703332709692e-36,1.3000303161423696e-22,5.224117663159972e-07,2.328334015822763e-06,5.299799411050976e-11,3.436864539232235e-10,2.9620256725758466e-12,1.9459154889930813e-14,1.0478370447167683e-21,2.7127910529685844e-12,2.7019180727510628e-17,2.5263798750564894e-24
1.528747869489141e-11,0.049886832000000006,0.631014654409785,0.0,0.0,0.12386601661757772,0.2012860402718351,0.167697538112313,1.4406674034669974e-30,1.2855811538357253e-17,5.805492655199644e-16,7.384053730803372e-33,3.2531607496843976e-19,8.777557871919552e-18,7.036993165155281e-23,5.108949337234725e-73,5.190911661934954e-28,1.0576964179280438e-47,3.1736428281727114e-19,2.6010686046126846e-43,5.700905445114276e-41,8.993248752450531e-25,1.4190240158867359e-24,9.28882692194294e-28,5.001435796231091e-10,3.324861060984506e-36,1.8365296862742772e-22,5.472376062766964e-07,2.439061060845737e-06,5.986877243769061e-11,3.726977746019977e-10,3.657245678648211e-12,2.5096215654149443e-14,1.3134049563105783e-21,3.362623703208506e-12,3.472225963801081e-17,3.2469708065114156e-24
1.598151207404826e-11,0.049886832000000006,0.631014654409785,0.0,0.0,0.12386588098142694,0.20128601540953767,0.1676974827486051,2.188589366901265e-30,1.7276937929987634e-17,6.822227352050927e-16,1.0727835481769582e-32,3.9696643495728416e-19,1.0783238159844045e-17,7.944433063956246e-23,9.853312215396315e-73,5.912745099794422e-28,1.7296584877465328e-47,4.40056743937755e-19,3.464796564321717e-43,8.1890349071703e-41,1.153777640250367e-24,1.8742848064479652e-24,1.0952838431644457e-27,5.465811253433807e-10,5.0769438309450864e-36,2.5562076372664285e-22,5.720617257969266e-07,2.5497877110410855e-06,6.724087991878484e-11,4.0268036556049823e-10,4.473547085120052e-12,3.201299791004229e-14,1.6305844196464096e-21,4.128228426307636e-12,4.411735485885706e-17,4.125003031951571e-24
1.667554545320511e-11,0.049886832000000006,0.631014654409785,0.0,0.0,0.12386574534343328,0.2012859905473657,0.16769742738503673,3.267753868945921e-30,2.2939754414505915e-17,7.961029747621255e-16,1.534808186544919e-32,4.803168067380171e-19,1.312935207970067e-17,8.923177326587429e-23,1.8471309719065663e-72,6.700183918341039e-28,2.7703237851614064e-47,6.017561305838741e-19,4.559896146666498e-43,1.1578978893096773e-40,1.4647229691802971e-24,2.445376265977596e-24,1.2826472370284896e-27,5.952660529899986e-10,7.62198675553793e-36,3.5096420923021623e-22,5.968841249975119e-07,2.660513952478404e-06,7.512023210976158e-11,4.3361379603859414e-10,5.425114716844122e-12,4.042567962219928e-14,2.006611046757493e-21,5.023532322014611e-12,5.547262749461375e-17,5.185059361355105e-24
1.736957883236196e-11,0.049886832000000006,0.631014654409785,0.0,0.0,0.12386560970357631,0.20128596568531923,0.1676973720216079,4.802033304453995e-30,3.01212402076138e-17,9.230060420779704e-16,2.1649335246461467e-32,5.766543602635267e-19,1.585478403701255e-17,9.975427427203863e-23,3.3799258302490034e-72,7.556340920459383e-28,4.3538718603611162e-47,8.123811137017028e-19,5.9351586996842506e-43,1.6136098420072368e-40,1.8414947052071935e-24,3.154487456656752e-24,1.4925828686129058e-27,6.462188531040587e-10,1.1266707167776304e-35,4.758332344529636e-22,6.217048039994818e-07,2.7712397703519328e-06,8.351143534873756e-11,4.654780638484846e-10,6.526989384248483e-12,5.057493256136066e-14,2.4493649960268743e-21,6.063337762887343e-12,6.908280851347935e-17,6.454058590534909e-24
