Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33),C2H4(52),C2H3X(241)
1.1515384956420229e-20,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966795199947,0.20128658794568755,0.1676987576445243,8.05711704216133e-80,1.0554115108526446e-51,1.9026014611299433e-29,7.232974271219923e-56,1.0617006651176608e-39,4.2191174410641463e-41,1.723877272220994e-16,1.5484549710366072e-82,1.723877271676117e-16,1.4939187123577225e-54,4.850661417363467e-53,2.460427418496858e-58,3.01124621326842e-77,1.7995413730077515e-40,1.0922965661739356e-54,9.249918111497266e-30,1.7611700890455193e-15,1.4211815594172958e-81,1.2879143345858544e-56,7.53163636055673e-16,1.006325661130768e-15,1.3209892122448814e-23,1.7611700625712771e-15,4.5712853390473575e-31,1.587940594728211e-32,3.6931708128415575e-39,1.9003237269481443e-30,1.3578838804728668e-43,1.7098569087908876e-55,5.87977520121804e-56,1.28759459570788e-57
2.3040774591342996e-20,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289667951998943,0.20128658794568485,0.1676987576445238,1.033047016850956e-77,1.690292687987768e-50,7.621721451672237e-29,1.1582377952588087e-54,8.502215986105866e-39,3.3779181953665495e-40,3.449252266905794e-16,9.925428613290858e-81,3.4492522647248647e-16,2.3928661949507224e-53,7.770091385510075e-52,3.939955987405578e-57,9.645135429552638e-76,1.4407274588998384e-39,3.499395884513746e-53,3.7023778397548735e-29,3.5238703292344935e-15,1.8221745602970102e-79,4.126416328050303e-55,1.5069816250144927e-15,2.0135256277881056e-15,5.287399226550217e-23,3.5238702232685294e-15,3.659807589477008e-30,1.2713187329149958e-31,2.9575769286239076e-38,7.606248495364695e-30,1.0871329120719226e-42,2.738044977242587e-54,1.8838508740416882e-54,4.125391895413543e-56
4.609155386118853e-20,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966795199789,0.20128658794567947,0.1676987576445228,1.323413506332146e-75,2.7057770776627637e-49,3.054768839306267e-28,1.853997275972749e-53,6.805218610774816e-38,2.7034553519218194e-39,6.90000225962251e-16,6.357179995895872e-79,6.900002250895952e-16,3.8306640307716284e-52,1.2439380196536095e-50,6.30670808173567e-56,3.088406998151819e-74,1.1530200933855953e-38,1.1205692266172159e-51,1.4814333904882548e-28,7.0492708979489775e-15,2.3343472123191064e-77,1.3212694032437944e-53,3.0146175939502988e-15,4.027925561102655e-15,2.1156482304681799e-22,7.0492704739470886e-15,2.928958011369502e-29,1.0174425205178212e-30,2.3673323044732924e-37,3.0434911190239703e-29,8.70036981499263e-42,4.3828028246850315e-53,6.032041499114768e-53,1.3209413792713552e-54
9.219311240087959e-20,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289667951995773,0.2012865879456687,0.16769875764452077,1.6946850125443187e-73,4.3302925703628433e-48,1.2261770987211683e-27,2.9671993145603685e-52,5.4455533500995996e-37,2.1633257432406082e-38,1.3801502258444404e-15,4.07016557942477e-77,1.3801502223532495e-15,6.130725195085856e-51,1.990880619048349e-49,1.0093466733724581e-54,9.889241044901231e-73,9.225916745006417e-38,3.587132951787337e-50,5.9266981937611875e-28,1.4100072388724132e-14,2.989226886250208e-75,4.229375533998129e-52,6.02988949589458e-15,8.056725427731247e-15,8.463969142708327e-22,1.4100070692440445e-14,2.343610859395973e-28,8.141104490100989e-30,1.894460768837681e-36,1.2175953968810328e-28,6.961621742434764e-41,7.014384230555159e-52,1.930848153079612e-51,4.228325512554174e-53
1.8439622948026172e-19,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289667951991543,0.2012865879456472,0.16769875764451675,2.1696622322446575e-71,6.92931377663368e-47,4.937675400089363e-27,4.748642197866403e-51,4.356993805689089e-36,1.7310660858270417e-37,2.7604502309642046e-15,2.605408421745429e-75,2.7604502169983043e-15,9.810489984677426e-50,3.185875711471948e-48,1.6153367586842926e-53,3.167617387362218e-71,7.381440859785838e-37,1.1480992471265782e-48,2.3708722057940206e-27,2.8201676783659434e-14,3.827031354250651e-73,1.3536148907906e-50,1.2060433156073824e-14,1.6114325160986405e-14,3.3858620767923957e-21,2.82016699979722e-14,1.875065813531972e-27,6.513531562772787e-29,1.515945014154894e-35,4.870784129317755e-28,5.569832607693522e-40,1.1225669612044872e-50,6.179663900222843e-50,1.3532788186707517e-51
3.6880246363902596e-19,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289667951983083,0.20128658794560417,0.1676987576445087,2.7774840801282317e-69,1.1087598288672153e-45,2.0012058233875787e-26,7.600263385853573e-50,3.485814986152961e-35,1.3853044907676938e-36,5.521050262625268e-15,1.667621956070272e-73,5.5210502067594e-15,1.5697845505604298e-48,5.097783554039428e-47,2.585367227637988e-52,1.0154372161092688e-69,5.905443672140925e-36,3.674267034819386e-47,9.483874598997936e-27,5.6404891227072306e-14,4.899158266301765e-71,4.331940228597776e-49,2.4121519901595064e-14,3.222952462748861e-14,1.3543990413190347e-20,5.6404864083216646e-14,1.5001224280140523e-26,5.211119930295375e-28,1.2131280243349564e-34,1.94839785503561e-27,4.4560878649039195e-39,1.7966827089072107e-49,1.9776430479510976e-48,4.330864628810294e-50
7.376149319565545e-19,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966795196617,0.20128658794551813,0.16769875764449257,3.555429552504581e-67,1.7740777213428173e-44,8.213432360516858e-26,1.2167290869655193e-48,2.788739132881861e-34,1.1088873162973793e-35,1.1042250411633508e-14,1.067329133542536e-71,1.1042250188165534e-14,2.5117394755481315e-47,8.15678846025903e-46,4.1389230638580904e-51,3.2606696605814468e-68,4.724484109288364e-35,1.175819800905474e-45,3.7936269205396953e-26,1.1281134272808499e-13,6.271363427687328e-69,1.3862990451513398e-47,4.8243691093288825e-14,6.445992356046059e-14,5.4176991860229224e-20,1.128112341504356e-13,1.2001241310743405e-25,4.1690705844079535e-27,9.710055428671914e-34,7.793789368345402e-27,3.564971297527098e-38,2.876314959107241e-48,6.328689869538459e-47,1.3859547848434092e-48
1.4752398685916114e-18,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289667951932335,0.201286587945346,0.16769875764446035,4.551231148418739e-65,2.83859426868032e-43,3.4521644044105757e-25,1.94889180990201e-47,2.231024827830071e-33,8.881082582890203e-35,2.208465105239423e-14,6.831066135369782e-70,2.208465015851359e-14,4.0188481792838336e-46,1.3051220154062986e-44,6.629498131243401e-50,1.0505969496031176e-66,3.7796593992153875e-34,4.3591796258694183e-44,1.5174661240630932e-25,2.2562433618731544e-13,8.027841404073816e-67,4.436400786649464e-46,9.648802427928353e-14,1.2892072142627485e-13,2.1670959573054786e-19,2.2562390187184435e-13,9.601070231824342e-25,3.335417148822438e-26,7.775725895144676e-33,3.117578971611442e-26,2.8520371104101994e-37,4.607120949386862e-47,2.0252120479558842e-45,4.4352984725845575e-47
2.9504897418617255e-18,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289667951864667,0.20128658794500182,0.1676987576443959,5.826066599192179e-63,4.5418713895892945e-42,1.5142789019707805e-24,3.124976274001506e-46,1.7848311324292502e-32,7.120714228771039e-34,4.416945370489087e-14,4.371928498771138e-68,4.416945012935289e-14,6.430201618792217e-45,2.0882533143303356e-43,1.0630102890055384e-48,3.407946288871445e-65,3.023789080105299e-33,1.4009023586438747e-42,6.069894724257803e-25,4.512506849363684e-13,1.0276502583285831e-64,1.4197632750676134e-44,1.9297665386171807e-13,2.5784231715738446e-13,8.66838182192931e-19,4.5124894766294726e-13,7.680842946755596e-24,2.668543308960242e-25,6.232723762333628e-32,1.2470631456450026e-25,2.2816851965676982e-36,7.387307537639156e-46,6.480692082199621e-44,1.4194102040332913e-45
5.900989488401954e-18,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289667951729336,0.20128658794431342,0.16769875764426698,7.458474639633651e-61,7.267297764865746e-41,7.124366768629862e-24,5.0215628812785815e-45,1.4278659923614098e-31,5.721877572618257e-33,8.833906449377088e-14,2.798042725327478e-66,8.833905019160472e-14,1.0288334269437766e-43,3.341345748884909e-42,1.708130083356827e-47,1.1201648856563179e-63,2.419108259482228e-32,4.483413406520706e-41,2.4279635482566954e-24,9.025048297735346e-13,1.3155880138103662e-62,4.5439129585933055e-43,3.8595376586849987e-13,5.156855086175283e-13,3.4673246692367212e-18,9.02497880641516e-13,6.144598482807394e-23,2.1351509845663997e-24,5.005548700438303e-31,4.988467070080705e-25,1.825420752505628e-35,1.1870503831054715e-44,2.073800143156463e-42,4.542781041276306e-44
8.851489234942182e-18,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289667951594006,0.20128658794362503,0.16769875764413805,4.936486902539277e-60,2.7169604664447362e-40,1.6706774913046962e-23,1.8526471748499192e-44,4.238974232127408e-31,1.6409213750524197e-32,1.3250868076652326e-13,1.588645838986577e-65,1.3250865037442975e-13,3.8922840532345496e-43,1.2739141674359237e-41,6.3018593873619975e-47,5.174809651955986e-63,6.917272008368954e-32,1.9820693192849167e-40,5.159425641200515e-24,1.3537604219462755e-12,8.707387652234659e-62,2.1258622030052234e-42,5.789307307173321e-13,7.735287000755964e-13,7.368016267231971e-18,1.353745655019659e-12,1.7569570090984285e-22,6.105711189550076e-24,1.4892867167042305e-30,1.0600841096075432e-24,5.219691027199187e-35,4.379420829006214e-44,9.70165435850479e-42,2.1253326174930435e-43
1.180198898148241e-17,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289667951458675,0.20128658794293663,0.16769875764400913,2.229071820057746e-59,7.078685410389167e-40,3.0961847655315326e-23,4.710518823712912e-44,9.23648962843835e-31,3.47238878974816e-32,1.7667830252313418e-13,6.109608262992627e-65,1.766782506778289e-13,1.0131584037186976e-42,3.427636406497371e-41,1.6022748585933687e-46,1.567668903031865e-62,1.4590797221881557e-31,6.77320951737803e-40,8.801375412578013e-24,1.805017461491446e-12,3.931822938603216e-61,6.858584288866663e-42,7.719075484083536e-13,1.031371891531589e-12,1.2568888779003485e-17,1.804992270800593e-12,3.7059031669216614e-22,1.2879692882440773e-23,3.252620991654912e-30,1.8084362099892774e-24,1.101009721731865e-34,1.1134860295689479e-43,3.1298057687620386e-41,6.856873468267882e-43
1.7702988474562868e-17,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966795118801,0.20128658794155985,0.16769875764375128,2.577607549967933e-58,2.6547776062021976e-39,7.261089758593243e-23,1.6563651792660167e-43,2.681059019770682e-30,9.552314624050705e-32,2.650175589065929e-13,4.649884539688844e-64,2.650174515676094e-13,3.718139120685121e-42,1.386438040861727e-40,5.63381625424799e-46,7.198514123388651e-62,3.985330222800329e-31,4.164572176059501e-39,1.8222132741874905e-23,2.707534937557635e-12,4.5465993509017743e-60,3.775769339351308e-41,1.1578608384204763e-12,1.547058274438703e-12,2.6022003740631465e-17,2.7074827832156985e-12,1.0121840750736234e-21,3.5182882648274886e-23,9.486640251833551e-30,3.74435652633294e-24,3.007325710084473e-34,3.915164985353118e-43,1.7227672562819037e-40,3.7748239993819645e-42
2.3603987967643324e-17,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966795091734,0.20128658794018306,0.16769875764349343,1.1598379555154878e-57,6.911782622318652e-39,1.3726064131263903e-22,4.158810895686713e-43,5.8631559944632204e-30,2.0115988051624053e-31,3.533568354560383e-13,1.7557927794962692e-63,3.5335665290078776e-13,9.641391646536681e-42,3.755624030799019e-40,1.414470411957016e-45,2.1638998207419587e-61,8.338899217134013e-31,1.3980400400994743e-38,3.099107518308533e-23,3.610057736267725e-12,2.0458189977652046e-59,1.2118381614066512e-40,1.543813587282037e-12,2.0627446573381838e-12,4.425614661517759e-17,3.6099690350823018e-12,2.1178032255305138e-21,7.362260249044932e-23,2.0829910548725135e-29,6.368540262387022e-24,6.292578782442434e-34,9.829715690239976e-43,5.528773301811356e-40,1.2115341193989666e-41
2.950498746072378e-17,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289667950646675,0.20128658793880627,0.16769875764323558,4.131629539618408e-57,1.5112381129722615e-38,2.3123490662744932e-22,8.867564421215906e-43,1.100004311228076e-29,3.6862536337054038e-31,4.4169613361180377e-13,5.370606168290271e-63,4.4169585470903816e-13,2.1080628982228475e-41,8.437242234254725e-40,3.0158012556845513e-45,5.430272638469899e-61,1.5181130190184644e-30,3.778125641978416e-38,4.7347356551842896e-23,4.512586237921838e-12,7.287713048266919e-59,3.166759306569375e-40,1.9297657563403537e-12,2.5784310402294865e-12,6.761265764882059e-17,4.51245072209699e-12,3.8553342939319345e-21,1.3404238702444607e-22,3.9240652868861673e-29,9.730270706705165e-24,1.1455867657957572e-33,2.0957983945820456e-42,1.4446372089105171e-39,3.165962922801672e-41
4.1306986446884694e-17,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966795010534,0.20128658793605267,0.16769875764271988,5.929487551684165e-56,5.709936681532581e-38,5.40719788568991e-22,3.299136714275774e-42,3.009786788057924e-29,9.890816813975612e-31,6.183747960988401e-13,4.752655168566668e-62,6.183742597806171e-13,8.108486073629596e-41,3.2722776464301275e-39,1.1217053837869508e-44,3.1196553684265224e-60,4.0086134433772395e-30,2.1183324433731065e-37,9.104725651347003e-23,6.31766070905456e-12,1.0458925063051669e-57,1.77207080371238e-39,2.7016683186336577e-12,3.6098038059870432e-12,1.300134454849935e-16,6.3174001149787454e-12,1.0178888754382687e-20,3.540213140533037e-22,1.0848411803352386e-28,1.8713506930856587e-23,3.0250239620579243e-33,7.795152070551056e-42,8.081033934022793e-39,1.7716224725748412e-40
6.491098441920652e-17,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966794902266,0.2012865879305455,0.1676987576416885,1.8741071592147062e-54,3.650162161462817e-37,1.8237676442397862e-21,2.162744541723288e-41,1.1953100208830082e-28,3.951607028400073e-30,9.717323841523444e-13,9.007200860881041e-61,9.717310757086058e-13,5.352211917995866e-40,2.1051891995887871e-38,7.34627521531156e-44,4.021159386827434e-59,1.5503703325808695e-29,2.2100180808617776e-36,2.221275182496384e-22,9.927879099540448e-12,3.3057066240783956e-56,1.8838441139907127e-38,4.245466383407325e-12,5.672549337402569e-12,3.1717603979532534e-16,9.927243319023799e-12,3.9357206193433355e-20,1.369917290188679e-21,4.401570396782943e-28,4.566840933164283e-23,1.1700227861396993e-32,5.105174219451981e-41,8.584017080840214e-38,1.883362332427985e-39
8.851498239152834e-17,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289667947939973,0.2012865879250383,0.16769875764065714,1.1982057195559572e-53,1.1978736391920533e-36,4.2387606129489934e-21,7.204885721241353e-41,2.992578958560164e-28,1.0067480223672182e-29,1.325090323275068e-12,4.776275234329352e-60,1.325087899356492e-12,1.76473510185999e-39,6.948689733428495e-38,2.4452470749865013e-43,1.8532455275474865e-58,3.848230261689392e-29,9.526939300515475e-36,4.114983513030893e-22,1.3538190173126107e-11,2.1134952501742183e-55,7.954187737025933e-38,5.7892550270524175e-12,7.735294868685188e-12,5.875496564827669e-16,1.353701235152124e-11,9.766891228284953e-20,3.401727437801873e-21,1.1213873669395879e-27,8.462447447721065e-23,2.904284650036492e-32,1.6992782700189331e-40,3.6227687532333275e-37,7.952135877257145e-39
1.35722978336172e-16,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289667945774566,0.20128658791402393,0.1676987576385944,3.081215252728993e-52,6.856252658851722e-36,1.4305837494652758e-20,4.3745750275283855e-40,1.0938867212495471e-27,3.875569939241729e-29,2.03180725437369e-12,7.339682467667838e-59,2.0318015698061632e-12,1.020783293606334e-38,3.974644670712752e-37,1.4795855607752906e-42,2.2548693703595494e-57,1.3982039690704497e-28,8.578424694903086e-35,9.650581397644401e-22,2.075909032968319e-11,5.434904590929701e-54,7.312349971059822e-37,8.876804059838752e-12,1.1860785930851778e-11,1.3777910634700063e-15,2.075632797739024e-11,3.5468304908682317e-19,1.237210612960599e-20,4.264824991323857e-27,1.9857664988776752e-22,1.055346163909446e-31,1.0281993451506827e-39,3.3253152448662305e-36,7.310421670355994e-38
2.301389702254593e-16,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966794144365,0.2012865878919952,0.16769875763446893,1.6055668243565486e-50,6.091977834290184e-35,6.726059634171089e-20,4.435252238134359e-39,5.483454565497688e-27,2.1641929020064417e-28,3.4452453276740376e-12,2.1456943571422937e-57,3.445229003327204e-12,9.219782287020313e-38,3.496076635801946e-36,1.4831200662185471e-41,5.791282641085396e-56,6.99277639744323e-28,1.3152811765615758e-33,2.7714327477157393e-21,3.520200294469628e-11,2.83203271389064e-52,1.15666334957251e-35,1.505178911163747e-11,2.0111768053590048e-11,3.9558235599578265e-15,3.519406954206005e-11,1.7718481357155035e-18,6.201077991190056e-20,2.3113124782281238e-26,5.709487235336647e-22,5.279286133393506e-31,1.0306313033771703e-38,5.242763294869816e-35,1.1563458476971692e-36
3.2455496211474662e-16,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966793711258,0.20128658786996645,0.16769875763034345,1.1556817273697832e-49,2.234271825504673e-34,1.796630057230336e-19,1.7384787866727838e-38,1.5007132613671222e-26,6.420779125669496e-28,4.858689015392009e-12,1.2700827506015356e-56,4.858656560352409e-12,3.3579223250587497e-37,1.2899584536625218e-35,5.762828840021028e-41,3.33059965857952e-55,1.9135222821900175e-27,6.490930592899314e-33,5.510128088968577e-21,4.9646398984165366e-11,2.0384878377654798e-51,5.51625140774219e-35,2.122662348340162e-11,2.836275017420134e-11,7.863363435542434e-15,4.9630624944286904e-11,4.844420194273056e-18,1.699610103719692e-19,6.709245020024357e-26,1.1363589240694845e-21,1.4448904666082929e-30,4.004577864441438e-38,2.495995236263099e-34,5.514688521500962e-36
5.133869458933213e-16,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289667928449997,0.20128658782590897,0.16769875762209246,3.755721285994928e-48,1.4466544398024394e-33,7.005749452733034e-19,1.3733432279591648e-37,5.997534051828245e-26,3.043452105017031e-27,7.685593231581713e-12,2.3284510044878098e-55,7.685512044988622e-12,2.172901878928486e-36,8.347291970727406e-35,4.398713258516149e-40,6.354036413924119e-54,7.656252812381929e-27,6.822131933697591e-32,1.3784403074496155e-20,7.853964411225283e-11,6.624654361177092e-50,5.95783617939687e-34,3.357584021351576e-11,4.4864714409039535e-11,1.9662865270558692e-14,7.850017782937544e-11,1.934174977780945e-17,6.827310006390237e-19,3.0473699656129857e-25,2.8494897953904704e-21,5.7837487716227026e-30,3.0565295575300507e-37,2.6790202871938212e-33,5.956009690619831e-35
