,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp,O2 Conversion,Max CH4 Conv,Dist to 50 CH4 Conv
0,[H][H] + 2 [Pt] <=> 2 [Pt],8.239331552360001e-21,1.2904126937691612e-20,5.392994796495774e-20,7.126976774828681e-20,6.226435566837756e-21,2.144430973101256e-20,6.322907418471187e-21,7.93690261495677e-19,3.675721148203528e-19,5.8971465288693375e-21,4.663996521314651e-22,0.0,0.0,1.093501729686269e-16,0.0
1,O=C=O + [Pt] <=> O=C=O.[Pt],3.890657374034675e-21,4.664355732310013e-19,1.9770935329329984e-20,4.927873144392386e-19,1.9470888109285136e-20,2.9422925072104185e-19,1.1277835739759217e-19,5.0822230690544255e-18,1.577053962719958e-18,4.32195570883609e-21,1.9648256975743152e-22,0.0,0.0,6.48816947358444e-17,0.0
2,[C-]#[O+] + [Pt] <=> O=C=[Pt],1.9576340963825746e-20,3.4095312253101156e-19,7.373337973460253e-20,3.471764500855373e-19,5.339208022044972e-20,3.74288868853724e-19,1.5547915397356626e-19,3.3058603228754458e-18,2.0734180770349858e-18,8.66326632726262e-20,8.49262194631089e-22,0.0,0.0,1.6224629070294478e-16,0.0
3,[O][O] + 2 [Pt] <=> 2 O=[Pt],7.787481263748161e-20,1.3729749023842681e-18,2.4389543877180423e-20,9.067331478403524e-19,4.712140205545341e-19,2.241376947358231e-18,6.974798542431856e-19,9.5002191996828e-18,5.3311920093065925e-18,3.971660337606054e-19,1.4516260173625822e-22,0.0,0.0,9.827238400504497e-17,0.0
4,O=C=[Pt] + O=[Pt] <=> O=C=O.[Pt] + [Pt],3.046061193910483e-20,7.58800910952653e-19,7.898581098763618e-21,3.1743160368473183e-19,1.975444270711612e-19,1.0895971355788707e-18,3.608952781031632e-19,2.301954589838338e-18,1.8561944509173008e-18,1.6765822629556738e-19,5.122545686474225e-22,0.0,0.0,1.1402328877013947e-16,0.0
5,C=[Pt] + [Pt] <=> C[Pt] + [Pt],8.188589472231247e-21,4.928427810674015e-19,3.5162321028429914e-20,1.1962112826608985e-18,4.898692418671394e-19,1.370042000399831e-18,2.2994519844683695e-19,7.485491457546117e-18,5.823953744931749e-18,3.545156052459589e-20,5.566964456205959e-22,0.0,0.0,4.132219439354406e-17,0.0
6,C[Pt] + [Pt] <=> C + 2 [Pt],6.941646734025871e-20,7.856545774965747e-19,7.271974013975314e-21,3.3912813868109593e-19,2.2374356936698596e-19,1.1976018737836587e-18,3.9117800276436615e-19,5.25701494314299e-18,2.8179024637121093e-18,2.3436873501763107e-19,8.147488461740951e-22,0.0,0.0,1.206181902958579e-16,0.0
7,C=[Pt] + [Pt] <=> C#[Pt] + [Pt],4.7236364150653905e-21,6.636794112963873e-20,1.2061531879593844e-20,3.55933813344206e-20,2.934975298654277e-20,1.166627183546417e-19,3.6869967399137194e-20,4.3347926022537107e-19,2.3107526075350444e-19,1.8817357977592132e-20,1.2436186177447324e-21,0.0,0.0,8.280881469978692e-17,0.0
8,O=C=[Pt] + [Pt] <=> C~[Pt] + O=[Pt],9.983276598262034e-21,1.952319477023653e-19,1.3006217526841546e-19,1.586626246267761e-19,1.8707079716070849e-19,1.6185154839868647e-19,1.2501758664556668e-19,1.1685138975416495e-18,1.636989806148464e-19,5.055912128520105e-20,2.095042103205479e-22,0.0,0.0,1.1041587943061361e-16,0.0
9,C#[Pt] + [Pt] <=> C~[Pt] + [Pt],2.443372603015847e-20,3.290637510994931e-20,2.0963975839801405e-20,2.727786240808359e-19,5.254122261268716e-21,3.5399653951240274e-20,1.434434647874577e-20,2.3796302083593295e-18,1.6955598369896856e-18,9.829154790996356e-21,4.363840700385173e-22,0.0,0.0,7.722882273167972e-17,0.0
