,C/O ratio,SynGasSelec,SynGasYield,COSelec,COYield,H2Selec,H2Yield,CH4Conv,FullOxSelec,FullOxYield,ExitT,MaxT,DistToMaxT,O2Conv
0,0.6,1.6185350803510654,1.618535049418857,0.9043623786603421,0.9043623613768579,0.7141727016907232,0.7141726880419991,0.9999999808887625,0.38113087783173144,0.3811308705478487,1823.487275023469,1825.7854917006307,15.46,0.9999999942380456
1,0.7,1.7489355626261562,1.7489341388173714,0.9264924176329876,0.9264916633753284,0.8224431449931686,0.8224424754420427,0.9999991858998036,0.25103959389539665,0.25103938952401395,1549.5095656862998,1566.8210478306592,13.74,0.9999999999948472
2,0.8,1.846098934474952,1.845979337682421,0.9424015807072083,0.9423405286128572,0.9036973537677438,0.9036388090695636,0.9999352164771358,0.15383960902796615,0.15382964275613725,1307.5065350860934,1429.2620751059196,12.86,0.999999999999999
3,0.9,1.8995074861039916,1.8274634711903595,0.9547386665016963,0.9185275921936144,0.9447688196022954,0.9089358789967452,0.96207226586856,0.10008765068425811,0.09629155287926512,1153.72944450409,1364.0237164807256,12.3,1.0
4,1.0,1.9066001178318148,1.671459351050748,0.9556644036765518,0.8378024259266387,0.950935714155263,0.8336569251241095,0.8766701184050756,0.09250750878548111,0.08109856868032629,1112.3888144878542,1324.1999248126624,11.9,1.0
5,1.1,1.9062666758215565,1.5216985786239599,0.9541896033037561,0.7616924649114545,0.9520770725178005,0.7600061137125056,0.7982611236531968,0.09232444418168156,0.07369901455312597,1090.967828184985,1295.5330715059542,11.6,1.0
6,1.2,1.9036267406395737,1.3905653416226913,0.9519008038301741,0.695346539429413,0.9517259368093997,0.6952188021932783,0.7304821433405029,0.09444885580268533,0.06899320262280367,1076.30006279556,1272.9183188322975,11.37,1.0
7,1.3,1.8999099924299738,1.2768680515959892,0.9492572635037321,0.6379651022115592,0.9506527289262419,0.63890294938443,0.6720676540907511,0.09765780454411772,0.0656326516036183,1065.085186311869,1254.0214341390345,11.19,1.0
8,1.4,1.8955952687926287,1.1781045408951565,0.9463406691360301,0.5881467726246381,0.9492545996565985,0.5899577682705183,0.6214958226001127,0.10147984582095235,0.06306930025582538,1055.8919467291228,1237.758276234246,11.05,1.0
9,1.6,1.8859707626565398,1.0157561082116875,0.9401280239191271,0.5063391234399236,0.9458427387374128,0.5094169847717638,0.5385852889791961,0.11015950160555815,0.05933028700603375,1041.290766135112,1210.3865707322468,10.84,1.0
10,1.8,1.8755964389052415,0.8883856973103911,0.9336407341203616,0.44222363479375715,0.9419557047848799,0.446162062516634,0.4736550352105216,0.11963522010775142,0.0566658243925555,1029.8395091677905,1187.6743721540597,10.71,1.0
11,2.0,1.8648271544053463,0.7861793438449582,0.9268988261277507,0.3907647468637096,0.9379283282775958,0.3954145969812487,0.42158295581858046,0.12955307177575637,0.05461736693460008,1020.2662614414322,1168.1893804459194,10.61,1.0
12,2.2,1.853787667847763,0.7024247653270557,0.9200745558904175,0.34862846765781574,0.9337131119573454,0.3537962976692399,0.37891327982700784,0.13976385562946736,0.05295838093782989,1012.0687652825627,1151.0337853949372,10.54,1.0
13,2.4,1.8425855631236696,0.63270675465553,0.9130952168886745,0.31353849879824836,0.929490346234995,0.31916825585728154,0.3433798502051241,0.1501660056152466,0.0515639805140652,1004.8013255297835,1135.7146840011906,10.49,1.0
14,2.6,1.8310404423239153,0.5738650845365137,0.9059104757159719,0.28392075877332984,0.9251299666079433,0.2899443257631838,0.31340928975232085,0.1607039759211164,0.05036611895381116,998.3047740792906,1121.84703363352,10.46,1.0
