,C/O ratio,CH4 in,CH4 out,CO out,H2 out,H2O out,CO2 out,Exit temp,Max temp,Dist to max temp,O2 conv,Max CH4 Conv,Dist to 50 CH4 Conv
0,0.6,0.042206109311924665,0.04214293906390638,9.79143630917638e-07,9.397804141483424e-07,0.00012448937956614632,6.146665552050537e-05,707.8304675345188,707.8304675345188,20.01,0.003536510194370925,-8.195177374023628e-06,510.0
1,0.7,0.04764223879568619,0.04755088414734704,1.254832582533996e-06,1.7654522869509355e-06,0.0001796689151921689,8.91138069643171e-05,710.9911638067795,710.9911638067795,20.01,0.005283335163983,-1.321609091346919e-05,510.0
2,0.8,0.052736575707115416,0.052604608788082784,1.665356155824598e-06,3.2924552894901857e-06,0.00025885189124901176,0.0001289498938410251,715.4333368087433,715.4333368087433,20.01,0.007872037138445984,-2.238217014280301e-05,510.0
3,0.9,0.05752037248751414,0.05732349730330681,2.4088805073641903e-06,6.480139718089106e-06,0.00038469199219096225,0.00019255770790467723,722.3917857123245,722.3917857123245,54.49413793103449,0.012092344773794322,-4.330581757595827e-05,510.0
4,1.0,0.06202118410625546,0.06168758941645415,4.572587248890777e-06,1.6209166353122866e-05,0.0006468994547538573,0.0003260514618420191,736.7894701533503,736.7894701533503,70.0,0.02103175436038206,-0.00012953220930688497,510.0
5,1.1,0.0662633991614029,0.01839551661614166,0.04408955242230905,0.08716039425005863,0.008519806184217842,0.0037272105236699693,1225.5076608653062,1277.440703007208,19.732758620689655,0.9970980927211828,-0.433957772012515,70.0
6,1.2,0.07026868199272561,0.019923797013980997,0.047688296930549774,0.0949734998724897,0.005661284451937919,0.0026037657366971443,1102.792533515417,1257.4015098767413,18.4,0.9999999999998824,-0.39393357979820043,70.0
7,1.3,0.07405634272972031,0.02453351995927479,0.046911834195817126,0.09403890837121402,0.004946958903847021,0.0025537756763928093,1071.5905063862012,1240.555226745061,17.330000000000002,1.0,-0.3560973828325773,70.0
8,1.4,0.07764364861664726,0.029276388504965965,0.045749276821851516,0.09207302308458212,0.004597021434908489,0.002556696752331941,1052.8628910795226,1225.8987309460979,16.46,1.0,-0.3355112173416224,70.0
9,1.6,0.08427758988601222,0.03840661928799775,0.04319686473201694,0.08740337999820472,0.00426534994927486,0.002605616991021229,1028.9143750221463,1201.0690708682237,15.160000000000002,1.0,-0.2857011791740721,70.0
10,1.8,0.09027684884714632,0.046846109095526896,0.040680099722083314,0.08265889854722473,0.004121534284519755,0.0026760655234382117,1012.9857938365562,1180.3475699927883,14.230000000000002,1.0,-0.24529651314600115,510.0
11,2.0,0.09572834938139432,0.054588239503521534,0.038308435543567984,0.07814024338934769,0.0040518594360230515,0.0027519213356457244,1001.0023733717538,1162.420397155784,13.56,1.0,-0.21546673259443763,510.0
12,2.2,0.10070383531597824,0.061688278942743674,0.036104721201078334,0.07392004697401927,0.004016488186945126,0.0028266129829930334,991.3538488159195,1146.5627144764117,13.06,1.0,-0.1891208049444292,510.0
13,2.4,0.10526304553491962,0.06821066419813,0.03406696735147225,0.07000611877298667,0.003998074565119487,0.002897263207651195,983.2428337966132,1132.3149264337499,12.67,1.0,-0.16646553686361606,510.0
14,2.6,0.10945612414928066,0.07421672502849312,0.03218507619207789,0.06638448566669937,0.0039881042197527665,0.002962647936365617,976.218071728824,1119.3823611327077,12.38,1.0,-0.14884005494928138,510.0
