,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp,O2 Conversion,Max CH4 Conv,Dist to 50 CH4 Conv
0,[H][H] + 2 [Pt] <=> 2 [Pt],3.643380766722841e-15,9.84916432454245e-16,6.0309522607174945e-15,2.0008831364011581e-16,2.110679854214611e-15,2.0969735920467568e-15,8.414207976498113e-15,3.8992084153895474e-15,8.542236977525969e-16,1.2592776486179942e-17,6.045976782884977e-21,0.0,9.090802828035035e-16,3.675901329593528e-18,0.0
1,O=C=O + [Pt] <=> O=C=O.[Pt],1.0713857077084975e-14,2.8942139142015732e-15,1.773444757712782e-14,6.395953856081014e-16,6.207356289098302e-15,6.1178166331461945e-15,2.4564823679204804e-14,1.1461497245741484e-14,2.4730513889839345e-15,3.9552207245738556e-17,9.392625756842034e-22,0.0,2.6384656822445645e-15,9.002345798738008e-19,0.0
2,[C-]#[O+] + [Pt] <=> O=C=[Pt],4.9247074561986836e-15,1.1784031669795853e-15,8.153339297453745e-15,2.0638174665385484e-16,2.8524839401969354e-15,2.60693331964094e-15,1.0907435396937169e-14,5.066498820308004e-15,1.1070257597396117e-15,2.967491640487503e-17,2.0202026924080138e-22,0.0,1.1293859767078104e-15,9.497811534930719e-19,0.0
3,[O][O] + 2 [Pt] <=> 2 O=[Pt],8.65244180197206e-15,2.5494929095437925e-15,1.428367771209331e-14,5.839124886978013e-16,5.031764517947499e-15,5.2562876875843624e-15,2.0547180669206304e-14,9.822656640712214e-15,2.018316685247233e-15,2.979748769013698e-17,1.2011340794781729e-20,0.0,2.2627285448756336e-15,1.9265674758806336e-18,0.0
4,O=C=[Pt] + O=[Pt] <=> O=C=O.[Pt] + [Pt],5.173133723316766e-15,4.1184606035152174e-16,8.548331543590093e-15,9.032591602594859e-17,3.004393183178652e-15,3.0645009306941197e-15,1.2130234224003348e-14,5.732493471440956e-15,1.1856259292057867e-15,1.867864649938921e-17,2.0706030029296123e-20,0.0,1.3104822689414995e-15,1.2562291456525242e-18,0.0
5,C=[Pt] + [Pt] <=> C[Pt] + [Pt],2.4820304759438765e-15,6.675650591273332e-16,4.109269252384108e-15,1.347231184301083e-16,1.4376447082921814e-15,1.424429557438679e-15,5.726214083112416e-15,2.633418462983747e-15,5.824820038584002e-16,8.642185771794132e-18,1.0125533766384073e-21,0.0,6.180458686275107e-16,5.7357091897448295e-18,0.0
6,C[Pt] + [Pt] <=> C + 2 [Pt],3.9474929197581984e-15,1.0688066538451916e-15,6.534380568961031e-15,1.0681921647902069e-16,2.287016378919323e-15,2.263462057832545e-15,9.081821169182273e-15,4.231331420768892e-15,9.174460963401347e-16,1.448060614425482e-17,3.6719139628201056e-21,0.0,9.77778250283386e-16,3.520393479900351e-18,0.0
7,C=[Pt] + [Pt] <=> C#[Pt] + [Pt],6.630017149291577e-15,1.7046359726151563e-15,1.0985506637866045e-14,3.8104198210929057e-16,3.835979145025531e-15,3.643785725300725e-15,1.4873305561250346e-14,6.91138490738171e-15,1.5149447322284885e-15,2.478150234220706e-17,2.710751295529363e-22,0.0,1.5732733234946276e-15,5.312175663939712e-18,0.0
8,O=C=[Pt] + [Pt] <=> C~[Pt] + O=[Pt],4.006217654572123e-15,1.0914613575389774e-15,6.6402085182855325e-15,1.320961160419341e-16,2.3167341986016885e-15,2.318013179835057e-15,9.271795825200385e-15,4.334128682310329e-15,9.071104416415318e-16,1.62692610933856e-17,4.7162101061705564e-21,0.0,9.79865979945948e-16,2.3773932958864734e-18,0.0
9,C#[Pt] + [Pt] <=> C~[Pt] + [Pt],1.4077520971057649e-15,3.111368939099331e-16,2.3383811084659524e-15,4.659492174418992e-17,8.115943524360302e-16,7.11052786300917e-16,3.041298789634851e-15,1.3738207595435313e-15,3.270470740288752e-16,4.990866168549138e-18,2.027218206840404e-20,0.0,3.14307844722716e-16,6.62546208512684e-19,0.0
10,C~[Pt] + [H][H] <=> C=[Pt],1.7927987208111558e-15,1.5285408327664778e-15,2.9746692175930864e-15,1.0282751417794643e-16,1.0352334694836328e-15,3.2499215011356322e-15,1.3094245616585135e-14,6.141689075488749e-15,1.3026293976603965e-15,6.133515836165533e-18,3.066189378144486e-22,0.0,1.3967821013957292e-15,1.6293897189696382e-18,0.0
11,C + O=[Pt] + [Pt] <=> C[Pt] + O[Pt],1.0197309195302972e-15,2.0699504443121442e-16,1.6955216755815947e-15,4.0714128716577944e-17,5.870947054937059e-16,4.761536875454017e-16,2.1006804594614494e-15,9.463879514512368e-16,2.2863877034091697e-16,1.9831432528355446e-17,7.488230259071297e-22,0.0,2.098978581418214e-16,7.672634621852803e-19,0.0
12,O=C=[Pt] + O[Pt] <=> O=C=O.[Pt] + [Pt],4.372659630193172e-15,3.975644737645204e-16,7.232195232824968e-15,9.077613703710358e-17,2.5362554660831754e-15,2.6872268574237095e-15,1.0437873855987289e-14,4.891812255966928e-15,1.0397394850781622e-15,1.5079531728478936e-17,8.2024310302669825e-22,0.0,1.1565402411779283e-15,3.559972082976078e-18,0.0
13,O[Pt] + [Pt] <=> [Pt] + O=[Pt],8.31813230179128e-16,2.0412752134730222e-16,1.379909685951955e-15,4.0360387618669704e-17,4.80449760230484e-16,4.460414758890111e-16,1.846066178027413e-15,8.514625548433518e-16,1.9079495739324438e-16,3.0832240393727955e-18,1.0940571123140814e-21,0.0,1.9356989866657688e-16,3.513786152323321e-18,0.0
