,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp,O2 Conversion,Max CH4 Conv,Dist to 50 CH4 Conv
0,[H][H] + 2 [Pt] <=> 2 [Pt],0.5189722282023793,0.5173013388305462,0.0019355986757430244,0.0002733038119772957,0.9430514454000976,0.9413735067270291,-0.0016622626808294235,-0.007755558844327626,-0.009417692607398331,-0.00018250586253180983,-0.00018250586260301293,0.0,-0.009370587883191324,-0.006275954091838027,0.0
1,O=C=O + [Pt] <=> O=C=O.[Pt],-0.00033386855062761585,-0.000322662170714368,-0.0007481596327124611,-0.0007369533145347034,5.937621215643798e-06,1.7144030250976986e-05,1.120640202122672e-05,4.989204191359572e-06,1.6195606772778157e-05,2.4036289810525797e-07,2.403628931796314e-07,0.0,1.3668336825594526e-05,1.625300096602839e-05,0.0
2,[C-]#[O+] + [Pt] <=> O=C=[Pt],0.004325905704793292,0.0036689560584574864,0.009779326751756749,0.009122341280736313,-0.00014705113534806442,-0.0008039714079510457,-0.0006569212285446825,-6.602776084479182e-05,-0.000722948555639197,-1.1485287325595863e-05,-1.1485287075054535e-05,0.0,-0.0006894794629308266,-0.0006093725314823187,0.0
3,[O][O] + 2 [Pt] <=> 2 O=[Pt],-0.5505350705585009,-3.3344051063470923,1.0240308212721678,-1.8039157393025211,-1.8420115979474088,-4.5897295759113454,-2.7992810597871824,0.003434121135397099,-2.7959430693113956,-0.045557667433744266,-0.04555766743407332,0.0,-2.79042108999943,-4.0181724884919845,0.0
4,O=C=[Pt] + O=[Pt] <=> O=C=O.[Pt] + [Pt],-0.4334172801171785,-0.4169226457754805,-0.97159316770364,-0.9551876899266761,0.008000592599707987,0.024568354151394037,0.016566436138619592,0.006482833296562518,0.02305034340961841,0.0003450731219560909,0.0003450731219929669,0.0,0.0197659210616021,0.019852540593977494,0.0
5,C=[Pt] + [Pt] <=> C[Pt] + [Pt],0.26698221676900535,1.6152593210299557,-0.2280127279175504,1.113608243527884,0.6729825979251546,2.026719136649293,1.3446870290222621,0.0016250780076401351,1.3463339592430839,0.02194988479393776,0.02194988479389212,0.0,1.344591025887737,1.9844867441920806,0.0
6,C[Pt] + [Pt] <=> C + 2 [Pt],1.726183987009853e-10,2.4589211680171293e-10,9.487541086525978e-11,1.7844029074364192e-10,2.363847444403436e-10,3.062610548359444e-10,8.35711698201647e-11,7.326360580993671e-11,1.4746938663764784e-10,2.181120787099922e-12,2.168036496663918e-12,0.0,1.5671093069056114e-10,3.55543797544123e-09,0.0
7,C=[Pt] + [Pt] <=> C#[Pt] + [Pt],1.5740193208104518e-07,3.06105983459972e-07,-9.743563389761813e-09,1.3898606708247655e-07,2.944476064619618e-07,4.4317959984930845e-07,1.487296322578085e-07,-3.1342171417790563e-09,1.4559541629087805e-07,2.3663676195748417e-09,2.3663999689615183e-09,0.0,1.45455147241841e-07,2.5899998173959726e-07,0.0
8,O=C=[Pt] + [Pt] <=> C~[Pt] + O=[Pt],-0.00042630706519015217,-0.002524561523892116,0.0003531702938780031,-0.0017451005140948924,-0.0010656430993914714,-0.00316388413832638,-0.0020982633913591915,-8.345972866515008e-07,-0.0020990979786304916,-3.4227508212453e-05,-3.4227508164604095e-05,0.0,-0.0020969677654593846,-0.003096546347678487,0.0
9,C#[Pt] + [Pt] <=> C~[Pt] + [Pt],-7.438206335188292e-07,1.3340549485236366e-07,-1.7435771491287554e-07,7.028684170737274e-07,-1.2109004777758757e-06,-3.3367435379521725e-07,8.77226133196719e-07,1.4863711482274928e-08,8.9208984442987e-07,1.4594513660464489e-08,1.4594542681724979e-08,0.0,8.907808271730515e-07,1.3538013829042422e-06,0.0
10,C~[Pt] + [H][H] <=> C=[Pt],0.0036257918692961222,0.0036139504541979847,1.1241027764575433e-05,-5.999593362698193e-07,0.00659048683259253,0.006578645066444606,-1.1840985768185475e-05,-5.418353954168951e-05,-6.602451889215533e-05,-1.2789460417513373e-06,-1.278946131477621e-06,0.0,-6.570530793268946e-05,-4.479605703176542e-05,0.0
11,C + O=[Pt] + [Pt] <=> C[Pt] + O[Pt],7.064856753033138e-06,3.6536402645663715e-05,-2.426585307277409e-06,2.7044951847306246e-05,1.4849843518858737e-05,4.432140248628606e-05,2.9471543809146114e-05,-9.3590706391013e-08,2.9377953076693328e-05,4.790836544788546e-07,4.790833630776338e-07,0.0,2.9356031175685153e-05,4.9224218282391926e-05,0.0
