,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp,O2 Conversion,Max CH4 Conv,Dist to 50 CH4 Conv
0,[H][H] + 2 [Pt] <=> 2 [Pt],2.0484709327498854e-14,1.8285730609726144e-21,2.04786830894935e-14,1.484560118499311e-21,2.0546275322792864e-14,4.305692966675907e-21,2.046270101031361e-14,2.0487538664984337e-14,6.881211922709232e-21,4.288399980880419e-25,8.793799107842558e-25,0.0,1.922190803841048e-15,1.1514446010717344e-10,0.0
1,O=C=O + [Pt] <=> O=C=O.[Pt],3.351981208684711e-14,1.868873410879114e-21,3.3515627236140726e-14,3.8349263291252927e-22,3.356222114899554e-14,4.255204446956836e-21,3.351970253660858e-14,3.353972697264293e-14,4.428333247957784e-21,7.176745538401771e-25,1.0403485547317551e-24,0.0,3.3942328263167073e-15,1.7666839567563562e-10,0.0
2,[C-]#[O+] + [Pt] <=> O=C=[Pt],2.620598640552938e-14,1.715923221781936e-21,2.6225444928284884e-14,2.321330596441706e-21,2.6011291385603527e-14,5.453282365881267e-21,2.6025320350294818e-14,2.6024238078387805e-14,4.180236102125652e-21,6.28330174457742e-25,8.897880920271434e-25,0.0,2.4099429040450454e-15,1.6601893403296912e-10,0.0
3,[O][O] + 2 [Pt] <=> 2 O=[Pt],2.623667303690926e-14,2.1890671136507797e-21,2.6305663415851004e-14,1.1484162927146673e-21,2.5550872768241728e-14,3.001296025652477e-20,2.529518201119176e-14,2.605235662032087e-14,1.1982900639814327e-20,5.075151398293252e-25,7.211119552341995e-25,0.0,1.7055642022530314e-15,1.0503079041693693e-10,0.0
4,O=C=[Pt] + O=[Pt] <=> O=C=O.[Pt] + [Pt],2.7676361611708987e-14,4.4980086651526464e-21,2.7640331166658194e-14,1.982229346730565e-21,2.8038108161483582e-14,9.63550651990094e-21,2.8082196536463818e-14,2.8101616979428865e-14,7.880384130584416e-21,5.627342022259667e-25,1.1389713892117082e-24,0.0,2.2379352121085936e-15,1.9366603519535132e-10,0.0
5,C=[Pt] + [Pt] <=> C[Pt] + [Pt],3.4954098612254966e-14,1.1647302953330698e-21,3.4893308362980065e-14,1.0561250629791994e-21,3.556315243988109e-14,1.0433189935542871e-20,3.569194274174607e-14,3.5030327829924796e-14,6.07296923461945e-21,5.608391028823354e-25,5.569820917362593e-25,0.0008770119083159096,2.7773786783648357e-15,4.90022399000969e-11,0.0
6,C[Pt] + [Pt] <=> C + 2 [Pt],3.4705902128490305e-14,3.9404020790288287e-22,3.4704038059163614e-14,6.824467196874267e-22,3.472462638715978e-14,1.2351305256937475e-21,3.466851344678349e-14,3.475084493612385e-14,5.127854622382395e-22,5.750621589337315e-25,7.75488240265176e-25,0.0,2.8932453943515034e-15,1.557696932550308e-10,0.0
7,C=[Pt] + [Pt] <=> C#[Pt] + [Pt],2.557484264375288e-14,2.1790158239202887e-21,2.5570834781128607e-14,1.7100107553630616e-21,2.5615859265606377e-14,2.1340593839157404e-21,2.557079555912839e-14,2.5594628584391842e-14,3.0900975453257437e-21,5.496925364215627e-25,9.495142097570267e-25,0.0,2.1372323828103507e-15,1.605577221041363e-10,0.0
8,O=C=[Pt] + [Pt] <=> C~[Pt] + O=[Pt],2.3263702622545742e-14,1.831813098446987e-21,2.3267078194010748e-14,1.9566932712362896e-21,2.3230261807918857e-14,4.265736276799919e-21,2.3259558635872595e-14,2.3254169163964372e-14,1.5387701095136372e-21,5.725797675858474e-25,5.93865329526006e-25,0.0,2.246609486738379e-15,1.7605634569430319e-10,0.0
9,C#[Pt] + [Pt] <=> C~[Pt] + [Pt],2.489570755484229e-14,3.600693544668078e-21,2.48974203318177e-14,1.2842929816201857e-21,2.4879078374322365e-14,1.1983042468118597e-20,2.4906854629769707e-14,2.488279648500061e-14,2.6460534994651076e-21,4.0873499673250167e-25,4.886747742841369e-25,0.0,2.1789231311448617e-15,1.3396637141449303e-10,0.0
10,C~[Pt] + [H][H] <=> C=[Pt],2.2976901292894846e-14,9.078008754749458e-22,2.29458044341663e-14,8.775935955004031e-22,2.3289038622480555e-14,9.081337123620926e-21,2.2950905225281124e-14,2.2951220991298953e-14,3.6620296233300464e-21,7.693595722894586e-25,1.0124586873873099e-24,0.0,2.654192532881142e-15,1.6071038081901507e-10,0.0
11,C + O=[Pt] + [Pt] <=> C[Pt] + O[Pt],3.220539109171122e-14,1.708487072839894e-21,3.2204840761569824e-14,1.6243777111380291e-21,3.221091163054604e-14,9.795398423180347e-22,3.2181715468867685e-14,3.22355850880411e-14,1.4656292878434872e-21,6.126733952369999e-25,1.0942460933996446e-24,0.0,2.1028596395184833e-15,2.7341782442241173e-10,0.0
12,O=C=[Pt] + O[Pt] <=> O=C=O.[Pt] + [Pt],2.7801264406374032e-14,1.1578103012993377e-21,2.779013292653313e-14,9.781788331492615e-22,2.791395400568318e-14,2.634393892444088e-21,2.77679609695951e-14,2.7866681615975563e-14,5.161233712462153e-21,5.640853881774328e-25,6.517685829472745e-25,0.0,2.430639188024802e-15,1.065216981563719e-10,0.0
13,O[Pt] + [Pt] <=> [Pt] + O=[Pt],2.3884376269254187e-14,2.493369362852859e-21,2.3884114462017877e-14,1.3473299584168885e-21,2.3887565878914946e-14,5.065626805115953e-21,2.3866730359616707e-14,2.389990002871727e-14,2.1681831604183714e-21,5.1199493876345075e-25,7.144379518600745e-25,0.0,1.710141716429593e-15,1.222536741869255e-10,0.0
14,C + O[Pt] + [Pt] <=> C[Pt] + O.[Pt],3.14426913637826e-14,3.230132875802578e-21,3.144195557451267e-14,1.8687078154262524e-21,3.1450393801674846e-14,8.658496670514115e-21,3.14414041388397e-14,3.145374133190792e-14,2.680729885764335e-21,5.656431410541795e-25,9.112815097746866e-25,0.0,2.4767028401514432e-15,2.09945512943438e-10,0.0
15,O + [Pt] <=> O.[Pt],2.0431045411521524e-14,4.248828409227651e-21,2.041407115552699e-14,3.635468603917172e-21,2.060209407740739e-14,2.4327696773871472e-20,2.0411606622767847e-14,2.0500500262652266e-14,7.10695387000472e-21,6.9925203953730075e-25,6.429140753574585e-25,0.0,1.642312102865473e-15,1.4961369873025036e-10,0.0
