,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp,O2 Conversion,Max CH4 Conv,Dist to 50 CH4 Conv
0,[H][H] + 2 [Pt] <=> 2 [Pt],3.729747672012005e-15,4.201623809372343e-21,3.725256728119469e-15,3.2363578984128948e-21,3.7454235926157896e-15,6.948449705875377e-21,3.73260241861242e-15,3.72454595958011e-15,6.211404838279962e-21,1.2957976799994661e-24,1.2436115678130472e-24,0.0,1.9067710939030676e-16,4.30317996972181e-11,0.0
1,O=C=O + [Pt] <=> O=C=O.[Pt],3.1290737113558897e-15,3.367895497303634e-21,3.133946951956038e-15,1.0312855462378947e-21,3.1124511436277797e-15,4.6306181932966e-21,3.142553856291091e-15,3.1028057083515627e-15,5.91965877806477e-21,1.712427853844704e-24,2.1447001034203656e-24,0.0,1.4854360515432625e-16,2.4912126507166393e-11,0.0
2,[C-]#[O+] + [Pt] <=> O=C=[Pt],1.2776835565796816e-15,5.346017993318136e-21,1.279193435049212e-15,3.517320604589265e-21,1.2724953402860365e-15,7.999157110682134e-21,1.7132979004533065e-15,1.271757476563964e-15,7.134669414490937e-21,1.668048218866849e-24,1.8565676424223587e-24,0.0,8.282729987602428e-17,2.3731901345972482e-11,0.0
3,[O][O] + 2 [Pt] <=> 2 O=[Pt],2.2812472593776643e-15,5.635623870924936e-21,2.2988820138788224e-15,3.407536652761561e-21,2.2205936999961584e-15,8.800415106232601e-21,2.182309273726783e-15,2.269090665788175e-15,1.1677901691025916e-20,1.9274895440836232e-24,1.809723087496389e-24,0.0,7.086406847378047e-17,4.94510533089282e-11,0.0
4,O=C=[Pt] + O=[Pt] <=> O=C=O.[Pt] + [Pt],2.9911707404778473e-15,3.051308332979174e-21,2.9793585480977217e-15,3.7338677378025295e-21,3.0322749504016696e-15,8.062584941382253e-21,3.038594877103138e-15,3.034657727606114e-15,3.3203549900670725e-21,1.795006724105608e-24,1.8743106575111215e-24,0.0,1.5890985234765331e-16,5.063368640497049e-11,0.0
5,C=[Pt] + [Pt] <=> C[Pt] + [Pt],2.836800089875892e-15,4.814746296181766e-21,2.8262394030461935e-15,2.9681919903420722e-21,2.873683626292808e-15,6.054032844260411e-21,2.896729911269945e-15,2.8419898695429923e-15,7.74616431099544e-21,1.7730443371353425e-24,1.820386899695977e-24,0.0,1.814702188515717e-16,3.844189810097245e-11,0.0
6,C[Pt] + [Pt] <=> C + 2 [Pt],3.077964358475484e-15,4.977495578682948e-21,3.0779355214568664e-15,2.9348276779080674e-21,3.0780848595299734e-15,1.0526690083469686e-20,3.0780817870638414e-15,3.0789189164354564e-15,1.030297532774576e-20,1.8423435366490446e-24,2.213527690435108e-24,0.0,1.8221150674181862e-16,2.8279904229225365e-11,0.0
7,C=[Pt] + [Pt] <=> C#[Pt] + [Pt],3.4424646751306435e-15,5.978389245503601e-21,3.441433752572894e-15,5.045079520818051e-21,3.4460679292730674e-15,1.1513215058684509e-20,3.431127370413979e-15,3.4433345441328082e-15,5.774607360736952e-21,2.649276187039759e-24,2.98358396687642e-24,0.0,2.0221067067679194e-16,3.5210582921294405e-11,0.0
8,O=C=[Pt] + [Pt] <=> C~[Pt] + O=[Pt],4.1500427561935104e-15,5.992198955067671e-21,4.150894864660459e-15,4.288584018896068e-21,4.147093936804867e-15,4.464380489559392e-21,4.146317768796247e-15,4.1423261580099314e-15,3.334329101199517e-21,1.9135292583302015e-24,1.7072527080019923e-24,0.0,2.282740703941191e-16,3.5009351956795657e-11,0.0
9,C#[Pt] + [Pt] <=> C~[Pt] + [Pt],2.4869752779313914e-15,3.794385737588872e-21,2.4874373087232753e-15,2.6913849864285978e-21,2.4854381670686398e-15,4.634858165411707e-21,2.4884503385388253e-15,2.4863042731842483e-15,4.8390165255665715e-21,1.631720913277099e-24,1.5573791872616523e-24,0.0,1.2980211906945238e-16,4.3064837288605447e-11,0.0
10,C~[Pt] + [H][H] <=> C=[Pt],2.9363550272163003e-15,4.004899895437988e-21,2.9281138291440254e-15,2.7157749074491413e-21,2.965224105224399e-15,9.57447969081932e-21,2.937626907872686e-15,2.928235803371644e-15,5.178328886396398e-21,1.4966996581122967e-24,1.5013127834527225e-24,0.0,1.7075309490644166e-16,2.0593153475206306e-11,0.0
11,C + O=[Pt] + [Pt] <=> C[Pt] + O[Pt],3.7431573307557386e-15,3.456162769829269e-21,3.743843672165868e-15,1.564881643783382e-21,3.7408302004670195e-15,4.308625750132904e-21,3.744787396201561e-15,3.741559860601132e-15,5.960900965304496e-21,2.0861002926273187e-24,3.181910535818459e-24,0.0,1.9287929599930535e-16,3.939150566023795e-11,0.0
12,O=C=[Pt] + O[Pt] <=> O=C=O.[Pt] + [Pt],4.410126889174827e-15,3.2193036097405795e-21,4.411737146498608e-15,2.8891665543271723e-21,4.404579389653914e-15,1.5663389710306016e-21,4.406862457898043e-15,3.670359308859596e-15,7.490098123923351e-22,1.2124900458886882e-24,1.0853325918704575e-24,0.0,2.076240680920854e-16,3.725429152227696e-11,0.0
13,O[Pt] + [Pt] <=> [Pt] + O=[Pt],9.090942702384415e-16,3.845220896328686e-21,9.09350661204274e-16,3.50869046736625e-21,9.082157833700964e-16,6.440163450599772e-21,9.081723645029528e-16,9.073090873247456e-16,2.373052272755217e-21,2.080627241949015e-24,2.0688206696007995e-24,0.0,1.7485824405210741e-16,1.6819133811479652e-11,0.0
14,C + O[Pt] + [Pt] <=> C[Pt] + O.[Pt],2.8892985575669452e-15,6.463209019662822e-21,2.889558824414304e-15,5.727418476364589e-21,2.8884151422474456e-15,8.51645138046531e-21,2.8893321124749063e-15,2.8935775872408872e-15,9.193291541266802e-21,1.834783942469603e-24,1.906578093895744e-24,0.0,1.8644262284760665e-16,4.1623520412138556e-11,0.0
15,O + [Pt] <=> O.[Pt],3.685503447745817e-15,7.726298199339676e-21,3.6872737257001075e-15,4.1183841561717694e-21,3.679373397702081e-15,1.4961260895027124e-20,3.693083908828731e-15,3.6787359292004495e-15,1.021463283434258e-20,1.3707178452127125e-24,1.210700410054085e-24,0.0,2.0607753911776265e-16,3.638604990776722e-11,0.0
16,O.[Pt] + [Pt] <=> [Pt] + O[Pt],2.693913807030064e-15,4.282588798657394e-21,2.694656378668649e-15,3.092074921091974e-21,2.6915143657950797e-15,5.3863461400717e-21,2.6986727543889255e-15,2.68903561366894e-15,5.9881914756419025e-21,1.7403575502822762e-24,1.662318004905485e-24,0.0,1.96763686814574e-16,3.901749104027411e-11,0.0
